dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
california_housing,regression,tabicl_v2,1,Raw,representation,rbf_reference,-1,True,validation,52296.55806531737,0.0,0.2480216070543974,False
california_housing,regression,tabicl_v2,1,Raw,representation,rbf_reference,-1,True,test,58786.472722064536,0.0,0.2480216070543974,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m0,0,False,validation,55559.731070071284,0.19798987429289974,0.2453844319097697,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m0,0,False,test,59782.33038736774,0.16776024920914553,0.2453844319097697,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m1,1,False,validation,54285.256658798746,0.21312493675852873,0.278143442934379,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m1,1,False,test,61014.15079369899,0.19366852500210016,0.278143442934379,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m2,2,False,validation,54145.603891582185,0.17710080461361682,0.2782870791852474,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m2,2,False,test,61469.20342059758,0.18407992070616164,0.2782870791852474,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m3,3,False,validation,54994.25162561492,0.22423856788069194,0.2516687021125108,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m3,3,False,test,61152.10070455695,0.2008614853055942,0.2516687021125108,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m4,4,False,validation,55729.378775362806,0.17850374907135036,0.2458577749785035,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m4,4,False,test,61540.81139163437,0.1751646113090873,0.2458577749785035,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m5,5,False,validation,57004.123485001866,0.19854248518950743,0.2523567390162498,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m5,5,False,test,60239.00555186169,0.18619940257707454,0.2523567390162498,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m6,6,False,validation,53731.32160716682,0.20986454530931836,0.2583331859204918,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m6,6,False,test,60974.46484206429,0.1803805836280884,0.2583331859204918,False
california_housing,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m7,7,False,validation,54794.534564851,0.18498793456298085,0.2496060829143971,False
