dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
bike-sharing,regression,catboost,2,Raw,representation,rbf_reference,-1,True,validation,58.00124860136777,0.0,0.2738217678852379,False
bike-sharing,regression,catboost,2,Raw,representation,rbf_reference,-1,True,test,59.57392099623329,0.0,0.2738217678852379,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m0,0,False,validation,57.34891837754778,0.10340155488553528,0.4206026771571487,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m0,0,False,test,60.15940223732964,0.09957196743725477,0.4206026771571487,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m1,1,False,validation,57.94225083531337,0.0948210911605531,0.3495937758125365,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m1,1,False,test,60.62100775079452,0.08982647642848272,0.3495937758125365,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m2,2,False,validation,56.56089609809861,0.10206818601282826,0.3440086508635431,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m2,2,False,test,60.568066645006404,0.08984728676994648,0.3440086508635431,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m3,3,False,validation,58.222600150019524,0.09063321610343603,0.4144141129218042,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m3,3,False,test,60.6344577176499,0.08660743494321142,0.4144141129218042,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m4,4,False,validation,58.4544316852136,0.09437527674771856,0.4020197000354528,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m4,4,False,test,59.043334783444855,0.0939284134589965,0.4020197000354528,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m5,5,False,validation,56.177351851492375,0.0839376590865435,0.4153369639534503,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m5,5,False,test,58.672440237444576,0.08497148631742495,0.4153369639534503,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m6,6,False,validation,57.67341278844073,0.09702486451140489,0.3857455109246075,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m6,6,False,test,59.7412224704689,0.08603015588308914,0.3857455109246075,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m7,7,False,validation,59.085078523096875,0.08688804295568787,0.4132713610306382,False
bike-sharing,regression,catboost,2,Raw,representation,orthogonal_all__m7,7,False,test,59.927526144793134,0.09753961200453087,0.4132713610306382,False
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,59.216783162052316,0.0,0.29143556393682957,False
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,61.07041062347187,0.0,0.29143556393682957,False
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,59.216783162052316,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,61.07041062347187,0.0,0.0,True
bike-sharing,regression,catboost,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,59.216783162052316,0.0,0.0,True
