dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,controlled_mlp,0,Raw,representation,rbf_reference,-1,True,validation,0.2913366492337668,0.0,0.911533361999318,False
phoneme,classification,controlled_mlp,0,Raw,representation,rbf_reference,-1,True,test,0.3585542106189193,0.0,0.911533361999318,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m0,0,False,validation,0.2916474659611058,0.054430448435083656,0.986973443068564,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m0,0,False,test,0.3457479494651017,0.04923317637672056,0.986973443068564,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m1,1,False,validation,0.28802600359014524,0.04492477456910257,1.038730788975954,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m1,1,False,test,0.3455416167529868,0.04349048590931624,1.038730788975954,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m2,2,False,validation,0.28811500023339837,0.031122619427569935,0.9619387579150498,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m2,2,False,test,0.3498097944425067,0.034773689190307475,0.9619387579150498,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m3,3,False,validation,0.2850762581006462,0.045564491408325226,0.9657193939201534,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m3,3,False,test,0.34541422763271024,0.04061032216926268,0.9657193939201534,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m4,4,False,validation,0.2949068160690173,0.03942630427419216,0.9323898209258914,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m4,4,False,test,0.35036946410589176,0.039558193554444114,0.9323898209258914,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m5,5,False,validation,0.2838723323212229,0.03743858830042018,0.9060079159680754,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m5,5,False,test,0.3504223297527965,0.03590768676687919,0.9060079159680754,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m6,6,False,validation,0.28980838902192063,0.06867979560287436,0.9935013980139048,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m6,6,False,test,0.3446363254460024,0.06676573883984974,0.9935013980139048,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m7,7,False,validation,0.2807328497132944,0.04704919988884909,1.04952184506692,False
phoneme,classification,controlled_mlp,0,Raw,representation,orthogonal_all__m7,7,False,test,0.35831353473155614,0.04306684330296859,1.04952184506692,False
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.2870823267331207,0.0,0.4651138260960579,False
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.3588862076000595,0.0,0.4651138260960579,False
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.2870823267331207,0.0,0.0,True
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.3588862076000595,0.0,0.0,True
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.2870823267331207,0.0,0.0,True
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.3588862076000595,0.0,0.0,True
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.2870823267331207,0.0,0.0,True
phoneme,classification,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.3588862076000595,0.0,0.0,True
