dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
bike-sharing,regression,controlled_mlp,1,Raw,representation,rbf_reference,-1,True,validation,73.34231252782743,0.0,1.3393564980942756,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,rbf_reference,-1,True,test,78.00769345797514,0.0,1.3393564980942756,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m0,0,False,validation,71.46294231328841,0.11251488488220121,1.23642325703986,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m0,0,False,test,73.49007755076059,0.12462275954161511,1.23642325703986,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m1,1,False,validation,76.40138994440308,0.12368719738899346,1.1536334860138595,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m1,1,False,test,77.4412299421629,0.10987719782184313,1.1536334860138595,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m2,2,False,validation,69.71507781964095,0.11545774162865136,1.3623669720254838,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m2,2,False,test,73.81898345082615,0.1332236481967775,1.3623669720254838,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m3,3,False,validation,69.05558027019583,0.11739562302433798,1.3738615799229592,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m3,3,False,test,78.14872608972817,0.11949999752288633,1.3738615799229592,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m4,4,False,validation,69.16178755872093,0.13055575954788914,1.4100619789678603,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m4,4,False,test,71.67805903590128,0.14268553407598028,1.4100619789678603,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m5,5,False,validation,75.49999020408768,0.1822186831622259,1.0014473430346698,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m5,5,False,test,77.36599985865124,0.1999958672325489,1.0014473430346698,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m6,6,False,validation,72.00186663212074,0.11834687575652156,1.2996540679596364,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m6,6,False,test,73.31326439133882,0.14658398286807411,1.2996540679596364,False
bike-sharing,regression,controlled_mlp,1,Raw,representation,orthogonal_all__m7,7,False,validation,74.40755531969857,0.1355853152493081,1.228773180162534,False
