dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
wine-quality-red,regression,tabicl_v2,1,Raw,representation,rbf_reference,-1,True,validation,0.6262567510845554,0.0,1.6745691280812025,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,rbf_reference,-1,True,test,0.6392270357231158,0.0,1.6745691280812025,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.6319517292266328,0.1544365042996776,1.5680192168802023,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m0,0,False,test,0.6416228016649236,0.15573652900137344,1.5680192168802023,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.6268521374202496,0.13631953751340964,1.6359756109304726,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m1,1,False,test,0.6346486827558586,0.1400064096062323,1.6359756109304726,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.6242512940820406,0.15730558728456595,0.7904628200922161,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m2,2,False,test,0.638669354892008,0.150938160565095,0.7904628200922161,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.634687390640201,0.13864555792882635,1.1894580249208957,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m3,3,False,test,0.6377159905753625,0.16711927981838567,1.1894580249208957,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.628947832258743,0.14497226213118028,1.2594971992075443,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m4,4,False,test,0.6249280459181906,0.14048135798937583,1.2594971992075443,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.6330520984620046,0.14096100972707368,1.3632788909599185,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m5,5,False,test,0.646284947934741,0.15816987047113407,1.3632788909599185,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.632372672292337,0.1551125285715311,1.6126128397881985,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m6,6,False,test,0.6385195032270751,0.1477757588001435,1.6126128397881985,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.6292992894474029,0.12643586251063457,1.47800333914347,False
wine-quality-red,regression,tabicl_v2,1,Raw,representation,orthogonal_all__m7,7,False,test,0.6390770370999669,0.14555998604951206,1.47800333914347,False
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.6309427802924786,0.0,0.32587270508520305,False
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.6427015252198147,0.0,0.32587270508520305,False
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.6309427802924786,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.6427015252198147,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.6247096272518744,0.0,0.3271930031478405,False
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.6385213814251799,0.0,0.3271930031478405,False
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.6385213814251799,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.6247096272518744,0.0,0.0,True
wine-quality-red,regression,tabicl_v2,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.6385213814251799,0.0,0.0,True
