dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
bike-sharing,regression,catboost,0,Raw,representation,rbf_reference,-1,True,validation,58.2026050403966,0.0,0.4053153169807046,False
bike-sharing,regression,catboost,0,Raw,representation,rbf_reference,-1,True,test,59.054785423077206,0.0,0.4053153169807046,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m0,0,False,validation,57.739487315263865,0.09513214889292285,0.404943817993626,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m0,0,False,test,59.923771041492174,0.08957992773047205,0.404943817993626,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m1,1,False,validation,59.56261574029953,0.10003220358399818,0.4700590700376779,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m1,1,False,test,59.32227256146618,0.09080961899868738,0.4700590700376779,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m2,2,False,validation,56.53276878917921,0.10869941869207973,0.399800858926028,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m2,2,False,test,61.60725280311154,0.09522268589602459,0.399800858926028,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m3,3,False,validation,58.7693045988975,0.09104454405984966,0.3728160939645022,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m3,3,False,test,60.09312763647705,0.08663409707495369,0.3728160939645022,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m4,4,False,validation,58.08598984429288,0.09688054069427897,0.3491714908741414,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m4,4,False,test,58.91094149824446,0.08679330294825527,0.3491714908741414,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m5,5,False,validation,55.67309709467646,0.10113397420580897,0.3939707560930401,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m5,5,False,test,59.41049633135152,0.08084590841409324,0.3939707560930401,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m6,6,False,validation,58.70123300587144,0.09488198103657845,0.3527579638175666,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m6,6,False,test,59.96833593161185,0.08526065489391393,0.3527579638175666,False
bike-sharing,regression,catboost,0,Raw,representation,orthogonal_all__m7,7,False,validation,58.46530324541633,0.08802825113463944,0.3987934018950909,False
