dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
house_16H,regression,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,validation,38314.61694568237,0.0,0.6337718649301678,False
house_16H,regression,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,test,34582.52622109668,0.0,0.6337718649301678,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,validation,39802.763367153646,0.13787143556476414,0.6480510658584535,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,test,34060.13668121366,0.16650325057007423,0.6480510658584535,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,validation,39725.01194856286,0.14286448630381637,0.4529337340500206,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,test,34495.19424862725,0.16838284727477318,0.4529337340500206,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,validation,38859.390021393265,0.12859712448062688,0.6141260268632323,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,test,34994.31386281124,0.1743122805624648,0.6141260268632323,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,validation,39781.68411058893,0.13833191960641794,0.6149849009234458,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,test,34340.25264601114,0.17179547023324793,0.6149849009234458,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,validation,37931.49381080108,0.22180263870549582,0.8524004779756069,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,test,35520.35472051975,0.28658232688905505,0.8524004779756069,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,validation,38176.89890338262,0.18175827386949012,0.3597413748502731,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,test,34502.6776278209,0.2332970942759315,0.3597413748502731,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,validation,40703.76460092764,0.23724959241324173,0.4407398239709437,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,test,35257.35865300625,0.2535465512806438,0.4407398239709437,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,validation,39092.708205303425,0.12460058808843205,0.6710194298066199,False
house_16H,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,test,35200.693557452694,0.17216950954544327,0.6710194298066199,False
house_16H,regression,controlled_mlp,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,37260.99444078628,0.0,0.7984151961281896,False
house_16H,regression,controlled_mlp,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,34209.29788847644,0.0,0.7984151961281896,False
house_16H,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,37260.99444078628,0.0,0.0,True
house_16H,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,34209.29788847644,0.0,0.0,True
house_16H,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,37260.99444078628,0.0,0.0,True
house_16H,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,34209.29788847644,0.0,0.0,True
