dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
house_16H,regression,catboost,2,Raw,representation,rbf_reference,-1,True,validation,46878.106925448315,0.0,2.118419877020642,False
house_16H,regression,catboost,2,Raw,representation,rbf_reference,-1,True,test,34511.706991975174,0.0,2.118419877020642,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m0,0,False,validation,50397.054471822135,0.14285834888884083,2.3306682140100747,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m0,0,False,test,35460.415508527156,0.17763496204860185,2.3306682140100747,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m1,1,False,validation,49403.27308099417,0.1286045222942616,2.3299078380223364,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m1,1,False,test,34516.43638165123,0.15607806561561602,2.3299078380223364,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m2,2,False,validation,50253.74233591302,0.12461525056286164,2.327837528893724,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m2,2,False,test,35939.20239059938,0.15387784233068744,2.327837528893724,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m3,3,False,validation,49744.33562434319,0.12887975485479813,2.3033135030418634,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m3,3,False,test,35358.50800831948,0.1542542244495117,2.3033135030418634,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m4,4,False,validation,50427.35753780143,0.12943779400381644,2.278619620017708,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m4,4,False,test,35524.94911926027,0.1629208564797708,2.278619620017708,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m5,5,False,validation,49611.86693264819,0.14924547125331897,2.3122268109582365,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m5,5,False,test,35977.9683531238,0.16976957734344691,2.3122268109582365,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m6,6,False,validation,48837.08193716805,0.12649930605075196,2.3217054798733443,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m6,6,False,test,35214.06900941139,0.15571280122312195,2.3217054798733443,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m7,7,False,validation,48986.73294967348,0.13521719813376204,2.3342395729850978,False
house_16H,regression,catboost,2,Raw,representation,orthogonal_all__m7,7,False,test,35338.24639915032,0.16223637487126194,2.3342395729850978,False
house_16H,regression,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,49699.80007266709,0.0,2.274709885008633,False
