dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
credit-g,classification,tabm_d,0,Raw,representation,rbf_reference,-1,True,validation,0.45083465905181497,0.0,0.4817084001842886,False
credit-g,classification,tabm_d,0,Raw,representation,rbf_reference,-1,True,test,0.48479352849799795,0.0,0.4817084001842886,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m0,0,False,validation,0.4527598340325314,0.03994391920598016,0.3863348718732595,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m0,0,False,test,0.4878024890719174,0.03210017374361772,0.3863348718732595,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m1,1,False,validation,0.4526310230695817,0.06336348904057906,0.4243551129475236,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m1,1,False,test,0.4896270717957637,0.053066884338234255,0.4243551129475236,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m2,2,False,validation,0.4651684656987129,0.06892792557943894,0.3349211940076202,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m2,2,False,test,0.4850484001314426,0.06092431619350174,0.3349211940076202,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m3,3,False,validation,0.45857373485626685,0.06356504069438938,0.2360215738881379,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m3,3,False,test,0.488291354348147,0.05788950019111029,0.2360215738881379,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m4,4,False,validation,0.44694159331600447,0.06700664199295621,0.3781680290121585,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m4,4,False,test,0.48822046418296094,0.05312449275615923,0.3781680290121585,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m5,5,False,validation,0.46441284724860116,0.05793807158370606,0.3080335250124335,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m5,5,False,test,0.4945486608236098,0.05185314037504751,0.3080335250124335,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m6,6,False,validation,0.45537164255202767,0.0646336669399406,0.2680825060233474,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m6,6,False,test,0.47847114589294193,0.0544501719207243,0.2680825060233474,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m7,7,False,validation,0.4515297234523281,0.05647496368678752,0.4189570399466902,False
credit-g,classification,tabm_d,0,Raw,representation,orthogonal_all__m7,7,False,test,0.48933758339706,0.04873442890569208,0.4189570399466902,False
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.46851719108560597,0.0,0.28988591115921736,False
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.5279787562515099,0.0,0.28988591115921736,False
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.46851719108560597,0.0,0.0,True
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.5279787562515099,0.0,0.0,True
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.46851719108560597,0.0,0.0,True
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.5279787562515099,0.0,0.0,True
credit-g,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.46851719108560597,0.0,0.0,True
