dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
credit-g,classification,tabm_d,1,Raw,representation,rbf_reference,-1,True,validation,0.45221254650199105,0.0,0.5037340931594372,False
credit-g,classification,tabm_d,1,Raw,representation,rbf_reference,-1,True,test,0.48220022607387497,0.0,0.5037340931594372,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.44750714098823474,0.039126074900169214,0.3356703210156411,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,test,0.486168847801924,0.03699641892158096,0.3356703210156411,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.44678172366914914,0.0432980744411321,0.3004982420243323,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,test,0.4905666741668324,0.043415694345689794,0.3004982420243323,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.4982189990145704,0.09100671039723662,0.3213807430583983,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,test,0.5115613182661811,0.09282618278796505,0.3213807430583983,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.45342030987239906,0.04935859627206477,0.3005093489773571,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,test,0.4999175110893948,0.0528834202268822,0.3005093489773571,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.4479478565431726,0.05893963774532685,0.1985968700610101,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,test,0.4910896932950381,0.055438959103362724,0.1985968700610101,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.4551236463957256,0.060375839394372625,0.4564430839382112,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,test,0.4833674178451695,0.05265709636838987,0.4564430839382112,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.4521408435595487,0.05428004781548769,0.2960542270448059,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,test,0.48499510765853127,0.049782597770597244,0.2960542270448059,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.45403167155865926,0.048587522825581174,0.3322987421415746,False
credit-g,classification,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,test,0.49120070593323534,0.04633966877083146,0.3322987421415746,False
credit-g,classification,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.4796922748783907,0.0,0.37906576110981405,False
credit-g,classification,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.6125565933314655,0.0,0.37906576110981405,False
credit-g,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.4796922748783907,0.0,0.0,True
credit-g,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.6125565933314655,0.0,0.0,True
credit-g,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.4796922748783907,0.0,0.0,True
