dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,rbf_reference,-1,True,validation,51.90910230909412,0.0,0.2333447961136698,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,rbf_reference,-1,True,test,54.054157240863404,0.0,0.2333447961136698,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m0,0,False,validation,51.22961180542847,0.07801435279630105,0.1684884671121835,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m0,0,False,test,54.97760613889903,0.08214331581702247,0.1684884671121835,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m1,1,False,validation,52.10158263409392,0.11457896517941386,0.1647314238362014,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m1,1,False,test,55.492057251949674,0.07455031639921982,0.1647314238362014,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m2,2,False,validation,52.940600037273306,0.10137059688676196,0.1667192599270492,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m2,2,False,test,54.369911504171796,0.07549276437811951,0.1667192599270492,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m3,3,False,validation,52.878319130246474,0.09654816938133957,0.1674944979604333,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m3,3,False,test,56.02047812177073,0.0886534462740081,0.1674944979604333,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m4,4,False,validation,50.0734766445665,0.07717154133535782,0.1455547120422125,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m4,4,False,test,53.448078667215576,0.0658878744737107,0.1455547120422125,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m5,5,False,validation,50.79406559124555,0.08916152985927912,0.1673574021551758,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m5,5,False,test,54.147348264333395,0.08060619244763678,0.1673574021551758,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m6,6,False,validation,53.18493490365267,0.0986790731012665,0.1693133800290525,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m6,6,False,test,55.70656098471579,0.08593426946051222,0.1693133800290525,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m7,7,False,validation,54.141685337460416,0.0978780918099821,0.1649994479957968,False
bike-sharing,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m7,7,False,test,54.9950664915467,0.07865880428011561,0.1649994479957968,False
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,50.742633209150256,0.0,0.26904912618920207,False
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,57.03223288426205,0.0,0.26904912618920207,False
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,50.742633209150256,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,57.03223288426205,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,51.79864616707149,0.0,0.31627695308998227,False
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,53.455285564182354,0.0,0.31627695308998227,False
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,51.79864616707149,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,53.455285564182354,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,49.97475523093456,0.0,1.405105713987723,False
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,56.07823233039425,0.0,1.405105713987723,False
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,49.97475523093456,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,56.07823233039425,0.0,0.0,True
bike-sharing,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,49.97475523093456,0.0,0.0,True
