candidate,dataset,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,model,predict_seconds,problem_type,raw_input_dimension,seed,selected_blocks,selected_dimensions,selection_key,validation_C,validation_method_loss,validation_raw_loss,stage
stage_4,cardiotocography,BlockGuard-Greedy,"[""V21"",""V9"",""V7"",""V19"",""V22"",""V24"",""V10"",""V23"",""V6"",""V18"",""V11""]",11.81011223513633,307,0.5789473684210527,0.5789473684210527,catboost,0.005202139029279351,classification,219,1,11,88,n11__98909228296af4e6,0.004389655065710765,0.026225092989751054,0.017441881152955835,4.0
stage_5,cardiotocography,BlockGuard-Greedy,"[""V21"",""V9"",""V7"",""V19"",""V22"",""V24"",""V10"",""V23"",""V6"",""V18"",""V11"",""V12"",""V16""]",13.071344905998558,323,0.6842105263157895,0.6842105263157895,catboost,0.004304378060624003,classification,219,1,13,104,n13__0399705651b864c6,0.004466861328897003,0.026379574140215276,0.017441881152955835,5.0
stage_6,cardiotocography,BlockGuard-Greedy,"[""V21"",""V9"",""V7"",""V19"",""V22"",""V24"",""V10"",""V23"",""V6"",""V18"",""V11"",""V12"",""V16"",""V3"",""V17""]",13.308769831201062,339,0.7894736842105263,0.7894736842105263,catboost,0.0063722990453243256,classification,219,1,15,120,n15__4e23257bbad1a522,0.0036866699882509455,0.024818497992876117,0.017441881152955835,6.0
stage_7,cardiotocography,BlockGuard-Greedy,"[""V21"",""V9"",""V7"",""V19"",""V22"",""V24"",""V10"",""V23"",""V6"",""V18"",""V11"",""V12"",""V16"",""V3"",""V17"",""V2"",""V5""]",14.838267256040126,355,0.8947368421052632,0.8947368421052632,catboost,0.005941783078014851,classification,219,1,17,136,n17__bb9c7d9b019dc3cc,0.004606017058409095,0.026658009286556456,0.017441881152955835,7.0
stage_8,cardiotocography,BlockGuard-Greedy,"[""V21"",""V9"",""V7"",""V19"",""V22"",""V24"",""V10"",""V23"",""V6"",""V18"",""V11"",""V12"",""V16"",""V3"",""V17"",""V2"",""V5"",""V4"",""V1""]",0.0,371,1.0,1.0,catboost,0.0,classification,219,1,19,152,n19__5e2c9f4614fefc50,0.0038671500065690662,0.02517961844755131,0.017441881152955835,8.0
raw_only,cardiotocography,BlockGuard-Grouped,[],0.0,219,0.0,0.0,tabicl_v2,0.0,classification,219,0,0,0,n0__4f53cda18c2baa0c,0.0,4.6418493883098916e-05,4.6418493883098916e-05,
very_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18""]",0.3017848669551313,259,0.2631578947368421,0.2631578947368421,tabicl_v2,0.11924001411534846,classification,219,0,5,40,n5__fb72ddc1517e12bb,-1.4031646459230031e-05,1.8098642080020088e-05,4.6418493883098916e-05,
very_safe_plus_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6""]",0.32085161400027573,299,0.5263157894736842,0.5263157894736842,tabicl_v2,0.13297713408246636,classification,219,0,10,80,n10__66820fcb28d311c4,-9.235176733331588e-06,2.777928164075e-05,4.6418493883098916e-05,
all_except_dangerous_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21""]",0.27641325909644365,339,0.7894736842105263,0.7894736842105263,tabicl_v2,0.13780249189585447,classification,219,0,15,120,n15__61dae5ef02870be7,-3.97257313638425e-06,3.840071187681913e-05,4.6418493883098916e-05,
all_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21"",""V2"",""V3"",""V19"",""V1""]",0.0,371,1.0,1.0,tabicl_v2,0.0,classification,219,0,19,152,n19__5e2c9f4614fefc50,3.1100263645275527e-06,5.2695411278573355e-05,4.6418493883098916e-05,
stage_0_raw,cardiotocography,BlockGuard-Greedy,[],0.0,219,0.0,0.0,tabicl_v2,0.0,classification,219,0,0,0,n0__4f53cda18c2baa0c,0.0,4.6418493883098916e-05,4.6418493883098916e-05,0.0
stage_1,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18""]",0.27084972197189927,243,0.15789473684210525,0.15789473684210525,tabicl_v2,0.11555924918502569,classification,219,0,3,24,n3__50ae30a471c824d2,-1.8258029780401364e-05,9.568598961677147e-06,4.6418493883098916e-05,1.0
stage_2,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24""]",0.28090732893906534,267,0.3157894736842105,0.3157894736842105,tabicl_v2,0.132160005858168,classification,219,0,6,48,n6__58e39944e9cd507b,-1.8360419683370468e-05,9.361947027661998e-06,4.6418493883098916e-05,2.0
stage_3,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16""]",0.38401385117322206,291,0.47368421052631576,0.47368421052631576,tabicl_v2,0.12550639011897147,classification,219,0,9,72,n9__e126f37df06d567f,-9.403503282680015e-06,2.7439550808311917e-05,4.6418493883098916e-05,3.0
stage_4,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5""]",0.3376837109681219,307,0.5789473684210527,0.5789473684210527,tabicl_v2,0.12828829395584762,classification,219,0,11,88,n11__2adacd365efd6c6c,-8.932845995922683e-06,2.8389471022574374e-05,4.6418493883098916e-05,4.0
stage_5,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4""]",0.3111903960816562,323,0.6842105263157895,0.6842105263157895,tabicl_v2,0.13287914893589914,classification,219,0,13,104,n13__ef0ba3a14ef8d69e,-1.0243311108474105e-05,2.5744579855426356e-05,4.6418493883098916e-05,5.0
stage_6,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11""]",0.27641325909644365,339,0.7894736842105263,0.7894736842105263,tabicl_v2,0.13780249189585447,classification,219,0,15,120,n15__61dae5ef02870be7,-3.97257313638425e-06,3.840071187681913e-05,4.6418493883098916e-05,6.0
stage_7,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2""]",0.30436959909275174,355,0.8947368421052632,0.8947368421052632,tabicl_v2,0.1445421101525426,classification,219,0,17,136,n17__32e5d25dcfd7076e,-2.1238976551293544e-06,4.213186458318492e-05,4.6418493883098916e-05,7.0
stage_8,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2"",""V1"",""V19""]",0.0,371,1.0,1.0,tabicl_v2,0.0,classification,219,0,19,152,n19__5e2c9f4614fefc50,3.1100263645275527e-06,5.2695411278573355e-05,4.6418493883098916e-05,8.0
raw_only,cardiotocography,BlockGuard-Grouped,[],0.0,219,0.0,0.0,tabicl_v2,0.0,classification,219,1,0,0,n0__4f53cda18c2baa0c,0.0,4.6418493883098916e-05,4.6418493883098916e-05,
very_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18""]",0.33552116295322776,259,0.2631578947368421,0.2631578947368421,tabicl_v2,0.11240088706836104,classification,219,1,5,40,n5__fb72ddc1517e12bb,-1.4031646459230031e-05,1.8098642080020088e-05,4.6418493883098916e-05,
very_safe_plus_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6""]",0.30595336691476405,299,0.5263157894736842,0.5263157894736842,tabicl_v2,0.12303555384278297,classification,219,1,10,80,n10__66820fcb28d311c4,-9.235176733331588e-06,2.777928164075e-05,4.6418493883098916e-05,
all_except_dangerous_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21""]",0.3583375259768218,339,0.7894736842105263,0.7894736842105263,tabicl_v2,0.13151192595250905,classification,219,1,15,120,n15__61dae5ef02870be7,-3.97257313638425e-06,3.840071187681913e-05,4.6418493883098916e-05,
all_gram,cardiotocography,BlockGuard-Grouped,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21"",""V2"",""V3"",""V19"",""V1""]",0.0,371,1.0,1.0,tabicl_v2,0.0,classification,219,1,19,152,n19__5e2c9f4614fefc50,3.1100263645275527e-06,5.2695411278573355e-05,4.6418493883098916e-05,
stage_0_raw,cardiotocography,BlockGuard-Greedy,[],0.0,219,0.0,0.0,tabicl_v2,0.0,classification,219,1,0,0,n0__4f53cda18c2baa0c,0.0,4.6418493883098916e-05,4.6418493883098916e-05,0.0
stage_1,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18""]",0.27413977193646133,243,0.15789473684210525,0.15789473684210525,tabicl_v2,0.10152473696507514,classification,219,1,3,24,n3__50ae30a471c824d2,-1.8258029780401364e-05,9.568598961677147e-06,4.6418493883098916e-05,1.0
stage_2,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24""]",0.25090228905901313,267,0.3157894736842105,0.3157894736842105,tabicl_v2,0.12551371310837567,classification,219,1,6,48,n6__58e39944e9cd507b,-1.8360419683370468e-05,9.361947027661998e-06,4.6418493883098916e-05,2.0
stage_3,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16""]",0.321110897930339,291,0.47368421052631576,0.47368421052631576,tabicl_v2,0.1200275500304997,classification,219,1,9,72,n9__e126f37df06d567f,-9.403503282680015e-06,2.7439550808311917e-05,4.6418493883098916e-05,3.0
stage_4,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5""]",0.2662726999260485,307,0.5789473684210527,0.5789473684210527,tabicl_v2,0.1348859709687531,classification,219,1,11,88,n11__2adacd365efd6c6c,-8.932845995922683e-06,2.8389471022574374e-05,4.6418493883098916e-05,4.0
stage_5,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4""]",0.34105158504098654,323,0.6842105263157895,0.6842105263157895,tabicl_v2,0.12770797405391932,classification,219,1,13,104,n13__ef0ba3a14ef8d69e,-1.0243311108474105e-05,2.5744579855426356e-05,4.6418493883098916e-05,5.0
stage_6,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11""]",0.3583375259768218,339,0.7894736842105263,0.7894736842105263,tabicl_v2,0.13151192595250905,classification,219,1,15,120,n15__61dae5ef02870be7,-3.97257313638425e-06,3.840071187681913e-05,4.6418493883098916e-05,6.0
stage_7,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2""]",0.2655325159430504,355,0.8947368421052632,0.8947368421052632,tabicl_v2,0.14129370008595288,classification,219,1,17,136,n17__32e5d25dcfd7076e,-2.1238976551293544e-06,4.213186458318492e-05,4.6418493883098916e-05,7.0
stage_8,cardiotocography,BlockGuard-Greedy,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2"",""V1"",""V19""]",0.0,371,1.0,1.0,tabicl_v2,0.0,classification,219,1,19,152,n19__5e2c9f4614fefc50,3.1100263645275527e-06,5.2695411278573355e-05,4.6418493883098916e-05,8.0
raw_only,cardiotocography,BlockGuard-Grouped,[],0.0,219,0.0,0.0,tabpfn_2_6,0.0,classification,219,0,0,0,n0__4f53cda18c2baa0c,0.0,5.2545866633938636e-05,5.2545866633938636e-05,
very_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V2"",""V3"",""V5"",""V4"",""V1""]",0.26240141596645117,259,0.2631578947368421,0.2631578947368421,tabpfn_2_6,0.25506172701716423,classification,219,0,5,40,n5__77285454bf7ec26d,-5.071526755150781e-06,4.231011486359402e-05,5.2545866633938636e-05,
very_safe_plus_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V2"",""V3"",""V5"",""V4"",""V1"",""V7"",""V6"",""V17"",""V9"",""V24""]",0.26016931887716055,299,0.5263157894736842,0.5263157894736842,tabpfn_2_6,0.2940286220982671,classification,219,0,10,80,n10__fc07c1ea3f6a225b,-1.10675873154163e-05,3.0208396691152552e-05,5.2545866633938636e-05,
all_except_dangerous_gram,cardiotocography,BlockGuard-Grouped,"[""V2"",""V3"",""V5"",""V4"",""V1"",""V7"",""V6"",""V17"",""V9"",""V24"",""V12"",""V18"",""V21"",""V10"",""V23""]",0.24152114382013679,339,0.7894736842105263,0.7894736842105263,tabpfn_2_6,0.32206066185608506,classification,219,0,15,120,n15__f0ffd16fc6bbd2f7,1.209203787358292e-06,5.4986376248639874e-05,5.2545866633938636e-05,
all_gram,cardiotocography,BlockGuard-Grouped,"[""V2"",""V3"",""V5"",""V4"",""V1"",""V7"",""V6"",""V17"",""V9"",""V24"",""V12"",""V18"",""V21"",""V10"",""V23"",""V16"",""V19"",""V22"",""V11""]",0.0,371,1.0,1.0,tabpfn_2_6,0.0,classification,219,0,19,152,n19__5e2c9f4614fefc50,-1.5882815669866997e-06,4.934027260950043e-05,5.2545866633938636e-05,
stage_0_raw,cardiotocography,BlockGuard-Greedy,[],0.0,219,0.0,0.0,tabpfn_2_6,0.0,classification,219,0,0,0,n0__4f53cda18c2baa0c,0.0,5.2545866633938636e-05,5.2545866633938636e-05,0.0
stage_1,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9""]",0.22655814117752016,243,0.15789473684210525,0.15789473684210525,tabpfn_2_6,0.24608951504342258,classification,219,0,3,24,n3__1556c11e37f66144,-3.154210128660015e-06,4.617979316786051e-05,5.2545866633938636e-05,1.0
stage_2,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19""]",0.24702529306523502,267,0.3157894736842105,0.3157894736842105,tabpfn_2_6,0.2622783330734819,classification,219,0,6,48,n6__d93728b4ca2ad42e,-5.589399204386449e-06,4.126490420120462e-05,5.2545866633938636e-05,2.0
stage_3,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19"",""V10"",""V21"",""V4""]",0.23933862312696874,291,0.47368421052631576,0.47368421052631576,tabpfn_2_6,0.2806224620435387,classification,219,0,9,72,n9__c53cccaa335f2e77,-8.140630876546736e-06,3.6115808994647337e-05,5.2545866633938636e-05,3.0
stage_4,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19"",""V10"",""V21"",""V4"",""V23"",""V18""]",0.2542191829998046,307,0.5789473684210527,0.5789473684210527,tabpfn_2_6,0.29176945704966784,classification,219,0,11,88,n11__1bc0808a1004033a,-5.152975713424711e-06,4.214572820862895e-05,5.2545866633938636e-05,4.0
stage_5,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19"",""V10"",""V21"",""V4"",""V23"",""V18"",""V6"",""V16""]",0.2361021270044148,323,0.6842105263157895,0.6842105263157895,tabpfn_2_6,0.3249426290858537,classification,219,0,13,104,n13__91b413089f9214ec,-8.783158534286725e-07,5.077318091508217e-05,5.2545866633938636e-05,5.0
stage_6,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19"",""V10"",""V21"",""V4"",""V23"",""V18"",""V6"",""V16"",""V3"",""V24""]",0.24111633701249957,339,0.7894736842105263,0.7894736842105263,tabpfn_2_6,0.3230045239906758,classification,219,0,15,120,n15__9867fa77e2414790,-6.174699080449288e-07,5.129964059402149e-05,5.2545866633938636e-05,6.0
stage_7,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19"",""V10"",""V21"",""V4"",""V23"",""V18"",""V6"",""V16"",""V3"",""V24"",""V1"",""V2""]",0.2990987519733608,355,0.8947368421052632,0.8947368421052632,tabpfn_2_6,0.33626942383125424,classification,219,0,17,136,n17__c8cf7019421570d3,-6.7832013579379e-06,3.88554793678948e-05,5.2545866633938636e-05,7.0
stage_8,cardiotocography,BlockGuard-Greedy,"[""V7"",""V5"",""V9"",""V22"",""V17"",""V19"",""V10"",""V21"",""V4"",""V23"",""V18"",""V6"",""V16"",""V3"",""V24"",""V1"",""V2"",""V11"",""V12""]",0.0,371,1.0,1.0,tabpfn_2_6,0.0,classification,219,0,19,152,n19__5e2c9f4614fefc50,-1.5882815669866997e-06,4.934027260950043e-05,5.2545866633938636e-05,8.0
raw_only,cardiotocography,BlockGuard-Grouped,[],0.0,219,0.0,0.0,tabpfn_2_6,0.0,classification,219,1,0,0,n0__4f53cda18c2baa0c,0.0,4.8576265318236935e-05,4.8576265318236935e-05,
very_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V5"",""V1"",""V4"",""V3"",""V2""]",0.23345954879187047,259,0.2631578947368421,0.2631578947368421,tabpfn_2_6,0.2581230078358203,classification,219,1,5,40,n5__77285454bf7ec26d,6.3657553317501535e-06,6.142415564936167e-05,4.8576265318236935e-05,
very_safe_plus_safe_gram,cardiotocography,BlockGuard-Grouped,"[""V5"",""V1"",""V4"",""V3"",""V2"",""V6"",""V10"",""V7"",""V22"",""V24""]",0.24814934516325593,299,0.5263157894736842,0.5263157894736842,tabpfn_2_6,0.2840485761407763,classification,219,1,10,80,n10__d81f4e19bdc21ce5,-2.8884818046677394e-06,4.27464940631709e-05,4.8576265318236935e-05,
all_except_dangerous_gram,cardiotocography,BlockGuard-Grouped,"[""V5"",""V1"",""V4"",""V3"",""V2"",""V6"",""V10"",""V7"",""V22"",""V24"",""V23"",""V18"",""V19"",""V16"",""V11""]",0.24929169402457774,339,0.7894736842105263,0.7894736842105263,tabpfn_2_6,0.3452133790124208,classification,219,1,15,120,n15__a76ec9ed56a06305,-2.2906473212545065e-06,4.395309272723644e-05,4.8576265318236935e-05,
all_gram,cardiotocography,BlockGuard-Grouped,"[""V5"",""V1"",""V4"",""V3"",""V2"",""V6"",""V10"",""V7"",""V22"",""V24"",""V23"",""V18"",""V19"",""V16"",""V11"",""V21"",""V9"",""V17"",""V12""]",0.0,371,1.0,1.0,tabpfn_2_6,0.0,classification,219,1,19,152,n19__5e2c9f4614fefc50,1.403087413551189e-06,5.140809159411911e-05,4.8576265318236935e-05,
stage_0_raw,cardiotocography,BlockGuard-Greedy,[],0.0,219,0.0,0.0,tabpfn_2_6,0.0,classification,219,1,0,0,n0__4f53cda18c2baa0c,0.0,4.8576265318236935e-05,4.8576265318236935e-05,0.0
stage_1,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1""]",0.21973555721342564,243,0.15789473684210525,0.15789473684210525,tabpfn_2_6,0.2560589639469981,classification,219,1,3,24,n3__ce19f5af4a5df184,1.037872281774512e-06,5.0670984414248286e-05,4.8576265318236935e-05,1.0
stage_2,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3""]",0.24120530113577843,267,0.3157894736842105,0.3157894736842105,tabpfn_2_6,0.2662900141440332,classification,219,1,6,48,n6__3e78aea53016f05e,-1.805583682758698e-06,4.493208800842911e-05,4.8576265318236935e-05,2.0
stage_3,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3"",""V24"",""V10"",""V2""]",0.25101183191873133,291,0.47368421052631576,0.47368421052631576,tabpfn_2_6,0.2817365189548582,classification,219,1,9,72,n9__32350a3a374acf8a,-6.477421357100793e-06,3.550300144184539e-05,4.8576265318236935e-05,3.0
stage_4,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3"",""V24"",""V10"",""V2"",""V16"",""V22""]",0.24905101396143436,307,0.5789473684210527,0.5789473684210527,tabpfn_2_6,0.2927320688031614,classification,219,1,11,88,n11__198d6e61e8a2494a,-3.84881477014672e-06,4.080827118484272e-05,4.8576265318236935e-05,4.0
stage_5,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3"",""V24"",""V10"",""V2"",""V16"",""V22"",""V18"",""V17""]",0.2383080329746008,323,0.6842105263157895,0.6842105263157895,tabpfn_2_6,0.3117616339586675,classification,219,1,13,104,n13__a4ca830f7fce0474,-5.9658057250982965e-06,3.6535586137470186e-05,4.8576265318236935e-05,5.0
stage_6,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3"",""V24"",""V10"",""V2"",""V16"",""V22"",""V18"",""V17"",""V12"",""V19""]",0.24010058119893074,339,0.7894736842105263,0.7894736842105263,tabpfn_2_6,0.3263867641799152,classification,219,1,15,120,n15__84db131ea9f8806e,-4.0739326374038016e-06,4.035391981263871e-05,4.8576265318236935e-05,6.0
stage_7,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3"",""V24"",""V10"",""V2"",""V16"",""V22"",""V18"",""V17"",""V12"",""V19"",""V11"",""V21""]",0.26771367783658206,355,0.8947368421052632,0.8947368421052632,tabpfn_2_6,0.33379989420063794,classification,219,1,17,136,n17__5fe7aa1dba8270ce,-4.996925041559463e-06,3.84910607225466e-05,4.8576265318236935e-05,7.0
stage_8,cardiotocography,BlockGuard-Greedy,"[""V4"",""V5"",""V1"",""V7"",""V6"",""V3"",""V24"",""V10"",""V2"",""V16"",""V22"",""V18"",""V17"",""V12"",""V19"",""V11"",""V21"",""V9"",""V23""]",0.0,371,1.0,1.0,tabpfn_2_6,0.0,classification,219,1,19,152,n19__5e2c9f4614fefc50,1.403087413551189e-06,5.140809159411911e-05,4.8576265318236935e-05,8.0
raw_only,sylvine,BlockGuard-Grouped,[],0.0,160,0.0,0.0,controlled_mlp,0.0,classification,160,0,0,0,n0__4f53cda18c2baa0c,0.0,0.294322831503439,0.294322831503439,
very_safe_gram,sylvine,BlockGuard-Grouped,"[""V13"",""V18"",""V7"",""V9"",""V8""]",0.12039802991785109,200,0.25,0.25,controlled_mlp,0.000886836089193821,classification,160,0,5,40,n5__55ad37ebaf26f9f3,-0.11727199845021531,0.24755190305897629,0.294322831503439,
very_safe_plus_safe_gram,sylvine,BlockGuard-Grouped,"[""V13"",""V18"",""V7"",""V9"",""V8"",""V10"",""V15"",""V17"",""V4"",""V5""]",0.34655616199597716,240,0.5,0.5,controlled_mlp,0.0005296608433127403,classification,160,0,10,80,n10__23584250c5aa3ab2,-0.06012840925110629,0.27034215782406334,0.294322831503439,
all_except_dangerous_gram,sylvine,BlockGuard-Grouped,"[""V13"",""V18"",""V7"",""V9"",""V8"",""V10"",""V15"",""V17"",""V4"",""V5"",""V14"",""V3"",""V16"",""V20"",""V19""]",0.10543242888525128,280,0.75,0.75,controlled_mlp,0.0007722750306129456,classification,160,0,15,120,n15__3a788eb66efdd2c5,-0.09888085806349473,0.25488673765211695,0.294322831503439,
all_gram,sylvine,BlockGuard-Grouped,"[""V13"",""V18"",""V7"",""V9"",""V8"",""V10"",""V15"",""V17"",""V4"",""V5"",""V14"",""V3"",""V16"",""V20"",""V19"",""V6"",""V12"",""V1"",""V11"",""V2""]",0.0,320,1.0,1.0,controlled_mlp,0.0,classification,160,0,20,160,n20__6d3f20de7354bc39,0.09625989628963257,0.33271362198139853,0.294322831503439,
stage_0_raw,sylvine,BlockGuard-Greedy,[],0.0,160,0.0,0.0,controlled_mlp,0.0,classification,160,0,0,0,n0__4f53cda18c2baa0c,0.0,0.294322831503439,0.294322831503439,0.0
stage_1,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9""]",0.2938165368977934,184,0.15,0.15,controlled_mlp,0.0008792949374765158,classification,160,0,3,24,n3__000317563a008947,-0.01127517557938372,0.2898260169424935,0.294322831503439,1.0
stage_2,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13""]",0.134909677086398,208,0.3,0.3,controlled_mlp,0.00048630707897245884,classification,160,0,6,48,n6__c2dbae6c6c2eb0fb,-0.11173383332912572,0.2497606581583623,0.294322831503439,2.0
stage_3,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13"",""V17"",""V5"",""V15""]",0.20415854710154235,232,0.45,0.45,controlled_mlp,0.0007898500189185143,classification,160,0,9,72,n9__b1ed40c7d6d04cc1,-0.048931709205020026,0.27480767443152465,0.294322831503439,3.0
stage_4,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13"",""V17"",""V5"",""V15"",""V4"",""V16"",""V14""]",0.11868832912296057,256,0.6,0.6,controlled_mlp,0.0005225411150604486,classification,160,0,12,96,n12__9eb8d307eebdf744,-0.003441844347057704,0.2929501401721699,0.294322831503439,4.0
stage_5,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13"",""V17"",""V5"",""V15"",""V4"",""V16"",""V14"",""V3"",""V12""]",0.2752677430398762,272,0.7,0.7,controlled_mlp,0.000528350006788969,classification,160,0,14,112,n14__d375787fa9cbbd26,-0.035936503929642115,0.2799904787163329,0.294322831503439,5.0
stage_6,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13"",""V17"",""V5"",""V15"",""V4"",""V16"",""V14"",""V3"",""V12"",""V11"",""V19""]",0.11895456700585783,288,0.8,0.8,controlled_mlp,0.0004933970049023628,classification,160,0,16,128,n16__f9ab33bbc0dca8b4,-0.06464060312413945,0.26854258503983414,0.294322831503439,6.0
stage_7,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13"",""V17"",""V5"",""V15"",""V4"",""V16"",""V14"",""V3"",""V12"",""V11"",""V19"",""V20"",""V6""]",0.10748836700804532,304,0.9,0.9,controlled_mlp,0.000485375989228487,classification,160,0,18,144,n18__8ce7f6420efccea3,0.008571905086937018,0.29774151596991083,0.294322831503439,7.0
stage_8,sylvine,BlockGuard-Greedy,"[""V10"",""V7"",""V9"",""V18"",""V8"",""V13"",""V17"",""V5"",""V15"",""V4"",""V16"",""V14"",""V3"",""V12"",""V11"",""V19"",""V20"",""V6"",""V1"",""V2""]",0.0,320,1.0,1.0,controlled_mlp,0.0,classification,160,0,20,160,n20__6d3f20de7354bc39,0.09625989628963257,0.33271362198139853,0.294322831503439,8.0
raw_only,sylvine,BlockGuard-Grouped,[],0.0,160,0.0,0.0,controlled_mlp,0.0,classification,160,1,0,0,n0__4f53cda18c2baa0c,0.0,0.3038572531851379,0.3038572531851379,
