candidate,stage,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds
stage_0_raw,0,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.9826013107422578,0.9826013107422578,80,80,0.0,0.0
stage_1,1,"['x1', 'x5']",BlockGuard-Greedy,n2__c011cc6643fbdfaa,2,16,0.2,0.2,-0.002366671059442631,0.9826013107422578,0.9743991034311852,96,80,0.3191304018255323,0.00222956296056509
stage_2,2,"['x1', 'x5', 'x3', 'x2']",BlockGuard-Greedy,n4__f60620018b21529c,4,32,0.4,0.4,0.0009877750835045158,0.9826013107422578,0.9860246576325198,112,80,0.40386775881052017,0.0020058550871908665
stage_3,3,"['x1', 'x5', 'x3', 'x2', 'x7']",BlockGuard-Greedy,n5__1b7e85777a52fed3,5,40,0.5,0.5,0.005956001599761742,0.9826013107422578,1.0032431146259926,120,80,0.37097527692094445,0.0034630729351192713
stage_4,4,"['x1', 'x5', 'x3', 'x2', 'x7', 'x4']",BlockGuard-Greedy,n6__bb810e738b0eac9a,6,48,0.6,0.6,0.007667776361840368,0.9826013107422578,1.0091756380379016,128,80,0.28690405609086156,0.003991910954937339
stage_5,5,"['x1', 'x5', 'x3', 'x2', 'x7', 'x4', 'x10']",BlockGuard-Greedy,n7__14448bce75da9d3d,7,56,0.7,0.7,0.014172394751188082,0.9826013107422578,1.0317187913400803,136,80,0.39486820297315717,0.0031631907913833857
stage_6,6,"['x1', 'x5', 'x3', 'x2', 'x7', 'x4', 'x10', 'x6']",BlockGuard-Greedy,n8__1f1c535ec3991631,8,64,0.8,0.8,0.00873748350802177,0.9826013107422578,1.0128829381040045,144,80,0.257126651937142,0.003935465821996331
stage_7,7,"['x1', 'x5', 'x3', 'x2', 'x7', 'x4', 'x10', 'x6', 'x8']",BlockGuard-Greedy,n9__c86fa23dbc9ae093,9,72,0.9,0.9,0.015229548069522302,0.9826013107422578,1.0353825834171286,152,80,0.2783205988816917,0.0029739360325038433
stage_8,8,"['x1', 'x5', 'x3', 'x2', 'x7', 'x4', 'x10', 'x6', 'x8', 'x9']",BlockGuard-Greedy,n10__953aad1954bd4662,10,80,1.0,1.0,0.01671899351971516,0.9826013107422578,1.040544576805383,160,80,0.0,0.0
