dataset,problem_type,model,method,family,tau,disagreement_reduction,normalized_excess_risk,absolute_task_difference,method_loss,raw_fallback,invariant_feature_fraction,invariant_dimension_fraction,input_dimension_ratio,fit_seconds,predict_seconds,predictive_rank
california_housing,regression,tabicl_v2,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.1977202839647777,-0.003734045347319154,-204.99617347582534,58581.47654858871,False,0.5,0.5,1.463768115942029,0.27604075497947633,0.07120220991782844,3.5
california_housing,regression,tabicl_v2,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,0.1977202839647777,-0.003734045347319154,-204.99617347582534,58581.47654858871,False,0.5,0.5,1.463768115942029,0.27604075497947633,0.07120220991782844,3.5
california_housing,regression,tabm_d,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabm_d,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,-0.024422280201258292,-1286.1316275909703,59699.48868807398,False,1.0,1.0,2.0869565217391304,0.0,0.0,4.5
california_housing,regression,tabpfn_2_6,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.2173680412748139,0.0322135932556196,1949.4370101646127,55381.56110181579,False,0.4375,0.4375,1.4057971014492754,0.1507278939243406,0.1243210950633511,5.5
california_housing,regression,tabpfn_2_6,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.2173680412748139,0.0322135932556196,1949.4370101646127,55381.56110181579,False,0.4375,0.4375,1.4057971014492754,0.1507278939243406,0.1243210950633511,5.5
california_housing,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.6122573711809901,0.03239714336688812,1960.6582764453524,55392.78236809652,False,0.75,0.75,1.7753623188405796,0.07786779652815312,0.06431412696838379,7.5
california_housing,regression,tabpfn_2_6,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,0.6122573711809901,0.03239714336688812,1960.6582764453524,55392.78236809652,False,0.75,0.75,1.7753623188405796,0.07786779652815312,0.06431412696838379,7.5
california_housing,regression,tabpfn_2_6,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.6414885417561049,0.020663012207153615,1261.9208343357132,54694.04492598689,False,0.875,0.875,1.891304347826087,0.08890631049871445,0.07184608152601868,1.5
california_housing,regression,tabpfn_2_6,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.6414885417561049,0.020663012207153615,1261.9208343357132,54694.04492598689,False,0.875,0.875,1.891304347826087,0.08890631049871445,0.07184608152601868,1.5
california_housing,regression,tabpfn_2_6,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,0.02182784562120843,1333.1324823237155,54765.25657397489,False,1.0,1.0,2.0869565217391304,0.0,0.0,3.5
california_housing,regression,tabpfn_2_6,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.02182784562120843,1333.1324823237155,54765.25657397489,False,1.0,1.0,2.0869565217391304,0.0,0.0,3.5
cardiotocography,classification,catboost,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.0,0.0,0.0,0.018194950787005542,True,0.0,0.0,1.0,0.0,0.0,1.5
cardiotocography,classification,catboost,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.7189761677060111,0.004639809768692764,0.009278459075549639,0.02747340986255518,False,0.7894736842105263,0.7894736842105263,1.547945205479452,6.330316264997236,0.0019474964356049895,3.0
cardiotocography,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,0.00464048158497366,0.009279802211649512,0.027474752998655053,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.0
cardiotocography,classification,catboost,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,0.00464048158497366,0.009279802211649512,0.027474752998655053,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.0
cardiotocography,classification,catboost,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.0,0.0,0.0,0.018194950787005542,True,0.0,0.0,1.0,0.0,0.0,1.5
cardiotocography,classification,catboost,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,0.00464048158497366,0.009279802211649512,0.027474752998655053,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.0
cardiotocography,classification,catboost,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,0.00464048158497366,0.009279802211649512,0.027474752998655053,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.0
cardiotocography,classification,catboost,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.00464048158497366,0.009279802211649512,0.027474752998655053,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.0
cardiotocography,classification,controlled_mlp,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.0,0.0,0.0,0.01317277503946171,True,0.0,0.0,1.0,0.0,0.0,1.0
cardiotocography,classification,controlled_mlp,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,-0.0837291085800902,0.01531333380555695,0.030789778390713077,0.043962553430174786,False,0.23684210526315788,0.23684210526315788,1.1643835616438356,0.49468831496778876,0.0005377820925787091,3.5
cardiotocography,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,-0.0837291085800902,0.01531333380555695,0.030789778390713077,0.043962553430174786,False,0.23684210526315788,0.23684210526315788,1.1643835616438356,0.49468831496778876,0.0005377820925787091,3.5
cardiotocography,classification,controlled_mlp,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,-0.375105929474702,0.0489382309437819,0.09823547268113653,0.11140824772059822,False,0.47368421052631576,0.47368421052631576,1.3287671232876712,0.5024655684828758,0.0006969909882172942,8.0
cardiotocography,classification,controlled_mlp,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,-0.24598520848198324,0.008328887319761058,0.016610048988491385,0.029782824027953094,True,0.13157894736842105,0.13157894736842105,1.091324200913242,0.2520100345136598,0.0005148680647835135,2.0
cardiotocography,classification,controlled_mlp,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,-0.16931249560281553,0.015953306032924615,0.031975692181135766,0.045148467220597475,False,0.2631578947368421,0.2631578947368421,1.182648401826484,0.4862267004791647,0.0007653140928596258,5.0
cardiotocography,classification,controlled_mlp,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,-0.46802027277309105,0.0426939239372168,0.08559540689241685,0.09876818193187854,False,0.5263157894736842,0.5263157894736842,1.365296803652968,0.4806113524828106,0.0009439163841307163,6.5
cardiotocography,classification,controlled_mlp,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,-0.46802027277309105,0.0426939239372168,0.08559540689241685,0.09876818193187854,False,0.5263157894736842,0.5263157894736842,1.365296803652968,0.4806113524828106,0.0009439163841307163,6.5
cardiotocography,classification,tabicl_v2,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.5454582589094478,2.144187715854082e-06,4.326879379009927e-06,1.4654342181712743e-05,False,0.8947368421052632,0.8947368421052632,1.6210045662100456,0.28495105751790106,0.14291790511924773,2.0
cardiotocography,classification,tabicl_v2,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,1.0,4.3637806416850066e-06,8.805923256354717e-06,1.9133386059057533e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,4.3637806416850066e-06,8.805923256354717e-06,1.9133386059057533e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabicl_v2,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,4.3637806416850066e-06,8.805923256354717e-06,1.9133386059057533e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabicl_v2,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.40707085661952525,1.847090752008415e-06,3.7273503746576998e-06,1.4054813177360515e-05,False,0.7894736842105263,0.7894736842105263,1.547945205479452,0.3173753925366327,0.13465720892418176,1.0
cardiotocography,classification,tabicl_v2,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,4.3637806416850066e-06,8.805923256354717e-06,1.9133386059057533e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabicl_v2,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,4.3637806416850066e-06,8.805923256354717e-06,1.9133386059057533e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabicl_v2,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,4.3637806416850066e-06,8.805923256354717e-06,1.9133386059057533e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabm_d,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.04059215271269573,-0.0015896295942377224,-0.0031835447277839216,0.012524247865981133,True,0.07894736842105263,0.07894736842105263,1.0547945205479452,0.17729143693577498,0.058828513021580875,2.0
cardiotocography,classification,tabm_d,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.5405921527126958,-0.0019443644476874055,-0.0038936614181165246,0.011814131175648529,False,0.5789473684210527,0.5789473684210527,1.4018264840182648,0.17729143693577498,0.058828513021580875,1.0
cardiotocography,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,0.0030396822863849107,0.006087868719974099,0.021795661313739154,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.5
cardiotocography,classification,tabm_d,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,0.0030396822863849107,0.006087868719974099,0.021795661313739154,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.5
cardiotocography,classification,tabm_d,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.6971376542465019,-0.0014170672870009813,-0.0028376455374586945,0.012870147056306359,False,0.8947368421052632,0.8947368421052632,1.6210045662100456,0.1950586565071717,0.08556909102480859,3.5
cardiotocography,classification,tabm_d,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.6971376542465019,-0.0014170672870009813,-0.0028376455374586945,0.012870147056306359,False,0.8947368421052632,0.8947368421052632,1.6210045662100456,0.1950586565071717,0.08556909102480859,3.5
cardiotocography,classification,tabm_d,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,0.0030396822863849107,0.006087868719974099,0.021795661313739154,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.5
cardiotocography,classification,tabm_d,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.0030396822863849107,0.006087868719974099,0.021795661313739154,False,1.0,1.0,1.6940639269406392,0.0,0.0,6.5
cardiotocography,classification,tabpfn_2_6,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.5,-1.1355910703554637e-06,-2.291526155590992e-06,4.353672225859634e-05,True,0.5,0.5,1.3470319634703196,0.0,0.0,1.0
cardiotocography,classification,tabpfn_2_6,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabpfn_2_6,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabpfn_2_6,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.5288295839359358,8.28518716962969e-07,1.6719075556025094e-06,4.750015596978984e-05,False,0.8947368421052632,0.8947368421052632,1.6210045662100456,0.12464584701228887,0.1726066895062104,2.0
cardiotocography,classification,tabpfn_2_6,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabpfn_2_6,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
cardiotocography,classification,tabpfn_2_6,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,1.0,1.0,1.6940639269406392,0.0,0.0,5.5
phoneme,classification,catboost,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.21437495466894446,0.01577840018371971,0.004820470991042269,0.3041180594695758,False,0.30000000000000004,0.30000000000000004,1.2999999999999998,0.9949358884477988,0.0028851645765826106,4.0
phoneme,classification,catboost,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.21437495466894446,0.01577840018371971,0.004820470991042269,0.3041180594695758,False,0.30000000000000004,0.30000000000000004,1.2999999999999998,0.9949358884477988,0.0028851645765826106,4.0
phoneme,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.21437495466894446,0.01577840018371971,0.004820470991042269,0.3041180594695758,False,0.30000000000000004,0.30000000000000004,1.2999999999999998,0.9949358884477988,0.0028851645765826106,4.0
phoneme,classification,catboost,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,0.6003781683665299,0.005009144352712395,0.0015318379862100384,0.3008294264647436,False,0.7,0.7,1.7,0.5104070655070245,0.0014989700866863132,2.0
phoneme,classification,catboost,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.2799911268437547,0.019611217955062932,0.005990907576646887,0.30528849605518044,False,0.6000000000000001,0.6000000000000001,1.6,1.2271521820221096,0.002146038692444563,8.0
phoneme,classification,catboost,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.6796129584772248,0.016150503714717757,0.00493326466030905,0.30423085313884257,False,0.9,0.9,1.9,0.7167451165150851,0.0006470686057582498,6.5
phoneme,classification,catboost,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.6796129584772248,0.016150503714717757,0.00493326466030905,0.30423085313884257,False,0.9,0.9,1.9,0.7167451165150851,0.0006470686057582498,6.5
phoneme,classification,catboost,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.0015484301123672214,0.00047419506987220195,0.2997717835484057,False,1.0,1.0,2.0,0.0,0.0,1.0
phoneme,classification,controlled_mlp,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.0,0.0,0.0,0.35462497219948774,True,0.0,0.0,1.0,0.0,0.0,2.5
phoneme,classification,controlled_mlp,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.0,0.0,0.0,0.35462497219948774,True,0.0,0.0,1.0,0.0,0.0,2.5
phoneme,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.0,0.0,0.0,0.35462497219948774,True,0.0,0.0,1.0,0.0,0.0,2.5
phoneme,classification,controlled_mlp,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,0.0,0.0,0.0,0.35462497219948774,True,0.0,0.0,1.0,0.0,0.0,2.5
phoneme,classification,controlled_mlp,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.6630090598153946,0.13066397502139052,0.033097998638967896,0.38772297083845564,False,0.9,0.9,1.9,0.13540400052443147,0.00023258442524820566,6.5
phoneme,classification,controlled_mlp,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.6630090598153946,0.13066397502139052,0.033097998638967896,0.38772297083845564,False,0.9,0.9,1.9,0.13540400052443147,0.00023258442524820566,6.5
phoneme,classification,controlled_mlp,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.6630090598153946,0.13066397502139052,0.033097998638967896,0.38772297083845564,False,0.9,0.9,1.9,0.13540400052443147,0.00023258442524820566,6.5
phoneme,classification,controlled_mlp,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,0.6630090598153946,0.13066397502139052,0.033097998638967896,0.38772297083845564,False,0.9,0.9,1.9,0.13540400052443147,0.00023258442524820566,6.5
phoneme,classification,tabicl_v2,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.0784986099735121,0.01774293036304858,0.005847948574875417,0.28104557718614676,False,0.4,0.4,1.4,0.2155115514760837,0.052880363538861275,4.5
phoneme,classification,tabicl_v2,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.0784986099735121,0.01774293036304858,0.005847948574875417,0.28104557718614676,False,0.4,0.4,1.4,0.2155115514760837,0.052880363538861275,4.5
phoneme,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.0784986099735121,0.01774293036304858,0.005847948574875417,0.28104557718614676,False,0.4,0.4,1.4,0.2155115514760837,0.052880363538861275,4.5
phoneme,classification,tabicl_v2,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,0.15419756907702842,0.0027856445763278295,0.0009181294124995243,0.27611575802377086,False,0.6,0.6,1.6,0.21480383700691164,0.05544608843047172,1.0
phoneme,classification,tabicl_v2,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.0784986099735121,0.01774293036304858,0.005847948574875417,0.28104557718614676,False,0.4,0.4,1.4,0.2155115514760837,0.052880363538861275,4.5
phoneme,classification,tabicl_v2,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.0784986099735121,0.01774293036304858,0.005847948574875417,0.28104557718614676,False,0.4,0.4,1.4,0.2155115514760837,0.052880363538861275,4.5
phoneme,classification,tabicl_v2,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.0784986099735121,0.01774293036304858,0.005847948574875417,0.28104557718614676,False,0.4,0.4,1.4,0.2155115514760837,0.052880363538861275,4.5
phoneme,classification,tabicl_v2,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.04529965442099576,0.014930456474388953,0.2901280850856603,False,1.0,1.0,2.0,0.0,0.0,8.0
phoneme,classification,tabm_d,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.5637824921096919,-0.021564633525719575,-0.005868667035026753,0.3274079821103938,False,0.8,0.8,1.8,0.3775292329955846,0.05183143657632172,7.5
phoneme,classification,tabm_d,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.7922209040446304,-0.049637705819936304,-0.013436700744582336,0.3198399484008382,False,0.9,0.9,1.9,0.17372476099990308,0.021634993492625654,2.5
phoneme,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.7922209040446304,-0.049637705819936304,-0.013436700744582336,0.3198399484008382,False,0.9,0.9,1.9,0.17372476099990308,0.021634993492625654,2.5
phoneme,classification,tabm_d,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,-0.022347157429787115,-0.0059742392185775095,0.327302409926843,False,1.0,1.0,2.0,0.0,0.0,5.5
phoneme,classification,tabm_d,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.5637824921096919,-0.021564633525719575,-0.005868667035026753,0.3274079821103938,False,0.8,0.8,1.8,0.3775292329955846,0.05183143657632172,7.5
phoneme,classification,tabm_d,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.7922209040446304,-0.049637705819936304,-0.013436700744582336,0.3198399484008382,False,0.9,0.9,1.9,0.17372476099990308,0.021634993492625654,2.5
phoneme,classification,tabm_d,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.7922209040446304,-0.049637705819936304,-0.013436700744582336,0.3198399484008382,False,0.9,0.9,1.9,0.17372476099990308,0.021634993492625654,2.5
phoneme,classification,tabm_d,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,-0.022347157429787115,-0.0059742392185775095,0.327302409926843,False,1.0,1.0,2.0,0.0,0.0,5.5
phoneme,classification,tabpfn_2_6,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.2760565936799959,0.0030726082033421444,0.0010123670546958452,0.27374442037370816,False,0.4,0.4,1.4,0.1345537194283679,0.07099512103013694,3.0
phoneme,classification,tabpfn_2_6,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.6712074424140545,0.011188405106081089,0.0037079828180651697,0.27644003613707746,False,0.9,0.9,1.9,0.07298399705905467,0.04291027900762856,6.0
phoneme,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.6712074424140545,0.011188405106081089,0.0037079828180651697,0.27644003613707746,False,0.9,0.9,1.9,0.07298399705905467,0.04291027900762856,6.0
phoneme,classification,tabpfn_2_6,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,-0.001764981604258799,-0.0005848308258164236,0.2721472224931959,False,1.0,1.0,2.0,0.0,0.0,1.5
