absolute_task_difference,dataset,denominator_sensitive,disagreement_reduction,family,fit_seconds,gate_kind,gate_penalty,global_alpha,inference_passes,maximum_method_disagreement,mean_gate,mean_inference_seconds,method,method_disagreement,method_loss,model,normalized_excess_risk,panel,parameter_count,peak_gpu_memory_bytes,problem_type,raw_disagreement,raw_loss,relative_task_difference,safety_denominator,seed,single_model,split,trivial_loss
0.10720501945581166,cardiotocography,False,0.4689985064514247,DualView-D1,4.067544406047091,fixed,0.0,0.75,1,0.018205900328632476,0.75,0.002728748694062233,DualViewGram-D1-a75,0.009480486060897922,0.10985274839187284,controlled_mlp,0.05319503689082382,guarded_development,237290,78161408,classification,0.01785397249552305,0.00264772893606118,40.489423972263644,2.0153199569320086,0,True,test,2.01796768586807
0.020185083214953256,cardiotocography,False,0.24230666875390983,DualView-D1,3.753424430033192,fixed,0.0,0.75,1,0.007432769407066962,0.75,0.0027317363070324062,DualViewGram-D1-a75,0.005863750099082627,0.025104405546485485,controlled_mlp,0.010025314854579477,guarded_development,237290,78161408,classification,0.007738949067215886,0.004919322331532231,4.103224357869261,2.013411399815826,1,True,validation,2.018330722147358
0.12313055603411954,cardiotocography,False,0.3205796702014414,DualView-D1,3.753424430033192,fixed,0.0,0.75,1,0.007578333535102768,0.75,0.0027317363070324062,DualViewGram-D1-a75,0.005443165209860412,0.14682837717698177,controlled_mlp,0.06174217352027521,guarded_development,237290,78161408,classification,0.008011484159554449,0.023697821142862237,5.195859791996377,1.9942698647252077,1,True,test,2.01796768586807
-0.01795627016235334,cardiotocography,False,0.9969609518523925,DualView-D1,1.292282521026209,fixed,0.0,0.75,1,6.724535075003012e-05,0.75,0.0036337039549835027,DualViewGram-D1-a75,4.5302760168493955e-05,5.428397519673388e-05,tabm_d,-0.008976698055401145,guarded_development,1029248,312541184,classification,0.014906891226504232,0.018010554137550074,-0.9969859908372526,2.000320168009808,0,True,validation,2.018330722147358
-0.01591785294095135,cardiotocography,False,0.9388592686706568,DualView-D1,1.292282521026209,fixed,0.0,0.75,1,0.001953264027461497,0.75,0.0036337039549835027,DualViewGram-D1-a75,0.000936579818886573,0.00022598216380829728,tabm_d,-0.007951675136092396,guarded_development,1029248,312541184,classification,0.015318426824853536,0.016143835104759648,-0.9860019529224706,2.0018238507633104,0,True,test,2.01796768586807
-0.016316207405562225,cardiotocography,False,0.989964914558035,DualView-D1,1.1788447971921414,fixed,0.0,0.75,1,0.0005366426559294516,0.75,0.00359692070633173,DualViewGram-D1-a75,0.00017136237833658438,0.00012816112979852304,tabm_d,-0.00815041641905543,guarded_development,1029248,312541184,classification,0.017076324793406955,0.01644436853536075,-0.9922063818064564,2.0018863536119973,1,True,validation,2.018330722147358
-0.013016860883696593,cardiotocography,False,0.8580877228183532,DualView-D1,1.1788447971921414,fixed,0.0,0.75,1,0.003706343631917512,0.75,0.00359692070633173,DualViewGram-D1-a75,0.002444985010132794,0.0022548891990738654,tabm_d,-0.006499669096593241,guarded_development,1029248,312541184,classification,0.017228847698661256,0.01527175008277046,-0.852348998192563,2.0026959357852996,1,True,test,2.01796768586807
0.006191885919778713,cardiotocography,False,-98.45859283676049,DualView-D1,1.9280450220685452,fixed,0.0,0.75,1,0.015699893421748122,0.75,0.0030934301437810065,DualViewGram-D1-a75,0.008806228805499632,0.006554030983223888,resnet_tabular,0.0030683757864685703,guarded_development,502506,83645952,classification,8.854165893894284e-05,0.0003621450634451759,17.09780567177629,2.017968577083913,0,True,validation,2.018330722147358
0.09328691201489232,cardiotocography,False,0.5630611694669361,DualView-D1,1.9280450220685452,fixed,0.0,0.75,1,0.019479416114667924,0.75,0.0030934301437810065,DualViewGram-D1-a75,0.009050965632441491,0.100697514997069,resnet_tabular,0.04639853939436084,guarded_development,502506,83645952,classification,0.020714491365757863,0.007410602982176678,12.588302495661647,2.010557082885893,0,True,test,2.01796768586807
0.00119501378612114,cardiotocography,False,-35.71505098991744,DualView-D1,3.8995848880149424,fixed,0.0,0.75,1,0.020761665529108603,0.75,0.0031194881070405246,DualViewGram-D1-a75,0.006313120062783934,0.001509486148237647,resnet_tabular,0.0005921725289617038,guarded_development,502506,83645952,classification,0.00017194910241354755,0.00031447236211650713,3.8000598147267577,2.0180162497852416,1,True,validation,2.018330722147358
0.1068529980180634,cardiotocography,False,-0.22459111743669702,DualView-D1,3.8995848880149424,fixed,0.0,0.75,1,0.027687970916889702,0.75,0.0031194881070405246,DualViewGram-D1-a75,0.019678881683992892,0.11734330570611567,resnet_tabular,0.05322749794318305,guarded_development,502506,83645952,classification,0.016069757001981648,0.010490307688052277,10.185878355099293,2.0074773781800177,1,True,test,2.01796768586807
-1411.456758224791,california_housing,False,0.7171563085562643,DualView-D1,1.164606167934835,fixed,0.0,0.75,1,0.04802780134473253,0.75,0.0012518315925262868,DualViewGram-D1-a75,0.03393370904819687,59905.789495263045,controlled_mlp,-0.029190812214841863,guarded_development,169473,73758208,regression,0.11997336364472916,61317.246253487836,-0.023018919544915223,48352.77442219116,0,True,validation,109670.020675679
-1149.5287988884666,california_housing,False,0.7246455290070775,DualView-D1,1.164606167934835,fixed,0.0,0.75,1,0.04976058979952921,0.75,0.0012518315925262868,DualViewGram-D1-a75,0.0351650635534562,64139.32848557153,controlled_mlp,-0.023752148482246497,guarded_development,169473,73758208,regression,0.12770834418141713,65288.85728446,-0.01760681449638538,48396.83449047482,0,True,test,113685.69177493482
-434.6563722692299,california_housing,False,0.6601365027562127,DualView-D1,0.8507157489657402,fixed,0.0,0.75,1,0.09414881460434912,0.75,0.0012816504924558104,DualViewGram-D1-a75,0.04151691354949047,60169.262821754266,controlled_mlp,-0.008858587887438667,guarded_development,169473,73758208,regression,0.12215761294220426,60603.919194023496,-0.0071720835558122436,49066.1014816555,1,True,validation,109670.020675679
-1251.151449017707,california_housing,False,0.604661054968128,DualView-D1,0.8507157489657402,fixed,0.0,0.75,1,0.10716332734350176,0.75,0.0012816504924558104,DualViewGram-D1-a75,0.04426039335598859,63268.97413553859,controlled_mlp,-0.02544771770090083,guarded_development,169473,73758208,regression,0.11195556094889753,64520.1255845563,-0.019391646213986688,49165.56619037852,1,True,test,113685.69177493482
1138.884281949322,california_housing,False,0.7258503733649956,DualView-D1,0.7622788168955594,fixed,0.0,0.75,1,0.12059605411107276,0.75,0.0020416828454472126,DualViewGram-D1-a75,0.045315024427149755,57376.87059488039,tabm_d,0.02131463447971085,guarded_development,747456,296438784,regression,0.16529303717593963,56237.98631293107,0.020251156853520785,53432.03436274793,0,True,validation,109670.020675679
270.60817063747527,california_housing,False,0.7453130068982319,DualView-D1,0.7622788168955594,fixed,0.0,0.75,1,0.1119125791540395,0.75,0.0020416828454472126,DualViewGram-D1-a75,0.04483089835603546,61484.233434906804,tabm_d,0.005157185310825739,guarded_development,747456,296438784,regression,0.176023509524579,61213.62526426933,0.004420717927899468,52472.06651066549,0,True,test,113685.69177493482
1669.287717711435,california_housing,False,0.7168217079747573,DualView-D1,0.8872166629880667,fixed,0.0,0.75,1,0.06991694963087033,0.75,0.0020614936482161285,DualViewGram-D1-a75,0.046284290538816136,57194.84796393994,tabm_d,0.030830258616880938,guarded_development,747456,296438784,regression,0.16344575782203788,55525.5602462285,0.03006341062222455,54144.4604294505,1,True,validation,109670.020675679
930.635140874132,california_housing,False,0.7491764895117538,DualView-D1,0.8872166629880667,fixed,0.0,0.75,1,0.06952877086054772,0.75,0.0020614936482161285,DualViewGram-D1-a75,0.04410327118237721,61688.2505079347,tabm_d,0.017583014612178104,guarded_development,747456,296438784,regression,0.17583388055022026,60757.61536706057,0.015317176871603673,52928.07640787425,1,True,test,113685.69177493482
-3158.6634443138755,california_housing,False,0.48684099191050767,DualView-D1,0.8349457858130336,fixed,0.0,0.75,1,0.128209136644483,0.75,0.0015015565557405352,DualViewGram-D1-a75,0.11239426403292864,59733.343979503305,resnet_tabular,-0.06752453182025975,guarded_development,434689,79099904,regression,0.21902424445665708,62892.00742381718,-0.05022360668229666,46778.01325186182,0,True,validation,109670.020675679
-3534.6920281487546,california_housing,False,0.4792626860337438,DualView-D1,0.8349457858130336,fixed,0.0,0.75,1,0.134956289713811,0.75,0.0015015565557405352,DualViewGram-D1-a75,0.12124540748568488,62178.495242505756,resnet_tabular,-0.07368162376916082,guarded_development,434689,79099904,regression,0.23283410701300655,65713.18727065451,-0.053789690851401444,47972.50450428031,0,True,test,113685.69177493482
-622.28788819888,california_housing,False,0.6065119877302926,DualView-D1,0.6347485790029168,fixed,0.0,0.75,1,0.09753226080361212,0.75,0.0015255201025865972,DualViewGram-D1-a75,0.09125172949113723,60112.01055315324,resnet_tabular,-0.012716434125955628,guarded_development,434689,79099904,regression,0.23190472554622785,60734.29844135212,-0.010246070246448805,48935.72223432688,1,True,validation,109670.020675679
-1605.4471596070143,california_housing,False,0.6187462651793769,DualView-D1,0.6347485790029168,fixed,0.0,0.75,1,0.09483187074070717,0.75,0.0015255201025865972,DualViewGram-D1-a75,0.08872238016954379,62438.07519598114,resnet_tabular,-0.032340390808572025,guarded_development,434689,79099904,regression,0.2327121600822795,64043.52235558815,-0.025068064662232468,49642.16941934667,1,True,test,113685.69177493482
0.016713976092885052,phoneme,False,0.5173644137943336,DualView-D1,0.8037181599065661,fixed,0.0,0.75,1,0.026361182135279167,0.75,0.0008017474436201155,DualViewGram-D1-a75,0.022239619882055722,0.30805062532665184,controlled_mlp,0.0533219177103115,guarded_development,154914,72814080,classification,0.04607952773830215,0.2913366492337668,0.05736997434701,0.3134541443855998,0,True,validation,0.6047907936193666
0.020466678501443403,phoneme,False,0.529160477831472,DualView-D1,0.8037181599065661,fixed,0.0,0.75,1,0.025948489664903707,0.75,0.0008017474436201155,DualViewGram-D1-a75,0.020799697032167476,0.3790208891203627,controlled_mlp,0.08311794393851792,guarded_development,154914,72814080,classification,0.04417576701371857,0.3585542106189193,0.05708112719165895,0.24623658300044743,0,True,test,0.6047907936193667
0.02518786786700966,phoneme,False,0.1728319441386228,DualView-D1,0.7476160479709506,fixed,0.0,0.75,1,0.05354756530697119,0.75,0.0008145026047714054,DualViewGram-D1-a75,0.037470144318475285,0.31344725398058093,controlled_mlp,0.07957462441242422,guarded_development,154914,72814080,classification,0.04529931257978222,0.28825938611357127,0.08737917681225442,0.31653140750579534,1,True,validation,0.6047907936193666
0.02374082895425489,phoneme,False,0.2097286643156111,DualView-D1,0.7476160479709506,fixed,0.0,0.75,1,0.052676654632433935,0.75,0.0008145026047714054,DualViewGram-D1-a75,0.03532351371846671,0.3744365627343111,controlled_mlp,0.09343286315471291,guarded_development,154914,72814080,classification,0.04469795641502792,0.3506957337800562,0.06769637228933126,0.2540950598393105,1,True,test,0.6047907936193667
0.0203494874849261,phoneme,False,0.8888042269454726,DualView-D1,0.5375807480886579,fixed,0.0,0.75,1,0.0136059799927662,0.75,0.0016009541461244226,DualViewGram-D1-a75,0.010993554394728077,0.29683587993532057,tabm_d,0.06198359635895529,guarded_development,733792,293869056,classification,0.09886665736239036,0.27648639245039447,0.0736003218985798,0.32830440116897214,0,True,validation,0.6047907936193666
0.006353730714674433,phoneme,False,0.8867464107227663,DualView-D1,0.5375807480886579,fixed,0.0,0.75,1,0.011995685838763296,0.75,0.0016009541461244226,DualViewGram-D1-a75,0.010468429504711899,0.3415611445657122,tabm_d,0.023568703382733085,guarded_development,733792,293869056,classification,0.09243353408505407,0.33520741385103775,0.01895462466560467,0.26958337976832897,0,True,test,0.6047907936193667
0.005607882162405264,phoneme,False,0.8679577053121732,DualView-D1,0.6057273801416159,fixed,0.0,0.75,1,0.01401928140930725,0.75,0.0016139542451128364,DualViewGram-D1-a75,0.012507524245754924,0.2838435514727311,tabm_d,0.01717284998748987,guarded_development,733792,293869056,classification,0.09472362075594871,0.27823566931032584,0.020155151840544932,0.32655512430904077,1,True,validation,0.6047907936193666
0.014251044376487387,phoneme,False,0.8789249934812103,DualView-D1,0.6057273801416159,fixed,0.0,0.75,1,0.012681098248902609,0.75,0.0016139542451128364,DualViewGram-D1-a75,0.01084223496553481,0.34559692881629067,tabm_d,0.05211669297207188,guarded_development,733792,293869056,classification,0.08954973678941902,0.3313458844398033,0.04300957110296151,0.27344490917956343,1,True,test,0.6047907936193667
0.007514825005685788,phoneme,False,0.2442782249695209,DualView-D1,0.48229902796447277,fixed,0.0,0.75,1,0.12279907781970058,0.75,0.0010800267569720744,DualViewGram-D1-a75,0.0745140292514255,0.31124289531302185,resnet_tabular,0.02496099458283713,guarded_development,420130,78298624,classification,0.09859981770198466,0.30372807030733606,0.02474195091050259,0.30106272331203054,0,True,validation,0.6047907936193666
-0.03402024572021278,phoneme,False,0.4334483643612005,DualView-D1,0.48229902796447277,fixed,0.0,0.75,1,0.11080593519116193,0.75,0.0010800267569720744,DualViewGram-D1-a75,0.06552158124088808,0.35393177891081884,resnet_tabular,-0.15689189658719613,guarded_development,420130,78298624,classification,0.11564979627498745,0.3879520246310316,-0.08769188858485355,0.2168387689883351,0,True,test,0.6047907936193667
0.02143758679274993,phoneme,False,0.09690715346620626,DualView-D1,0.4028401698451489,fixed,0.0,0.75,1,0.16834639255319025,0.75,0.001095432904548943,DualViewGram-D1-a75,0.1114410359126019,0.3394610970282804,resnet_tabular,0.07475604099528976,guarded_development,420130,78298624,classification,0.12339931197587199,0.3180235102355305,0.06740881130729329,0.2867672833838361,1,True,validation,0.6047907936193666
0.048336180195111544,phoneme,False,0.19870331918003659,DualView-D1,0.4028401698451489,fixed,0.0,0.75,1,0.15321574806904564,0.75,0.001095432904548943,DualViewGram-D1-a75,0.09515330750268375,0.3751794916895855,resnet_tabular,0.17390400454641353,guarded_development,420130,78298624,classification,0.118749159681173,0.32684331149447393,0.1478879282372244,0.2779474821248928,1,True,test,0.6047907936193667
