dataset,problem_type,model,seed,embedding,k,split,method,tau,selected_features,selected_blocks,selection_key,selection_source_model,general_validation_C,invariant_feature_fraction,invariant_dimension_fraction,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,coordinate_error,raw_task_error,method_task_error,inference_passes,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
steel-plates-fault,classification,tabm_d,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.048056597833775354,0.048056597833775354,0.06413755627033411,0.0,0.0,0.03491453604861551,0.03491453604861551,1,403,403,1.0,0.0,0.0,0.03491453604861551,0.03491453604861551,0.6459857848778665,0.0,0.0,0.611071248829251,0.0,False
steel-plates-fault,classification,tabm_d,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.06620130453002365,0.06620130453002365,0.08403307126423275,0.0,0.0,0.022113495387409303,0.022113495387409303,1,403,403,1.0,0.0,0.0,0.022113495387409303,0.022113495387409303,0.6455976337440515,0.0,0.0,0.6234841383566423,0.0,False
steel-plates-fault,classification,tabm_d,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.019246354512371857,0.019246354512371857,0.022620136299850317,0.0,0.0,0.04958107966298647,0.04958107966298647,1,211,211,1.0,0.0,0.0,0.04958107966298647,0.04958107966298647,0.6459857848778665,0.0,0.0,0.59640470521488,0.0,False
steel-plates-fault,classification,tabm_d,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.031498908372228136,0.031498908372228136,0.039661825945028,0.0,0.0,0.04263754500288539,0.04263754500288539,1,211,211,1.0,0.0,0.0,0.04263754500288539,0.04263754500288539,0.6455976337440515,0.0,0.0,0.6029600887411661,0.0,False
steel-plates-fault,classification,tabm_d,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.0501384798299406,0.0501384798299406,0.05298959993342772,0.0,0.0,0.0844915619904178,0.0844915619904178,1,403,403,1.0,0.0,0.0,0.0844915619904178,0.0844915619904178,0.6459857848778665,0.0,0.0,0.5614942228874487,0.0,False
steel-plates-fault,classification,tabm_d,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.06017124499958037,0.06017124499958037,0.06745180844043872,0.0,0.0,0.08800993211818862,0.08800993211818862,1,403,403,1.0,0.0,0.0,0.08800993211818862,0.08800993211818862,0.6455976337440515,0.0,0.0,0.5575877016258629,0.0,False
cardiotocography,classification,tabm_d,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.008943205498689693,0.0,0.0,1.0,6.6318653688038166e-15,0.009883368627436466,0.009353428179443218,1,371,219,1.6940639269406392,3.196397566003725,0.33647196111269295,0.009883368627436466,0.009353428179443218,2.018330722147358,-0.000529940447993248,-0.05361941540074917,2.0084473535199217,-0.00026385578246026527,False
cardiotocography,classification,tabm_d,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.008942620989580385,0.0,0.0,1.0,6.6318653688038166e-15,0.0076688819610814,0.006397681214024352,1,371,219,1.6940639269406392,3.196397566003725,0.33647196111269295,0.0076688819610814,0.006397681214024352,2.01796768586807,-0.0012712007470570483,-0.16576089624383714,2.0102988039069887,-0.0006323441791769894,False
cardiotocography,classification,tabm_d,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.014889884885652476,0.0,0.0,1.0,4.230292079430439e-15,0.023766385665555466,0.013889569387017275,1,371,371,1.0,0.5430719850119203,0.2557275730650872,0.023766385665555466,0.013889569387017275,2.018330722147358,-0.00987681627853819,-0.4155792309998833,1.9945643364818026,-0.004951866479253226,False
cardiotocography,classification,tabm_d,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.01860457657743795,0.0,0.0,1.0,4.230292079430439e-15,0.019929583530280272,0.010067334563890931,1,371,371,1.0,0.5430719850119203,0.2557275730650872,0.019929583530280272,0.010067334563890931,2.01796768586807,-0.00986224896638934,-0.4948547445261465,1.9980381023377898,-0.004935966413678543,False
cardiotocography,classification,tabm_d,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.009892525145157365,0.0,0.0,1.0,5.322220267796312e-15,0.018010554137550074,0.015742935589510756,1,371,219,1.6940639269406392,0.6203416630160064,0.2862185719422996,0.018010554137550074,0.015742935589510756,2.018330722147358,-0.002267618548039318,-0.12590498497275973,2.000320168009808,-0.0011336277983416297,False
cardiotocography,classification,tabm_d,0,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.0108177321588921,0.0,0.0,1.0,5.322220267796312e-15,0.016143835104759648,0.014723601724094442,1,371,219,1.6940639269406392,0.6203416630160064,0.2862185719422996,0.016143835104759648,0.014723601724094442,2.01796768586807,-0.0014202333806652059,-0.08797372938023146,2.0018238507633104,-0.000709469706899366,False
cardiotocography,classification,tabm_d,0,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.014700056032330249,0.0,0.0,1.0,1.8311324256767205e-14,0.03791555415444338,0.021065592371158966,1,371,371,1.0,0.5160152029711753,0.22175238002091646,0.03791555415444338,0.021065592371158966,2.018330722147358,-0.016849961783284413,-0.4444076358385426,1.9804151679929147,-0.008508297682026588,False
cardiotocography,classification,tabm_d,0,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,-0.0011336277983416297,1.0,1.0,0.01630663176042048,0.0,0.0,1.0,1.8311324256767205e-14,0.039994897863843845,0.02447062471024466,1,371,371,1.0,0.5160152029711753,0.22175238002091646,0.039994897863843845,0.02447062471024466,2.01796768586807,-0.015524273153599184,-0.38815633950233,1.9779727880042262,-0.007848577719445356,False
cardiotocography,classification,tabm_d,1,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.011155819799514296,0.0,0.0,1.0,6.6318653688038166e-15,0.020006364910536655,0.01651582164600129,1,371,219,1.6940639269406392,0.5402299740817398,0.18022238602861762,0.020006364910536655,0.01651582164600129,2.018330722147358,-0.0034905432645353646,-0.1744716384082856,1.9983243572368214,-0.0017467350842692551,False
cardiotocography,classification,tabm_d,1,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.010492101393057507,0.0,0.0,1.0,6.6318653688038166e-15,0.014955656132235455,0.012191363837392569,1,371,219,1.6940639269406392,0.5402299740817398,0.18022238602861762,0.014955656132235455,0.012191363837392569,2.01796768586807,-0.002764292294842886,-0.18483256571302975,2.0030120297358347,-0.0013800677448789222,False
cardiotocography,classification,tabm_d,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.015253280399119863,0.0,0.0,1.0,4.230292079430439e-15,0.008907708521144269,0.018408382156642807,1,371,371,1.0,0.5001876589376479,0.21553410589694977,0.008907708521144269,0.018408382156642807,2.018330722147358,0.009500673635498539,1.0665676377877369,2.009423013626214,0.004728060528357132,False
cardiotocography,classification,tabm_d,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.017842329656447286,0.0,0.0,1.0,4.230292079430439e-15,0.008116754296437148,0.014802266117295602,1,371,371,1.0,0.5001876589376479,0.21553410589694977,0.008116754296437148,0.014802266117295602,2.01796768586807,0.006685511820858454,0.8236681285021848,2.009850931571633,0.0033263719790554906,False
cardiotocography,classification,tabm_d,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.012666357017891653,0.0,0.0,1.0,5.322220267796312e-15,0.01644436853536075,0.028231499939653078,1,371,219,1.6940639269406392,0.5261433031409979,0.2837188558187336,0.01644436853536075,0.028231499939653078,2.018330722147358,0.011787131404292328,0.7167883265901124,2.0018863536119973,0.005888012265543868,False
cardiotocography,classification,tabm_d,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.013999631213259997,0.0,0.0,1.0,5.322220267796312e-15,0.01527175008277046,0.028867720903383864,1,371,219,1.6940639269406392,0.5261433031409979,0.2837188558187336,0.01527175008277046,0.028867720903383864,2.01796768586807,0.013595970820613404,0.8902693369735232,2.0026959357852996,0.006788834279669188,False
cardiotocography,classification,tabm_d,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.014988560634939595,0.0,0.0,1.0,1.8311324256767205e-14,0.03868688631773857,0.02523175968937695,1,371,371,1.0,0.5450693918392062,0.2781950579956174,0.03868688631773857,0.02523175968937695,2.018330722147358,-0.013455126628361617,-0.3477955428579483,1.9796438358296196,-0.006796741103039329,False
cardiotocography,classification,tabm_d,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V1"",""V10"",""V11"",""V12"",""V16"",""V17"",""V18"",""V19"",""V2"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V9""]",19,n19__5e2c9f4614fefc50,tabm_d,0.005888012265543868,1.0,1.0,0.014462387041474062,0.0,0.0,1.0,1.8311324256767205e-14,0.0398282136974498,0.029903359829080062,1,371,371,1.0,0.5450693918392062,0.2781950579956174,0.0398282136974498,0.029903359829080062,2.01796768586807,-0.009924853868369738,-0.2491915390371933,1.9781394721706202,-0.005017266986477529,False
sylvine,classification,tabm_d,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.1029961363405375,0.1029961363405375,0.33890479382851035,0.0,0.0,0.253493562515524,0.253493562515524,1,160,160,1.0,0.0,0.0,0.253493562515524,0.253493562515524,0.6931471805599453,0.0,0.0,0.43965361804442127,0.0,False
sylvine,classification,tabm_d,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.109557759749185,0.109557759749185,0.33784783577121036,0.0,0.0,0.23068169213180795,0.23068169213180795,1,160,160,1.0,0.0,0.0,0.23068169213180795,0.23068169213180795,0.6931471805599453,0.0,0.0,0.46246548842813734,0.0,False
sylvine,classification,tabm_d,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.07643742243792045,0.07643742243792045,0.0929530618207176,0.0,0.0,0.3035637684635352,0.3035637684635352,1,320,320,1.0,0.0,0.0,0.3035637684635352,0.3035637684635352,0.6931471805599453,0.0,0.0,0.38958341209641006,0.0,False
sylvine,classification,tabm_d,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.06826155000467116,0.06826155000467116,0.0903197428178549,0.0,0.0,0.2372247421498797,0.2372247421498797,1,320,320,1.0,0.0,0.0,0.2372247421498797,0.2372247421498797,0.6931471805599453,0.0,0.0,0.4559224384100656,0.0,False
sylvine,classification,tabm_d,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.09280895764187352,0.09280895764187352,0.14775560550908098,0.0,0.0,0.2611763589999647,0.2611763589999647,1,160,160,1.0,0.0,0.0,0.2611763589999647,0.2611763589999647,0.6931471805599453,0.0,0.0,0.43197082155998057,0.0,False
sylvine,classification,tabm_d,0,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.08953747976878304,0.08953747976878304,0.1526284456073348,0.0,0.0,0.22014984363889678,0.22014984363889678,1,160,160,1.0,0.0,0.0,0.22014984363889678,0.22014984363889678,0.6931471805599453,0.0,0.0,0.4729973369210485,0.0,False
sylvine,classification,tabm_d,0,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.12975254645705347,0.12975254645705347,0.1614735162089593,0.0,0.0,0.34110051854231527,0.34110051854231527,1,320,320,1.0,0.0,0.0,0.34110051854231527,0.34110051854231527,0.6931471805599453,0.0,0.0,0.35204666201763,0.0,False
sylvine,classification,tabm_d,0,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.12082406028532758,0.12082406028532758,0.16301740514665047,0.0,0.0,0.2738511920535215,0.2738511920535215,1,320,320,1.0,0.0,0.0,0.2738511920535215,0.2738511920535215,0.6931471805599453,0.0,0.0,0.4192959885064238,0.0,False
sylvine,classification,tabm_d,1,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.09804310215907504,0.09804310215907504,0.17798101150040577,0.0,0.0,0.27812721085177144,0.27812721085177144,1,160,160,1.0,0.0,0.0,0.27812721085177144,0.27812721085177144,0.6931471805599453,0.0,0.0,0.41501996970817384,0.0,False
sylvine,classification,tabm_d,1,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.09977294157467345,0.09977294157467345,0.1779522649914716,0.0,0.0,0.24187993361754406,0.24187993361754406,1,160,160,1.0,0.0,0.0,0.24187993361754406,0.24187993361754406,0.6931471805599453,0.0,0.0,0.4512672469424012,0.0,False
sylvine,classification,tabm_d,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.08436688686339128,0.08436688686339128,0.13194370023649465,0.0,0.0,0.2993081693388463,0.2993081693388463,1,320,320,1.0,0.0,0.0,0.2993081693388463,0.2993081693388463,0.6931471805599453,0.0,0.0,0.393839011221099,0.0,False
sylvine,classification,tabm_d,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.08494825536467243,0.08494825536467243,0.12824418223201187,0.0,0.0,0.24226612769812006,0.24226612769812006,1,320,320,1.0,0.0,0.0,0.24226612769812006,0.24226612769812006,0.6931471805599453,0.0,0.0,0.4508810528618252,0.0,False
sylvine,classification,tabm_d,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.08763097512116734,0.08763097512116734,0.12666676255478612,0.0,0.0,0.25631485386357794,0.25631485386357794,1,160,160,1.0,0.0,0.0,0.25631485386357794,0.25631485386357794,0.6931471805599453,0.0,0.0,0.43683232669636735,0.0,False
sylvine,classification,tabm_d,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.08281431494807254,0.08281431494807254,0.1239842309982987,0.0,0.0,0.21913517408846078,0.21913517408846078,1,160,160,1.0,0.0,0.0,0.21913517408846078,0.21913517408846078,0.6931471805599453,0.0,0.0,0.4740120064714845,0.0,False
sylvine,classification,tabm_d,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.1128896085615897,0.1128896085615897,0.13390249338530483,0.0,0.0,0.3228403439560985,0.3228403439560985,1,320,320,1.0,0.0,0.0,0.3228403439560985,0.3228403439560985,0.6931471805599453,0.0,0.0,0.3703068366038468,0.0,False
sylvine,classification,tabm_d,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,tabm_d,0.0,0.0,0.0,0.10852460459297081,0.10852460459297081,0.1425377658801109,0.0,0.0,0.26259571035011264,0.26259571035011264,1,320,320,1.0,0.0,0.0,0.26259571035011264,0.26259571035011264,0.6931471805599453,0.0,0.0,0.43055147020983264,0.0,False
debutanizer,regression,tabm_d,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""u4"",""u5"",""u6"",""u7""]",4,n4__0776d98d9e5a3dc0,tabm_d,-0.008179319698064003,0.5714285714285714,0.5714285714285714,0.25534336511916755,0.19070714723121096,0.22473787330591166,0.2531345110838935,1.2729841667194015e-15,0.08161521641632241,0.08003241335964158,1,88,56,1.5714285714285714,0.500322304898873,0.047004257095977664,0.08161521641632241,0.08003241335964158,0.15991584786302804,-0.0015828030566808343,-0.01939347987030867,0.07830063144670563,-0.0202144354066691,False
debutanizer,regression,tabm_d,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""u4"",""u5"",""u6"",""u7""]",4,n4__0776d98d9e5a3dc0,tabm_d,-0.008179319698064003,0.5714285714285714,0.5714285714285714,0.24896951663703376,0.23874041792610146,0.26508045036619776,0.04108574756099581,1.2729841667194015e-15,0.08799309455871757,0.08347521955538176,1,88,56,1.5714285714285714,0.500322304898873,0.047004257095977664,0.08799309455871757,0.08347521955538176,0.1569418532648913,-0.004517875003335808,-0.05134351764752451,0.06894875870617373,-0.06552511006889634,False
debutanizer,regression,tabm_d,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""u4"",""u5"",""u6"",""u7""]",4,n4__0776d98d9e5a3dc0,tabm_d,-0.008179319698064003,0.5714285714285714,0.5714285714285714,0.21431715215543823,0.22106248561299469,0.23348830095479545,-0.03147360530744758,2.0890028714434254e-15,0.07507860669723056,0.08045758984364469,1,112,112,1.0,0.4377571837976575,0.05113196698948741,0.07507860669723056,0.08045758984364469,0.15991584786302804,0.005378983146414135,0.07164468525775866,0.08483724116579748,0.0634035604234464,False
debutanizer,regression,tabm_d,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""u4"",""u5"",""u6"",""u7""]",4,n4__0776d98d9e5a3dc0,tabm_d,-0.008179319698064003,0.5714285714285714,0.5714285714285714,0.19876510319200072,0.22191056394776104,0.24275810049575214,-0.11644629959718111,2.0890028714434254e-15,0.07924277602582155,0.08316493149826905,1,112,112,1.0,0.4377571837976575,0.05113196698948741,0.07924277602582155,0.08316493149826905,0.1569418532648913,0.003922155472447494,0.049495432506925875,0.07769907723906974,0.0504787908919374,False
debutanizer,regression,tabm_d,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""u4"",""u5"",""u6"",""u7""]",4,n4__0776d98d9e5a3dc0,tabm_d,-0.008179319698064003,0.5714285714285714,0.5714285714285714,0.24389547692476204,0.15267883566740917,0.16601220781648363,0.3739989048074548,1.1022708405892169e-15,0.07560418450442263,0.07491457245553705,1,88,56,1.5714285714285714,0.41699234303086996,0.04217171994969249,0.07560418450442263,0.07491457245553705,0.15991584786302804,-0.0006896120488855823,-0.009121347626535697,0.0843116633586054,-0.008179319698064003,False
