dataset,problem_type,model,seed,feature,feature_index,empirical_rank,block_dimension,spectrum_entropy,largest_nonzero_singular_value,smallest_nonzero_singular_value,condition_proxy,mean_gram_diagonal,embedding_type,raw_input_block_orbit_relative_frobenius,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,raw_one_block_orbit_disagreement,basis_disagreement_benefit,gram_one_block_validation_loss,gram_one_block_fit_seconds,raw_one_block_fit_seconds,selection_split
bank32nh,regression,catboost,0,a1cx,0,8,8,1.2979113065653811,28.428329401851954,0.563612080614515,50.43953169147139,1.7163693776123268,RBF,1.4742145980204193,0.08013234795504973,0.08104707995494972,0.11356964071464133,0.0009147319998999981,0.011415265161244463,0.033437292759591605,0.027356640577237044,False,0.09082516595727559,0.09082516595727559,0.08104707995494972,4.574779729824513,33.02563311578706,validation_only
bank32nh,regression,catboost,0,a1cy,1,8,8,1.2516218480211605,29.40955969224757,0.39945756957813666,73.62373861961541,1.8010226737764734,RBF,1.3892259108084315,0.08013234795504973,0.08086201955284976,0.11356964071464133,0.0007296715978000329,0.009105830746521274,0.033437292759591605,0.021822089576636672,False,0.10662882092867462,0.10662882092867462,0.08086201955284976,4.098737806081772,30.322796779684722,validation_only
bank32nh,regression,catboost,0,a1sx,2,8,8,1.0276389610181353,31.816241554782636,0.24448269800549513,130.1369864384739,1.5225866394709084,RBF,1.2900954154004693,0.08013234795504973,0.08058156843493282,0.11356964071464133,0.00044922047988309177,0.005605981745787384,0.033437292759591605,0.013434714440337916,False,0.11610992011567581,0.11610992011567581,0.08058156843493282,3.9203304960392416,29.611549281980842,validation_only
bank32nh,regression,catboost,0,a1sy,3,8,8,1.013785330083374,32.52246425374867,0.17296212611782513,188.03228766738067,1.5766177377270378,RBF,1.46366373525805,0.08013234795504973,0.08093503736210311,0.11356964071464133,0.0008026894070533863,0.010017045893921082,0.033437292759591605,0.02400581329429345,False,0.10194169560983866,0.10194169560983866,0.08093503736210311,3.6739247150253505,30.010040262015536,validation_only
bank32nh,regression,catboost,0,a1rho,4,8,8,1.3145126498942508,28.177382116525163,0.5067621005164531,55.60278104421963,1.6947646582069558,RBF,1.3466087618899318,0.08013234795504973,0.08095944242065198,0.11356964071464133,0.0008270944656022516,0.010321605278135748,0.033437292759591605,0.02473568872782013,False,0.09451077181378917,0.09451077181378917,0.08095944242065198,4.096368825063109,30.11643349309452,validation_only
bank32nh,regression,catboost,0,a1pop,5,8,8,0.9683450928189173,33.8217873545393,0.13110327958897275,257.97819444773137,1.6375889995412412,RBF,1.4121891811380676,0.08013234795504973,0.08029447043880117,0.11356964071464133,0.00016212248375144234,0.002023183993590017,0.033437292759591605,0.004848552929122437,False,0.11694355074172959,0.11694355074172959,0.08029447043880117,4.026234962977469,28.390490667661652,validation_only
bank32nh,regression,catboost,0,a2cx,6,8,8,1.291408465214354,28.888639067187714,0.514135678482327,56.18874603774602,1.713392943191986,RBF,1.3636718281886595,0.08013234795504973,0.08162756722185885,0.11356964071464133,0.0014952192668091224,0.018659371714003267,0.033437292759591605,0.04471711503558294,False,0.1015019368940426,0.1015019368940426,0.08162756722185885,3.678614520933479,29.554831734625623,validation_only
bank32nh,regression,catboost,0,a2cy,7,8,8,1.3067734612262167,27.970476319344243,0.556547650396503,50.25710970016161,1.7175977914818714,RBF,1.4173376062566878,0.08013234795504973,0.0815446685182141,0.11356964071464133,0.001412320563164371,0.017624849379886044,0.033437292759591605,0.04223788610276297,False,0.0911270957398786,0.0911270957398786,0.0815446685182141,3.465731664095074,28.709901360794902,validation_only
bank32nh,regression,catboost,0,a2sx,8,8,8,1.0372756595318222,32.34544484223052,0.2040690750628827,158.50243272903285,1.567140374430885,RBF,1.3685556361452276,0.08013234795504973,0.08083625011931776,0.11356964071464133,0.000703902164268036,0.00878424484283039,0.033437292759591605,0.021051410152399946,False,0.1173891052899925,0.1173891052899925,0.08083625011931776,3.8824837889987975,28.388516613282263,validation_only
bank32nh,regression,catboost,0,a2sy,9,8,8,0.965268282155752,33.996424497718046,0.12349417548552642,275.28767542322225,1.6888968746770319,RBF,1.438406143229225,0.08013234795504973,0.08001804887459721,0.11356964071464133,-0.00011429908045251791,-0.0014263787767286444,0.033437292759591605,-0.003418311442684929,False,0.09989866532803499,0.09989866532803499,0.08001804887459721,3.665451218839735,29.198104920098558,validation_only
