candidate,stage,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds
stage_0_raw,0,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.3441756673759987,0.3441756673759987,135,135,0.0,0.0
stage_1,1,['hoursPerWeek'],BlockGuard-Greedy,n1__4ec8e4c9adc27e1a,1,8,0.16666666666666666,0.16666666666666666,-0.0009041636329684105,0.3441756673759987,0.34398232334447865,143,135,0.23315802100114524,0.006857201922684908
stage_2,2,"['hoursPerWeek', 'age']",BlockGuard-Greedy,n2__ba1d50aeb3024e87,2,16,0.3333333333333333,0.3333333333333333,-0.02140951705000258,0.3441756673759987,0.3395975111790337,151,135,0.2645710250362754,0.02256692200899124
stage_3,3,"['hoursPerWeek', 'age', 'capitalLoss']",BlockGuard-Greedy,n3__18829543773c00c9,3,24,0.5,0.5,-0.08675416241611796,0.3441756673759987,0.3256243798644567,159,135,0.6721703310031444,0.01889148005284369
stage_4,4,"['hoursPerWeek', 'age', 'capitalLoss', 'fnlwgt']",BlockGuard-Greedy,n4__23ad1c69c91b1f7a,4,32,0.6666666666666666,0.6666666666666666,-0.0020089521027334394,0.3441756673759987,0.3437460782125881,167,135,0.8557857819832861,0.011300873011350632
stage_5,5,"['hoursPerWeek', 'age', 'capitalLoss', 'fnlwgt', 'educationNum']",BlockGuard-Greedy,n5__af805030b72b5e11,5,40,0.8333333333333334,0.8333333333333334,-0.03690554826432792,0.3441756673759987,0.33628387962132333,175,135,1.1915015641134232,0.015489078825339675
stage_6,6,"['hoursPerWeek', 'age', 'capitalLoss', 'fnlwgt', 'educationNum', 'capitalGain']",BlockGuard-Greedy,n6__7d1e3dfa7b413b02,6,48,1.0,1.0,0.08223741074777136,0.3441756673759987,0.3617611042991179,224,135,0.0,0.0
