dataset,problem_type,model,seed,feature,feature_index,empirical_rank,block_dimension,spectrum_entropy,largest_nonzero_singular_value,smallest_nonzero_singular_value,condition_proxy,mean_gram_diagonal,embedding_type,raw_input_block_orbit_relative_frobenius,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,raw_one_block_orbit_disagreement,basis_disagreement_benefit,gram_one_block_validation_loss,gram_one_block_fit_seconds,raw_one_block_fit_seconds,selection_split
OnlineNewsPopularity,regression,catboost,1,timedelta,0,8,8,1.319821044816489,28.34283880342498,0.545777994510327,51.931076533883015,1.675022628773301,RBF,1.3361728017542305,7889.490284888919,7858.487770524671,7895.6103562054295,-31.002514364247872,-0.0039295966209158435,6.120071316510803,-5.065711290097047,False,0.036629715809495964,0.036629715809495964,7858.487770524671,1.7457886131014675,13.203205031342804,validation_only
OnlineNewsPopularity,regression,catboost,1,n_tokens_content,1,8,8,0.8456557413398731,37.66934157276484,0.09276663037359882,406.06564473732845,1.9077551527178525,RBF,1.4613614724883188,7889.490284888919,7876.6991596165235,7895.6103562054295,-12.79112527239522,-0.0016212866497718635,6.120071316510803,-2.0900287939271505,False,0.041915164420217796,0.041915164420217796,7876.6991596165235,1.5663766688667238,12.606256238883361,validation_only
OnlineNewsPopularity,regression,catboost,1,n_unique_tokens,2,8,8,1.11695668441364,29.112901862261232,0.9133813770086809,31.873763353491867,1.4034988377397737,RBF,1.4746762445793342,7889.490284888919,7898.410552411477,7895.6103562054295,8.920267522557879,0.0011306519433382475,6.120071316510803,1.45754306792025,False,0.02768251291728846,0.02768251291728846,7898.410552411477,0.7919419531244785,9.58869326300919,validation_only
OnlineNewsPopularity,regression,catboost,1,n_non_stop_words,3,8,8,1.0791538859059795,32.0917921330683,0.29686184057840015,108.10346008278209,1.5532833324986028,RBF,1.4558598101995177,7889.490284888919,7893.280433191489,7895.6103562054295,3.7901483025698326,0.0004804047112941209,6.120071316510803,0.6192980615021143,False,0.030460196567545957,0.030460196567545957,7893.280433191489,0.983781463932246,11.168645022902638,validation_only
OnlineNewsPopularity,regression,catboost,1,n_non_stop_unique_tokens,4,8,8,0.917314931845971,34.86371171768651,0.3217991760479125,108.33996576950736,1.727590490223165,RBF,1.428443146257096,7889.490284888919,7883.492224623652,7895.6103562054295,-5.9980602652667585,-0.0007602595413236141,6.120071316510803,-0.980063786035486,False,0.03589077224156058,0.03589077224156058,7883.492224623652,1.4924731431528926,11.472331344382837,validation_only
OnlineNewsPopularity,regression,catboost,1,num_hrefs,5,8,8,0.9024767191807747,35.237555770928125,0.20523957210727625,171.68987154441095,1.7047449213559513,RBF,1.3967483471308058,7889.490284888919,7893.946697130955,7895.6103562054295,4.4564122420360945,0.0005648542657529668,6.120071316510803,0.7281634496665964,False,0.023212576686049268,0.023212576686049268,7893.946697130955,0.8102538259699941,9.012815875932574,validation_only
OnlineNewsPopularity,regression,catboost,1,num_self_hrefs,6,7,8,1.0354549810257827,32.89109064826739,1.0000000000000002,32.89109064826738,1.6966078697845806,RBF,1.3048158080777608,7889.490284888919,7881.284989786887,7895.6103562054295,-8.205295102031414,-0.0010400285450312765,6.120071316510803,-1.3407188703659496,False,0.020486250360347208,0.020486250360347208,7881.284989786887,1.1537080218549818,8.664127405034378,validation_only
OnlineNewsPopularity,regression,catboost,1,num_imgs,7,5,8,0.15058454042770067,66.42868797599571,0.12298419427088203,540.1400429528487,4.455393042330632,RBF,1.413827806933223,7889.490284888919,7893.6521753015795,7895.6103562054295,4.161890412660796,0.00052752335859165,6.120071316510803,0.6800395285317669,False,0.03671776657169547,0.03671776657169547,7893.6521753015795,0.8976588461082429,11.945663237012923,validation_only
OnlineNewsPopularity,regression,catboost,1,num_videos,8,3,8,0.020192685019017984,83.2933865299397,0.2093500118365181,397.8666435184331,6.795247850383196,RBF,1.45976243338899,7889.490284888919,7880.918071444688,7895.6103562054295,-8.572213444230329,-0.0010865357754035211,6.120071316510803,-1.4006721492123968,False,0.051913424085419387,0.051913424085419387,7880.918071444688,1.3016926508862525,14.842413968406618,validation_only
OnlineNewsPopularity,regression,catboost,1,average_token_length,9,8,8,1.0396376525653124,31.38505324855595,0.5780205213231475,54.29747230550289,1.554493252253525,RBF,1.372121667619627,7889.490284888919,7890.548747376824,7895.6103562054295,1.0584624879056719,0.00013416107374300096,6.120071316510803,0.1729493715294034,False,0.02483491914033131,0.02483491914033131,7890.548747376824,0.9965126840397716,8.431285277474672,validation_only
