dataset,problem_type,model,method,family,alpha,disagreement_reduction,normalized_excess_risk,absolute_task_difference,method_loss,raw_fallback,predictive_rank
cardiotocography,classification,tabm_d,GuardedGram-G2-g0p5-t01,G2,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g0p5-t02,G2,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g1p0-t005,G2,0.625,0.6249999991763093,0.001284424124689138,0.0025725778024649577,0.01828037039623001,False,4.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g1p0-t01,G2,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g1p0-t02,G2,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g1p64-t005,G2,0.625,0.6249999991763093,0.001284424124689138,0.0025725778024649577,0.01828037039623001,False,4.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g1p64-t01,G2,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,GuardedGram-G2-g1p64-t02,G2,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,GuardedGram-G3,G3,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,PureGram,fixed,1.0,1.0,0.0030396822863849107,0.006087868719974099,0.021795661313739154,False,21.5
cardiotocography,classification,tabm_d,Raw,fixed,0.0,0.0,0.0,0.0,0.015707792593765053,True,3.0
cardiotocography,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,0.4999999989721366,0.0013604062657923634,0.0027246806647574576,0.01843247325852251,False,6.0
cardiotocography,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,0.7499999998130907,0.0021540545044100388,0.004314183029567432,0.020021975623332487,False,13.5
cardiotocography,classification,tabm_d,SafeGram-t01,safety_reference,1.0,1.0,0.0030396822863849107,0.006087868719974099,0.021795661313739154,False,21.5
cardiotocography,classification,tabm_d,SafeRankGram-t01,safety_reference,1.0,1.0,-0.004886264413368259,-0.009783166972829629,0.005924625620935426,False,1.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G1-t0,G1,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G1-t005,G1,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G1-t01,G1,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t005,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t02,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t005,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t01,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t02,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t005,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t01,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t02,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t005,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t01,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t02,G2,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,GuardedGram-G3,G3,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,PureGram,fixed,1.0,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,21.5
cardiotocography,classification,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,4.582824841418733e-05,True,2.0
cardiotocography,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.5000000020800703,6.96456013978173e-07,1.4054065373159581e-06,4.723365495150329e-05,False,3.0
cardiotocography,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.7500000016187199,1.0447511011552744e-06,2.1082451687131957e-06,4.793649358290053e-05,False,12.0
cardiotocography,classification,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,1.0,1.3930909117038867e-06,2.811174048487144e-06,4.8639422462674475e-05,False,21.5
cardiotocography,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,1.0,-3.1032073322749233e-06,-6.262000162847409e-06,3.956624825133992e-05,False,1.0
phoneme,classification,catboost,GuardedGram-G1-t0,G1,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,GuardedGram-G1-t005,G1,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,GuardedGram-G1-t01,G1,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,GuardedGram-G2-g0p0-t005,G2,0.625,0.625,-0.005848030235013004,-0.0017855623210334404,0.2975120261575001,False,8.5
phoneme,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,GuardedGram-G2-g0p0-t02,G2,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,GuardedGram-G2-g0p5-t005,G2,0.375,0.37499999999999994,-0.0063699296339311375,-0.001945545519060593,0.29735204295947293,False,5.0
phoneme,classification,catboost,GuardedGram-G2-g0p5-t01,G2,0.625,0.625,-0.005848030235013004,-0.0017855623210334404,0.2975120261575001,False,8.5
phoneme,classification,catboost,GuardedGram-G2-g0p5-t02,G2,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,GuardedGram-G2-g1p0-t005,G2,0.125,0.12500000000000006,-0.0018894545134122123,-0.0005774438578475816,0.29872014462068597,True,18.5
phoneme,classification,catboost,GuardedGram-G2-g1p0-t01,G2,0.375,0.37499999999999994,-0.0063699296339311375,-0.001945545519060593,0.29735204295947293,False,5.0
phoneme,classification,catboost,GuardedGram-G2-g1p0-t02,G2,0.625,0.625,-0.005848030235013004,-0.0017855623210334404,0.2975120261575001,False,8.5
phoneme,classification,catboost,GuardedGram-G2-g1p64-t005,G2,0.0,0.0,0.0,0.0,0.29929758847853355,True,20.5
phoneme,classification,catboost,GuardedGram-G2-g1p64-t01,G2,0.125,0.12500000000000006,-0.0018894545134122123,-0.0005774438578475816,0.29872014462068597,True,18.5
phoneme,classification,catboost,GuardedGram-G2-g1p64-t02,G2,0.375,0.37499999999999994,-0.0063699296339311375,-0.001945545519060593,0.29735204295947293,False,5.0
phoneme,classification,catboost,GuardedGram-G3,G3,0.625,0.625,-0.005848030235013004,-0.0017855623210334404,0.2975120261575001,False,8.5
phoneme,classification,catboost,PureGram,fixed,1.0,1.0,0.0015484301123672214,0.00047419506987220195,0.2997717835484057,False,22.0
phoneme,classification,catboost,Raw,fixed,0.0,0.0,0.0,0.0,0.29929758847853355,True,20.5
phoneme,classification,catboost,Raw+Gram@0.5,fixed,0.5,0.5,-0.00836993610012731,-0.002556292201823296,0.29674129627671025,False,2.0
phoneme,classification,catboost,Raw+Gram@0.75,fixed,0.75,0.75,-0.005456136310583971,-0.001665888750779887,0.29763169972775366,False,14.0
phoneme,classification,catboost,SafeGram-t01,safety_reference,0.25,0.25,-0.0068315463954402725,-0.002086622089954887,0.2972109663885787,False,3.0
phoneme,classification,catboost,SafeRankGram-t01,safety_reference,0.25,0.25,-0.008375584417895343,-0.002559696326990879,0.29673789215154267,True,1.0
phoneme,classification,controlled_mlp,GuardedGram-G1-t0,G1,0.75,0.7500000009686372,-0.00703510200617496,-0.0016827666306510891,0.35294220556883665,False,17.0
phoneme,classification,controlled_mlp,GuardedGram-G1-t005,G1,0.75,0.7500000009686372,-0.00703510200617496,-0.0016827666306510891,0.35294220556883665,False,17.0
phoneme,classification,controlled_mlp,GuardedGram-G1-t01,G1,0.75,0.7500000009686372,-0.00703510200617496,-0.0016827666306510891,0.35294220556883665,False,17.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g0p0-t005,G2,0.625,0.6250000009865364,-0.014354132807429804,-0.0035424962000616955,0.35108247599942605,False,13.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.625,0.6250000009865364,-0.014354132807429804,-0.0035424962000616955,0.35108247599942605,False,13.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g0p0-t02,G2,0.75,0.7500000009686372,-0.00703510200617496,-0.0016827666306510891,0.35294220556883665,False,17.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g0p5-t005,G2,0.5,0.5000000009677144,-0.016396549942317932,-0.004061464304167928,0.3505635078953198,False,7.5
phoneme,classification,controlled_mlp,GuardedGram-G2-g0p5-t01,G2,0.5,0.5000000009677144,-0.016396549942317932,-0.004061464304167928,0.3505635078953198,False,7.5
phoneme,classification,controlled_mlp,GuardedGram-G2-g0p5-t02,G2,0.625,0.6250000009865364,-0.014354132807429804,-0.0035424962000616955,0.35108247599942605,False,13.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g1p0-t005,G2,0.125,0.12500000091343139,-0.015750417749536907,-0.003878329047475565,0.3507466431520122,True,10.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g1p0-t01,G2,0.375,0.3750000012721915,-0.021834869748175032,-0.005400577590425837,0.3492243946090619,False,1.5
phoneme,classification,controlled_mlp,GuardedGram-G2-g1p0-t02,G2,0.5,0.5000000012910136,-0.019792452613286902,-0.004881609486319605,0.34974336271316814,False,4.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g1p64-t005,G2,0.0,0.0,0.0,0.0,0.35462497219948774,True,20.5
phoneme,classification,controlled_mlp,GuardedGram-G2-g1p64-t01,G2,0.125,0.12500000091343139,-0.015750417749536907,-0.003878329047475565,0.3507466431520122,True,10.0
phoneme,classification,controlled_mlp,GuardedGram-G2-g1p64-t02,G2,0.375,0.3750000012721915,-0.021834869748175032,-0.005400577590425837,0.3492243946090619,False,1.5
phoneme,classification,controlled_mlp,GuardedGram-G3,G3,0.5,0.5000000012910136,-0.019792452613286902,-0.004881609486319605,0.34974336271316814,False,4.0
phoneme,classification,controlled_mlp,PureGram,fixed,1.0,1.0,0.037207434280901695,0.009351153327138428,0.36397612552662617,False,22.0
phoneme,classification,controlled_mlp,Raw,fixed,0.0,0.0,0.0,0.0,0.35462497219948774,True,20.5
phoneme,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,0.5000000012910136,-0.019792452613286902,-0.004881609486319605,0.34974336271316814,False,4.0
phoneme,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,0.7500000009686372,-0.00703510200617496,-0.0016827666306510891,0.35294220556883665,False,17.0
phoneme,classification,controlled_mlp,SafeGram-t01,safety_reference,0.125,0.12500000091343139,-0.015750417749536907,-0.003878329047475565,0.3507466431520122,True,10.0
phoneme,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.125,0.12499999984410054,-0.017281512548697375,-0.004255340599070595,0.3503696316004171,True,6.0
phoneme,classification,tabicl_v2,GuardedGram-G1-t0,G1,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,GuardedGram-G1-t005,G1,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,GuardedGram-G1-t01,G1,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g0p0-t005,G2,0.5,0.5000000005017389,0.015039127594531222,0.004956793662842129,0.28015442227411347,False,12.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g0p0-t02,G2,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g0p5-t005,G2,0.25,0.2500000003763043,0.0057741240749506545,0.0019031118290124271,0.27710074044028377,False,7.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g0p5-t01,G2,0.5,0.5000000005017389,0.015039127594531222,0.004956793662842129,0.28015442227411347,False,12.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g0p5-t02,G2,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g1p0-t005,G2,0.0,0.0,0.0,0.0,0.27519762861127134,True,2.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g1p0-t01,G2,0.25,0.2500000003763043,0.0057741240749506545,0.0019031118290124271,0.27710074044028377,False,7.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g1p0-t02,G2,0.5,0.5000000005017389,0.015039127594531222,0.004956793662842129,0.28015442227411347,False,12.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g1p64-t005,G2,0.0,0.0,0.0,0.0,0.27519762861127134,True,2.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g1p64-t01,G2,0.25,0.2500000003763043,0.0057741240749506545,0.0019031118290124271,0.27710074044028377,False,7.0
phoneme,classification,tabicl_v2,GuardedGram-G2-g1p64-t02,G2,0.25,0.2500000003763043,0.0057741240749506545,0.0019031118290124271,0.27710074044028377,False,7.0
phoneme,classification,tabicl_v2,GuardedGram-G3,G3,0.5,0.5000000005017389,0.015039127594531222,0.004956793662842129,0.28015442227411347,False,12.0
phoneme,classification,tabicl_v2,PureGram,fixed,1.0,1.0,0.04529965442099576,0.014930456474388953,0.2901280850856603,False,22.0
phoneme,classification,tabicl_v2,Raw,fixed,0.0,0.0,0.0,0.0,0.27519762861127134,True,2.0
phoneme,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,0.5000000005017389,0.015039127594531222,0.004956793662842129,0.28015442227411347,False,12.0
phoneme,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,0.7500000003763041,0.028001455763596195,0.009229088429957844,0.2844267170412292,False,18.0
phoneme,classification,tabicl_v2,SafeGram-t01,safety_reference,0.25,0.2500000003763043,0.0057741240749506545,0.0019031118290124271,0.27710074044028377,False,7.0
phoneme,classification,tabicl_v2,SafeRankGram-t01,safety_reference,0.25,0.24999999989452104,0.0016894266943407261,0.0005568234912369241,0.27575445210250826,False,4.0
phoneme,classification,tabm_d,GuardedGram-G1-t0,G1,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G1-t005,G1,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G1-t01,G1,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G2-g0p0-t005,G2,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G2-g0p0-t02,G2,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G2-g0p5-t005,G2,0.375,0.37499999996013567,-0.034154987198866935,-0.009226798626966876,0.32404985051845364,False,13.0
phoneme,classification,tabm_d,GuardedGram-G2-g0p5-t01,G2,0.625,0.6249999999572067,-0.04002575944492033,-0.010811418238634851,0.3224652309067857,False,1.0
phoneme,classification,tabm_d,GuardedGram-G2-g0p5-t02,G2,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,GuardedGram-G2-g1p0-t005,G2,0.25,0.2499999999645754,-0.02349806386494762,-0.006353869216676938,0.3269227799287436,False,16.0
phoneme,classification,tabm_d,GuardedGram-G2-g1p0-t01,G2,0.25,0.2499999999645754,-0.02349806386494762,-0.006353869216676938,0.3269227799287436,False,16.0
phoneme,classification,tabm_d,GuardedGram-G2-g1p0-t02,G2,0.5,0.499999999952767,-0.03466177803700047,-0.009365378001673336,0.3239112711437472,False,11.0
phoneme,classification,tabm_d,GuardedGram-G2-g1p64-t005,G2,0.0,1.6653345369377348e-16,0.0,0.0,0.33327664914542054,True,21.5
phoneme,classification,tabm_d,GuardedGram-G2-g1p64-t01,G2,0.125,0.1249999999778944,-0.004967395016210452,-0.001358308879066683,0.3319183402663538,True,20.0
phoneme,classification,tabm_d,GuardedGram-G2-g1p64-t02,G2,0.25,0.2499999999645754,-0.02349806386494762,-0.006353869216676938,0.3269227799287436,False,16.0
phoneme,classification,tabm_d,GuardedGram-G3,G3,0.5,0.499999999952767,-0.03466177803700047,-0.009365378001673336,0.3239112711437472,False,11.0
phoneme,classification,tabm_d,PureGram,fixed,1.0,1.0,-0.022347157429787115,-0.0059742392185775095,0.327302409926843,False,18.0
phoneme,classification,tabm_d,Raw,fixed,0.0,1.6653345369377348e-16,0.0,0.0,0.33327664914542054,True,21.5
phoneme,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,0.499999999952767,-0.03466177803700047,-0.009365378001673336,0.3239112711437472,False,11.0
phoneme,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,0.749999999964575,-0.035233830376102074,-0.009501089629616932,0.3237755595158036,False,5.5
phoneme,classification,tabm_d,SafeGram-t01,safety_reference,0.125,0.12499999998668115,-0.018530668848737167,-0.004995560337610255,0.32828108880781026,True,19.0
phoneme,classification,tabm_d,SafeRankGram-t01,safety_reference,0.25,0.24999999926909366,-0.02967461566377261,-0.00803866149519411,0.3252379876502264,False,14.0
phoneme,classification,tabpfn_2_6,GuardedGram-G1-t0,G1,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G1-t005,G1,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G1-t01,G1,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t005,G2,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t02,G2,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t005,G2,0.625,0.624999999188137,-0.014783438743852708,-0.004907035462748066,0.2678250178562642,False,3.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t01,G2,0.625,0.624999999188137,-0.014783438743852708,-0.004907035462748066,0.2678250178562642,False,3.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t02,G2,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t005,G2,0.375,0.3749999992218615,-0.014028938632722381,-0.004659394011633955,0.26807265930737834,False,8.0
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t01,G2,0.375,0.3749999992218615,-0.014028938632722381,-0.004659394011633955,0.26807265930737834,False,8.0
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t02,G2,0.625,0.624999999188137,-0.014783438743852708,-0.004907035462748066,0.2678250178562642,False,3.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t005,G2,0.0,0.0,0.0,0.0,0.2727320533190123,True,21.5
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t01,G2,0.125,0.12499999970987197,-0.005983069908293631,-0.001990643637653916,0.2707414096813584,True,19.0
phoneme,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t02,G2,0.375,0.3749999992218615,-0.014028938632722381,-0.004659394011633955,0.26807265930737834,False,8.0
phoneme,classification,tabpfn_2_6,GuardedGram-G3,G3,0.625,0.624999999188137,-0.014783438743852708,-0.004907035462748066,0.2678250178562642,False,3.5
phoneme,classification,tabpfn_2_6,PureGram,fixed,1.0,1.0,-0.001764981604258799,-0.0005848308258164236,0.2721472224931959,False,20.0
phoneme,classification,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,0.2727320533190123,True,21.5
phoneme,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.4999999990914277,-0.016620918095425784,-0.00551838826934975,0.2672136650496626,False,1.0
phoneme,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.7499999993185706,-0.013682221550665449,-0.004542086874590984,0.26818996644442133,False,13.5
phoneme,classification,tabpfn_2_6,SafeGram-t01,safety_reference,0.25,0.2499999993185708,-0.01226182939830945,-0.004071454240171912,0.26866059907884043,False,18.0
phoneme,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.375,0.3750000007918428,-0.0140506858509175,-0.0046651531093064025,0.2680669002097059,False,6.0
steel-plates-fault,classification,catboost,GuardedGram-G1-t0,G1,0.375,0.3749999999999999,0.00011856868870328511,7.634670287004085e-05,0.001747240401238257,True,3.0
steel-plates-fault,classification,catboost,GuardedGram-G1-t005,G1,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G1-t01,G1,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p0-t005,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p0-t02,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p5-t005,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p5-t01,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p5-t02,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g1p0-t005,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g1p0-t01,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g1p0-t02,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g1p64-t005,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g1p64-t01,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G2-g1p64-t02,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,GuardedGram-G3,G3,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,PureGram,fixed,1.0,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,21.5
steel-plates-fault,classification,catboost,Raw,fixed,0.0,0.0,0.0,0.0,0.0016708936983682162,True,2.0
steel-plates-fault,classification,catboost,Raw+Gram@0.5,fixed,0.5,0.49999999999999956,0.0002163123678660907,0.00013929073541330624,0.0018101844337815223,False,4.0
steel-plates-fault,classification,catboost,Raw+Gram@0.75,fixed,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,12.5
steel-plates-fault,classification,catboost,SafeGram-t01,safety_reference,1.0,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,21.5
steel-plates-fault,classification,catboost,SafeRankGram-t01,safety_reference,1.0,1.0,-0.0006575400101794166,-0.00042340381281436284,0.0012474898855538534,False,1.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G1-t0,G1,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G1-t005,G1,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G1-t01,G1,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p0-t005,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p0-t02,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
