candidate,stage,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds
stage_0_raw,0,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.9126768980956315,0.9126768980956315,194,194,0.0,0.0
stage_1,1,"['prevFixDur', 'firstfixDur', 'lastSaccLen']",BlockGuard-Greedy,n3__92ee355a8ad7befe,3,24,0.16666666666666666,0.16666666666666666,-0.18104917989928238,0.9126768980956315,0.8814170194301367,218,194,1.0382566780317575,0.11733198910951614
stage_2,2,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur']",BlockGuard-Greedy,n6__15f3bc540ee02f2b,6,48,0.3333333333333333,0.3333333333333333,0.4248341366633178,0.9126768980956315,0.9860285894561962,242,194,0.3974424870684743,0.10966444993391633
stage_3,3,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur', 'regressDur', 'pupilDiamLag']",BlockGuard-Greedy,n8__f9a698b34148616a,8,64,0.4444444444444444,0.4444444444444444,-0.030224583536174104,0.9126768980956315,0.9074583336449031,258,194,1.2629817489068955,0.17815944482572377
stage_4,4,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur', 'regressDur', 'pupilDiamLag', 'pupilDiamMax', 'regressLen']",BlockGuard-Greedy,n10__e84689e34f6e5b0a,10,80,0.5555555555555556,0.5555555555555556,0.41030628112624046,0.9126768980956315,0.9835202157556828,274,194,0.7109421528875828,0.18876925692893565
stage_5,5,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur', 'regressDur', 'pupilDiamLag', 'pupilDiamMax', 'regressLen', 'firstSaccLen', 'leavingPos']",BlockGuard-Greedy,n12__cf2b1f252ec96750,12,96,0.6666666666666666,0.6666666666666666,0.20859445281710956,0.9126768980956315,0.948692732516895,290,194,0.8177541331388056,0.137095897924155
stage_6,6,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur', 'regressDur', 'pupilDiamLag', 'pupilDiamMax', 'regressLen', 'firstSaccLen', 'leavingPos', 'lineNo', 'assgNo']",BlockGuard-Greedy,n14__4bd770dc03711046,14,112,0.7777777777777778,0.7777777777777778,0.0878224732369417,0.9126768980956315,0.9278402910423307,306,194,1.3078587960917503,0.21939443820156157
stage_7,7,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur', 'regressDur', 'pupilDiamLag', 'pupilDiamMax', 'regressLen', 'firstSaccLen', 'leavingPos', 'lineNo', 'assgNo', 'totalFixDur', 'meanFixDur']",BlockGuard-Greedy,n16__d922d83526f39050,16,128,0.8888888888888888,0.8888888888888888,0.41173724413936363,0.9126768980956315,0.983767285254644,322,194,0.6441511218436062,0.15072339889593422
stage_8,8,"['prevFixDur', 'firstfixDur', 'lastSaccLen', 'firstPassFixDur', 'timePrtctg', 'nextFixDur', 'regressDur', 'pupilDiamLag', 'pupilDiamMax', 'regressLen', 'firstSaccLen', 'leavingPos', 'lineNo', 'assgNo', 'totalFixDur', 'meanFixDur', 'landingPos', 'prevFixPos']",BlockGuard-Greedy,n18__ad82b0e51b9b8ca3,18,144,1.0,1.0,0.12456366795704596,0.9126768980956315,0.9341840109620492,380,194,0.0,0.0
