stage,dataset,problem_type,model,seed,embedding,k,split,method,alpha,raw_disagreement,method_disagreement,disagreement_reduction,coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,validation,Raw embedding,0.0,0.031813627005235615,0.031813627005235615,0.0,2.601085671887508e-15,0.0,0.008450137940612338,0.008450137940612338,0.6459857848778665,0.0,0.0,0.6375356469372542,0.0,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,validation,Gram-after-embedding,1.0,0.031813627005235615,0.0,1.0,2.601085671887508e-15,0.4475218199659139,0.008450137940612338,0.00979805834757275,0.6459857848778665,0.0013479204069604123,0.15951460395482436,0.6375356469372542,0.002114266729140361,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,Raw embedding,0.0,0.0373157397153375,0.0373157397153375,0.0,2.601085671887508e-15,0.0,0.006465873437997101,0.006465873437997101,0.6455976337440515,0.0,0.0,0.6391317603060545,0.0,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,Gram-after-embedding,1.0,0.0373157397153375,0.0,1.0,2.601085671887508e-15,0.4475218199659139,0.006465873437997101,0.011023741959089443,0.6455976337440515,0.0045578685210923425,0.7049114964588928,0.6391317603060545,0.007131344120513997,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,Raw embedding,0.0,0.07090100580329259,0.07090100580329259,0.0,2.1564628234719632e-15,0.0,0.07361845631277968,0.07361845631277968,0.6459857848778665,0.0,0.0,0.5723673285650869,0.0,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,Gram-after-embedding,1.0,0.07090100580329259,0.0,1.0,2.1564628234719632e-15,0.44971565599553287,0.07361845631277968,0.006169373161843467,0.6459857848778665,-0.06744908315093621,-0.916198009699743,0.5723673285650869,-0.11784230123691665,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,Raw embedding,0.0,0.08230142810016886,0.08230142810016886,0.0,2.1564628234719632e-15,0.0,0.07222359074382438,0.07222359074382438,0.6455976337440515,0.0,0.0,0.5733740430002272,0.0,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,Gram-after-embedding,1.0,0.08230142810016886,0.0,1.0,2.1564628234719632e-15,0.44971565599553287,0.07222359074382438,0.007100075728920139,0.6455976337440515,-0.06512351501490424,-0.9016931219315311,0.5733740430002272,-0.11357946145266717,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,Raw embedding,0.0,0.04883293584511485,0.04883293584511485,0.0,3.723022678026724e-15,0.0,0.02497218044899431,0.02497218044899431,0.6459857848778665,0.0,0.0,0.6210136044288722,0.0,False
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,Gram-after-embedding,1.0,0.04883293584511485,0.0,1.0,3.723022678026724e-15,0.47137802792713046,0.02497218044899431,0.010023721801579146,0.6459857848778665,-0.014948458647415164,-0.5986044621913332,0.6210136044288722,-0.02407106469295921,False
