stage,dataset,problem_type,model,seed,embedding,k,split,method,alpha,raw_disagreement,method_disagreement,disagreement_reduction,coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
full,cardiotocography,classification,tabm_d,1,PLE,16,test,Gram-after-embedding,1.0,0.017842329656447286,0.0,1.0,1.100863744284972e-15,0.48100691684521735,0.008116754296437148,0.0021833191720919175,2.01796768586807,-0.00593343512434523,-0.7310108089571855,2.009850931571633,-0.002952176716760527,False
full,cardiotocography,classification,tabm_d,1,RBF,8,validation,Raw embedding,0.0,0.012666357017891653,0.012666357017891653,0.0,1.186261389573777e-15,0.0,0.01644436853536075,0.01644436853536075,2.018330722147358,0.0,0.0,2.0018863536119973,0.0,False
full,cardiotocography,classification,tabm_d,1,RBF,8,validation,Gram-after-embedding,1.0,0.012666357017891653,0.0,1.0,1.186261389573777e-15,0.4555859530810267,0.01644436853536075,0.004731835556283311,2.018330722147358,-0.011712532979077438,-0.7122519149270875,2.0018863536119973,-0.005850748199539175,False
full,cardiotocography,classification,tabm_d,1,RBF,8,test,Raw embedding,0.0,0.013999631213259997,0.013999631213259997,0.0,1.186261389573777e-15,0.0,0.01527175008277046,0.01527175008277046,2.01796768586807,0.0,0.0,2.0026959357852996,0.0,False
full,cardiotocography,classification,tabm_d,1,RBF,8,test,Gram-after-embedding,1.0,0.013999631213259997,0.0,1.0,1.186261389573777e-15,0.4555859530810267,0.01527175008277046,0.0027995198985500554,2.01796768586807,-0.012472230184220404,-0.8166863729842944,2.0026959357852996,-0.006227720325067608,False
full,cardiotocography,classification,tabm_d,1,RBF,16,validation,Raw embedding,0.0,0.014988560634939595,0.014988560634939595,0.0,3.134465595416298e-15,0.0,0.03868688631773857,0.03868688631773857,2.018330722147358,0.0,0.0,1.9796438358296196,0.0,False
full,cardiotocography,classification,tabm_d,1,RBF,16,validation,Gram-after-embedding,1.0,0.014988560634939595,0.0,1.0,3.134465595416298e-15,0.48008833010680974,0.03868688631773857,0.02041651540328926,2.018330722147358,-0.01827037091444931,-0.47226263608793057,1.9796438358296196,-0.00922912020019634,False
full,cardiotocography,classification,tabm_d,1,RBF,16,test,Raw embedding,0.0,0.014462387041474062,0.014462387041474062,0.0,3.134465595416298e-15,0.0,0.0398282136974498,0.0398282136974498,2.01796768586807,0.0,0.0,1.9781394721706202,0.0,False
full,cardiotocography,classification,tabm_d,1,RBF,16,test,Gram-after-embedding,1.0,0.014462387041474062,0.0,1.0,3.134465595416298e-15,0.48008833010680974,0.0398282136974498,0.01720523996425515,2.01796768586807,-0.022622973733194652,-0.56801376795473,1.9781394721706202,-0.01143649072851793,False
full,sylvine,classification,tabm_d,0,PLE,8,validation,Raw embedding,0.0,0.1029961363405375,0.1029961363405375,0.0,5.416913325019129e-15,0.0,0.253493562515524,0.253493562515524,0.6931471805599453,0.0,0.0,0.43965361804442127,0.0,False
full,sylvine,classification,tabm_d,0,PLE,8,validation,Gram-after-embedding,1.0,0.1029961363405375,0.0,1.0,5.416913325019129e-15,0.34335080394521356,0.253493562515524,0.27679582681162895,0.6931471805599453,0.023302264296104935,0.09192448149320517,0.43965361804442127,0.05300141597777218,False
full,sylvine,classification,tabm_d,0,PLE,8,test,Raw embedding,0.0,0.109557759749185,0.109557759749185,0.0,5.416913325019129e-15,0.0,0.23068169213180795,0.23068169213180795,0.6931471805599453,0.0,0.0,0.46246548842813734,0.0,False
full,sylvine,classification,tabm_d,0,PLE,8,test,Gram-after-embedding,1.0,0.109557759749185,0.0,1.0,5.416913325019129e-15,0.34335080394521356,0.23068169213180795,0.23892584632776565,0.6931471805599453,0.008244154195957698,0.035738224909704214,0.46246548842813734,0.017826528470218508,False
full,sylvine,classification,tabm_d,0,PLE,16,validation,Raw embedding,0.0,0.07643742243792045,0.07643742243792045,0.0,2.0461537690295867e-15,0.0,0.3035637684635352,0.3035637684635352,0.6931471805599453,0.0,0.0,0.38958341209641006,0.0,False
full,sylvine,classification,tabm_d,0,PLE,16,validation,Gram-after-embedding,1.0,0.07643742243792045,0.0,1.0,2.0461537690295867e-15,0.32627106201834977,0.3035637684635352,0.2708927401547912,0.6931471805599453,-0.03267102830874402,-0.1076249266310862,0.38958341209641006,-0.08386144608400045,False
full,sylvine,classification,tabm_d,0,PLE,16,test,Raw embedding,0.0,0.06826155000467116,0.06826155000467116,0.0,2.0461537690295867e-15,0.0,0.2372247421498797,0.2372247421498797,0.6931471805599453,0.0,0.0,0.4559224384100656,0.0,False
full,sylvine,classification,tabm_d,0,PLE,16,test,Gram-after-embedding,1.0,0.06826155000467116,0.0,1.0,2.0461537690295867e-15,0.32627106201834977,0.2372247421498797,0.23676938453194069,0.6931471805599453,-0.00045535761793902285,-0.00191951991943288,0.4559224384100656,-0.0009987611478982864,False
full,sylvine,classification,tabm_d,0,RBF,8,validation,Raw embedding,0.0,0.09280895764187352,0.09280895764187352,0.0,9.458349797213786e-16,0.0,0.2611763589999647,0.2611763589999647,0.6931471805599453,0.0,0.0,0.43197082155998057,0.0,False
full,sylvine,classification,tabm_d,0,RBF,8,validation,Gram-after-embedding,1.0,0.09280895764187352,0.0,1.0,9.458349797213786e-16,0.3178142630495131,0.2611763589999647,0.34128460047066056,0.6931471805599453,0.08010824147069584,0.30672087541700765,0.43197082155998057,0.18544826981924414,False
full,sylvine,classification,tabm_d,0,RBF,8,test,Raw embedding,0.0,0.08953747976878304,0.08953747976878304,0.0,9.458349797213786e-16,0.0,0.22014984363889678,0.22014984363889678,0.6931471805599453,0.0,0.0,0.4729973369210485,0.0,False
full,sylvine,classification,tabm_d,0,RBF,8,test,Gram-after-embedding,1.0,0.08953747976878304,0.0,1.0,9.458349797213786e-16,0.3178142630495131,0.22014984363889678,0.30949047972813587,0.6931471805599453,0.08934063608923909,0.4058173951546432,0.4729973369210485,0.18888190083859097,False
full,sylvine,classification,tabm_d,0,RBF,16,validation,Raw embedding,0.0,0.12975254645705347,0.12975254645705347,0.0,1.1487103721761702e-15,0.0,0.34110051854231527,0.34110051854231527,0.6931471805599453,0.0,0.0,0.35204666201763,0.0,False
full,sylvine,classification,tabm_d,0,RBF,16,validation,Gram-after-embedding,1.0,0.12975254645705347,0.0,1.0,1.1487103721761702e-15,0.3425324419513345,0.34110051854231527,0.3088421113803674,0.6931471805599453,-0.03225840716194789,-0.09457155708763916,0.35204666201763,-0.0916310553182647,False
full,sylvine,classification,tabm_d,0,RBF,16,test,Raw embedding,0.0,0.12082406028532758,0.12082406028532758,0.0,1.1487103721761702e-15,0.0,0.2738511920535215,0.2738511920535215,0.6931471805599453,0.0,0.0,0.4192959885064238,0.0,False
full,sylvine,classification,tabm_d,0,RBF,16,test,Gram-after-embedding,1.0,0.12082406028532758,0.0,1.0,1.1487103721761702e-15,0.3425324419513345,0.2738511920535215,0.24884645775995293,0.6931471805599453,-0.02500473429356856,-0.09130774310699963,0.4192959885064238,-0.05963504297438676,False
full,sylvine,classification,tabm_d,1,PLE,8,validation,Raw embedding,0.0,0.09804310215907504,0.09804310215907504,0.0,5.416913325019129e-15,0.0,0.27812721085177144,0.27812721085177144,0.6931471805599453,0.0,0.0,0.41501996970817384,0.0,False
full,sylvine,classification,tabm_d,1,PLE,8,validation,Gram-after-embedding,1.0,0.09804310215907504,0.0,1.0,5.416913325019129e-15,0.35354916704818606,0.27812721085177144,0.28075618713020256,0.6931471805599453,0.0026289762784311166,0.009452423840083147,0.41501996970817384,0.006334577780148054,False
full,sylvine,classification,tabm_d,1,PLE,8,test,Raw embedding,0.0,0.09977294157467345,0.09977294157467345,0.0,5.416913325019129e-15,0.0,0.24187993361754406,0.24187993361754406,0.6931471805599453,0.0,0.0,0.4512672469424012,0.0,False
full,sylvine,classification,tabm_d,1,PLE,8,test,Gram-after-embedding,1.0,0.09977294157467345,0.0,1.0,5.416913325019129e-15,0.35354916704818606,0.24187993361754406,0.2366726532518177,0.6931471805599453,-0.005207280365726374,-0.02152836859117064,0.4512672469424012,-0.011539238446859895,False
full,sylvine,classification,tabm_d,1,PLE,16,validation,Raw embedding,0.0,0.08436688686339128,0.08436688686339128,0.0,2.0461537690295867e-15,0.0,0.2993081693388463,0.2993081693388463,0.6931471805599453,0.0,0.0,0.393839011221099,0.0,False
full,sylvine,classification,tabm_d,1,PLE,16,validation,Gram-after-embedding,1.0,0.08436688686339128,0.0,1.0,2.0461537690295867e-15,0.3311047349125147,0.2993081693388463,0.2792087952679547,0.6931471805599453,-0.020099374070891574,-0.0671527747314411,0.393839011221099,-0.05103449251655748,False
full,sylvine,classification,tabm_d,1,PLE,16,test,Raw embedding,0.0,0.08494825536467243,0.08494825536467243,0.0,2.0461537690295867e-15,0.0,0.24226612769812006,0.24226612769812006,0.6931471805599453,0.0,0.0,0.4508810528618252,0.0,False
full,sylvine,classification,tabm_d,1,PLE,16,test,Gram-after-embedding,1.0,0.08494825536467243,0.0,1.0,2.0461537690295867e-15,0.3311047349125147,0.24226612769812006,0.24185236584866487,0.6931471805599453,-0.00041376184945518535,-0.001707881549049071,0.4508810528618252,-0.000917674066871878,False
full,sylvine,classification,tabm_d,1,RBF,8,validation,Raw embedding,0.0,0.08763097512116734,0.08763097512116734,0.0,9.458349797213786e-16,0.0,0.25631485386357794,0.25631485386357794,0.6931471805599453,0.0,0.0,0.43683232669636735,0.0,False
full,sylvine,classification,tabm_d,1,RBF,8,validation,Gram-after-embedding,1.0,0.08763097512116734,0.0,1.0,9.458349797213786e-16,0.3258627699688077,0.25631485386357794,0.3433626636171438,0.6931471805599453,0.08704780975356585,0.3396128177569316,0.43683232669636735,0.1992705311254835,False
full,sylvine,classification,tabm_d,1,RBF,8,test,Raw embedding,0.0,0.08281431494807254,0.08281431494807254,0.0,9.458349797213786e-16,0.0,0.21913517408846078,0.21913517408846078,0.6931471805599453,0.0,0.0,0.4740120064714845,0.0,False
full,sylvine,classification,tabm_d,1,RBF,8,test,Gram-after-embedding,1.0,0.08281431494807254,0.0,1.0,9.458349797213786e-16,0.3258627699688077,0.21913517408846078,0.31013936196206726,0.6931471805599453,0.09100418787360648,0.4152879073483191,0.4740120064714845,0.19198709448529777,False
full,sylvine,classification,tabm_d,1,RBF,16,validation,Raw embedding,0.0,0.1128896085615897,0.1128896085615897,0.0,1.1487103721761702e-15,0.0,0.3228403439560985,0.3228403439560985,0.6931471805599453,0.0,0.0,0.3703068366038468,0.0,False
full,sylvine,classification,tabm_d,1,RBF,16,validation,Gram-after-embedding,1.0,0.1128896085615897,0.0,1.0,1.1487103721761702e-15,0.3669085430447012,0.3228403439560985,0.33105182222032525,0.6931471805599453,0.008211478264226746,0.025435105673606222,0.3703068366038468,0.022174795203717405,False
full,sylvine,classification,tabm_d,1,RBF,16,test,Raw embedding,0.0,0.10852460459297081,0.10852460459297081,0.0,1.1487103721761702e-15,0.0,0.26259571035011264,0.26259571035011264,0.6931471805599453,0.0,0.0,0.43055147020983264,0.0,False
full,sylvine,classification,tabm_d,1,RBF,16,test,Gram-after-embedding,1.0,0.10852460459297081,0.0,1.0,1.1487103721761702e-15,0.3669085430447012,0.26259571035011264,0.25835278547671114,0.6931471805599453,-0.004242924873401499,-0.016157632079155094,0.43055147020983264,-0.009854628695922641,False
full,debutanizer,regression,tabm_d,0,PLE,8,validation,Raw embedding,0.0,0.25534336511916755,0.25534336511916755,0.0,1.7351795151947674e-15,0.0,0.08161521641632241,0.08161521641632241,0.15991584786302804,0.0,0.0,0.07830063144670563,0.0,False
full,debutanizer,regression,tabm_d,0,PLE,8,validation,Gram-after-embedding,1.0,0.25534336511916755,0.0,1.0,1.7351795151947674e-15,0.3612800070550293,0.08161521641632241,0.0823032871834001,0.15991584786302804,0.000688070767077692,0.008430667678044448,0.07830063144670563,0.008787550679537227,False
full,debutanizer,regression,tabm_d,0,PLE,8,test,Raw embedding,0.0,0.24896951663703376,0.24896951663703376,0.0,1.7351795151947674e-15,0.0,0.08799309455871757,0.08799309455871757,0.1569418532648913,0.0,0.0,0.06894875870617373,0.0,False
full,debutanizer,regression,tabm_d,0,PLE,8,test,Gram-after-embedding,1.0,0.24896951663703376,0.0,1.0,1.7351795151947674e-15,0.3612800070550293,0.08799309455871757,0.08708660287547484,0.1569418532648913,-0.0009064916832427217,-0.010301850250735552,0.06894875870617373,-0.013147324190501396,False
