dataset,problem_type,model,seed,feature,feature_index,empirical_rank,block_dimension,spectrum_entropy,largest_nonzero_singular_value,smallest_nonzero_singular_value,condition_proxy,mean_gram_diagonal,embedding_type,raw_input_block_orbit_relative_frobenius,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,raw_one_block_orbit_disagreement,basis_disagreement_benefit,gram_one_block_validation_loss,gram_one_block_fit_seconds,raw_one_block_fit_seconds,selection_split
bank32nh,regression,controlled_mlp,2,a1cx,0,8,8,1.2979113065653811,28.428329401851954,0.563612080614515,50.43953169147139,1.7163693776123268,RBF,1.4742145980204193,0.08989881480273633,0.09238224928524362,0.11356964071464133,0.0024834344825072907,0.027624774452885227,0.023670825911905002,0.10491541324961849,False,0.031060949409485575,0.031060949409485575,0.09238224928524362,1.7270120461471379,12.519501861883327,validation_only
bank32nh,regression,controlled_mlp,2,a1cy,1,8,8,1.2516218480211605,29.40955969224757,0.39945756957813666,73.62373861961541,1.8010226737764734,RBF,1.3892259108084315,0.08989881480273633,0.09250797203129775,0.11356964071464133,0.0026091572285614206,0.02902326614968903,0.023670825911905002,0.11022670853445682,False,0.029535263630439495,0.029535263630439495,0.09250797203129775,1.2524931801017374,11.138719250215217,validation_only
bank32nh,regression,controlled_mlp,2,a1sx,2,8,8,1.0276389610181353,31.816241554782636,0.24448269800549513,130.1369864384739,1.5225866394709084,RBF,1.2900954154004693,0.08989881480273633,0.0902973633934034,0.11356964071464133,0.0003985485906670694,0.004433301946656347,0.023670825911905002,0.016837122293507444,False,0.0449227544092302,0.0449227544092302,0.0902973633934034,1.7507200019899756,12.155208026291803,validation_only
bank32nh,regression,controlled_mlp,2,a1sy,3,8,8,1.013785330083374,32.52246425374867,0.17296212611782513,188.03228766738067,1.5766177377270378,RBF,1.46366373525805,0.08989881480273633,0.09209113010340267,0.11356964071464133,0.0021923153006663393,0.024386476122926704,0.023670825911905002,0.09261676414779159,False,0.06941763601023823,0.06941763601023823,0.09209113010340267,1.4376156500075012,13.328372470801696,validation_only
bank32nh,regression,controlled_mlp,2,a1rho,4,8,8,1.3145126498942508,28.177382116525163,0.5067621005164531,55.60278104421963,1.6947646582069558,RBF,1.3466087618899318,0.08989881480273633,0.0873306692521945,0.11356964071464133,-0.0025681455505418282,-0.028567067943855242,0.023670825911905002,-0.10849412521977973,False,0.03750915185994922,0.03750915185994922,0.0873306692521945,1.0049573418218642,11.487902310211211,validation_only
bank32nh,regression,controlled_mlp,2,a1pop,5,8,8,0.9683450928189173,33.8217873545393,0.13110327958897275,257.97819444773137,1.6375889995412412,RBF,1.4121891811380676,0.08989881480273633,0.09019669432496406,0.11356964071464133,0.00029787952222773417,0.003313497768367324,0.023670825911905002,0.012584247095405263,False,0.10130957689158869,0.10130957689158869,0.09019669432496406,2.279385556001216,22.449959557969123,validation_only
bank32nh,regression,controlled_mlp,2,a2cx,6,8,8,1.291408465214354,28.888639067187714,0.514135678482327,56.18874603774602,1.713392943191986,RBF,1.3636718281886595,0.08989881480273633,0.09143969760732219,0.11356964071464133,0.0015408828045858636,0.017140190423722498,0.023670825911905002,0.06509628393705064,False,0.065482900495371,0.065482900495371,0.09143969760732219,2.3425652319565415,22.26987520372495,validation_only
bank32nh,regression,controlled_mlp,2,a2cy,7,8,8,1.3067734612262167,27.970476319344243,0.556547650396503,50.25710970016161,1.7175977914818714,RBF,1.4173376062566878,0.08989881480273633,0.09123674205855288,0.11356964071464133,0.0013379272558165511,0.014882590596464988,0.023670825911905002,0.05652220420174077,False,0.039890112948011425,0.039890112948011425,0.09123674205855288,3.041836009826511,23.505739996908233,validation_only
bank32nh,regression,controlled_mlp,2,a2sx,8,8,8,1.0372756595318222,32.34544484223052,0.2040690750628827,158.50243272903285,1.567140374430885,RBF,1.3685556361452276,0.08989881480273633,0.08912502643148125,0.11356964071464133,-0.0007737883712550797,-0.00860732561327969,0.023670825911905002,-0.03268953834288945,False,0.04698339960762325,0.04698339960762325,0.08912502643148125,3.2338749829214066,21.657560543855652,validation_only
bank32nh,regression,controlled_mlp,2,a2sy,9,8,8,0.965268282155752,33.996424497718046,0.12349417548552642,275.28767542322225,1.6888968746770319,RBF,1.438406143229225,0.08989881480273633,0.09273588608840597,0.11356964071464133,0.0028370712856696373,0.03155849486886987,0.023670825911905002,0.11985518782607248,False,0.04367899149566029,0.04367899149566029,0.09273588608840597,2.7136816999409348,21.623312992742285,validation_only
bank32nh,regression,controlled_mlp,2,a2rho,10,8,8,1.2668095875819099,29.206043320307074,0.4620843773024423,63.20500054731608,1.7553674189061241,RBF,1.3767109051401107,0.08989881480273633,0.09382652895376672,0.11356964071464133,0.003927714151030395,0.04369038857351926,0.023670825911905002,0.16593059176084732,False,0.043411354182383025,0.043411354182383025,0.09382652895376672,3.218582049012184,23.6165587764699,validation_only
bank32nh,regression,controlled_mlp,2,a2pop,11,8,8,0.9992499734951147,33.37591116844678,0.15764549694664792,211.71496690287455,1.6310183003302328,RBF,1.314212412567037,0.08989881480273633,0.09172225620664222,0.11356964071464133,0.00182344140390589,0.020283264110956756,0.023670825911905002,0.0770332818420505,False,0.13530362673139446,0.13530362673139446,0.09172225620664222,2.268129898002371,22.804713142104447,validation_only
bank32nh,regression,controlled_mlp,2,a3cx,12,8,8,1.3261016363015112,27.311598020171225,0.6588145515614496,41.455669058068445,1.6817713353690413,RBF,1.317493115146236,0.08989881480273633,0.09350777366111158,0.11356964071464133,0.003608958858375255,0.04014467672676599,0.023670825911905002,0.15246442484966974,False,0.06310595684255564,0.06310595684255564,0.09350777366111158,2.65367721603252,22.4773900762666,validation_only
bank32nh,regression,controlled_mlp,2,a3cy,13,8,8,1.2702194804983031,29.139574809689588,0.4447599247602932,65.51753696197918,1.7635413166256275,RBF,1.4458135460189432,0.08989881480273633,0.09034276200533993,0.11356964071464133,0.00044394720260360065,0.004938298725937017,0.023670825911905002,0.01875503644257389,False,0.0589820259682916,0.0589820259682916,0.09034276200533993,3.247142320033163,21.636666995240375,validation_only
bank32nh,regression,controlled_mlp,2,a3sx,14,8,8,0.9272790265845332,34.43022068290636,0.12489027091282212,275.68376969043396,1.6434332203426938,RBF,1.43627447744272,0.08989881480273633,0.09357239119177428,0.11356964071464133,0.0036735763890379525,0.04086345740039875,0.023670825911905002,0.15519426329735136,False,0.04204128552543322,0.04204128552543322,0.09357239119177428,3.035408254014328,21.55292681325227,validation_only
bank32nh,regression,controlled_mlp,2,a3sy,15,8,8,1.0078446397931973,32.78023973612818,0.1755733992175649,186.7039077799477,1.6115240790935246,RBF,1.44873287474935,0.08989881480273633,0.09012332079879104,0.11356964071464133,0.00022450599605471078,0.002497318752725951,0.023670825911905002,0.009484502014853556,False,0.05995341710478261,0.05995341710478261,0.09012332079879104,3.423745278036222,18.434737720992416,validation_only
bank32nh,regression,controlled_mlp,2,a3rho,16,8,8,1.2992174251830853,28.496852323741816,0.5375862761762542,53.00889101268422,1.7184169105661826,RBF,1.3891868965021947,0.08989881480273633,0.08907425535303609,0.11356964071464133,-0.0008245594497002379,-0.009172083653266806,0.023670825911905002,-0.034834418231496266,False,0.04327494450319452,0.04327494450319452,0.08907425535303609,3.046684168977663,18.637505280552432,validation_only
bank32nh,regression,controlled_mlp,2,a3pop,17,8,8,0.9421732201129712,34.33764410637433,0.12995387327551858,264.2294780516022,1.6692185752580653,RBF,1.4973655434028652,0.08989881480273633,0.09089424468879186,0.11356964071464133,0.0009954298860555266,0.011072780973139457,0.023670825911905002,0.04205302720573367,False,0.08403379662550733,0.08403379662550733,0.09089424468879186,2.2321695489808917,19.65988013171591,validation_only
bank32nh,regression,controlled_mlp,2,temp,18,8,8,1.2153643376751977,29.054612961575444,0.7643393503993986,38.01271378530128,1.5382119163164323,RBF,1.3634888013356603,0.08989881480273633,0.09244739691639661,0.11356964071464133,0.002548582113660283,0.028349451761434233,0.023670825911905002,0.10766764637386395,False,0.041053214889330905,0.041053214889330905,0.09244739691639661,2.1924887020140886,20.65243200492114,validation_only
bank32nh,regression,controlled_mlp,2,b1x,19,8,8,1.275990241943278,28.60548314649022,0.45183756796067315,63.309218123668664,1.774035136146194,RBF,1.5341340308043967,0.08989881480273633,0.09327469278917229,0.11356964071464133,0.00337587798643596,0.037551974337410345,0.023670825911905002,0.14261766779916607,False,0.042116019456115934,0.042116019456115934,0.09327469278917229,2.9052611470688134,18.890082783298567,validation_only
bank32nh,regression,controlled_mlp,2,b1y,20,8,8,1.2948953537705947,28.77069105915038,0.5227984203363422,55.03209256187264,1.7064772100005003,RBF,1.3582654289072453,0.08989881480273633,0.09137005916398032,0.11356964071464133,0.0014712443612439896,0.01636555903959713,0.023670825911905002,0.06215433152689624,False,0.11170008419716342,0.11170008419716342,0.09137005916398032,2.699184246128425,20.796621748479083,validation_only
bank32nh,regression,controlled_mlp,2,b1eff,21,8,8,1.2701864695512946,29.17961085431094,0.4017219433139806,72.63633799437373,1.7878258384547179,RBF,1.3943612690189489,0.08989881480273633,0.09164472334720158,0.11356964071464133,0.001745908544465255,0.019420818264359513,0.023670825911905002,0.07375782116614563,False,0.04549995367205677,0.04549995367205677,0.09164472334720158,2.4751904711592942,20.254042099462822,validation_only
bank32nh,regression,controlled_mlp,2,b2x,22,8,8,1.3295030982923137,27.32026780941445,0.6542073201602774,41.760871466129615,1.6819895384346513,RBF,1.3910787567302747,0.08989881480273633,0.09207541175139279,0.11356964071464133,0.002176596948656462,0.024211631192608458,0.023670825911905002,0.09195272512911197,False,0.04572356811636104,0.04572356811636104,0.09207541175139279,2.673085893969983,19.259929770138115,validation_only
bank32nh,regression,controlled_mlp,2,b2y,23,8,8,1.2836873352588425,28.51312246920621,0.4935026452409781,57.77704080042612,1.7483623501784917,RBF,1.4165662859866872,0.08989881480273633,0.09096100451499821,0.11356964071464133,0.0010621897122618795,0.011815391722267162,0.023670825911905002,0.044873369278072464,False,0.046848053404239386,0.046848053404239386,0.09096100451499821,1.9850332499481738,17.677185632754117,validation_only
bank32nh,regression,controlled_mlp,2,b2eff,24,8,8,1.293967064576981,28.63895695063366,0.5463149039412795,52.42206782942153,1.7084769073851178,RBF,1.435027841951372,0.08989881480273633,0.09109429330896027,0.11356964071464133,0.0011954785062239376,0.01329804523949686,0.023670825911905002,0.05050430055432429,False,0.03451173548362974,0.03451173548362974,0.09109429330896027,4.005647442070767,17.38365107914433,validation_only
bank32nh,regression,controlled_mlp,2,b3x,25,8,8,1.3053951439968414,27.755466350197977,0.5981437560443121,46.40266837148389,1.7102831682415256,RBF,1.507694799443816,0.08989881480273633,0.08787072449166973,0.11356964071464133,-0.0020280903110665993,-0.022559700208693613,0.023670825911905002,-0.08567889935967937,False,0.04758963436829586,0.04758963436829586,0.08787072449166973,2.675705075962469,18.78336245333776,validation_only
bank32nh,regression,controlled_mlp,2,b3y,26,8,8,1.3071658333404232,27.664114080092155,0.5790273311356164,47.776870956740424,1.71270385434378,RBF,1.4107198793421412,0.08989881480273633,0.09080905660097097,0.11356964071464133,0.0009102417982346372,0.010125181296683028,0.023670825911905002,0.03845416301155932,False,0.043059259883278043,0.043059259883278043,0.09080905660097097,3.1124820220284164,18.69288423494436,validation_only
bank32nh,regression,controlled_mlp,2,b3eff,27,8,8,1.296105215289174,28.254710456046116,0.5225034735709171,54.075641378891675,1.7273623148409287,RBF,1.3992900856674515,0.08989881480273633,0.09304453546796636,0.11356964071464133,0.0031457206652300285,0.034991792407192884,0.023670825911905002,0.1328944193555967,False,0.05211515463723344,0.05211515463723344,0.09304453546796636,2.7029801360331476,20.044792114989832,validation_only
