dataset,problem_type,model,method,family,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,raw_fallback,inference_multiplier,validation_C_actual,predictive_rank,task_outcome
OnlineNewsPopularity,regression,tabm_d,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,5184.110186614425,5184.110186614425,True,1.0,0.0,7.0,T
OnlineNewsPopularity,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.14634146341463414,0.07109810738883404,0.0,5141.93625595835,5149.754010125754,True,1.0,-0.01292457992476857,8.0,L
OnlineNewsPopularity,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.11553787390997972,5141.93625595835,5127.746430951989,True,2.0,-0.15075675366493377,2.0,W
OnlineNewsPopularity,regression,tabpfn_2_6,PureGram,fixed,1.0,,1.0,-0.13144639669262376,5141.93625595835,5125.792620078065,False,1.0,-0.17068652051140487,1.0,W
OnlineNewsPopularity,regression,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,5141.93625595835,5141.93625595835,True,1.0,0.0,6.5,T
OnlineNewsPopularity,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.5,-0.08831104943960325,5141.93625595835,5138.936541571751,False,2.0,-0.1156497773056034,5.0,W
OnlineNewsPopularity,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.75,-0.11553787390997972,5141.93625595835,5131.765746461739,False,2.0,-0.15075675366493377,3.0,W
OnlineNewsPopularity,regression,tabpfn_2_6,SafeGram-t01,safety_reference,0.25,,0.2499999999999999,-0.049788030909216165,5141.93625595835,5135.821521264828,True,2.0,-0.06538722546015223,4.0,W
OnlineNewsPopularity,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,5141.93625595835,5141.93625595835,True,1.0,0.0,6.5,T
SoilKsatDB,regression,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,971.4364931778739,971.4364931778739,True,1.0,0.0,7.0,T
SoilKsatDB,regression,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.04212409803095092,971.4364931778739,963.9668386722641,False,2.0,-0.31861230180587263,3.5,W
SoilKsatDB,regression,catboost,PureGram,fixed,1.0,,1.0,-0.04395606139416534,971.4364931778739,963.6419858201011,False,1.0,-0.4025832790179073,1.5,W
SoilKsatDB,regression,catboost,Raw,fixed,0.0,,0.0,0.0,971.4364931778739,971.4364931778739,True,1.0,0.0,7.0,T
SoilKsatDB,regression,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,-0.03416621119924095,971.4364931778739,965.9381023686057,False,2.0,-0.22318462654113486,5.0,W
SoilKsatDB,regression,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,-0.04212409803095092,971.4364931778739,963.9668386722641,False,2.0,-0.31861230180587263,3.5,W
SoilKsatDB,regression,catboost,SafeGram-t01,safety_reference,1.0,,1.0,-0.04395606139416534,971.4364931778739,963.6419858201011,False,1.0,-0.4025832790179073,1.5,W
SoilKsatDB,regression,catboost,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,971.4364931778739,971.4364931778739,True,1.0,0.0,7.0,T
SoilKsatDB,regression,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.19410453840635716,992.1004824370059,961.6918746877571,False,1.0,-0.10061474522256383,3.5,W
SoilKsatDB,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.1950293718730533,992.1004824370059,961.5469893679546,False,2.0,-0.12512526728726578,1.5,W
SoilKsatDB,regression,controlled_mlp,PureGram,fixed,1.0,,1.0,-0.19410453840635716,992.1004824370059,961.6918746877571,False,1.0,-0.10061474522256383,3.5,W
SoilKsatDB,regression,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,992.1004824370059,992.1004824370059,True,1.0,0.0,7.5,T
SoilKsatDB,regression,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.5,-0.16255640311226643,992.1004824370059,966.634236567879,False,2.0,-0.11637276191931685,5.0,W
SoilKsatDB,regression,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.75,-0.1950293718730533,992.1004824370059,961.5469893679546,False,2.0,-0.12512526728726578,1.5,W
SoilKsatDB,regression,controlled_mlp,SafeGram-t01,safety_reference,0.5,,0.5,-0.11917602078869922,992.1004824370059,969.8447904521875,False,2.0,-0.10937467437791969,6.0,W
SoilKsatDB,regression,controlled_mlp,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,992.1004824370059,992.1004824370059,True,1.0,0.0,7.5,T
SoilKsatDB,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.6131682455674097,1029.1520642300172,955.8113776720332,False,1.0,-0.511314369339591,2.0,W
SoilKsatDB,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.5167259057878572,1029.1520642300172,967.346788163073,False,2.0,-0.4204130001785387,4.5,W
SoilKsatDB,regression,tabicl_v2,PureGram,fixed,1.0,,1.0,-0.6131682455674097,1029.1520642300172,955.8113776720332,False,1.0,-0.511314369339591,2.0,W
SoilKsatDB,regression,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,1029.1520642300172,1029.1520642300172,True,1.0,0.0,8.0,T
SoilKsatDB,regression,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.5,-0.3810579732015344,1029.1520642300172,983.5739483131812,False,2.0,-0.30425243970163746,6.0,W
SoilKsatDB,regression,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.75,-0.5167259057878572,1029.1520642300172,967.346788163073,False,2.0,-0.4204130001785387,4.5,W
SoilKsatDB,regression,tabicl_v2,SafeGram-t01,safety_reference,1.0,,1.0,-0.6131682455674097,1029.1520642300172,955.8113776720332,False,1.0,-0.511314369339591,2.0,W
SoilKsatDB,regression,tabicl_v2,SafeRankGram-t01,safety_reference,0.75,,0.75,-0.08791285359393071,1029.1520642300172,1018.6368604723863,False,2.0,-0.07408246926763774,7.0,W
SoilKsatDB,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,935.8067343602561,935.8067343602561,True,1.0,0.0,5.5,T
SoilKsatDB,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5,-0.018474017819993364,935.8067343602561,929.3270526803739,False,2.0,0.008328949031984422,1.5,W
SoilKsatDB,regression,tabm_d,PureGram,fixed,1.0,,1.0,0.05345435699951871,935.8067343602561,943.6475165627393,False,1.0,0.10590775640586343,8.0,L
SoilKsatDB,regression,tabm_d,Raw,fixed,0.0,,0.0,0.0,935.8067343602561,935.8067343602561,True,1.0,0.0,5.5,T
SoilKsatDB,regression,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.5,-0.01562352593196631,935.8067343602561,929.3270526803739,False,2.0,0.0095179136884564,1.5,W
SoilKsatDB,regression,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.75,0.008510300188470878,935.8067343602561,934.382218939411,False,2.0,0.04704170105545538,3.0,W
SoilKsatDB,regression,tabm_d,SafeGram-t01,safety_reference,0.0,,0.0,0.0,935.8067343602561,935.8067343602561,True,1.0,0.0,5.5,T
SoilKsatDB,regression,tabm_d,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,935.8067343602561,935.8067343602561,True,1.0,0.0,5.5,T
SoilKsatDB,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.13333333333333333,0.05232702548874524,-0.12180023587596332,992.364132509308,944.5787476352873,True,1.0,-0.01872771688842841,1.0,W
SoilKsatDB,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.31339972123034204,992.364132509308,954.9396502817751,False,2.0,-0.3050329287583241,4.5,W
SoilKsatDB,regression,tabpfn_2_6,PureGram,fixed,1.0,,1.0,-0.305538362106347,992.364132509308,945.9707822803465,False,1.0,-0.38926467419825295,2.0,W
SoilKsatDB,regression,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,992.364132509308,992.364132509308,True,1.0,0.0,8.0,T
SoilKsatDB,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.5,-0.2195978291117685,992.364132509308,950.6862333110757,False,2.0,-0.21186400188831336,3.0,W
SoilKsatDB,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.75,-0.31339972123034204,992.364132509308,954.9396502817751,False,2.0,-0.3050329287583241,4.5,W
SoilKsatDB,regression,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,,1.0,-0.11496723397512693,992.364132509308,965.3131586117887,False,1.0,-0.13052259895794727,6.0,W
SoilKsatDB,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.5,,0.5,0.0,992.364132509308,975.5612477798891,True,1.0,-0.029448931222545948,7.0,W
ada_prior,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.5,0.09783626786001753,0.0033115230137209274,0.37837531265449087,0.38316689731122733,False,1.0,-0.0018198626439644822,8.0,L
ada_prior,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5,-0.007114765212528879,0.37837531265449087,0.37908686093251154,False,2.0,0.00617367965098514,4.5,L
ada_prior,classification,catboost,PureGram,fixed,1.0,,1.0,0.001127549486268529,0.37837531265449087,0.38257053065890745,False,1.0,0.03585676374307251,7.0,L
ada_prior,classification,catboost,Raw,fixed,0.0,,0.0,0.0,0.37837531265449087,0.37837531265449087,True,1.0,0.0,2.0,T
ada_prior,classification,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,-0.009912546635773954,0.37837531265449087,0.37908686093251154,False,2.0,0.006427758194492574,4.5,L
ada_prior,classification,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,-0.007114765212528879,0.37837531265449087,0.3812740401035301,False,2.0,0.017661391184255838,6.0,L
ada_prior,classification,catboost,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.37837531265449087,0.37837531265449087,True,1.0,0.0,2.0,T
ada_prior,classification,catboost,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.37837531265449087,0.37837531265449087,True,1.0,0.0,2.0,T
ada_prior,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.8333333333333334,0.36614723652901515,0.21519185908467675,0.368187986382829,0.40854300532127336,False,1.0,-0.04335368589688698,8.0,L
ada_prior,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5000000003202179,0.01879239480127619,0.368187986382829,0.36943933069634016,False,2.0,-0.0049076721413152755,4.5,L
ada_prior,classification,controlled_mlp,PureGram,fixed,1.0,,1.0,0.12202912168083035,0.368187986382829,0.39161650887320953,False,1.0,0.10100128655706929,7.0,L
ada_prior,classification,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,0.368187986382829,0.368187986382829,True,1.0,0.0,2.5,T
ada_prior,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.5000000003202179,0.01879239480127619,0.368187986382829,0.36943933069634016,False,2.0,-0.0049076721413152755,4.5,L
ada_prior,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.7500000002401622,0.056246661401136586,0.368187986382829,0.3767201781927949,False,2.0,0.023840893253765132,6.0,L
ada_prior,classification,controlled_mlp,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.368187986382829,0.368187986382829,True,1.0,0.0,2.5,T
ada_prior,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.25,,0.250000003709973,-0.030327220535160532,0.368187986382829,0.36606094930081423,True,2.0,-0.03142829056711212,1.0,W
ada_prior,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.030907467760013768,0.3601205540958673,0.3663038610857165,False,1.0,0.008292120154541538,6.5,L
ada_prior,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7500000013847302,0.017433905526288655,0.3601205540958673,0.3636083581029149,False,2.0,0.00013441563630145817,4.5,L
ada_prior,classification,tabicl_v2,PureGram,fixed,1.0,,1.0,0.030907467760013768,0.3601205540958673,0.3663038610857165,False,1.0,0.008292120154541538,6.5,L
ada_prior,classification,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,0.3601205540958673,0.3601205540958673,True,1.0,0.0,1.0,T
ada_prior,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.5000000018463071,0.007923213760867824,0.3601205540958673,0.36170566172778484,False,2.0,-0.004245535491115119,3.0,L
ada_prior,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.7500000013847302,0.017433905526288655,0.3601205540958673,0.3636083581029149,False,2.0,0.00013441563630145817,4.5,L
ada_prior,classification,tabicl_v2,SafeGram-t01,safety_reference,0.25,,0.25000000138473044,0.0021356601896969528,0.3601205540958673,0.36054781143967274,False,2.0,-0.004605854894826287,2.0,L
ada_prior,classification,tabicl_v2,SafeRankGram-t01,safety_reference,0.75,,0.7500000014365054,0.05827382925509988,0.3601205540958673,0.3717787390547951,False,2.0,-0.023840846471545437,8.0,L
ada_prior,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.16666666666666666,0.0580954078194561,-0.018327184388466776,0.36488446198363894,0.3614500973830729,False,1.0,-0.016489982496622976,1.0,W
ada_prior,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.0,,0.0,0.0,0.36488446198363894,0.36739543868060703,True,1.0,0.0,6.0,L
ada_prior,classification,tabm_d,PureGram,fixed,1.0,,1.0,0.11890323442152385,0.36488446198363894,0.3880999026473603,False,1.0,0.08312628190372583,8.0,L
ada_prior,classification,tabm_d,Raw,fixed,0.0,,0.0,0.0,0.36488446198363894,0.36488446198363894,True,1.0,0.0,3.0,T
ada_prior,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.500000000710191,0.02064965435289895,0.36488446198363894,0.3664876045980968,False,2.0,0.02826080899811324,5.0,L
ada_prior,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.7500000005326429,0.05434227620124382,0.36488446198363894,0.375497224057041,False,2.0,0.050929650816049624,7.0,L
ada_prior,classification,tabm_d,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.36488446198363894,0.36488446198363894,True,1.0,0.0,3.0,T
ada_prior,classification,tabm_d,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.36488446198363894,0.36488446198363894,True,1.0,0.0,3.0,T
ada_prior,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.5,0.4283096162983864,-0.0015427271596456782,0.36818946348682297,0.36461223263241604,False,1.0,0.005177791702183587,1.0,W
ada_prior,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.25,,0.25000000035188297,-0.004738017977792122,0.36818946348682297,0.3664075284629601,False,2.0,0.004941576893711592,2.0,W
ada_prior,classification,tabpfn_2_6,PureGram,fixed,1.0,,1.0,0.020584912178280453,0.36818946348682297,0.37210684944735484,False,1.0,0.04575440216694604,8.0,L
ada_prior,classification,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,0.36818946348682297,0.36818946348682297,True,1.0,0.0,5.0,T
ada_prior,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.5000000002079885,-0.0037066820830879816,0.36818946348682297,0.3665463563047984,False,2.0,0.013821933747149746,3.0,W
ada_prior,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.7500000001559913,0.002371039178629104,0.36818946348682297,0.368414292404972,False,2.0,0.029379940573672925,7.0,L
ada_prior,classification,tabpfn_2_6,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.36818946348682297,0.36818946348682297,True,1.0,0.0,5.0,T
ada_prior,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.36818946348682297,0.36818946348682297,True,1.0,0.0,5.0,T
bank32nh,regression,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,0.08620900608671403,0.08620900608671403,True,1.0,0.0,2.5,T
bank32nh,regression,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,0.019980006517281133,0.08620900608671403,0.08697987157652069,False,2.0,-0.013645373840911763,6.5,L
bank32nh,regression,catboost,PureGram,fixed,1.0,,1.0,0.03692166108986932,0.08620900608671403,0.08759491971543591,False,1.0,-0.007221018922401755,8.0,L
bank32nh,regression,catboost,Raw,fixed,0.0,,0.0,0.0,0.08620900608671403,0.08620900608671403,True,1.0,0.0,2.5,T
bank32nh,regression,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,0.008135630530520013,0.08620900608671403,0.08658507540629692,False,2.0,-0.01458133714419265,5.0,L
bank32nh,regression,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,0.019980006517281133,0.08620900608671403,0.08697987157652069,False,2.0,-0.013645373840911763,6.5,L
bank32nh,regression,catboost,SafeGram-t01,safety_reference,0.25,,0.2500000000000002,0.0014616836709352937,0.08620900608671403,0.08641355004217764,False,2.0,-0.010022491709582708,4.0,L
bank32nh,regression,catboost,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.08620900608671403,0.0861850125124324,True,1.0,0.0,1.0,W
bank32nh,regression,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.14285714285714285,0.0,0.17664483586549673,0.09324984849553618,0.09956246014006045,True,1.0,-0.041774312552279216,8.0,L
bank32nh,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5,-0.06810856877672207,0.09324984849553618,0.09139989900276221,False,2.0,-0.028175608032686705,1.5,W
bank32nh,regression,controlled_mlp,PureGram,fixed,1.0,,1.0,0.0683528180079029,0.09324984849553618,0.09564784425198937,False,1.0,0.14493955437005324,7.0,L
bank32nh,regression,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,0.09324984849553618,0.09324984849553618,True,1.0,0.0,6.0,T
bank32nh,regression,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.5,-0.06810856877672207,0.09324984849553618,0.09139989900276221,False,2.0,-0.041106396616078456,1.5,W
bank32nh,regression,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.75,-0.023721141656032597,0.09324984849553618,0.09278580529370373,False,2.0,0.0247044961093978,3.0,W
bank32nh,regression,controlled_mlp,SafeGram-t01,safety_reference,0.25,,0.25,-0.058590758076234165,0.09324984849553618,0.09300208373563969,True,2.0,-0.04615155465243429,4.0,W
bank32nh,regression,controlled_mlp,SafeRankGram-t01,safety_reference,0.25,,0.25,-0.056095118717688255,0.09324984849553618,0.09304822970208498,True,2.0,-0.04239268331640795,5.0,W
bank32nh,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.035380860232390565,0.08440214470960954,0.08567619097912857,False,1.0,-0.08247465653122552,7.0,L
bank32nh,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,0.014437184894646477,0.08440214470960954,0.08492202018568804,False,2.0,-0.07587586153662736,3.5,L
bank32nh,regression,tabicl_v2,PureGram,fixed,1.0,,1.0,0.035380860232390565,0.08440214470960954,0.08567619097912857,False,1.0,-0.08247465653122552,7.0,L
bank32nh,regression,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,0.08440214470960954,0.08440214470960954,True,1.0,0.0,1.0,T
bank32nh,regression,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.5,0.0014844455296221899,0.08440214470960954,0.08445559881662947,False,2.0,-0.0598180644741089,2.0,L
bank32nh,regression,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.75,0.014437184894646477,0.08440214470960954,0.08492202018568804,False,2.0,-0.07587586153662736,3.5,L
bank32nh,regression,tabicl_v2,SafeGram-t01,safety_reference,1.0,,1.0,0.035380860232390565,0.08440214470960954,0.08567619097912857,False,1.0,-0.08247465653122552,7.0,L
bank32nh,regression,tabicl_v2,SafeRankGram-t01,safety_reference,0.75,,0.75,0.015869631702983136,0.08440214470960954,0.0849736018459546,False,2.0,-0.04085234678457815,5.0,L
bank32nh,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.8928571428571429,0.7236900835638822,0.04077341205617913,0.08905161140802499,0.09015591917481974,False,1.0,-0.003989937422862556,7.0,L
bank32nh,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5,0.0036049503554717245,0.08905161140802499,0.08916466268797718,False,2.0,-0.000986755169621714,4.5,L
bank32nh,regression,tabm_d,PureGram,fixed,1.0,,1.0,0.05547135838666545,0.08905161140802499,0.0906461075120319,False,1.0,0.05534816759953842,8.0,L
bank32nh,regression,tabm_d,Raw,fixed,0.0,,0.0,0.0,0.08905161140802499,0.08905161140802499,True,1.0,0.0,2.5,T
bank32nh,regression,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.5,0.0036049503554717245,0.08905161140802499,0.08916466268797718,False,2.0,-0.000986755169621714,4.5,L
bank32nh,regression,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.75,0.02372338587168083,0.08905161140802499,0.0897371044777794,False,2.0,0.02013088391695799,6.0,L
bank32nh,regression,tabm_d,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.08905161140802499,0.08905161140802499,True,1.0,0.0,2.5,T
bank32nh,regression,tabm_d,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.08905161140802499,0.08875021162751809,True,1.0,0.0,1.0,W
bank32nh,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.02418278356138965,0.08087430366632119,0.07992775615299587,False,1.0,-0.07725554757420024,2.0,W
bank32nh,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.026625808734741734,0.08087430366632119,0.07998793280210179,False,2.0,-0.07190090871968469,4.5,W
bank32nh,regression,tabpfn_2_6,PureGram,fixed,1.0,,1.0,-0.02418278356138965,0.08087430366632119,0.07992775615299587,False,1.0,-0.07725554757420024,2.0,W
bank32nh,regression,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,0.08087430366632119,0.08087430366632119,True,1.0,0.0,8.0,T
bank32nh,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.5,-0.023383766233194412,0.08087430366632119,0.08029588475130515,False,2.0,-0.05635580566559011,6.0,W
bank32nh,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.75,-0.026625808734741734,0.08087430366632119,0.07998793280210179,False,2.0,-0.07190090871968469,4.5,W
bank32nh,regression,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,,1.0,-0.02418278356138965,0.08087430366632119,0.07992775615299587,False,1.0,-0.07725554757420024,2.0,W
bank32nh,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.25,,0.25,-0.007356587180029982,0.08087430366632119,0.08058344393994889,True,2.0,-0.019374096934326505,7.0,W
eye_movements,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.4444444444444444,0.009133952765690623,0.03328199014031095,0.9492155587146328,0.950740182208551,True,1.0,-0.047283622911395304,5.0,L
eye_movements,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,0.012521019638981834,0.9492155587146328,0.951395567665118,True,2.0,0.0,6.5,L
eye_movements,classification,catboost,PureGram,fixed,1.0,,1.0,0.04072720320312042,0.9492155587146328,0.955934540409045,False,1.0,0.027317177858036203,8.0,L
eye_movements,classification,catboost,Raw,fixed,0.0,,0.0,0.0,0.9492155587146328,0.9492155587146328,True,1.0,0.0,3.0,T
eye_movements,classification,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,-0.003637528465179373,0.9492155587146328,0.9478138641555212,False,2.0,-0.004821967620141559,1.0,W
eye_movements,classification,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,0.012521019638981834,0.9492155587146328,0.951395567665118,False,2.0,0.006521399234858282,6.5,L
eye_movements,classification,catboost,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.9492155587146328,0.9492155587146328,True,1.0,0.0,3.0,T
eye_movements,classification,catboost,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.9492155587146328,0.9492155587146328,True,1.0,0.0,3.0,T
eye_movements,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,0.9996245764417239,0.9901530536105716,True,1.0,0.0,4.5,W
eye_movements,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.5,,0.4999999996723947,-0.3345605703121242,0.9996245764417239,0.9583084267237634,False,2.0,-0.030654581235101955,1.5,W
eye_movements,classification,controlled_mlp,PureGram,fixed,1.0,,1.0,0.1665272713061882,0.9996245764417239,1.0072199623836404,False,1.0,0.3608646313627952,8.0,L
eye_movements,classification,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,0.9996245764417239,0.9996245764417239,True,1.0,0.0,6.5,T
eye_movements,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.49999999989757404,-0.36290006504309363,0.9996245764417239,0.9583084267237634,False,2.0,-0.009471373414875679,1.5,W
eye_movements,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.7499999999231797,-0.20066125029507764,0.9996245764417239,0.9721072876334527,False,2.0,0.11964025693703176,3.0,W
eye_movements,classification,controlled_mlp,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.9996245764417239,0.9996245764417239,True,1.0,0.0,6.5,T
eye_movements,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.9996245764417239,0.9901530536105716,True,1.0,0.0,4.5,W
eye_movements,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,0.9543711679007606,0.9543711679007606,True,1.0,0.0,7.5,T
eye_movements,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7500000004033396,-0.10519620092481032,0.9543711679007606,0.9405941128951458,False,2.0,-0.31332229221246566,3.0,W
eye_movements,classification,tabicl_v2,PureGram,fixed,1.0,,1.0,-0.025372969668067197,0.9543711679007606,0.9510481885944774,False,1.0,-0.28014041852973814,6.0,W
eye_movements,classification,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,0.9543711679007606,0.9543711679007606,True,1.0,0.0,7.5,T
eye_movements,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.5000000005377864,-0.1281452493558451,0.9543711679007606,0.937588583229803,False,2.0,-0.28328354855242294,1.0,W
eye_movements,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.7500000004033396,-0.10519620092481032,0.9543711679007606,0.9405941128951458,False,2.0,-0.31332229221246566,3.0,W
eye_movements,classification,tabicl_v2,SafeGram-t01,safety_reference,0.75,,0.7500000004033396,-0.10519620092481032,0.9543711679007606,0.9405941128951458,False,2.0,-0.31332229221246566,3.0,W
eye_movements,classification,tabicl_v2,SafeRankGram-t01,safety_reference,0.25,,0.250000000101254,-0.04028166803702677,0.9543711679007606,0.9490956660158523,True,2.0,-0.09236273687032258,5.0,W
eye_movements,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.16666666666666666,0.09749789855069924,-0.027455343491077824,0.9461642308677303,0.9461642308677303,True,1.0,0.0,3.0,T
eye_movements,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,True,1.0,0.0,3.0,T
eye_movements,classification,tabm_d,PureGram,fixed,1.0,,1.0,0.14533890277863015,0.9461642308677303,1.0111301385307514,False,1.0,0.38291484933231656,8.0,L
