stage,dataset,problem_type,model,seed,embedding,k,split,method,alpha,raw_disagreement,method_disagreement,disagreement_reduction,coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
dimension,steel-plates-fault,classification,controlled_mlp,1,PLE,32,test,GuardedGram-G2-after-embedding,0.75,0.134264825501719,0.03356620645134408,0.7499999994345925,7.569323390542564e-15,0.17467376100830734,0.22909116847244704,0.04013509148516157,0.6455976337440515,-0.18895607698728548,-0.8248073386993587,0.4165064652716045,-0.4536690129505359,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,4,validation,Raw embedding,0.0,0.00023719699002472093,0.00023719699002472093,0.0,2.542389328820958e-15,0.0,2.4861523112244187e-05,2.4861523112244187e-05,0.6459857848778665,0.0,0.0,0.6459609233547543,0.0,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,4,validation,Gram-after-embedding,1.0,0.00023719699002472093,0.0,1.0,2.542389328820958e-15,0.14045524690300226,2.4861523112244187e-05,0.009534638539283359,0.6459857848778665,0.009509777016171115,382.5098314868566,0.6459609233547543,0.014721907583484668,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,4,validation,GuardedGram-G2-after-embedding,0.75,0.00023719699002472093,5.929922342075239e-05,0.7500001015418781,2.542389328820958e-15,0.14045524690300226,2.4861523112244187e-05,0.005574553650486131,0.6459857848778665,0.005549692127373888,223.2241404646962,0.6459609233547543,0.00859137437997323,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,4,test,Raw embedding,0.0,0.0008550345622447869,0.0008550345622447869,0.0,2.542389328820958e-15,0.0,4.676582683665025e-05,4.676582683665025e-05,0.6455976337440515,0.0,0.0,0.6455508679172149,0.0,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,4,test,Gram-after-embedding,1.0,0.0008550345622447869,0.0,1.0,2.542389328820958e-15,0.14045524690300226,4.676582683665025e-05,0.00688710709517575,0.6455976337440515,0.0068403412683391,146.26794244934302,0.6455508679172149,0.010596130542599318,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,4,test,GuardedGram-G2-after-embedding,0.75,0.0008550345622447869,0.00021375862947598946,0.7500000129646306,2.542389328820958e-15,0.14045524690300226,4.676582683665025e-05,0.004880811931971079,0.6455976337440515,0.004834046105134429,103.36706163710977,0.6455508679172149,0.007488249718772501,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,8,validation,Raw embedding,0.0,0.026586750695179816,0.026586750695179816,0.0,9.3338706002943e-16,0.0,0.00038220077358728605,0.00038220077358728605,0.6459857848778665,0.0,0.0,0.6456035841042792,0.0,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,8,validation,Gram-after-embedding,1.0,0.026586750695179816,0.0,1.0,9.3338706002943e-16,0.1392683379817754,0.00038220077358728605,7.655337067700885e-05,0.6459857848778665,-0.00030564740291027723,-0.7997037788320286,0.6456035841042792,-0.0004734289127814204,False
dimension,steel-plates-fault,classification,controlled_mlp,1,RBF,8,validation,GuardedGram-G2-after-embedding,0.75,0.026586750695179816,0.006646687497122343,0.7500000066451373,9.3338706002943e-16,0.1392683379817754,0.00038220077358728605,0.00015143393647290944,0.6459857848778665,-0.0002307668371143766,-0.6037843276674443,0.6456035841042792,-0.00035744355018497336,False
