panel,dataset,problem_type,model,seed,embedding,k,split,method,family,selected_alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,coordinate_error,inference_passes,inference_multiplier,fit_seconds,raw_task_error,method_task_error,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,validation,Raw RBF-k16 embedding,embedding_baseline,0.0,True,0.0831208366066394,0.0831208366066394,0.09633247805859936,0.0,2.510474217654696e-15,1,1.0,0.0,970.6356268157738,970.6356268157738,970.6356268157738,970.6356268157738,1105.5698899494796,0.0,0.0,134.93426313370583,0.0,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,validation,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,0.75,False,0.0831208366066394,0.02078020915165985,0.02408311951464984,0.75,2.510474217654696e-15,2,2.0,0.2890629118774086,970.6356268157738,947.2395217990511,970.6356268157738,947.2395217990511,1105.5698899494796,-23.396105016722686,-0.02410390095969891,134.93426313370583,-0.1733889115586571,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,validation,Gram-after-RBF-k16 embedding,embedding_baseline,1.0,False,0.0831208366066394,0.0,0.0,1.0,2.510474217654696e-15,1,1.0,0.2890629118774086,970.6356268157738,945.3981516852942,970.6356268157738,945.3981516852942,1105.5698899494796,-25.237475130479538,-0.02600097753806187,134.93426313370583,-0.18703533516518206,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,validation,GuardedGram-G2-after-RBF-k16,embedding_G2,0.75,False,0.0831208366066394,0.02078020915165985,0.02408311951464984,0.75,2.510474217654696e-15,2,2.0,0.2890629118774086,970.6356268157738,947.2395217990511,970.6356268157738,947.2395217990511,1105.5698899494796,-23.396105016722686,-0.02410390095969891,134.93426313370583,-0.1733889115586571,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,test,Raw RBF-k16 embedding,embedding_baseline,0.0,True,0.0845248035298137,0.0845248035298137,0.09574791288256689,0.0,2.510474217654696e-15,1,1.0,0.0,1003.2676148040753,1003.2676148040753,1003.2676148040753,1003.2676148040753,1148.7614652193272,0.0,0.0,145.49385041525193,0.0,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,test,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,0.75,False,0.0845248035298137,0.021131200882453426,0.02393697822064172,0.75,2.510474217654696e-15,2,2.0,0.2890629118774086,1003.2676148040753,994.832376615997,1003.2676148040753,994.832376615997,1148.7614652193272,-8.435238188078301,-0.008407764851181398,145.49385041525193,-0.057976596014219214,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,test,Gram-after-RBF-k16 embedding,embedding_baseline,1.0,False,0.0845248035298137,0.0,0.0,1.0,2.510474217654696e-15,1,1.0,0.2890629118774086,1003.2676148040753,998.2598643234674,1003.2676148040753,998.2598643234674,1148.7614652193272,-5.0077504806079105,-0.004991440376141173,145.49385041525193,-0.03441898380113909,False
guarded_new_untouched_prospective_embedding,SoilKsatDB,regression,controlled_mlp,2,RBF,16,test,GuardedGram-G2-after-RBF-k16,embedding_G2,0.75,False,0.0845248035298137,0.021131200882453426,0.02393697822064172,0.75,2.510474217654696e-15,2,2.0,0.2890629118774086,1003.2676148040753,994.832376615997,1003.2676148040753,994.832376615997,1148.7614652193272,-8.435238188078301,-0.008407764851181398,145.49385041525193,-0.057976596014219214,False
