dataset,problem_type,model,method,family,alpha,disagreement_reduction,normalized_excess_risk,absolute_task_difference,method_loss,raw_fallback,predictive_rank
space-ga,regression,catboost,Raw+Gram@0.75,fixed,0.75,0.75,-0.0007708615957288101,-6.44173827447983e-05,0.10336082441968414,False,3.5
space-ga,regression,catboost,SafeGram-t01,safety_reference,0.75,0.75,0.001060945919710643,8.939825775786114e-05,0.10351464006018679,False,7.0
space-ga,regression,catboost,SafeRankGram-t01,safety_reference,0.625,0.625,0.004950035285256673,0.000412973656781529,0.10383821545921046,False,8.0
space-ga,regression,controlled_mlp,GuardedGram-G1-t0,G1,0.75,0.7499999960689019,-0.13301169923652964,-0.009465695911467925,0.09821488805172987,False,2.5
space-ga,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999960689019,-0.13301169923652964,-0.009465695911467925,0.09821488805172987,False,2.5
space-ga,regression,controlled_mlp,GuardedGram-G3,G3,0.75,0.7499999960689019,-0.13301169923652964,-0.009465695911467925,0.09821488805172987,False,2.5
space-ga,regression,controlled_mlp,PureGram,fixed,1.0,1.0,-0.11192227519424847,-0.007729371165701639,0.09995121279749616,False,6.5
space-ga,regression,controlled_mlp,Raw,fixed,0.0,0.0,0.0,0.0,0.1076805839631978,True,9.0
space-ga,regression,controlled_mlp,Raw+Gram@0.5,fixed,0.5,0.5000000055048262,-0.11987462463715322,-0.008651921244777955,0.09902866271841984,False,5.0
space-ga,regression,controlled_mlp,Raw+Gram@0.75,fixed,0.75,0.7499999960689019,-0.13301169923652964,-0.009465695911467925,0.09821488805172987,False,2.5
space-ga,regression,controlled_mlp,SafeGram-t01,safety_reference,1.0,1.0,-0.11192227519424847,-0.007729371165701639,0.09995121279749616,False,6.5
space-ga,regression,controlled_mlp,SafeRankGram-t01,safety_reference,0.875,0.875,-0.07810895443926796,-0.005498471558652497,0.1021821124045453,False,8.0
space-ga,regression,tabicl_v2,GuardedGram-G1-t0,G1,0.75,0.75,-0.0043562110559303155,-0.00039348611595056704,0.0964012515308238,False,3.5
space-ga,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,0.75,-0.0043562110559303155,-0.00039348611595056704,0.0964012515308238,False,3.5
space-ga,regression,tabicl_v2,GuardedGram-G3,G3,0.75,0.75,-0.0043562110559303155,-0.00039348611595056704,0.0964012515308238,False,3.5
space-ga,regression,tabicl_v2,PureGram,fixed,1.0,1.0,0.00427699408302631,0.00038633063643289667,0.09718106828320726,False,7.5
space-ga,regression,tabicl_v2,Raw,fixed,0.0,0.0,0.0,0.0,0.09679473764677436,True,6.0
space-ga,regression,tabicl_v2,Raw+Gram@0.5,fixed,0.5,0.5,-0.00796887031793556,-0.0007198089784124506,0.09607492866836191,False,1.0
space-ga,regression,tabicl_v2,Raw+Gram@0.75,fixed,0.75,0.75,-0.0043562110559303155,-0.00039348611595056704,0.0964012515308238,False,3.5
space-ga,regression,tabicl_v2,SafeGram-t01,safety_reference,1.0,1.0,0.00427699408302631,0.00038633063643289667,0.09718106828320726,False,7.5
space-ga,regression,tabicl_v2,SafeRankGram-t01,safety_reference,1.0,1.0,0.006362783462018393,0.0005747349976755051,0.09736947264444987,False,9.0
space-ga,regression,tabm_d,GuardedGram-G1-t0,G1,0.75,0.7499999993334396,-0.051136023368227305,-0.00419312145781945,0.10095053790343593,False,4.5
space-ga,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999993334396,-0.051136023368227305,-0.00419312145781945,0.10095053790343593,False,4.5
space-ga,regression,tabm_d,GuardedGram-G3,G3,0.75,0.7499999993334396,-0.051136023368227305,-0.00419312145781945,0.10095053790343593,False,4.5
space-ga,regression,tabm_d,PureGram,fixed,1.0,1.0,-0.05846389010977848,-0.004794592234639433,0.10034906712661595,False,1.5
space-ga,regression,tabm_d,Raw,fixed,0.0,0.0,0.0,0.0,0.10514365936125539,True,9.0
space-ga,regression,tabm_d,Raw+Gram@0.5,fixed,0.5,0.5000000452533688,-0.03884512942372326,-0.0031849823713520214,0.10195867698990335,False,8.0
space-ga,regression,tabm_d,Raw+Gram@0.75,fixed,0.75,0.7499999993334396,-0.051136023368227305,-0.00419312145781945,0.10095053790343593,False,4.5
space-ga,regression,tabm_d,SafeGram-t01,safety_reference,1.0,1.0,-0.05846389010977848,-0.004794592234639433,0.10034906712661595,False,1.5
space-ga,regression,tabm_d,SafeRankGram-t01,safety_reference,0.875,0.875,-0.04275059846307267,-0.0035001606679250855,0.1016434986933303,False,7.0
space-ga,regression,tabpfn_2_6,GuardedGram-G1-t0,G1,0.25,0.25,5.470158365813082e-05,5.999617236601695e-06,0.09218853545474542,False,3.5
space-ga,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.25,0.25,5.470158365813082e-05,5.999617236601695e-06,0.09218853545474542,False,3.5
space-ga,regression,tabpfn_2_6,GuardedGram-G3,G3,0.5,0.5,0.003394603206135216,0.00032399454020091284,0.09250653037770974,False,5.5
space-ga,regression,tabpfn_2_6,PureGram,fixed,1.0,1.0,0.019759871519869285,0.0018797754508303802,0.09406231128833921,False,9.0
space-ga,regression,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,0.09218253583750882,True,1.5
space-ga,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.5,0.003394603206135216,0.00032399454020091284,0.09250653037770974,False,5.5
space-ga,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.75,0.009984982921281828,0.0009506780735458534,0.09313321391105468,False,8.0
space-ga,regression,tabpfn_2_6,SafeGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.09218253583750882,True,1.5
space-ga,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.375,0.37499999999999994,0.005473379153587312,0.0005182194272379884,0.09270075526474682,False,7.0
steel-plates-fault,classification,catboost,GuardedGram-G1-t0,G1,0.375,0.3749999999999999,0.00011856868870328511,7.634670287004085e-05,0.001747240401238257,True,3.0
steel-plates-fault,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,6.0
steel-plates-fault,classification,catboost,GuardedGram-G3,G3,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,6.0
steel-plates-fault,classification,catboost,PureGram,fixed,1.0,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,8.5
steel-plates-fault,classification,catboost,Raw,fixed,0.0,0.0,0.0,0.0,0.0016708936983682162,True,2.0
steel-plates-fault,classification,catboost,Raw+Gram@0.5,fixed,0.5,0.49999999999999956,0.0002163123678660907,0.00013929073541330624,0.0018101844337815223,False,4.0
steel-plates-fault,classification,catboost,Raw+Gram@0.75,fixed,0.75,0.75,0.0003256268326586364,0.00020968194907195576,0.001880575647440172,False,6.0
steel-plates-fault,classification,catboost,SafeGram-t01,safety_reference,1.0,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,8.5
steel-plates-fault,classification,catboost,SafeRankGram-t01,safety_reference,1.0,1.0,-0.0006575400101794166,-0.00042340381281436284,0.0012474898855538534,False,1.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G1-t0,G1,0.0,0.0,0.0,0.0,0.0007159471235178309,True,3.5
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,3.5
steel-plates-fault,classification,controlled_mlp,GuardedGram-G3,G3,0.0,0.0,0.0,0.0,0.0007159471235178309,True,3.5
steel-plates-fault,classification,controlled_mlp,PureGram,fixed,1.0,1.0,0.6336289967048432,0.4085853601816948,0.40930130730521264,False,9.0
steel-plates-fault,classification,controlled_mlp,Raw,fixed,0.0,0.0,0.0,0.0,0.0007159471235178309,True,3.5
steel-plates-fault,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,0.5000000033513579,0.08605379022142964,0.055492030619941346,0.05620797774345918,False,7.0
steel-plates-fault,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,0.7499999831815918,0.15975253776842413,0.10301647469759223,0.10373242182111006,False,8.0
steel-plates-fault,classification,controlled_mlp,SafeGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.0007159471235178309,True,3.5
steel-plates-fault,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.0007159471235178309,True,3.5
steel-plates-fault,classification,tabicl_v2,GuardedGram-G1-t0,G1,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,5.5
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,5.5
steel-plates-fault,classification,tabicl_v2,GuardedGram-G3,G3,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,5.5
steel-plates-fault,classification,tabicl_v2,PureGram,fixed,1.0,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,8.5
steel-plates-fault,classification,tabicl_v2,Raw,fixed,0.0,0.0,0.0,0.0,0.0002682024523877627,True,1.0
steel-plates-fault,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,0.4999999874453044,0.0002400893103961486,0.0001549366981371543,0.000423139150524917,False,3.0
steel-plates-fault,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,5.5
steel-plates-fault,classification,tabicl_v2,SafeGram-t01,safety_reference,1.0,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,8.5
steel-plates-fault,classification,tabicl_v2,SafeRankGram-t01,safety_reference,1.0,1.0,4.0940253043747906e-05,2.6419950213658644e-05,0.00029462240260142136,False,2.0
steel-plates-fault,classification,tabm_d,GuardedGram-G1-t0,G1,0.0,0.0,0.0,0.0,0.000929436312625209,True,3.0
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,3.0
steel-plates-fault,classification,tabm_d,GuardedGram-G3,G3,0.0,0.0,0.0,0.0,0.000929436312625209,True,3.0
steel-plates-fault,classification,tabm_d,PureGram,fixed,1.0,1.0,0.16743269627665797,0.10794093534964527,0.10887037166227048,False,9.0
steel-plates-fault,classification,tabm_d,Raw,fixed,0.0,0.0,0.0,0.0,0.000929436312625209,True,3.0
steel-plates-fault,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,0.49999995107658973,0.05116435421244008,0.03298519334214088,0.03391462965476609,False,7.0
steel-plates-fault,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,0.7500000136631164,0.08516285779046867,0.054903733463363594,0.05583316977598881,False,8.0
steel-plates-fault,classification,tabm_d,SafeGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.000929436312625209,True,3.0
steel-plates-fault,classification,tabm_d,SafeRankGram-t01,safety_reference,0.125,0.12500001394424992,0.0027567321987702217,0.001776853963986994,0.0027062902766122033,True,6.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G1-t0,G1,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,4.5
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,4.5
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G3,G3,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,4.5
steel-plates-fault,classification,tabpfn_2_6,PureGram,fixed,1.0,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.5
steel-plates-fault,classification,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,0.00027802101054398017,True,9.0
steel-plates-fault,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.5000000003738606,-0.0001441669643508045,-9.303133053362986e-05,0.00018498968001035032,False,8.0
steel-plates-fault,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,4.5
steel-plates-fault,classification,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.5
steel-plates-fault,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,1.0,-0.00020991806797101187,-0.00013546236793316455,0.00014255864261081562,False,7.0
sylvine,classification,catboost,GuardedGram-G1-t0,G1,0.5,0.5,0.005835672686179167,0.0028127664133515556,0.21195548824940147,False,5.5
sylvine,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.5,0.5,0.005835672686179167,0.0028127664133515556,0.21195548824940147,False,5.5
sylvine,classification,catboost,GuardedGram-G3,G3,0.625,0.625,0.007089612610127911,0.0034227015959202856,0.2125654234319702,False,7.0
sylvine,classification,catboost,PureGram,fixed,1.0,1.0,0.014814477210147309,0.007165560031716575,0.21630828186776652,False,9.0
sylvine,classification,catboost,Raw,fixed,0.0,0.0,0.0,0.0,0.20914272183604993,True,2.0
sylvine,classification,catboost,Raw+Gram@0.5,fixed,0.5,0.49999999999999994,0.004669418532890975,0.0022571508385895306,0.21139987267463944,False,3.0
sylvine,classification,catboost,Raw+Gram@0.75,fixed,0.75,0.75,0.009068415729706087,0.0043852211065893015,0.21352794294263922,False,8.0
sylvine,classification,catboost,SafeGram-t01,safety_reference,0.375,0.375,0.005349905856710781,0.0025764821431413787,0.2117192039791913,True,4.0
sylvine,classification,catboost,SafeRankGram-t01,safety_reference,0.5,0.5,-0.004019109117322066,-0.0019242645056908175,0.2072184573303591,False,1.0
sylvine,classification,controlled_mlp,GuardedGram-G1-t0,G1,0.75,0.7500000024767657,0.023020898173045534,0.010116576598806298,0.26272168705107973,False,7.5
sylvine,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.5,0.5000000033023547,-0.002853877323061972,-0.0012725010252609137,0.2513326094270125,False,4.0
sylvine,classification,controlled_mlp,GuardedGram-G3,G3,0.5,0.5000000033023547,-0.002853877323061972,-0.0012725010252609137,0.2513326094270125,False,4.0
sylvine,classification,controlled_mlp,PureGram,fixed,1.0,1.0,0.10045546120704954,0.044201995935950394,0.29680710638822383,False,9.0
sylvine,classification,controlled_mlp,Raw,fixed,0.0,0.0,0.0,0.0,0.2526051104522734,True,6.0
sylvine,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,0.5000000033023547,-0.002853877323061972,-0.0012725010252609137,0.2513326094270125,False,4.0
sylvine,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,0.7500000024767657,0.023020898173045534,0.010116576598806298,0.26272168705107973,False,7.5
sylvine,classification,controlled_mlp,SafeGram-t01,safety_reference,0.125,0.1250000012107173,-0.006526131462962147,-0.0028918772485815175,0.24971323320369193,True,2.0
sylvine,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.125,0.12500000069610429,-0.0074931960514859645,-0.0032817306427038173,0.24932337980956962,True,1.0
sylvine,classification,tabicl_v2,GuardedGram-G1-t0,G1,0.75,0.7499999993792135,-0.014869444927800818,-0.008172797084403355,0.1353373846442677,False,5.5
sylvine,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999993792135,-0.014869444927800818,-0.008172797084403355,0.1353373846442677,False,5.5
sylvine,classification,tabicl_v2,GuardedGram-G3,G3,0.75,0.7499999993792135,-0.014869444927800818,-0.008172797084403355,0.1353373846442677,False,5.5
sylvine,classification,tabicl_v2,PureGram,fixed,1.0,1.0,-0.006978523933569523,-0.0038356549511193716,0.13967452677755168,False,8.0
sylvine,classification,tabicl_v2,Raw,fixed,0.0,0.0,0.0,0.0,0.14351018172867105,True,9.0
sylvine,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,0.49999999917228477,-0.01722653099435891,-0.00946833879601336,0.1340418429326577,False,2.5
sylvine,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,0.7499999993792135,-0.014869444927800818,-0.008172797084403355,0.1353373846442677,False,5.5
sylvine,classification,tabicl_v2,SafeGram-t01,safety_reference,0.5,0.49999999917228477,-0.01722653099435891,-0.00946833879601336,0.1340418429326577,False,2.5
sylvine,classification,tabicl_v2,SafeRankGram-t01,safety_reference,0.5,0.49999999997035327,-0.02598577889029609,-0.014282745521555423,0.12922743620711563,False,1.0
sylvine,classification,tabm_d,GuardedGram-G1-t0,G1,0.125,0.1250000001704501,0.01525662475488447,0.007216342879464099,0.22685885174314288,True,5.5
sylvine,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.0,0.0,0.0,0.0,0.21964250886367878,True,3.0
sylvine,classification,tabm_d,GuardedGram-G3,G3,0.125,0.1250000001704501,0.01525662475488447,0.007216342879464099,0.22685885174314288,True,5.5
sylvine,classification,tabm_d,PureGram,fixed,1.0,1.0,0.19043449766194437,0.09017241198142278,0.30981492084510154,False,9.0
sylvine,classification,tabm_d,Raw,fixed,0.0,0.0,0.0,0.0,0.21964250886367878,True,3.0
sylvine,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,0.5000000001789493,0.07514558026780951,0.03558261025602946,0.25522511911970824,False,7.0
sylvine,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,0.7500000001342116,0.1278283978301635,0.0605282401753571,0.2801707490390359,False,8.0
sylvine,classification,tabm_d,SafeGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.21964250886367878,True,3.0
sylvine,classification,tabm_d,SafeRankGram-t01,safety_reference,0.375,0.37499999940170825,-0.002579252414266342,-0.0012201139328172628,0.21842239493086152,False,1.0
sylvine,classification,tabpfn_2_6,GuardedGram-G1-t0,G1,0.75,0.7500000005796297,-0.0034886706790789234,-0.0019179528571129645,0.14384494916738993,False,4.5
sylvine,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,0.7500000005796297,-0.0034886706790789234,-0.0019179528571129645,0.14384494916738993,False,4.5
sylvine,classification,tabpfn_2_6,GuardedGram-G3,G3,0.75,0.7500000005796297,-0.0034886706790789234,-0.0019179528571129645,0.14384494916738993,False,4.5
sylvine,classification,tabpfn_2_6,PureGram,fixed,1.0,1.0,-0.0008657893227104096,-0.00048010782327187473,0.14528279420123102,False,8.0
sylvine,classification,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,0.1457629020245029,True,9.0
sylvine,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.5000000007728397,-0.004285395106031267,-0.002354083215796221,0.14340881880870668,False,2.0
sylvine,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.7500000005796297,-0.0034886706790789234,-0.0019179528571129645,0.14384494916738993,False,4.5
sylvine,classification,tabpfn_2_6,SafeGram-t01,safety_reference,0.875,0.8750000001343117,-0.0020170895054848737,-0.0011026871229492252,0.14466021490155367,False,7.0
sylvine,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,1.0,-0.006444229652154901,-0.0034823377809608536,0.14228056424354205,False,1.0
wall-robot-navigation,classification,catboost,GuardedGram-G1-t0,G1,0.0,0.0,0.0,0.0,0.08294772198539499,True,1.5
wall-robot-navigation,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.5,0.5,0.0068927499704066735,0.007617560679378618,0.09056528266477361,False,6.0
wall-robot-navigation,classification,catboost,GuardedGram-G3,G3,0.5,0.5,0.0068927499704066735,0.007617560679378618,0.09056528266477361,False,6.0
wall-robot-navigation,classification,catboost,PureGram,fixed,1.0,1.0,0.016000844723503146,0.017683915469811365,0.10063163745520635,False,9.0
wall-robot-navigation,classification,catboost,Raw,fixed,0.0,0.0,0.0,0.0,0.08294772198539499,True,1.5
wall-robot-navigation,classification,catboost,Raw+Gram@0.5,fixed,0.5,0.5,0.0068927499704066735,0.007617560679378618,0.09056528266477361,False,6.0
wall-robot-navigation,classification,catboost,Raw+Gram@0.75,fixed,0.75,0.75,0.01101810144874864,0.012176778626116276,0.09512450061151126,False,8.0
wall-robot-navigation,classification,catboost,SafeGram-t01,safety_reference,0.25,0.24999999999999994,0.0032662459614905704,0.0036097073430765847,0.08655742932847157,False,4.0
wall-robot-navigation,classification,catboost,SafeRankGram-t01,safety_reference,0.5,0.5,0.0020008655681892106,0.002212120140028445,0.08515984212542344,False,3.0
wall-robot-navigation,classification,controlled_mlp,GuardedGram-G1-t0,G1,0.75,0.7500000014637466,-0.013550869075370158,-0.012854625758731156,0.22457713501223886,False,5.0
wall-robot-navigation,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.75,0.7500000014637466,-0.013550869075370158,-0.012854625758731156,0.22457713501223886,False,5.0
wall-robot-navigation,classification,controlled_mlp,GuardedGram-G3,G3,0.5,0.5000000017719974,-0.028098885858003186,-0.026690473611369864,0.21074128715960017,False,2.5
wall-robot-navigation,classification,controlled_mlp,PureGram,fixed,1.0,1.0,0.05648875333646588,0.05370457941432445,0.29113634018529444,False,9.0
wall-robot-navigation,classification,controlled_mlp,Raw,fixed,0.0,0.0,0.0,0.0,0.23743176077097,True,8.0
wall-robot-navigation,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,0.5000000017719974,-0.028098885858003186,-0.026690473611369864,0.21074128715960017,False,2.5
wall-robot-navigation,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,0.7500000014637466,-0.013550869075370158,-0.012854625758731156,0.22457713501223886,False,5.0
wall-robot-navigation,classification,controlled_mlp,SafeGram-t01,safety_reference,0.375,0.37500000145128953,-0.02872995894992561,-0.02728523591654594,0.2101465248544241,False,1.0
wall-robot-navigation,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.125,0.12499999968789505,-0.007624017606573661,-0.007314250874987729,0.2301175098959823,True,7.0
wall-robot-navigation,classification,tabicl_v2,GuardedGram-G1-t0,G1,0.0,0.0,0.0,0.0,0.04818139145718156,True,1.5
wall-robot-navigation,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.25,0.25000000088270935,0.0007433208700033178,0.0008475092556313873,0.04902890071281295,False,4.5
wall-robot-navigation,classification,tabicl_v2,GuardedGram-G3,G3,0.5,0.5000000011769454,0.0039077363880720434,0.004455468548116834,0.052636860005298394,False,6.5
wall-robot-navigation,classification,tabicl_v2,PureGram,fixed,1.0,1.0,0.016082232684715824,0.01833641648115361,0.06651780793833517,False,9.0
wall-robot-navigation,classification,tabicl_v2,Raw,fixed,0.0,0.0,0.0,0.0,0.04818139145718156,True,1.5
wall-robot-navigation,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,0.5000000011769454,0.0039077363880720434,0.004455468548116834,0.052636860005298394,False,6.5
wall-robot-navigation,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,0.7500000008827089,0.0086162515821059,0.009823957942484168,0.05800534939966573,False,8.0
wall-robot-navigation,classification,tabicl_v2,SafeGram-t01,safety_reference,0.25,0.25000000088270935,0.0007433208700033178,0.0008475092556313873,0.04902890071281295,False,4.5
wall-robot-navigation,classification,tabicl_v2,SafeRankGram-t01,safety_reference,0.25,0.24999999963594932,0.00020523682251663602,0.000234004067016777,0.04841539552419834,False,3.0
wall-robot-navigation,classification,tabm_d,GuardedGram-G1-t0,G1,0.75,0.7499999999385212,-0.011671104932555312,-0.012362989406115042,0.11591002409905252,False,3.5
wall-robot-navigation,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999999385212,-0.011671104932555312,-0.012362989406115042,0.11591002409905252,False,3.5
wall-robot-navigation,classification,tabm_d,GuardedGram-G3,G3,0.75,0.7499999999385212,-0.011671104932555312,-0.012362989406115042,0.11591002409905252,False,3.5
wall-robot-navigation,classification,tabm_d,PureGram,fixed,1.0,1.0,-0.007449869465258469,-0.007880810018215292,0.12039220348695226,False,7.5
wall-robot-navigation,classification,tabm_d,Raw,fixed,0.0,0.0,0.0,0.0,0.12827301350516757,True,9.0
wall-robot-navigation,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,0.4999999998987754,-0.0111484987275084,-0.011811823471115215,0.11646119003405234,False,6.0
wall-robot-navigation,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,0.7499999999385212,-0.011671104932555312,-0.012362989406115042,0.11591002409905252,False,3.5
wall-robot-navigation,classification,tabm_d,SafeGram-t01,safety_reference,1.0,1.0,-0.007449869465258469,-0.007880810018215292,0.12039220348695226,False,7.5
wall-robot-navigation,classification,tabm_d,SafeRankGram-t01,safety_reference,1.0,1.0,-0.013045437870285283,-0.013809040868350664,0.11446397263681689,False,1.0
wall-robot-navigation,classification,tabpfn_2_6,GuardedGram-G1-t0,G1,0.375,0.3749999989522661,-0.0015498638292086953,-0.0017749439596780117,0.03552596581223573,True,1.0
wall-robot-navigation,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999978116146,0.0016182785218928802,0.0018901766854906958,0.03919108645740444,False,7.5
wall-robot-navigation,classification,tabpfn_2_6,GuardedGram-G3,G3,0.625,0.6249999974313977,0.00019394320811855453,0.00024240957605447047,0.037543319347968215,False,4.5
wall-robot-navigation,classification,tabpfn_2_6,PureGram,fixed,1.0,1.0,0.0042769326692544875,0.004962090018167522,0.04226299979008127,False,9.0
wall-robot-navigation,classification,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,0.03730090977191375,True,2.0
wall-robot-navigation,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.49999999708215315,0.00042195136971684183,0.0005035303929670082,0.03780444016488076,False,6.0
wall-robot-navigation,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.7499999978116146,0.0016182785218928802,0.0018901766854906958,0.03919108645740444,False,7.5
wall-robot-navigation,classification,tabpfn_2_6,SafeGram-t01,safety_reference,0.625,0.6249999974313977,0.00019394320811855453,0.00024240957605447047,0.037543319347968215,False,4.5
wall-robot-navigation,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.5,0.49999999475872525,0.00015653798506305337,0.0001916422036078516,0.03749255197552159,False,3.0
