stage,dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,default_task_error,task_error,task_effect,disagreement,fit_seconds,source,interface_location
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,validation,random_orthogonal,2,0.0009342786878791279,0.0006389525205295948,-0.00029532616734953305,0.004101669656089878,0.4894426988903433,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,validation,random_orthogonal,3,0.0009342786878791279,0.0006488059372702204,-0.00028547275060890743,0.003148553436371051,0.3685832058545202,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,validation,random_orthogonal,4,0.0009342786878791279,0.007694607262999203,0.006760328575120075,0.04237052287360605,0.13353685894981027,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,validation,random_orthogonal,5,0.0009342786878791279,0.0009662821057416324,3.200341786250454e-05,0.004859671636046804,0.13842948782257736,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,validation,random_orthogonal,6,0.0009342786878791279,0.004249615465215564,0.003315336777336436,0.03539566640742558,0.42687678011134267,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,validation,random_orthogonal,7,0.0009342786878791279,0.00044318654226689164,-0.0004910921456122363,0.007673024850972138,0.4077563879545778,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,default,-1,0.0002623554773872489,0.0002623554773872489,0.0,0.0,0.4913403650280088,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,0,0.0002623554773872489,0.0004927123023096817,0.0002303568249224328,0.0035967331481484587,0.1862922259606421,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,1,0.0002623554773872489,0.0011639868918967425,0.0009016314145094936,0.010289926779643225,0.14767712797038257,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,2,0.0002623554773872489,0.00014013270135530392,-0.00012222277603194499,0.0025246370564015364,0.4894426988903433,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,3,0.0002623554773872489,0.0005478954511148093,0.0002855399737275604,0.005171750171996444,0.3685832058545202,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,4,0.0002623554773872489,0.00715768606329312,0.0068953305859058706,0.04406194533337319,0.13353685894981027,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,5,0.0002623554773872489,0.0023840565821454484,0.0021217011047581997,0.01910893421449529,0.13842948782257736,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,6,0.0002623554773872489,0.0009724884771999615,0.0007101329998127126,0.010197684657049537,0.42687678011134267,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,8,test,random_orthogonal,7,0.0002623554773872489,0.0008988812470889271,0.0006365257697016782,0.010082281285073038,0.4077563879545778,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,16,validation,default,-1,0.14986593983548407,0.14986593983548407,0.0,0.0,0.11561320419423282,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,16,validation,random_orthogonal,0,0.14986593983548407,0.1491874768515928,-0.0006784629838912648,0.09186737044377563,0.1287732538767159,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,16,validation,random_orthogonal,1,0.14986593983548407,0.14404986906591555,-0.0058160707695685265,0.07514082945901794,0.1240613991394639,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,16,validation,random_orthogonal,2,0.14986593983548407,0.18142488262942613,0.03155894279394206,0.11573438542904331,0.1254457279574126,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,controlled_mlp,0,RBF,16,validation,random_orthogonal,3,0.14986593983548407,0.12046631132016146,-0.029399628515322615,0.06991644301184358,0.1523658789228648,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
