stage,dataset,problem_type,model,seed,embedding,k,split,method,alpha,raw_disagreement,method_disagreement,disagreement_reduction,coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
full,steel-plates-fault,classification,controlled_mlp,0,RBF,16,test,Raw embedding,0.0,0.11088807474325144,0.11088807474325144,0.0,1.5550870031189595e-15,0.0,0.09380930501391026,0.09380930501391026,0.6455976337440515,0.0,0.0,0.5517883287301413,0.0,False
full,steel-plates-fault,classification,controlled_mlp,0,RBF,16,test,Gram-after-embedding,1.0,0.11088807474325144,0.0,1.0,1.5550870031189595e-15,0.5113879879936576,0.09380930501391026,0.04270793483134972,0.6455976337440515,-0.051101370182560536,-0.5447366887003705,0.5517883287301413,-0.09261045861582962,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,8,validation,Raw embedding,0.0,0.036071863134953086,0.036071863134953086,0.0,2.1564628234719632e-15,0.0,0.003866928515065683,0.003866928515065683,0.6459857848778665,0.0,0.0,0.6421188563628009,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,8,validation,Gram-after-embedding,1.0,0.036071863134953086,0.0,1.0,2.1564628234719632e-15,0.26815658202394843,0.003866928515065683,0.0013902203470445814,0.6459857848778665,-0.0024767081680211016,-0.6404846012466389,0.6421188563628009,-0.0038570868048480845,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,8,test,Raw embedding,0.0,0.04423913499115628,0.04423913499115628,0.0,2.1564628234719632e-15,0.0,0.007988466725483074,0.007988466725483074,0.6455976337440515,0.0,0.0,0.6376091670185685,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,8,test,Gram-after-embedding,1.0,0.04423913499115628,0.0,1.0,2.1564628234719632e-15,0.26815658202394843,0.007988466725483074,4.888993497049006e-06,0.6455976337440515,-0.007983577731986026,-0.9993879935080092,0.6376091670185685,-0.01252111504186314,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,16,validation,Raw embedding,0.0,0.04644572256339907,0.04644572256339907,0.0,3.723022678026724e-15,0.0,0.07829626929371485,0.07829626929371485,0.6459857848778665,0.0,0.0,0.5676895155841517,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,16,validation,Gram-after-embedding,1.0,0.04644572256339907,0.0,1.0,3.723022678026724e-15,0.19257469987496734,0.07829626929371485,0.0009609551704714805,0.6459857848778665,-0.07733531412324336,-0.9877266799664921,0.5676895155841517,-0.13622818812086998,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,16,test,Raw embedding,0.0,0.048987745862364304,0.048987745862364304,0.0,3.723022678026724e-15,0.0,0.034303969137059416,0.034303969137059416,0.6455976337440515,0.0,0.0,0.6112936646069921,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,PLE,16,test,Gram-after-embedding,1.0,0.048987745862364304,0.0,1.0,3.723022678026724e-15,0.19257469987496734,0.034303969137059416,0.0008901572262778446,0.6455976337440515,-0.03341381191078157,-0.9740508970632151,0.6112936646069921,-0.05466081827015777,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,8,validation,Raw embedding,0.0,0.026586750695179816,0.026586750695179816,0.0,9.3338706002943e-16,0.0,0.00038220077358728605,0.00038220077358728605,0.6459857848778665,0.0,0.0,0.6456035841042792,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,8,validation,Gram-after-embedding,1.0,0.026586750695179816,0.0,1.0,9.3338706002943e-16,0.1392683379817754,0.00038220077358728605,7.655337067700885e-05,0.6459857848778665,-0.00030564740291027723,-0.7997037788320286,0.6456035841042792,-0.0004734289127814204,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,8,test,Raw embedding,0.0,0.015778059459912994,0.015778059459912994,0.0,9.3338706002943e-16,0.0,0.003071054418687663,0.003071054418687663,0.6455976337440515,0.0,0.0,0.6425265793253638,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,8,test,Gram-after-embedding,1.0,0.015778059459912994,0.0,1.0,9.3338706002943e-16,0.1392683379817754,0.003071054418687663,0.008009358417870191,0.6455976337440515,0.004938303999182528,1.6080157906458679,0.6425265793253638,0.00768575831425934,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,16,validation,Raw embedding,0.0,0.06130935264235284,0.06130935264235284,0.0,1.5550870031189595e-15,0.0,0.11439086964338176,0.11439086964338176,0.6459857848778665,0.0,0.0,0.5315949152344848,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,16,validation,Gram-after-embedding,1.0,0.06130935264235284,0.0,1.0,1.5550870031189595e-15,0.1551766290795058,0.11439086964338176,0.06974050377603253,0.6459857848778665,-0.04465036586734923,-0.3903315536156739,0.5315949152344848,-0.08399321473504709,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,16,test,Raw embedding,0.0,0.09644123564938789,0.09644123564938789,0.0,1.5550870031189595e-15,0.0,0.06591324157937133,0.06591324157937133,0.6455976337440515,0.0,0.0,0.5796843921646803,0.0,False
full,steel-plates-fault,classification,controlled_mlp,1,RBF,16,test,Gram-after-embedding,1.0,0.09644123564938789,0.0,1.0,1.5550870031189595e-15,0.1551766290795058,0.06591324157937133,0.0525787324957713,0.6455976337440515,-0.013334509083600024,-0.2023039493140827,0.5796843921646803,-0.0230030500455701,False
full,cardiotocography,classification,controlled_mlp,0,PLE,8,validation,Raw embedding,0.0,0.003912382690479584,0.003912382690479584,0.0,1.7553569433902088e-15,0.0,0.0014768478930061299,0.0014768478930061299,2.018330722147358,0.0,0.0,2.016853874254352,0.0,False
full,cardiotocography,classification,controlled_mlp,0,PLE,8,validation,Gram-after-embedding,1.0,0.003912382690479584,0.0,1.0,1.7553569433902088e-15,0.503361206036061,0.0014768478930061299,5.673692305541489e-05,2.018330722147358,-0.001420110969950715,-0.961582419337765,2.016853874254352,-0.0007041218940443775,False
full,cardiotocography,classification,controlled_mlp,0,PLE,8,test,Raw embedding,0.0,0.009555865269567886,0.009555865269567886,0.0,1.7553569433902088e-15,0.0,0.0073000932241841085,0.0073000932241841085,2.01796768586807,0.0,0.0,2.0106675926438857,0.0,False
full,cardiotocography,classification,controlled_mlp,0,PLE,8,test,Gram-after-embedding,1.0,0.009555865269567886,0.0,1.0,1.7553569433902088e-15,0.503361206036061,0.0073000932241841085,7.441464578199511e-06,2.01796768586807,-0.007292651759605909,-0.9989806343084021,2.0106675926438857,-0.0036269803055892437,False
full,cardiotocography,classification,controlled_mlp,0,PLE,16,validation,Raw embedding,0.0,0.015026011135907775,0.015026011135907775,0.0,1.100863744284972e-15,0.0,0.015075333714976737,0.015075333714976737,2.018330722147358,0.0,0.0,2.003255388432381,0.0,False
full,cardiotocography,classification,controlled_mlp,0,PLE,16,validation,Gram-after-embedding,1.0,0.015026011135907775,0.0,1.0,1.100863744284972e-15,0.4762787879444659,0.015075333714976737,2.352211194632874e-05,2.018330722147358,-0.015051811603030409,-0.9984396954395138,2.003255388432381,-0.007513675834816542,False
full,cardiotocography,classification,controlled_mlp,0,PLE,16,test,Raw embedding,0.0,0.024851282931043658,0.024851282931043658,0.0,1.100863744284972e-15,0.0,0.037552817189119875,0.037552817189119875,2.01796768586807,0.0,0.0,1.98041486867895,0.0,False
full,cardiotocography,classification,controlled_mlp,0,PLE,16,test,Gram-after-embedding,1.0,0.024851282931043658,0.0,1.0,1.100863744284972e-15,0.4762787879444659,0.037552817189119875,2.1292721775415724e-06,2.01796768586807,-0.037550687916942334,-0.9999432992692181,1.98041486867895,-0.018961021001620126,False
full,cardiotocography,classification,controlled_mlp,0,RBF,8,validation,Raw embedding,0.0,0.0026026890679764227,0.0026026890679764227,0.0,1.186261389573777e-15,0.0,0.001090302120824396,0.001090302120824396,2.018330722147358,0.0,0.0,2.0172404200265337,0.0,False
full,cardiotocography,classification,controlled_mlp,0,RBF,8,validation,Gram-after-embedding,1.0,0.0026026890679764227,0.0,1.0,1.186261389573777e-15,0.519535600906238,0.001090302120824396,1.4092363598233553e-05,2.018330722147358,-0.0010762097572261625,-0.9870748085974757,2.0172404200265337,-0.000533505945321087,False
full,cardiotocography,classification,controlled_mlp,0,RBF,8,test,Raw embedding,0.0,0.018728878310444824,0.018728878310444824,0.0,1.186261389573777e-15,0.0,0.00264772893606118,0.00264772893606118,2.01796768586807,0.0,0.0,2.0153199569320086,0.0,False
full,cardiotocography,classification,controlled_mlp,0,RBF,8,test,Gram-after-embedding,1.0,0.018728878310444824,0.0,1.0,1.186261389573777e-15,0.519535600906238,0.00264772893606118,1.8545410968096985e-06,2.01796768586807,-0.0026458743949643706,-0.9992995729013074,2.0153199569320086,-0.001312880560659101,False
full,cardiotocography,classification,controlled_mlp,0,RBF,16,validation,Raw embedding,0.0,0.014696409898699057,0.014696409898699057,0.0,3.134465595416298e-15,0.0,0.020106739383165925,0.020106739383165925,2.018330722147358,0.0,0.0,1.998223982764192,0.0,False
full,cardiotocography,classification,controlled_mlp,0,RBF,16,validation,Gram-after-embedding,1.0,0.014696409898699057,0.0,1.0,3.134465595416298e-15,0.42308580107055604,0.020106739383165925,3.1056309684836017e-06,2.018330722147358,-0.020103633752197442,-0.9998455427849688,1.998223982764192,-0.01006075090960904,False
full,cardiotocography,classification,controlled_mlp,0,RBF,16,test,Raw embedding,0.0,0.015796691572399844,0.015796691572399844,0.0,3.134465595416298e-15,0.0,0.06995714531624914,0.06995714531624914,2.01796768586807,0.0,0.0,1.9480105405518209,0.0,False
full,cardiotocography,classification,controlled_mlp,0,RBF,16,test,Gram-after-embedding,1.0,0.015796691572399844,0.0,1.0,3.134465595416298e-15,0.42308580107055604,0.06995714531624914,0.0003276857684761114,2.01796768586807,-0.06962945954777303,-0.9953159070886216,1.9480105405518209,-0.03574388233446047,False
full,cardiotocography,classification,controlled_mlp,1,PLE,8,validation,Raw embedding,0.0,0.011728719384112412,0.011728719384112412,0.0,1.7553569433902088e-15,0.0,0.005375052037348392,0.005375052037348392,2.018330722147358,0.0,0.0,2.0129556701100095,0.0,False
full,cardiotocography,classification,controlled_mlp,1,PLE,8,validation,Gram-after-embedding,1.0,0.011728719384112412,0.0,1.0,1.7553569433902088e-15,0.5714291261974722,0.005375052037348392,9.009239518998702e-05,2.018330722147358,-0.005284959642158405,-0.9832387864221626,2.0129556701100095,-0.002625472443647792,False
full,cardiotocography,classification,controlled_mlp,1,PLE,8,test,Raw embedding,0.0,0.009349180535337483,0.009349180535337483,0.0,1.7553569433902088e-15,0.0,0.012581525517767268,0.012581525517767268,2.01796768586807,0.0,0.0,2.0053861603503025,0.0,False
full,cardiotocography,classification,controlled_mlp,1,PLE,8,test,Gram-after-embedding,1.0,0.009349180535337483,0.0,1.0,1.7553569433902088e-15,0.5714291261974722,0.012581525517767268,6.965939589006712e-06,2.01796768586807,-0.012574559578178261,-0.9994463358533773,2.0053861603503025,-0.006270393117693465,False
full,cardiotocography,classification,controlled_mlp,1,PLE,16,validation,Raw embedding,0.0,0.017724357946562255,0.017724357946562255,0.0,1.100863744284972e-15,0.0,0.007491098577792678,0.007491098577792678,2.018330722147358,0.0,0.0,2.0108396235695656,0.0,False
full,cardiotocography,classification,controlled_mlp,1,PLE,16,validation,Gram-after-embedding,1.0,0.017724357946562255,0.0,1.0,1.100863744284972e-15,0.6410853241104633,0.007491098577792678,5.665842118605072e-05,2.018330722147358,-0.0074344401566066275,-0.9924365671339562,2.0108396235695656,-0.003697182047471938,False
full,cardiotocography,classification,controlled_mlp,1,PLE,16,test,Raw embedding,0.0,0.01920209063393398,0.01920209063393398,0.0,1.100863744284972e-15,0.0,0.030249063412925863,0.030249063412925863,2.01796768586807,0.0,0.0,1.9877186224551442,0.0,False
full,cardiotocography,classification,controlled_mlp,1,PLE,16,test,Gram-after-embedding,1.0,0.01920209063393398,0.0,1.0,1.100863744284972e-15,0.6410853241104633,0.030249063412925863,8.798147900738651e-06,2.01796768586807,-0.030240265265025126,-0.9997091431301315,1.9877186224551442,-0.015213554334805021,False
full,cardiotocography,classification,controlled_mlp,1,RBF,8,validation,Raw embedding,0.0,0.008349865497823423,0.008349865497823423,0.0,1.186261389573777e-15,0.0,0.004919322331532231,0.004919322331532231,2.018330722147358,0.0,0.0,2.013411399815826,0.0,False
full,cardiotocography,classification,controlled_mlp,1,RBF,8,validation,Gram-after-embedding,1.0,0.008349865497823423,0.0,1.0,1.186261389573777e-15,0.6682383320294321,0.004919322331532231,2.1083477456666554e-05,2.018330722147358,-0.004898238854075564,-0.9957141500321041,2.013411399815826,-0.0024328057616658095,False
full,cardiotocography,classification,controlled_mlp,1,RBF,8,test,Raw embedding,0.0,0.007867071168618534,0.007867071168618534,0.0,1.186261389573777e-15,0.0,0.023697821142862237,0.023697821142862237,2.01796768586807,0.0,0.0,1.9942698647252077,0.0,False
full,cardiotocography,classification,controlled_mlp,1,RBF,8,test,Gram-after-embedding,1.0,0.007867071168618534,0.0,1.0,1.186261389573777e-15,0.6682383320294321,0.023697821142862237,1.8814214792883702e-06,2.01796768586807,-0.02369593972138295,-0.9999206078285449,1.9942698647252077,-0.011882012630546385,False
full,cardiotocography,classification,controlled_mlp,1,RBF,16,validation,Raw embedding,0.0,0.017755283338581944,0.017755283338581944,0.0,3.134465595416298e-15,0.0,0.06155541419036721,0.06155541419036721,2.018330722147358,0.0,0.0,1.956775307956991,0.0,False
full,cardiotocography,classification,controlled_mlp,1,RBF,16,validation,Gram-after-embedding,1.0,0.017755283338581944,0.0,1.0,3.134465595416298e-15,0.5143227409571409,0.06155541419036721,6.239380627671851e-05,2.018330722147358,-0.06149302038409049,-0.9989863798806753,1.956775307956991,-0.03142569314628846,False
full,cardiotocography,classification,controlled_mlp,1,RBF,16,test,Raw embedding,0.0,0.017369001915064814,0.017369001915064814,0.0,3.134465595416298e-15,0.0,0.08387958093034201,0.08387958093034201,2.01796768586807,0.0,0.0,1.9340881049377279,0.0,False
full,cardiotocography,classification,controlled_mlp,1,RBF,16,test,Gram-after-embedding,1.0,0.017369001915064814,0.0,1.0,3.134465595416298e-15,0.5143227409571409,0.08387958093034201,0.0017339547696999136,2.01796768586807,-0.0821456261606421,-0.9793280468205977,1.9340881049377279,-0.04247253573967198,False
full,sylvine,classification,controlled_mlp,0,PLE,8,validation,Raw embedding,0.0,0.06766194412842914,0.06766194412842914,0.0,5.416913325019129e-15,0.0,0.3009744022419035,0.3009744022419035,0.6931471805599453,0.0,0.0,0.39217277831804176,0.0,False
full,sylvine,classification,controlled_mlp,0,PLE,8,validation,Gram-after-embedding,1.0,0.06766194412842914,0.0,1.0,5.416913325019129e-15,0.15782827092334628,0.3009744022419035,0.32852977697720304,0.6931471805599453,0.02755537473529951,0.09155388142660817,0.39217277831804176,0.07026335395709905,False
full,sylvine,classification,controlled_mlp,0,PLE,8,test,Raw embedding,0.0,0.0697404105769679,0.0697404105769679,0.0,5.416913325019129e-15,0.0,0.22936429014828003,0.22936429014828003,0.6931471805599453,0.0,0.0,0.46378289041166526,0.0,False
full,sylvine,classification,controlled_mlp,0,PLE,8,test,Gram-after-embedding,1.0,0.0697404105769679,0.0,1.0,5.416913325019129e-15,0.15782827092334628,0.22936429014828003,0.2996406810805926,0.6931471805599453,0.07027639093231258,0.3063963919007624,0.46378289041166526,0.1515286406316833,False
full,sylvine,classification,controlled_mlp,0,PLE,16,validation,Raw embedding,0.0,0.07529544943805559,0.07529544943805559,0.0,2.0461537690295867e-15,0.0,0.2956150168346043,0.2956150168346043,0.6931471805599453,0.0,0.0,0.397532163725341,0.0,False
full,sylvine,classification,controlled_mlp,0,PLE,16,validation,Gram-after-embedding,1.0,0.07529544943805559,0.0,1.0,2.0461537690295867e-15,0.07998821209184825,0.2956150168346043,0.34307495211612865,0.6931471805599453,0.04745993528152437,0.16054642889836027,0.397532163725341,0.11938640344662757,False
full,sylvine,classification,controlled_mlp,0,PLE,16,test,Raw embedding,0.0,0.07683611591516185,0.07683611591516185,0.0,2.0461537690295867e-15,0.0,0.2411621663724684,0.2411621663724684,0.6931471805599453,0.0,0.0,0.4519850141874769,0.0,False
full,sylvine,classification,controlled_mlp,0,PLE,16,test,Gram-after-embedding,1.0,0.07683611591516185,0.0,1.0,2.0461537690295867e-15,0.07998821209184825,0.2411621663724684,0.29992855607155633,0.6931471805599453,0.05876638969908793,0.24367997096329297,0.4519850141874769,0.1300184471928365,False
full,sylvine,classification,controlled_mlp,0,RBF,8,validation,Raw embedding,0.0,0.07179710248579549,0.07179710248579549,0.0,9.458349797213786e-16,0.0,0.294322831503439,0.294322831503439,0.6931471805599453,0.0,0.0,0.39882434905650627,0.0,False
full,sylvine,classification,controlled_mlp,0,RBF,8,validation,Gram-after-embedding,1.0,0.07179710248579549,0.0,1.0,9.458349797213786e-16,0.14234194718301296,0.294322831503439,0.33271362198139853,0.6931471805599453,0.03839079047795951,0.13043769075560466,0.39882434905650627,0.09625989628963257,False
full,sylvine,classification,controlled_mlp,0,RBF,8,test,Raw embedding,0.0,0.06233303124266471,0.06233303124266471,0.0,9.458349797213786e-16,0.0,0.2551857792893857,0.2551857792893857,0.6931471805599453,0.0,0.0,0.4379614012705596,0.0,False
full,sylvine,classification,controlled_mlp,0,RBF,8,test,Gram-after-embedding,1.0,0.06233303124266471,0.0,1.0,9.458349797213786e-16,0.14234194718301296,0.2551857792893857,0.3081523367844051,0.6931471805599453,0.05296655749501944,0.20756077255760527,0.4379614012705596,0.12093887119129539,False
full,sylvine,classification,controlled_mlp,0,RBF,16,validation,Raw embedding,0.0,0.06701484679999928,0.06701484679999928,0.0,1.1487103721761702e-15,0.0,0.37840680011492955,0.37840680011492955,0.6931471805599453,0.0,0.0,0.31474038044501573,0.0,False
full,sylvine,classification,controlled_mlp,0,RBF,16,validation,Gram-after-embedding,1.0,0.06701484679999928,0.0,1.0,1.1487103721761702e-15,0.15627149096690118,0.37840680011492955,0.43468002301452463,0.6931471805599453,0.05627322289959508,0.1487109187321787,0.31474038044501573,0.17879251089431103,False
full,sylvine,classification,controlled_mlp,0,RBF,16,test,Raw embedding,0.0,0.06439560476107467,0.06439560476107467,0.0,1.1487103721761702e-15,0.0,0.34659374272653204,0.34659374272653204,0.6931471805599453,0.0,0.0,0.34655343783341325,0.0,False
full,sylvine,classification,controlled_mlp,0,RBF,16,test,Gram-after-embedding,1.0,0.06439560476107467,0.0,1.0,1.1487103721761702e-15,0.15627149096690118,0.34659374272653204,0.3273642412518477,0.6931471805599453,-0.01922950147468433,-0.055481386719253935,0.34655343783341325,-0.05548783932112619,False
full,sylvine,classification,controlled_mlp,1,PLE,8,validation,Raw embedding,0.0,0.07363920983117204,0.07363920983117204,0.0,5.416913325019129e-15,0.0,0.28764087728139404,0.28764087728139404,0.6931471805599453,0.0,0.0,0.40550630327855125,0.0,False
full,sylvine,classification,controlled_mlp,1,PLE,8,validation,Gram-after-embedding,1.0,0.07363920983117204,0.0,1.0,5.416913325019129e-15,0.13400018005631864,0.28764087728139404,0.33476633269846184,0.6931471805599453,0.04712545541706781,0.16383434740732555,0.40550630327855125,0.11621386655658542,False
full,sylvine,classification,controlled_mlp,1,PLE,8,test,Raw embedding,0.0,0.06968588333014988,0.06968588333014988,0.0,5.416913325019129e-15,0.0,0.24693144162260589,0.24693144162260589,0.6931471805599453,0.0,0.0,0.4462157389373394,0.0,False
full,sylvine,classification,controlled_mlp,1,PLE,8,test,Gram-after-embedding,1.0,0.06968588333014988,0.0,1.0,5.416913325019129e-15,0.13400018005631864,0.24693144162260589,0.28351592833253864,0.6931471805599453,0.03658448670993275,0.14815645374899697,0.4462157389373394,0.08198833774231838,False
full,sylvine,classification,controlled_mlp,1,PLE,16,validation,Raw embedding,0.0,0.07186521095369672,0.07186521095369672,0.0,2.0461537690295867e-15,0.0,0.29116299093440023,0.29116299093440023,0.6931471805599453,0.0,0.0,0.40198418962554505,0.0,False
full,sylvine,classification,controlled_mlp,1,PLE,16,validation,Gram-after-embedding,1.0,0.07186521095369672,0.0,1.0,2.0461537690295867e-15,0.07508099102415144,0.29116299093440023,0.3465331563274676,0.6931471805599453,0.05537016539306738,0.19016896761285992,0.40198418962554505,0.13774214713430796,False
full,sylvine,classification,controlled_mlp,1,PLE,16,test,Raw embedding,0.0,0.06828054471086441,0.06828054471086441,0.0,2.0461537690295867e-15,0.0,0.23839345910730975,0.23839345910730975,0.6931471805599453,0.0,0.0,0.45475372145263554,0.0,False
full,sylvine,classification,controlled_mlp,1,PLE,16,test,Gram-after-embedding,1.0,0.06828054471086441,0.0,1.0,2.0461537690295867e-15,0.07508099102415144,0.23839345910730975,0.28869473546268376,0.6931471805599453,0.050301276355374014,0.21100107588409772,0.45475372145263554,0.11061212692156737,False
full,sylvine,classification,controlled_mlp,1,RBF,8,validation,Raw embedding,0.0,0.08801804149743536,0.08801804149743536,0.0,9.458349797213786e-16,0.0,0.3038572531851379,0.3038572531851379,0.6931471805599453,0.0,0.0,0.3892899273748074,0.0,False
full,sylvine,classification,controlled_mlp,1,RBF,8,validation,Gram-after-embedding,1.0,0.08801804149743536,0.0,1.0,9.458349797213786e-16,0.16546753491275012,0.3038572531851379,0.34567131164331,0.6931471805599453,0.0418140584581721,0.1376108617446598,0.3892899273748074,0.10741109779065418,False
full,sylvine,classification,controlled_mlp,1,RBF,8,test,Raw embedding,0.0,0.06599025597672299,0.06599025597672299,0.0,9.458349797213786e-16,0.0,0.2500244416151612,0.2500244416151612,0.6931471805599453,0.0,0.0,0.4431227389447841,0.0,False
full,sylvine,classification,controlled_mlp,1,RBF,8,test,Gram-after-embedding,1.0,0.06599025597672299,0.0,1.0,9.458349797213786e-16,0.16546753491275012,0.2500244416151612,0.28546187599204254,0.6931471805599453,0.03543743437688135,0.1417358804921433,0.4431227389447841,0.07997205122280371,False
full,sylvine,classification,controlled_mlp,1,RBF,16,validation,Raw embedding,0.0,0.06100109162431496,0.06100109162431496,0.0,1.1487103721761702e-15,0.0,0.39126394823768995,0.39126394823768995,0.6931471805599453,0.0,0.0,0.30188323232225533,0.0,False
full,sylvine,classification,controlled_mlp,1,RBF,16,validation,Gram-after-embedding,1.0,0.06100109162431496,0.0,1.0,1.1487103721761702e-15,0.13993657194077969,0.39126394823768995,0.43169047100219765,0.6931471805599453,0.0404265227645077,0.10332289224855669,0.30188323232225533,0.13391443590133903,False
full,sylvine,classification,controlled_mlp,1,RBF,16,test,Raw embedding,0.0,0.06452739907751517,0.06452739907751517,0.0,1.1487103721761702e-15,0.0,0.35716376444010733,0.35716376444010733,0.6931471805599453,0.0,0.0,0.33598341611983795,0.0,False
full,sylvine,classification,controlled_mlp,1,RBF,16,test,Gram-after-embedding,1.0,0.06452739907751517,0.0,1.0,1.1487103721761702e-15,0.13993657194077969,0.35716376444010733,0.32175074782671487,0.6931471805599453,-0.03541301661339247,-0.09915064219604187,0.33598341611983795,-0.10540108503677281,False
full,debutanizer,regression,controlled_mlp,0,PLE,8,validation,Raw embedding,0.0,0.20853025384987683,0.20853025384987683,0.0,1.7351795151947674e-15,0.0,0.08689715864144444,0.08689715864144444,0.15991584786302804,0.0,0.0,0.0730186892215836,0.0,False
full,debutanizer,regression,controlled_mlp,0,PLE,8,validation,Gram-after-embedding,1.0,0.20853025384987683,0.0,1.0,1.7351795151947674e-15,0.4588325491640717,0.08689715864144444,0.0818607976654822,0.15991584786302804,-0.005036360975962245,-0.057957717544520726,0.0730186892215836,-0.06897358785336216,False
