stage,dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,default_task_error,task_error,task_effect,disagreement,fit_seconds,source,interface_location
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,0,0.006465873437997101,0.006944446419875289,0.00047857298187818816,0.01852323428651667,0.2670602088328451,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,1,0.006465873437997101,0.05716990407066713,0.05070403063267003,0.09114244634368113,0.2538045321125537,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,2,0.006465873437997101,0.0063258161784882465,-0.00014005725950885436,0.015178877429464398,0.2717466549947858,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,3,0.006465873437997101,0.008479430788782319,0.0020135573507852177,0.02005295609688276,0.29972284100949764,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,4,0.006465873437997101,0.005133691435550232,-0.0013321820024468686,0.016603769680866062,0.30536220991052687,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,5,0.006465873437997101,0.007042142036898582,0.0005762685989014809,0.018724522199690088,0.28371482715010643,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,6,0.006465873437997101,0.00906254831830633,0.0025966748803092285,0.02536706908594455,0.2285172902047634,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,4,test,random_orthogonal,7,0.006465873437997101,0.06259376232892179,0.05612788889092469,0.09293304259965432,0.24430325999855995,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,default,-1,0.07361845631277968,0.07361845631277968,0.0,0.0,2.197521389927715,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,0,0.07361845631277968,0.03705154760008453,-0.03656690871269515,0.07551644384808576,0.31030973698943853,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,1,0.07361845631277968,0.02538115955996293,-0.048237296752816745,0.07695279307806206,0.4233085841406137,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,2,0.07361845631277968,0.029797629022956306,-0.043820827289823366,0.07639764968937217,0.299485290190205,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,3,0.07361845631277968,0.053977636912428156,-0.01964081940035152,0.056832211764432226,0.27913373499177396,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,4,0.07361845631277968,0.030614336669612136,-0.04300411964316754,0.07138621644916313,0.32005475414916873,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,5,0.07361845631277968,0.025022093404794984,-0.04859636290798469,0.07893565169124697,0.2862558539491147,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,6,0.07361845631277968,0.05829553859415823,-0.015322917718621445,0.058450478273421674,0.26948363007977605,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,validation,random_orthogonal,7,0.07361845631277968,0.036065976144760446,-0.03755248016801923,0.0727366016325567,0.30879646190442145,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,default,-1,0.07222359074382438,0.07222359074382438,0.0,0.0,2.197521389927715,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,0,0.07222359074382438,0.02696207463281338,-0.045261516111011,0.08734687644069779,0.31030973698943853,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,1,0.07222359074382438,0.016525905130766676,-0.055697685613057706,0.09319791488046707,0.4233085841406137,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,2,0.07222359074382438,0.022553278326321393,-0.049670312417502985,0.08844782362966622,0.299485290190205,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,3,0.07222359074382438,0.05462415400745059,-0.01759943673637379,0.06838496468338387,0.27913373499177396,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,4,0.07222359074382438,0.02672950677033781,-0.045494083973486574,0.08296070155615154,0.32005475414916873,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,5,0.07222359074382438,0.022541272891776317,-0.04968231785204806,0.08898643729383239,0.2862558539491147,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,6,0.07222359074382438,0.048772379979689064,-0.023451210764135318,0.06515186447076693,0.26948363007977605,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,8,test,random_orthogonal,7,0.07222359074382438,0.02932270346401963,-0.04290088727980475,0.08393484184638504,0.30879646190442145,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,default,-1,0.02497218044899431,0.02497218044899431,0.0,0.0,0.4462510938756168,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,0,0.02497218044899431,0.05905441608546913,0.03408223563647482,0.039387918386787325,0.49200502689927816,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,1,0.02497218044899431,0.09573392475613017,0.07076174430713586,0.04971951084738503,0.45805092505179346,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,2,0.02497218044899431,0.0794041484530975,0.05443196800410319,0.05393638118355821,0.5537776330020279,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,3,0.02497218044899431,0.07866850285643345,0.05369632240743914,0.04026682806219949,0.5331023330800235,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,4,0.02497218044899431,0.06775760959737447,0.042785429148380155,0.05131666023062445,0.4567712841089815,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,5,0.02497218044899431,0.08740599828608175,0.062433817837087444,0.0732826982708471,0.4395623451564461,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,6,0.02497218044899431,0.0701353560244595,0.04516317557546519,0.041830957793824945,0.4625728181563318,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,validation,random_orthogonal,7,0.02497218044899431,0.06532829584445958,0.04035611539546527,0.040922531985692234,0.48702357802540064,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,default,-1,0.017500753228741697,0.017500753228741697,0.0,0.0,0.4462510938756168,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,0,0.017500753228741697,0.043196886118399766,0.02569613288965807,0.053073214685002756,0.49200502689927816,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,1,0.017500753228741697,0.051981873365896804,0.03448112013715511,0.059588476201177805,0.45805092505179346,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,2,0.017500753228741697,0.05260831081811124,0.03510755758936954,0.06033965849587735,0.5537776330020279,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,3,0.017500753228741697,0.04964973788984661,0.03214898466110491,0.06575768975568178,0.5331023330800235,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,4,0.017500753228741697,0.05182784314678433,0.03432708991804263,0.0635118943066106,0.4567712841089815,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,5,0.017500753228741697,0.07771604166180106,0.06021528843305936,0.09370074760103236,0.4395623451564461,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,6,0.017500753228741697,0.03773486109167757,0.020234107862935873,0.046922852930349875,0.4625728181563318,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,16,test,random_orthogonal,7,0.017500753228741697,0.039628305792775355,0.02212755256403366,0.05430405392183407,0.48702357802540064,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,default,-1,0.04756851091583022,0.04756851091583022,0.0,0.0,0.7608566069975495,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,0,0.04756851091583022,0.19682367721868174,0.14925516630285152,0.09976643035870242,0.8950632479973137,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,1,0.04756851091583022,0.16757981363769794,0.12001130272186772,0.0956707972232431,0.7754795770160854,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,2,0.04756851091583022,0.1712427651452213,0.12367425422939107,0.08926195750421198,0.7319673649035394,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,3,0.04756851091583022,0.16911187879116618,0.12154336787533596,0.08710136097275466,0.7863075910136104,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,4,0.04756851091583022,0.13452226485883795,0.08695375394300772,0.08634563350499772,0.7623218749649823,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,5,0.04756851091583022,0.14802662783403236,0.10045811691820214,0.07038348662383259,0.8316457378678024,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,6,0.04756851091583022,0.16686443649258176,0.11929592557675153,0.09379653605479642,0.8029436499346048,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,validation,random_orthogonal,7,0.04756851091583022,0.18615767213546514,0.1385891612196349,0.07809381151607069,0.7889343730639666,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,default,-1,0.029603477409070673,0.029603477409070673,0.0,0.0,0.7608566069975495,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,0,0.029603477409070673,0.10868106092281232,0.07907758351374165,0.10485464070010544,0.8950632479973137,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,1,0.029603477409070673,0.11221658125190877,0.0826131038428381,0.11006658917692574,0.7754795770160854,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,2,0.029603477409070673,0.1233850168893879,0.09378153948031723,0.1023156504314877,0.7319673649035394,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,3,0.029603477409070673,0.11444571275226441,0.08484223534319374,0.10243657646009505,0.7863075910136104,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,4,0.029603477409070673,0.11281021899890395,0.08320674158983328,0.10913721645674758,0.7623218749649823,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,5,0.029603477409070673,0.0682096231922624,0.03860614578319173,0.0752234358590025,0.8316457378678024,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,6,0.029603477409070673,0.08825801863319174,0.05865454122412107,0.09348936589433213,0.8029436499346048,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,PLE,32,test,random_orthogonal,7,0.029603477409070673,0.09328875927434041,0.06368528186526974,0.07071952724082316,0.7889343730639666,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,default,-1,0.06720254850464558,0.06720254850464558,0.0,0.0,0.2115645818412304,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,0,0.06720254850464558,0.0074607817536544475,-0.05974176675099113,0.0795556732877242,0.2915630009956658,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,1,0.06720254850464558,0.02339140642655508,-0.0438111420780905,0.0553528280714392,0.24345590802840889,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,2,0.06720254850464558,0.024960820527530576,-0.042241727977115,0.05366394817756775,0.21754132909700274,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,3,0.06720254850464558,0.014768313525859535,-0.05243423497878604,0.06770972681458565,0.23309517302550375,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,4,0.06720254850464558,0.08408475967338012,0.01688221116873455,0.033083939737208454,0.21258845296688378,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,5,0.06720254850464558,0.016504110807547434,-0.05069843769709814,0.0660803509684115,0.23706284794025123,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,6,0.06720254850464558,0.005839138013322739,-0.06136341049132284,0.0835363424780388,0.2565992488525808,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,validation,random_orthogonal,7,0.06720254850464558,0.064914186820906,-0.0022883616837395815,0.02182548303942146,0.1960431500338018,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,default,-1,0.06549600234716747,0.06549600234716747,0.0,0.0,0.2115645818412304,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,0,0.06549600234716747,0.004396906532449717,-0.06109909581471776,0.09827995937294534,0.2915630009956658,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,1,0.06549600234716747,0.022050223083180883,-0.043445779263986586,0.0654537116533691,0.24345590802840889,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,2,0.06549600234716747,0.025792354765162676,-0.0397036475820048,0.06094576747297142,0.21754132909700274,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,3,0.06549600234716747,0.012552057016387005,-0.052943945330780465,0.08010568976742638,0.23309517302550375,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,4,0.06549600234716747,0.0837718200805354,0.01827581773336792,0.034933295666966784,0.21258845296688378,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,5,0.06549600234716747,0.016342476918625524,-0.04915352542854195,0.07532333055721399,0.23706284794025123,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,6,0.06549600234716747,0.004690605623076457,-0.060805396724091014,0.0967653829904318,0.2565992488525808,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,4,test,random_orthogonal,7,0.06549600234716747,0.06942400722711703,0.0039280048799495565,0.026012132249706346,0.1960431500338018,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,default,-1,0.10725896144176962,0.10725896144176962,0.0,0.0,0.30143056414090097,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,0,0.10725896144176962,0.0564112373819298,-0.05084772405983982,0.0663107441098153,0.2963631621096283,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,1,0.10725896144176962,0.038109243179789115,-0.0691497182619805,0.092407194253172,0.32380718900822103,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,2,0.10725896144176962,0.0909782181680979,-0.016280743273671724,0.0445650652505923,0.2749211019836366,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,3,0.10725896144176962,0.0553890477462938,-0.05186991369547582,0.06720689599905598,0.30589939397759736,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,4,0.10725896144176962,0.05612040697055031,-0.05113855447121931,0.06768493073900658,0.2802850620355457,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,5,0.10725896144176962,0.0382746031005683,-0.06898435834120131,0.08907985553515552,0.30880489689297974,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,6,0.10725896144176962,0.0650052017710481,-0.04225375967072152,0.08921291626771351,0.2756133610382676,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,7,0.10725896144176962,0.057875438753935124,-0.0493835226878345,0.08513820486100229,0.30372412293218076,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,default,-1,0.10938353611218656,0.10938353611218656,0.0,0.0,0.30143056414090097,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,0,0.10938353611218656,0.06913715620449822,-0.04024637990768834,0.07146951527033643,0.2963631621096283,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,1,0.10938353611218656,0.04535673940145341,-0.06402679671073314,0.09331530053464517,0.32380718900822103,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,2,0.10938353611218656,0.09770592490813387,-0.011677611204052682,0.04650047982506878,0.2749211019836366,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,3,0.10938353611218656,0.060528842003104835,-0.04885469410908172,0.06885949960826608,0.30589939397759736,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,4,0.10938353611218656,0.05937584372050092,-0.050007692391685635,0.0739163908629709,0.2802850620355457,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,5,0.10938353611218656,0.04253518720310197,-0.06684834890908459,0.09383079432512487,0.30880489689297974,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,6,0.10938353611218656,0.05470196205683943,-0.054681574055347126,0.0915792761323968,0.2756133610382676,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,7,0.10938353611218656,0.05043617242533651,-0.058947363686850045,0.08898674571688074,0.30372412293218076,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,default,-1,0.08054401402850789,0.08054401402850789,0.0,0.0,0.3848977661691606,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,0,0.08054401402850789,0.08712110881034864,0.0065770947818407505,0.03979965239986809,0.425916233798489,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,1,0.08054401402850789,0.10691526029648887,0.026371246267980986,0.04121818513527913,0.3935904670506716,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,2,0.08054401402850789,0.05517886325317739,-0.025365150775330497,0.04189014279767239,0.4819734529592097,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,3,0.08054401402850789,0.07386137149409802,-0.006682642534409866,0.040112919894518095,0.4628443361725658,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,4,0.08054401402850789,0.056995080989263196,-0.023548933039244692,0.04068455329548473,0.49514624010771513,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,5,0.08054401402850789,0.08571948455810785,0.0051754705295999626,0.04655707593638277,0.43628856306895614,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,6,0.08054401402850789,0.054435838669166785,-0.026108175359341103,0.03731941495551519,0.45616533793509007,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,7,0.08054401402850789,0.079920997823129,-0.0006230162053788846,0.042109704011496024,0.4837960400618613,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,test,default,-1,0.07747361172859264,0.07747361172859264,0.0,0.0,0.3848977661691606,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,0,0.07747361172859264,0.06227732612537958,-0.01519628560321306,0.04815223715370814,0.425916233798489,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,1,0.07747361172859264,0.09598725949983128,0.018513647771238637,0.05146387989307696,0.3935904670506716,guarded_embedding_fit,between_numerical_embedding_and_backbone
dimension,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,2,0.07747361172859264,0.0600140682447424,-0.017459543483850246,0.052983570055732725,0.4819734529592097,guarded_embedding_fit,between_numerical_embedding_and_backbone
