dataset,problem_type,model,seed,feature,feature_index,empirical_rank,block_dimension,spectrum_entropy,largest_nonzero_singular_value,smallest_nonzero_singular_value,condition_proxy,mean_gram_diagonal,embedding_type,raw_input_block_orbit_relative_frobenius,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,raw_one_block_orbit_disagreement,basis_disagreement_benefit,gram_one_block_validation_loss,gram_one_block_fit_seconds,raw_one_block_fit_seconds,selection_split
JapaneseVowels,classification,controlled_mlp,1,utterance,0,8,8,1.213618317140727,27.78745912711334,0.6976959134177584,39.82746436193483,1.455515606458623,RBF,1.3533893541738782,0.29084330701201033,0.30811387890099046,2.1716603605486386,0.017270571888980124,0.05938101882560061,1.8808170535366284,0.009182483674584452,False,0.012794622700528401,0.012794622700528401,0.30811387890099046,4.403842382831499,38.137933258898556,validation_only
JapaneseVowels,classification,controlled_mlp,1,frame,1,8,8,1.2978019771780136,25.287267269161294,1.1248466966160293,22.480634334647647,1.408899801633419,RBF,1.4193910779092902,0.29084330701201033,0.3167670410851309,2.1716603605486386,0.02592373407312054,0.089132991711066,1.8808170535366284,0.013783230019301653,False,0.012652316364928579,0.012652316364928579,0.3167670410851309,4.619854679098353,36.66010675788857,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient1,2,8,8,1.0856311346250151,30.22199569767133,0.7401245205524745,40.833663604486134,1.574410082517652,RBF,1.3275763924492119,0.29084330701201033,0.26870408994616934,2.1716603605486386,-0.022139217065840988,-0.07612077201737619,1.8808170535366284,-0.011771063551455529,False,0.03173305296244025,0.03173305296244025,0.26870408994616934,4.931679852074012,34.28103412059136,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient2,3,8,8,1.0138155046917954,31.533301878503593,0.5860140294431524,53.809807093641524,1.5471873546180082,RBF,1.3930544959636664,0.29084330701201033,0.3017186166311051,2.1716603605486386,0.010875309619094775,0.0373923324240213,1.8808170535366284,0.005782226186563541,False,0.020436636792428516,0.020436636792428516,0.3017186166311051,3.945547037059441,36.922351591987535,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient3,4,8,8,1.0754563710626148,29.772103297100486,0.805147584012976,36.977200066491996,1.4686668771417977,RBF,1.3522082980306582,0.29084330701201033,0.2837827978356149,2.1716603605486386,-0.007060509176395446,-0.024275989875551386,1.8808170535366284,-0.0037539585060222046,False,0.028605148810536524,0.028605148810536524,0.2837827978356149,3.9984386719297618,37.38184507773258,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient4,5,8,8,1.071715374268797,31.855070616002976,0.45780455648612123,69.58224894157141,1.6433019337811103,RBF,1.4084669491142792,0.29084330701201033,0.27758655873669796,2.1716603605486386,-0.013256748275312369,-0.04558037938540196,1.8808170535366284,-0.00704839859378391,False,0.028381806118452105,0.028381806118452105,0.27758655873669796,4.172480036970228,11.694386493880302,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient5,6,8,8,1.0093899154739436,32.64273413133987,0.42154161410684826,77.43656388587512,1.623713606820103,RBF,1.2962390157235093,0.29084330701201033,0.3175243677001257,2.1716603605486386,0.026681060688115377,0.0917368907753947,1.8808170535366284,0.014185888328662886,False,0.027092584962694646,0.027092584962694646,0.3175243677001257,0.4459116740617901,5.232990849763155,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient6,7,8,8,1.0622272219824884,30.40305843870588,0.7580316852160627,40.107899223289145,1.4833074042081595,RBF,1.4205078475806088,0.29084330701201033,0.2645127648186526,2.1716603605486386,-0.02633054219335773,-0.09053171091975795,1.8808170535366284,-0.0139995233155966,False,0.024919842330417597,0.024919842330417597,0.2645127648186526,0.5038977169897407,3.711914510000497,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient7,8,8,8,1.073100800756409,29.581936240709503,0.7917790697155304,37.36135163479084,1.4405204785262518,RBF,1.4001189797728892,0.29084330701201033,0.23874711065280402,2.1716603605486386,-0.052096196359206315,-0.17912118004164698,1.8808170535366284,-0.02769870480557707,False,0.02054606709872541,0.02054606709872541,0.23874711065280402,0.6256263391114771,5.59740112349391,validation_only
JapaneseVowels,classification,controlled_mlp,1,coefficient8,9,8,8,1.115610885557113,29.662644113709263,0.8751421116481095,33.894659757427455,1.451914406499124,RBF,1.3627908491065064,0.29084330701201033,0.2581265674661759,2.1716603605486386,-0.03271673954583443,-0.11248922961972577,1.8808170535366284,-0.01739496113368119,False,0.023461504095984978,0.023461504095984978,0.2581265674661759,0.5005245341453701,4.072963318089023,validation_only
