dataset,problem_type,model,seed,candidate,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds,stage
steel-plates-fault,classification,tabpfn_2_6,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0005333082510791094,0.0005333082510791094,211,211,0.0,0.0,
steel-plates-fault,classification,tabpfn_2_6,0,very_safe_gram,"[""V18"",""V1"",""V2"",""V3"",""V19"",""V4""]",BlockGuard-Grouped,n6__d4523ac01e213629,6,48,0.25,0.25,-0.000797087289947709,0.0005333082510791094,1.882628569462639e-05,259,211,0.21894282195717096,0.25335684209130704,
steel-plates-fault,classification,tabpfn_2_6,0,very_safe_plus_safe_gram,"[""V18"",""V1"",""V2"",""V3"",""V19"",""V4"",""V14"",""V11"",""V5"",""V20"",""V7"",""V15""]",BlockGuard-Grouped,n12__4c83e159423324e1,12,96,0.5,0.5,-0.0008056876959141343,0.0005333082510791094,1.3275132363601366e-05,307,211,0.20949394907802343,0.28762032790109515,
steel-plates-fault,classification,tabpfn_2_6,0,all_except_dangerous_gram,"[""V18"",""V1"",""V2"",""V3"",""V19"",""V4"",""V14"",""V11"",""V5"",""V20"",""V7"",""V15"",""V16"",""V24"",""V23"",""V6"",""V26"",""V27""]",BlockGuard-Grouped,n18__0e876e848a53326b,18,144,0.75,0.75,-0.0005972941563111889,0.0005333082510791094,0.000147783258613345,355,211,0.23310805507935584,0.3171403929591179,
steel-plates-fault,classification,tabpfn_2_6,0,all_gram,"[""V18"",""V1"",""V2"",""V3"",""V19"",""V4"",""V14"",""V11"",""V5"",""V20"",""V7"",""V15"",""V16"",""V24"",""V23"",""V6"",""V26"",""V27"",""V22"",""V25"",""V17"",""V10"",""V9"",""V8""]",BlockGuard-Grouped,n24__13a3e3b0860a6402,24,192,1.0,1.0,-0.0006808150628580146,0.0005333082510791094,9.387448263258193e-05,403,211,0.0,0.0,
steel-plates-fault,classification,tabpfn_2_6,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0005333082510791094,0.0005333082510791094,211,211,0.0,0.0,0.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_1,"[""V7"",""V8"",""V5""]",BlockGuard-Greedy,n3__877c23d51e5b145e,3,24,0.125,0.125,-0.0007782175559402663,0.0005333082510791094,3.100580224301905e-05,235,211,0.2433579438365996,0.2239072360098362,1.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_2,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14""]",BlockGuard-Greedy,n6__87f76de241006108,6,48,0.25,0.25,-0.0006928809952291815,0.0005333082510791094,8.608649670080093e-05,259,211,0.2555414489470422,0.23779452196322381,2.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_3,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14"",""V25"",""V4"",""V3""]",BlockGuard-Greedy,n9__5092c471cd5a5113,9,72,0.375,0.375,-0.0006922499063138326,0.0005333082510791094,8.649383460418458e-05,283,211,0.23425158602185547,0.26101560797542334,3.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_4,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14"",""V25"",""V4"",""V3"",""V23"",""V16"",""V15""]",BlockGuard-Greedy,n12__821f4cceada4b151,12,96,0.5,0.5,-0.000787501040036769,0.0005333082510791094,2.5013754441205925e-05,307,211,0.2374936300329864,0.27714078803546727,4.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_5,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14"",""V25"",""V4"",""V3"",""V23"",""V16"",""V15"",""V2"",""V24"",""V11""]",BlockGuard-Greedy,n15__f87c0db8d9212746,15,120,0.625,0.625,-0.0004303516379609079,0.0005333082510791094,0.00025553672053684677,331,211,0.2353790330234915,0.2963367938064039,5.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_6,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14"",""V25"",""V4"",""V3"",""V23"",""V16"",""V15"",""V2"",""V24"",""V11"",""V20"",""V17"",""V22""]",BlockGuard-Greedy,n18__f4e428587810fd71,18,144,0.75,0.75,-0.000696716921194791,0.0005333082510791094,8.361058878614123e-05,355,211,0.28036073013208807,0.3130201739259064,6.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_7,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14"",""V25"",""V4"",""V3"",""V23"",""V16"",""V15"",""V2"",""V24"",""V11"",""V20"",""V17"",""V22"",""V27"",""V19"",""V18""]",BlockGuard-Greedy,n21__13c183bc4bce85c7,21,168,0.875,0.875,-0.0008106841327493635,0.0005333082510791094,1.0050169833993376e-05,379,211,0.23987974901683629,0.33860538387671113,7.0
steel-plates-fault,classification,tabpfn_2_6,0,stage_8,"[""V7"",""V8"",""V5"",""V6"",""V9"",""V14"",""V25"",""V4"",""V3"",""V23"",""V16"",""V15"",""V2"",""V24"",""V11"",""V20"",""V17"",""V22"",""V27"",""V19"",""V18"",""V10"",""V1"",""V26""]",BlockGuard-Greedy,n24__13a3e3b0860a6402,24,192,1.0,1.0,-0.0006808150628580146,0.0005333082510791094,9.387448263258193e-05,403,211,0.0,0.0,8.0
steel-plates-fault,classification,tabpfn_2_6,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0004165406210339779,0.0004165406210339779,211,211,0.0,0.0,
steel-plates-fault,classification,tabpfn_2_6,1,very_safe_gram,"[""V23"",""V10"",""V22"",""V14"",""V24"",""V19""]",BlockGuard-Grouped,n6__3cb313f93743799b,6,48,0.25,0.25,-0.000623780069345797,0.0004165406210339779,1.3847393083937209e-05,259,211,0.22213603812269866,0.2439814459066838,
steel-plates-fault,classification,tabpfn_2_6,1,very_safe_plus_safe_gram,"[""V23"",""V10"",""V22"",""V14"",""V24"",""V19"",""V11"",""V8"",""V25"",""V26"",""V20"",""V17""]",BlockGuard-Grouped,n12__5d7d1f569c667c58,12,96,0.5,0.5,-0.0005569405746494874,0.0004165406210339779,5.6996915161542306e-05,307,211,0.22854508715681732,0.2797955779824406,
steel-plates-fault,classification,tabpfn_2_6,1,all_except_dangerous_gram,"[""V23"",""V10"",""V22"",""V14"",""V24"",""V19"",""V11"",""V8"",""V25"",""V26"",""V20"",""V17"",""V9"",""V27"",""V1"",""V5"",""V3"",""V6""]",BlockGuard-Grouped,n18__ccdd89440825c879,18,144,0.75,0.75,-0.000587279073853812,0.0004165406210339779,3.741131315832005e-05,355,211,0.24958471208810806,0.3125090580433607,
steel-plates-fault,classification,tabpfn_2_6,1,all_gram,"[""V23"",""V10"",""V22"",""V14"",""V24"",""V19"",""V11"",""V8"",""V25"",""V26"",""V20"",""V17"",""V9"",""V27"",""V1"",""V5"",""V3"",""V6"",""V7"",""V4"",""V16"",""V15"",""V18"",""V2""]",BlockGuard-Grouped,n24__13a3e3b0860a6402,24,192,1.0,1.0,-0.00022973641348285258,0.0004165406210339779,0.0002682298582035776,403,211,0.0,0.0,
steel-plates-fault,classification,tabpfn_2_6,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0004165406210339779,0.0004165406210339779,211,211,0.0,0.0,0.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_1,"[""V8"",""V7"",""V6""]",BlockGuard-Greedy,n3__cf9237a3ffef7e4e,3,24,0.125,0.125,-0.0004840091134839097,0.0004165406210339779,0.00010407922342875083,235,211,0.21417299611493945,0.21985977794975042,1.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_2,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17""]",BlockGuard-Greedy,n6__5acc0ba30c757028,6,48,0.25,0.25,-0.00032441015403482647,0.0004165406210339779,0.00020711140306447237,259,211,0.23596855904906988,0.23725262004882097,2.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_3,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17"",""V19"",""V11"",""V16""]",BlockGuard-Greedy,n9__e6e6ee4d07f0ef2b,9,72,0.375,0.375,-0.0006256349476806046,0.0004165406210339779,1.2649940679147085e-05,283,211,0.23977930005639791,0.2575610368512571,3.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_4,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17"",""V19"",""V11"",""V16"",""V26"",""V2"",""V25""]",BlockGuard-Greedy,n12__dbbf4e369f9f6ccc,12,96,0.5,0.5,-0.0005764482979829092,0.0004165406210339779,4.440332895201386e-05,307,211,0.2383516940753907,0.2762422871310264,4.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_5,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17"",""V19"",""V11"",""V16"",""V26"",""V2"",""V25"",""V4"",""V23"",""V10""]",BlockGuard-Greedy,n15__6b55addadbd52a0c,15,120,0.625,0.625,-0.00024649644201548906,0.0004165406210339779,0.0002574100992500405,331,211,0.23767239297740161,0.300786473788321,5.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_6,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17"",""V19"",""V11"",""V16"",""V26"",""V2"",""V25"",""V4"",""V23"",""V10"",""V27"",""V3"",""V1""]",BlockGuard-Greedy,n18__061de5760dbcc83d,18,144,0.75,0.75,-0.0004604655495234183,0.0004165406210339779,0.00011927822422183768,355,211,0.24932259204797447,0.3195792220067233,6.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_7,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17"",""V19"",""V11"",""V16"",""V26"",""V2"",""V25"",""V4"",""V23"",""V10"",""V27"",""V3"",""V1"",""V14"",""V15"",""V20""]",BlockGuard-Greedy,n21__669483485a9faf40,21,168,0.875,0.875,-0.00034721686191690153,0.0004165406210339779,0.0001923880938930548,379,211,0.27853272296488285,0.3303896482102573,7.0
steel-plates-fault,classification,tabpfn_2_6,1,stage_8,"[""V8"",""V7"",""V6"",""V5"",""V9"",""V17"",""V19"",""V11"",""V16"",""V26"",""V2"",""V25"",""V4"",""V23"",""V10"",""V27"",""V3"",""V1"",""V14"",""V15"",""V20"",""V24"",""V18"",""V22""]",BlockGuard-Greedy,n24__13a3e3b0860a6402,24,192,1.0,1.0,-0.00022973641348285258,0.0004165406210339779,0.0002682298582035776,403,211,0.0,0.0,8.0
cardiotocography,classification,tabpfn_2_6,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,5.2545866633938636e-05,5.2545866633938636e-05,219,219,0.0,0.0,
cardiotocography,classification,tabpfn_2_6,0,very_safe_gram,"[""V2"",""V3"",""V5"",""V4"",""V1""]",BlockGuard-Grouped,n5__77285454bf7ec26d,5,40,0.2631578947368421,0.2631578947368421,-5.071526755150781e-06,5.2545866633938636e-05,4.231011486359402e-05,259,219,0.26240141596645117,0.25506172701716423,
cardiotocography,classification,tabpfn_2_6,0,very_safe_plus_safe_gram,"[""V2"",""V3"",""V5"",""V4"",""V1"",""V7"",""V6"",""V17"",""V9"",""V24""]",BlockGuard-Grouped,n10__fc07c1ea3f6a225b,10,80,0.5263157894736842,0.5263157894736842,-1.10675873154163e-05,5.2545866633938636e-05,3.0208396691152552e-05,299,219,0.26016931887716055,0.2940286220982671,
cardiotocography,classification,tabpfn_2_6,0,all_except_dangerous_gram,"[""V2"",""V3"",""V5"",""V4"",""V1"",""V7"",""V6"",""V17"",""V9"",""V24"",""V12"",""V18"",""V21"",""V10"",""V23""]",BlockGuard-Grouped,n15__f0ffd16fc6bbd2f7,15,120,0.7894736842105263,0.7894736842105263,1.209203787358292e-06,5.2545866633938636e-05,5.4986376248639874e-05,339,219,0.24152114382013679,0.32206066185608506,
