stage,dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,default_task_error,task_error,task_effect,disagreement,fit_seconds,source,interface_location
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,default,-1,0.10725896144176962,0.10725896144176962,0.0,0.0,0.30143056414090097,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,0,0.10725896144176962,0.0564112373819298,-0.05084772405983982,0.0663107441098153,0.2963631621096283,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,1,0.10725896144176962,0.038109243179789115,-0.0691497182619805,0.092407194253172,0.32380718900822103,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,2,0.10725896144176962,0.0909782181680979,-0.016280743273671724,0.0445650652505923,0.2749211019836366,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,3,0.10725896144176962,0.0553890477462938,-0.05186991369547582,0.06720689599905598,0.30589939397759736,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,4,0.10725896144176962,0.05612040697055031,-0.05113855447121931,0.06768493073900658,0.2802850620355457,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,5,0.10725896144176962,0.0382746031005683,-0.06898435834120131,0.08907985553515552,0.30880489689297974,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,6,0.10725896144176962,0.0650052017710481,-0.04225375967072152,0.08921291626771351,0.2756133610382676,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,validation,random_orthogonal,7,0.10725896144176962,0.057875438753935124,-0.0493835226878345,0.08513820486100229,0.30372412293218076,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,default,-1,0.10938353611218656,0.10938353611218656,0.0,0.0,0.30143056414090097,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,0,0.10938353611218656,0.06913715620449822,-0.04024637990768834,0.07146951527033643,0.2963631621096283,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,1,0.10938353611218656,0.04535673940145341,-0.06402679671073314,0.09331530053464517,0.32380718900822103,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,2,0.10938353611218656,0.09770592490813387,-0.011677611204052682,0.04650047982506878,0.2749211019836366,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,3,0.10938353611218656,0.060528842003104835,-0.04885469410908172,0.06885949960826608,0.30589939397759736,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,4,0.10938353611218656,0.05937584372050092,-0.050007692391685635,0.0739163908629709,0.2802850620355457,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
