dataset,problem_type,model,seed,candidate,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds,stage
steel-plates-fault,classification,tabicl_v2,0,stage_7,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25""]",BlockGuard-Greedy,n21__f41a70ac078667b3,21,168,0.875,0.875,0.0016186339343988703,0.000731848439757674,0.0017762783575808485,379,211,0.3102472829632461,0.14462342811748385,7.0
steel-plates-fault,classification,tabicl_v2,0,stage_8,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25"",""V9"",""V17"",""V16""]",BlockGuard-Greedy,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.002451568247040624,0.000731848439757674,0.0023137325016073106,403,211,0.0,0.0,8.0
steel-plates-fault,classification,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.000731848439757674,0.000731848439757674,211,211,0.0,0.0,
steel-plates-fault,classification,tabicl_v2,1,very_safe_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27""]",BlockGuard-Grouped,n6__b63cf777177fc861,6,48,0.25,0.25,-0.0005837156954721076,0.000731848439757674,0.0003552035894935882,259,211,0.2509876771364361,0.11112378095276654,
steel-plates-fault,classification,tabicl_v2,1,very_safe_plus_safe_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27"",""V23"",""V1"",""V7"",""V22"",""V14"",""V11""]",BlockGuard-Grouped,n12__814270e4e2d6a4a6,12,96,0.5,0.5,-7.401503413838998e-05,0.000731848439757674,0.0006840899476242768,307,211,0.27160837408155203,0.12303116591647267,
steel-plates-fault,classification,tabicl_v2,1,all_except_dangerous_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27"",""V23"",""V1"",""V7"",""V22"",""V14"",""V11"",""V19"",""V4"",""V3"",""V10"",""V26"",""V5""]",BlockGuard-Grouped,n18__92642d19e4f078c9,18,144,0.75,0.75,0.0010895160313426453,0.000731848439757674,0.0014348629477939417,355,211,0.2786629619076848,0.13507165014743805,
steel-plates-fault,classification,tabicl_v2,1,all_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27"",""V23"",""V1"",""V7"",""V22"",""V14"",""V11"",""V19"",""V4"",""V3"",""V10"",""V26"",""V5"",""V15"",""V8"",""V25"",""V9"",""V17"",""V16""]",BlockGuard-Grouped,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.002451568247040624,0.000731848439757674,0.0023137325016073106,403,211,0.0,0.0,
steel-plates-fault,classification,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.000731848439757674,0.000731848439757674,211,211,0.0,0.0,0.0
steel-plates-fault,classification,tabicl_v2,1,stage_1,"[""V6"",""V23"",""V20""]",BlockGuard-Greedy,n3__e42cb7ebb0c41b85,3,24,0.125,0.125,-4.839209959865535e-05,0.000731848439757674,0.0007006232469991366,235,211,0.30522133596241474,0.1026643409859389,1.0
steel-plates-fault,classification,tabicl_v2,1,stage_2,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24""]",BlockGuard-Greedy,n6__0d4b143825d9ef14,6,48,0.25,0.25,-0.00029904615722203294,0.000731848439757674,0.0005388877296334676,259,211,0.3379860739223659,0.11164748878218234,2.0
steel-plates-fault,classification,tabicl_v2,1,stage_3,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7""]",BlockGuard-Greedy,n9__8939156cb9492795,9,72,0.375,0.375,0.0006117713938077119,0.000731848439757674,0.0011265963398123286,283,211,0.32317677699029446,0.11740313493646681,3.0
steel-plates-fault,classification,tabicl_v2,1,stage_4,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11""]",BlockGuard-Greedy,n12__814270e4e2d6a4a6,12,96,0.5,0.5,-7.401503413838998e-05,0.000731848439757674,0.0006840899476242768,307,211,0.27160837408155203,0.12303116591647267,4.0
steel-plates-fault,classification,tabicl_v2,1,stage_5,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3""]",BlockGuard-Greedy,n15__22c688479a49de2d,15,120,0.625,0.625,0.00020420614179397458,0.000731848439757674,0.0008636132565950747,331,211,0.3172753439284861,0.13272953988052905,5.0
steel-plates-fault,classification,tabicl_v2,1,stage_6,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8""]",BlockGuard-Greedy,n18__6b964a65b9f6e85b,18,144,0.75,0.75,0.0012180550933240004,0.000731848439757674,0.0015178032835234732,355,211,0.31776876701042056,0.13470908696763217,6.0
steel-plates-fault,classification,tabicl_v2,1,stage_7,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25""]",BlockGuard-Greedy,n21__f41a70ac078667b3,21,168,0.875,0.875,0.0016186339343988703,0.000731848439757674,0.0017762783575808485,379,211,0.32848767400719225,0.14370376197621226,7.0
steel-plates-fault,classification,tabicl_v2,1,stage_8,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25"",""V9"",""V17"",""V16""]",BlockGuard-Greedy,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.002451568247040624,0.000731848439757674,0.0023137325016073106,403,211,0.0,0.0,8.0
cardiotocography,classification,tabicl_v2,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,0,very_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18""]",BlockGuard-Grouped,n5__fb72ddc1517e12bb,5,40,0.2631578947368421,0.2631578947368421,-1.4031646459230031e-05,4.6418493883098916e-05,1.8098642080020088e-05,259,219,0.3017848669551313,0.11924001411534846,
cardiotocography,classification,tabicl_v2,0,very_safe_plus_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6""]",BlockGuard-Grouped,n10__66820fcb28d311c4,10,80,0.5263157894736842,0.5263157894736842,-9.235176733331588e-06,4.6418493883098916e-05,2.777928164075e-05,299,219,0.32085161400027573,0.13297713408246636,
cardiotocography,classification,tabicl_v2,0,all_except_dangerous_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21""]",BlockGuard-Grouped,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.27641325909644365,0.13780249189585447,
cardiotocography,classification,tabicl_v2,0,all_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21"",""V2"",""V3"",""V19"",""V1""]",BlockGuard-Grouped,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,0.0
cardiotocography,classification,tabicl_v2,0,stage_1,"[""V9"",""V17"",""V18""]",BlockGuard-Greedy,n3__50ae30a471c824d2,3,24,0.15789473684210525,0.15789473684210525,-1.8258029780401364e-05,4.6418493883098916e-05,9.568598961677147e-06,243,219,0.27084972197189927,0.11555924918502569,1.0
cardiotocography,classification,tabicl_v2,0,stage_2,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24""]",BlockGuard-Greedy,n6__58e39944e9cd507b,6,48,0.3157894736842105,0.3157894736842105,-1.8360419683370468e-05,4.6418493883098916e-05,9.361947027661998e-06,267,219,0.28090732893906534,0.132160005858168,2.0
cardiotocography,classification,tabicl_v2,0,stage_3,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16""]",BlockGuard-Greedy,n9__e126f37df06d567f,9,72,0.47368421052631576,0.47368421052631576,-9.403503282680015e-06,4.6418493883098916e-05,2.7439550808311917e-05,291,219,0.38401385117322206,0.12550639011897147,3.0
cardiotocography,classification,tabicl_v2,0,stage_4,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5""]",BlockGuard-Greedy,n11__2adacd365efd6c6c,11,88,0.5789473684210527,0.5789473684210527,-8.932845995922683e-06,4.6418493883098916e-05,2.8389471022574374e-05,307,219,0.3376837109681219,0.12828829395584762,4.0
cardiotocography,classification,tabicl_v2,0,stage_5,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4""]",BlockGuard-Greedy,n13__ef0ba3a14ef8d69e,13,104,0.6842105263157895,0.6842105263157895,-1.0243311108474105e-05,4.6418493883098916e-05,2.5744579855426356e-05,323,219,0.3111903960816562,0.13287914893589914,5.0
cardiotocography,classification,tabicl_v2,0,stage_6,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11""]",BlockGuard-Greedy,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.27641325909644365,0.13780249189585447,6.0
cardiotocography,classification,tabicl_v2,0,stage_7,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2""]",BlockGuard-Greedy,n17__32e5d25dcfd7076e,17,136,0.8947368421052632,0.8947368421052632,-2.1238976551293544e-06,4.6418493883098916e-05,4.213186458318492e-05,355,219,0.30436959909275174,0.1445421101525426,7.0
cardiotocography,classification,tabicl_v2,0,stage_8,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2"",""V1"",""V19""]",BlockGuard-Greedy,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,8.0
cardiotocography,classification,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,1,very_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18""]",BlockGuard-Grouped,n5__fb72ddc1517e12bb,5,40,0.2631578947368421,0.2631578947368421,-1.4031646459230031e-05,4.6418493883098916e-05,1.8098642080020088e-05,259,219,0.33552116295322776,0.11240088706836104,
cardiotocography,classification,tabicl_v2,1,very_safe_plus_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6""]",BlockGuard-Grouped,n10__66820fcb28d311c4,10,80,0.5263157894736842,0.5263157894736842,-9.235176733331588e-06,4.6418493883098916e-05,2.777928164075e-05,299,219,0.30595336691476405,0.12303555384278297,
cardiotocography,classification,tabicl_v2,1,all_except_dangerous_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21""]",BlockGuard-Grouped,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.3583375259768218,0.13151192595250905,
cardiotocography,classification,tabicl_v2,1,all_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21"",""V2"",""V3"",""V19"",""V1""]",BlockGuard-Grouped,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,0.0
cardiotocography,classification,tabicl_v2,1,stage_1,"[""V9"",""V17"",""V18""]",BlockGuard-Greedy,n3__50ae30a471c824d2,3,24,0.15789473684210525,0.15789473684210525,-1.8258029780401364e-05,4.6418493883098916e-05,9.568598961677147e-06,243,219,0.27413977193646133,0.10152473696507514,1.0
cardiotocography,classification,tabicl_v2,1,stage_2,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24""]",BlockGuard-Greedy,n6__58e39944e9cd507b,6,48,0.3157894736842105,0.3157894736842105,-1.8360419683370468e-05,4.6418493883098916e-05,9.361947027661998e-06,267,219,0.25090228905901313,0.12551371310837567,2.0
cardiotocography,classification,tabicl_v2,1,stage_3,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16""]",BlockGuard-Greedy,n9__e126f37df06d567f,9,72,0.47368421052631576,0.47368421052631576,-9.403503282680015e-06,4.6418493883098916e-05,2.7439550808311917e-05,291,219,0.321110897930339,0.1200275500304997,3.0
cardiotocography,classification,tabicl_v2,1,stage_4,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5""]",BlockGuard-Greedy,n11__2adacd365efd6c6c,11,88,0.5789473684210527,0.5789473684210527,-8.932845995922683e-06,4.6418493883098916e-05,2.8389471022574374e-05,307,219,0.2662726999260485,0.1348859709687531,4.0
cardiotocography,classification,tabicl_v2,1,stage_5,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4""]",BlockGuard-Greedy,n13__ef0ba3a14ef8d69e,13,104,0.6842105263157895,0.6842105263157895,-1.0243311108474105e-05,4.6418493883098916e-05,2.5744579855426356e-05,323,219,0.34105158504098654,0.12770797405391932,5.0
cardiotocography,classification,tabicl_v2,1,stage_6,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11""]",BlockGuard-Greedy,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.3583375259768218,0.13151192595250905,6.0
cardiotocography,classification,tabicl_v2,1,stage_7,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2""]",BlockGuard-Greedy,n17__32e5d25dcfd7076e,17,136,0.8947368421052632,0.8947368421052632,-2.1238976551293544e-06,4.6418493883098916e-05,4.213186458318492e-05,355,219,0.2655325159430504,0.14129370008595288,7.0
cardiotocography,classification,tabicl_v2,1,stage_8,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2"",""V1"",""V19""]",BlockGuard-Greedy,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,8.0
california_housing,regression,tabicl_v2,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,52296.55806531737,52296.55806531737,69,69,0.0,0.0,
california_housing,regression,tabicl_v2,0,very_safe_gram,"[""population"",""longitude""]",BlockGuard-Grouped,n2__c1fba8ff47634982,2,16,0.25,0.25,-0.007691919876886767,52296.55806531737,51855.24598785891,85,69,0.22784072905778885,0.07508298987522721,
california_housing,regression,tabicl_v2,0,very_safe_plus_safe_gram,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",BlockGuard-Grouped,n4__f2a3b7f2f45fb486,4,32,0.5,0.5,1.6183572150580844e-05,52296.55806531737,52297.48657288905,101,69,0.3022811538539827,0.06904121092520654,
california_housing,regression,tabicl_v2,0,all_except_dangerous_gram,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",BlockGuard-Grouped,n6__270b58f27849e864,6,48,0.75,0.75,0.05620586491939703,52296.55806531737,55521.28315475343,117,69,0.37665323400869966,0.07140805199742317,
california_housing,regression,tabicl_v2,0,all_gram,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""housing_median_age"",""latitude""]",BlockGuard-Grouped,n8__1cdc2d23dd8a3d3a,8,64,1.0,1.0,0.05161710884819825,52296.55806531737,55258.010329874436,144,69,0.0,0.0,
california_housing,regression,tabicl_v2,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,52296.55806531737,52296.55806531737,69,69,0.0,0.0,0.0
california_housing,regression,tabicl_v2,0,stage_1,"[""population""]",BlockGuard-Greedy,n1__02f10fc948f88460,1,8,0.125,0.125,9.84411295299583e-05,52296.55806531737,52302.205973781776,77,69,0.24501258600503206,0.07110123801976442,1.0
california_housing,regression,tabicl_v2,0,stage_2,"[""population"",""longitude""]",BlockGuard-Greedy,n2__c1fba8ff47634982,2,16,0.25,0.25,-0.007691919876886767,52296.55806531737,51855.24598785891,85,69,0.22784072905778885,0.07508298987522721,2.0
california_housing,regression,tabicl_v2,0,stage_3,"[""population"",""longitude"",""total_rooms""]",BlockGuard-Greedy,n3__03d812f0cbf51c55,3,24,0.375,0.375,0.004342159548534978,52296.55806531737,52545.682793823464,93,69,0.24768109689466655,0.06434471695683897,3.0
california_housing,regression,tabicl_v2,0,stage_4,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",BlockGuard-Greedy,n4__f2a3b7f2f45fb486,4,32,0.5,0.5,1.6183572150580844e-05,52296.55806531737,52297.48657288905,101,69,0.3022811538539827,0.06904121092520654,4.0
california_housing,regression,tabicl_v2,0,stage_5,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households""]",BlockGuard-Greedy,n5__cf76f83ba5bdcfa5,5,40,0.625,0.625,0.028208615073743733,52296.55806531737,53914.98398754089,109,69,0.24603251717053354,0.08444909984245896,5.0
california_housing,regression,tabicl_v2,0,stage_6,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",BlockGuard-Greedy,n6__270b58f27849e864,6,48,0.75,0.75,0.05620586491939703,52296.55806531737,55521.28315475343,117,69,0.37665323400869966,0.07140805199742317,6.0
california_housing,regression,tabicl_v2,0,stage_7,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude""]",BlockGuard-Greedy,n7__e559346e1dbc7826,7,56,0.875,0.875,0.046334712839831656,52296.55806531737,54954.94097999529,125,69,0.29397432901896536,0.07882558088749647,7.0
california_housing,regression,tabicl_v2,0,stage_8,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude"",""housing_median_age""]",BlockGuard-Greedy,n8__1cdc2d23dd8a3d3a,8,64,1.0,1.0,0.05161710884819825,52296.55806531737,55258.010329874436,144,69,0.0,0.0,8.0
california_housing,regression,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,52296.55806531737,52296.55806531737,69,69,0.0,0.0,
california_housing,regression,tabicl_v2,1,very_safe_gram,"[""population"",""longitude""]",BlockGuard-Grouped,n2__c1fba8ff47634982,2,16,0.25,0.25,-0.007691919876886767,52296.55806531737,51855.24598785891,85,69,0.3093091028276831,0.06233236496336758,
california_housing,regression,tabicl_v2,1,very_safe_plus_safe_gram,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",BlockGuard-Grouped,n4__f2a3b7f2f45fb486,4,32,0.5,0.5,1.6183572150580844e-05,52296.55806531737,52297.48657288905,101,69,0.24980035610496998,0.07336320891045034,
california_housing,regression,tabicl_v2,1,all_except_dangerous_gram,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",BlockGuard-Grouped,n6__270b58f27849e864,6,48,0.75,0.75,0.05620586491939703,52296.55806531737,55521.28315475343,117,69,0.32037551212124527,0.0687538639176637,
california_housing,regression,tabicl_v2,1,all_gram,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""housing_median_age"",""latitude""]",BlockGuard-Grouped,n8__1cdc2d23dd8a3d3a,8,64,1.0,1.0,0.05161710884819825,52296.55806531737,55258.010329874436,144,69,0.0,0.0,
california_housing,regression,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,52296.55806531737,52296.55806531737,69,69,0.0,0.0,0.0
california_housing,regression,tabicl_v2,1,stage_1,"[""population""]",BlockGuard-Greedy,n1__02f10fc948f88460,1,8,0.125,0.125,9.84411295299583e-05,52296.55806531737,52302.205973781776,77,69,0.27726806211285293,0.05664216191507876,1.0
california_housing,regression,tabicl_v2,1,stage_2,"[""population"",""longitude""]",BlockGuard-Greedy,n2__c1fba8ff47634982,2,16,0.25,0.25,-0.007691919876886767,52296.55806531737,51855.24598785891,85,69,0.3093091028276831,0.06233236496336758,2.0
california_housing,regression,tabicl_v2,1,stage_3,"[""population"",""longitude"",""total_rooms""]",BlockGuard-Greedy,n3__03d812f0cbf51c55,3,24,0.375,0.375,0.004342159548534978,52296.55806531737,52545.682793823464,93,69,0.300267871003598,0.06181285297498107,3.0
california_housing,regression,tabicl_v2,1,stage_4,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",BlockGuard-Greedy,n4__f2a3b7f2f45fb486,4,32,0.5,0.5,1.6183572150580844e-05,52296.55806531737,52297.48657288905,101,69,0.24980035610496998,0.07336320891045034,4.0
california_housing,regression,tabicl_v2,1,stage_5,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households""]",BlockGuard-Greedy,n5__cf76f83ba5bdcfa5,5,40,0.625,0.625,0.028208615073743733,52296.55806531737,53914.98398754089,109,69,0.23535493412055075,0.073598544113338,5.0
