candidate,stage,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds
stage_0_raw,0,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,7889.490284888919,7889.490284888919,1421,1421,0.0,0.0
stage_1,1,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content']",BlockGuard-Greedy,n6__c88024f31806921b,6,48,0.14634146341463414,0.14634146341463414,-2.046458963650226,7889.490284888919,7876.965810085067,1469,1421,1.091821753885597,0.004655320895835757
stage_2,2,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity']",BlockGuard-Greedy,n11__e63f7cd0ef66f978,11,88,0.2682926829268293,0.2682926829268293,0.3596189236513771,7889.490284888919,7891.691178348432,1509,1421,1.1906266680452973,0.00413502799347043
stage_3,3,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity', 'LDA_00', 'global_sentiment_polarity', 'avg_negative_polarity', 'rate_positive_words', 'global_rate_negative_words']",BlockGuard-Greedy,n16__ed13fc2648b11146,16,128,0.3902439024390244,0.3902439024390244,-5.703463984332603,7889.490284888919,7854.584678553652,1549,1421,4.443419491872191,0.009914743015542626
stage_4,4,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity', 'LDA_00', 'global_sentiment_polarity', 'avg_negative_polarity', 'rate_positive_words', 'global_rate_negative_words', 'kw_avg_max', 'kw_avg_min', 'min_positive_polarity', 'kw_max_avg', 'rate_negative_words']",BlockGuard-Greedy,n21__1795e4cb44fe4435,21,168,0.5121951219512195,0.5121951219512195,-0.2528854106410927,7889.490284888919,7887.94260814089,1589,1421,1.8756421860307455,0.004942414117977023
stage_5,5,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity', 'LDA_00', 'global_sentiment_polarity', 'avg_negative_polarity', 'rate_positive_words', 'global_rate_negative_words', 'kw_avg_max', 'kw_avg_min', 'min_positive_polarity', 'kw_max_avg', 'rate_negative_words', 'LDA_01', 'num_self_hrefs', 'max_positive_polarity', 'average_token_length', 'global_rate_positive_words']",BlockGuard-Greedy,n26__a4b37a95db8844f3,26,208,0.6341463414634146,0.6341463414634146,1.1263675817404035,7889.490284888919,7896.383734817776,1629,1421,1.172494851052761,0.0044594870414584875
stage_6,6,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity', 'LDA_00', 'global_sentiment_polarity', 'avg_negative_polarity', 'rate_positive_words', 'global_rate_negative_words', 'kw_avg_max', 'kw_avg_min', 'min_positive_polarity', 'kw_max_avg', 'rate_negative_words', 'LDA_01', 'num_self_hrefs', 'max_positive_polarity', 'average_token_length', 'global_rate_positive_words', 'kw_max_min', 'avg_positive_polarity', 'LDA_04', 'abs_title_subjectivity', 'num_imgs']",BlockGuard-Greedy,n31__f63a8b4c606179b3,31,248,0.7560975609756098,0.7560975609756098,-4.128419811007293,7889.490284888919,7864.224061221058,1669,1421,2.742780508939177,0.009709212929010391
stage_7,7,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity', 'LDA_00', 'global_sentiment_polarity', 'avg_negative_polarity', 'rate_positive_words', 'global_rate_negative_words', 'kw_avg_max', 'kw_avg_min', 'min_positive_polarity', 'kw_max_avg', 'rate_negative_words', 'LDA_01', 'num_self_hrefs', 'max_positive_polarity', 'average_token_length', 'global_rate_positive_words', 'kw_max_min', 'avg_positive_polarity', 'LDA_04', 'abs_title_subjectivity', 'num_imgs', 'self_reference_avg_sharess', 'kw_avg_avg', 'n_non_stop_words', 'max_negative_polarity', 'self_reference_max_shares']",BlockGuard-Greedy,n36__82e477e505c919a5,36,288,0.8780487804878049,0.8780487804878049,-2.9799121150146775,7889.490284888919,7871.253010228094,1709,1421,4.848816834855825,0.006833302089944482
stage_8,8,"['LDA_03', 'abs_title_sentiment_polarity', 'num_videos', 'LDA_02', 'kw_min_max', 'n_tokens_content', 'global_subjectivity', 'timedelta', 'n_non_stop_unique_tokens', 'kw_min_avg', 'title_sentiment_polarity', 'LDA_00', 'global_sentiment_polarity', 'avg_negative_polarity', 'rate_positive_words', 'global_rate_negative_words', 'kw_avg_max', 'kw_avg_min', 'min_positive_polarity', 'kw_max_avg', 'rate_negative_words', 'LDA_01', 'num_self_hrefs', 'max_positive_polarity', 'average_token_length', 'global_rate_positive_words', 'kw_max_min', 'avg_positive_polarity', 'LDA_04', 'abs_title_subjectivity', 'num_imgs', 'self_reference_avg_sharess', 'kw_avg_avg', 'n_non_stop_words', 'max_negative_polarity', 'self_reference_max_shares', 'min_negative_polarity', 'num_hrefs', 'title_subjectivity', 'self_reference_min_shares', 'n_unique_tokens']",BlockGuard-Greedy,n41__668e5dfd33315f82,41,328,1.0,1.0,-0.7509572391815266,7889.490284888919,7884.894373029478,741,1421,0.0,0.0
