dataset,problem_type,model,seed,candidate,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds,stage
wall-robot-navigation,classification,catboost,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0687608422782017,0.0687608422782017,192,192,0.0,0.0,
wall-robot-navigation,classification,catboost,1,very_safe_gram,"[""V20"",""V17"",""V2"",""V8"",""V1"",""V9""]",BlockGuard-Grouped,n6__dced0797e0cb9f2e,6,48,0.25,0.25,-0.002531287118843333,0.0687608422782017,0.06593111972644897,240,192,13.413356862962246,0.0060530470218509436,
wall-robot-navigation,classification,catboost,1,very_safe_plus_safe_gram,"[""V20"",""V17"",""V2"",""V8"",""V1"",""V9"",""V5"",""V18"",""V21"",""V6"",""V7"",""V19""]",BlockGuard-Grouped,n12__bc4e565db569794a,12,96,0.5,0.5,-0.005464350563907602,0.0687608422782017,0.06265225194632433,288,192,15.947611521929502,0.005128043936565518,
wall-robot-navigation,classification,catboost,1,all_except_dangerous_gram,"[""V20"",""V17"",""V2"",""V8"",""V1"",""V9"",""V5"",""V18"",""V21"",""V6"",""V7"",""V19"",""V10"",""V4"",""V22"",""V11"",""V12"",""V24""]",BlockGuard-Grouped,n18__b04e80b5da0ff547,18,144,0.75,0.75,0.005425312367311354,0.0687608422782017,0.07482579186128142,336,192,18.11749681085348,0.006457304814830422,
wall-robot-navigation,classification,catboost,1,all_gram,"[""V20"",""V17"",""V2"",""V8"",""V1"",""V9"",""V5"",""V18"",""V21"",""V6"",""V7"",""V19"",""V10"",""V4"",""V22"",""V11"",""V12"",""V24"",""V16"",""V13"",""V15"",""V3"",""V23"",""V14""]",BlockGuard-Grouped,n24__712653016c9cf92b,24,192,1.0,1.0,0.01904249873903406,0.0687608422782017,0.09004842665471854,384,192,0.0,0.0,
wall-robot-navigation,classification,catboost,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0687608422782017,0.0687608422782017,192,192,0.0,0.0,0.0
wall-robot-navigation,classification,catboost,1,stage_1,"[""V20"",""V19"",""V21""]",BlockGuard-Greedy,n3__ff5bdbd6938793ff,3,24,0.125,0.125,0.0008608470823253706,0.0687608422782017,0.06972318210300188,216,192,12.407317702891305,0.002218719106167555,1.0
wall-robot-navigation,classification,catboost,1,stage_2,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12""]",BlockGuard-Greedy,n6__4222d17c88429100,6,48,0.25,0.25,0.0007084595885469306,0.0687608422782017,0.06955282832348003,240,192,12.006899297004566,0.008276750100776553,2.0
wall-robot-navigation,classification,catboost,1,stage_3,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12"",""V9"",""V8"",""V5""]",BlockGuard-Greedy,n9__bb2fed3bc32cfb60,9,72,0.375,0.375,-0.0013703064250778292,0.0687608422782017,0.06722897852201656,264,192,14.82034101895988,0.0019652610644698143,3.0
wall-robot-navigation,classification,catboost,1,stage_4,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12"",""V9"",""V8"",""V5"",""V1"",""V22"",""V11""]",BlockGuard-Greedy,n12__f81dc0ab55ea7b1e,12,96,0.5,0.5,-0.0012407842068812719,0.0687608422782017,0.06737377123994076,288,192,15.9689097229857,0.004526606993749738,4.0
wall-robot-navigation,classification,catboost,1,stage_5,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12"",""V9"",""V8"",""V5"",""V1"",""V22"",""V11"",""V7"",""V10"",""V4""]",BlockGuard-Greedy,n15__167e493bf5114be9,15,120,0.625,0.625,0.007212160994675177,0.0687608422782017,0.0768233075993342,312,192,16.58313531987369,0.004187790211290121,5.0
wall-robot-navigation,classification,catboost,1,stage_6,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12"",""V9"",""V8"",""V5"",""V1"",""V22"",""V11"",""V7"",""V10"",""V4"",""V2"",""V6"",""V24""]",BlockGuard-Greedy,n18__b04e80b5da0ff547,18,144,0.75,0.75,0.005425312367311354,0.0687608422782017,0.07482579186128142,336,192,18.11749681085348,0.006457304814830422,6.0
wall-robot-navigation,classification,catboost,1,stage_7,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12"",""V9"",""V8"",""V5"",""V1"",""V22"",""V11"",""V7"",""V10"",""V4"",""V2"",""V6"",""V24"",""V13"",""V15"",""V16""]",BlockGuard-Greedy,n21__551146d146b83725,21,168,0.875,0.875,0.010609218331103313,0.0687608422782017,0.08062087354233963,360,192,18.658790139947087,0.004218993941321969,7.0
wall-robot-navigation,classification,catboost,1,stage_8,"[""V20"",""V19"",""V21"",""V18"",""V17"",""V12"",""V9"",""V8"",""V5"",""V1"",""V22"",""V11"",""V7"",""V10"",""V4"",""V2"",""V6"",""V24"",""V13"",""V15"",""V16"",""V3"",""V14"",""V23""]",BlockGuard-Greedy,n24__712653016c9cf92b,24,192,1.0,1.0,0.01904249873903406,0.0687608422782017,0.09004842665471854,384,192,0.0,0.0,8.0
