numeric_seed,condition,method,auroc,accuracy,log_loss
1,clean,structure_only,0.587657736244418,0.5671296296296297,0.6856736903847731
1,clean,tfidf,0.8069931447977725,0.7383333333333333,0.5742776438695935
1,clean,bge,0.7723266052779323,0.7120987654320987,0.5842619666326502
1,clean,e5,0.8438438791676703,0.7658641975308642,0.4933891169920471
1,clean,gte,0.6972416260404017,0.6561419753086419,0.7871928475610933
1,clean,bge_zero_shot,0.7511951708318474,0.6907716049382716,0.605115383522175
1,clean,e5_zero_shot,0.7277740989866165,0.6737037037037037,0.6184799042837079
1,clean,gte_zero_shot,0.802485971181681,0.7347530864197531,0.5554816342881574
1,clean,oracle,0.8795008744792759,0.7930246913580247,0.43391503442846985
1,paraphrase,structure_only,0.6548957806588035,0.6099074074074075,0.6560439942842012
1,paraphrase,tfidf,0.7346693236387278,0.6842901234567901,0.7127693207875155
1,paraphrase,bge,0.738638949364336,0.6862345679012346,0.6251113241100844
1,paraphrase,e5,0.7710154979469288,0.7119135802469135,0.6038811378056824
1,paraphrase,gte,0.6605464645385254,0.6287345679012346,0.8547677433438853
1,paraphrase,bge_zero_shot,0.7038373928891848,0.6540432098765432,0.6318904151803203
1,paraphrase,e5_zero_shot,0.7302190684301308,0.6725,0.6165961089554627
1,paraphrase,gte_zero_shot,0.7738521778423662,0.7100925925925926,0.5792936375844738
1,paraphrase,oracle,0.881741785394933,0.7963580246913581,0.4309641289025791
1,opaque_informative,structure_only,0.6253526980711546,0.589783950617284,0.668963909847894
1,opaque_informative,tfidf,0.7663754619947531,0.7079320987654321,0.6520649442764379
1,opaque_informative,bge,0.7339105588225385,0.6832716049382717,0.630847458920688
1,opaque_informative,e5,0.7679199183932335,0.7102777777777778,0.6077873058901531
1,opaque_informative,gte,0.7305658903989171,0.6809876543209876,0.7212426017378513
1,opaque_informative,bge_zero_shot,0.729619840740966,0.6751851851851852,0.6169885266843292
1,opaque_informative,e5_zero_shot,0.6768888019629173,0.6349691358024692,0.6470751406643581
1,opaque_informative,gte_zero_shot,0.7689672406947343,0.7070679012345679,0.5821239269645987
1,opaque_informative,oracle,0.8769481061133517,0.7911419753086419,0.4384013086653251
1,opaque_paraphrase,structure_only,0.5898893315886844,0.5663271604938271,0.6844518077387808
1,opaque_paraphrase,tfidf,0.6630137198033053,0.6303395061728395,0.8517510080110848
1,opaque_paraphrase,bge,0.774352198625758,0.7144753086419753,0.5821565957899988
1,opaque_paraphrase,e5,0.7016397108567022,0.6611111111111111,0.7088844817246069
1,opaque_paraphrase,gte,0.6985535728052739,0.6569444444444444,0.7836436267052405
1,opaque_paraphrase,bge_zero_shot,0.7555443164603584,0.6922222222222222,0.6021531092722179
1,opaque_paraphrase,e5_zero_shot,0.7057612685166426,0.6559876543209876,0.630883466721115
1,opaque_paraphrase,gte_zero_shot,0.8372807275287795,0.7600308641975309,0.5266894148420656
1,opaque_paraphrase,oracle,0.8809971220014488,0.7969753086419753,0.43170077070668594
1,negated_description,structure_only,0.611480293232054,0.5790123456790124,0.6746047763703303
1,negated_description,tfidf,0.47955367346045435,0.4922222222222222,1.2108912933566593
1,negated_description,bge,0.8079393245308197,0.739320987654321,0.5414534984064788
