condition,method,role_id,domain,source_name,destination_name,source_score,destination_score,correct_orientation,abstained_tie,margin
clean,gte,15,networking,server,client,0.49124686732947115,0.4982740538280572,0.0,False,-0.007027186498586024
clean,gte,16,navigation,departure_port,arrival_port,0.5144579614731305,0.44257066797988814,1.0,False,0.07188729349324235
clean,gte,17,legal_transfer,grantor,grantee,0.5052842000651656,0.4518813197111013,1.0,False,0.05340288035406432
clean,gte_zero_shot,0,medicine,doctor,patient,-0.012520045042037964,-0.06969907879829407,1.0,False,0.057179033756256104
clean,gte_zero_shot,1,lending,lender,borrower,0.03543257713317871,-0.02735811471939087,1.0,False,0.06279069185256958
clean,gte_zero_shot,2,education,teacher,student,0.017934173345565796,-0.025070011615753174,1.0,False,0.04300418496131897
clean,gte_zero_shot,3,employment,employer,employee,0.018787652254104614,0.019689172506332397,0.0,False,-0.0009015202522277832
clean,gte_zero_shot,4,family,parent,child,0.031152427196502686,0.024702131748199463,1.0,False,0.006450295448303223
clean,gte_zero_shot,5,mentoring,mentor,mentee,0.031441450119018555,0.023860543966293335,1.0,False,0.00758090615272522
clean,gte_zero_shot,6,aviation,origin_airport,destination_airport,-0.04344332218170166,-0.07934591174125671,1.0,False,0.035902589559555054
clean,gte_zero_shot,7,taxi,pickup_zone,dropoff_zone,-0.0592418909072876,-0.062170565128326416,1.0,False,0.0029286742210388184
clean,gte_zero_shot,8,bike_share,start_station,end_station,-0.002901822328567505,-0.04395633935928345,1.0,False,0.04105451703071594
clean,gte_zero_shot,9,cybersecurity,attacker,target,0.031941771507263184,0.01871630549430847,1.0,False,0.013225466012954712
clean,gte_zero_shot,10,sports,coach,athlete,-0.02007809281349182,-0.04077216982841492,1.0,False,0.020694077014923096
clean,gte_zero_shot,11,research,investigator,participant,0.007958024740219116,-0.0068656206130981445,1.0,False,0.01482364535331726
clean,gte_zero_shot,12,law,prosecutor,defendant,0.023798376321792603,-0.009453684091567993,1.0,False,0.033252060413360596
clean,gte_zero_shot,13,prescriptions,prescriber,recipient,-0.009442329406738281,-0.09310343861579895,1.0,False,0.08366110920906067
clean,gte_zero_shot,14,supply_chain,manufacturer,retailer,0.016979455947875977,-0.01710134744644165,1.0,False,0.03408080339431763
clean,gte_zero_shot,15,networking,server,client,0.006916403770446777,0.022342771291732788,0.0,False,-0.01542636752128601
clean,gte_zero_shot,16,navigation,departure_port,arrival_port,-0.04988306760787964,-0.0687515139579773,1.0,False,0.018868446350097656
clean,gte_zero_shot,17,legal_transfer,grantor,grantee,-0.015597522258758545,-0.04972255229949951,1.0,False,0.03412503004074097
clean,oracle,0,medicine,doctor,patient,1.0,0.0,1.0,False,1.0
clean,oracle,1,lending,lender,borrower,1.0,0.0,1.0,False,1.0
clean,oracle,2,education,teacher,student,1.0,0.0,1.0,False,1.0
clean,oracle,3,employment,employer,employee,1.0,0.0,1.0,False,1.0
clean,oracle,4,family,parent,child,1.0,0.0,1.0,False,1.0
clean,oracle,5,mentoring,mentor,mentee,1.0,0.0,1.0,False,1.0
clean,oracle,6,aviation,origin_airport,destination_airport,1.0,0.0,1.0,False,1.0
clean,oracle,7,taxi,pickup_zone,dropoff_zone,1.0,0.0,1.0,False,1.0
clean,oracle,8,bike_share,start_station,end_station,1.0,0.0,1.0,False,1.0
clean,oracle,9,cybersecurity,attacker,target,1.0,0.0,1.0,False,1.0
clean,oracle,10,sports,coach,athlete,1.0,0.0,1.0,False,1.0
clean,oracle,11,research,investigator,participant,1.0,0.0,1.0,False,1.0
clean,oracle,12,law,prosecutor,defendant,1.0,0.0,1.0,False,1.0
clean,oracle,13,prescriptions,prescriber,recipient,1.0,0.0,1.0,False,1.0
clean,oracle,14,supply_chain,manufacturer,retailer,1.0,0.0,1.0,False,1.0
clean,oracle,15,networking,server,client,1.0,0.0,1.0,False,1.0
clean,oracle,16,navigation,departure_port,arrival_port,1.0,0.0,1.0,False,1.0
clean,oracle,17,legal_transfer,grantor,grantee,1.0,0.0,1.0,False,1.0
paraphrase,tfidf,0,medicine,doctor,patient,0.5734127434737892,0.4112437407950439,1.0,False,0.16216900267874534
paraphrase,tfidf,1,lending,lender,borrower,0.5860934937235642,0.4753837282020984,1.0,False,0.11070976552146583
paraphrase,tfidf,2,education,teacher,student,0.485880376936252,0.35800405276643293,1.0,False,0.1278763241698191
paraphrase,tfidf,3,employment,employer,employee,0.47634921500594074,0.3603523317135243,1.0,False,0.11599688329241642
paraphrase,tfidf,4,family,parent,child,0.6235893536647443,0.4799154577178597,1.0,False,0.14367389594688462
paraphrase,tfidf,5,mentoring,mentor,mentee,0.5727745781250095,0.3868038233006619,1.0,False,0.18597075482434766
paraphrase,tfidf,6,aviation,origin_airport,destination_airport,0.3822071620923119,0.38764608932301803,0.0,False,-0.005438927230706103
paraphrase,tfidf,7,taxi,pickup_zone,dropoff_zone,0.3729906887888614,0.38273054780527793,0.0,False,-0.009739859016416552
paraphrase,tfidf,8,bike_share,start_station,end_station,0.39655894905036215,0.44175927643794793,0.0,False,-0.04520032738758578
paraphrase,tfidf,9,cybersecurity,attacker,target,0.4347516649557027,0.3248307169393935,1.0,False,0.1099209480163092
paraphrase,tfidf,10,sports,coach,athlete,0.5375909791089265,0.49308947671730863,1.0,False,0.044501502391617875
paraphrase,tfidf,11,research,investigator,participant,0.40236614103292556,0.344964912007649,1.0,False,0.05740122902527656
paraphrase,tfidf,12,law,prosecutor,defendant,0.5526500221477417,0.33045778896253164,1.0,False,0.2221922331852101
paraphrase,tfidf,13,prescriptions,prescriber,recipient,0.4210030345873715,0.30693837047064154,1.0,False,0.11406466411672994
paraphrase,tfidf,14,supply_chain,manufacturer,retailer,0.48589375714666067,0.44501437453109727,1.0,False,0.0408793826155634
paraphrase,tfidf,15,networking,server,client,0.593003892600127,0.43528760829465557,1.0,False,0.1577162843054714
paraphrase,tfidf,16,navigation,departure_port,arrival_port,0.40686062175327997,0.43337844712182033,0.0,False,-0.02651782536854036
paraphrase,tfidf,17,legal_transfer,grantor,grantee,0.5238173329788917,0.3753496101571153,1.0,False,0.14846772282177634
paraphrase,bge,0,medicine,doctor,patient,0.5236406375002781,0.465771779451832,1.0,False,0.057868858048446103
paraphrase,bge,1,lending,lender,borrower,0.5275150672189761,0.5125267436367811,1.0,False,0.01498832358219504
paraphrase,bge,2,education,teacher,student,0.5085578137305358,0.4671636087717331,1.0,False,0.041394204958802694
paraphrase,bge,3,employment,employer,employee,0.5137381096276397,0.4893550994967335,1.0,False,0.024383010130906158
paraphrase,bge,4,family,parent,child,0.4732853610798278,0.46799624633433035,1.0,False,0.005289114745497481
paraphrase,bge,5,mentoring,mentor,mentee,0.5306678803048769,0.5235065359372454,1.0,False,0.007161344367631495
paraphrase,bge,6,aviation,origin_airport,destination_airport,0.49363464705465027,0.5017469957847452,0.0,False,-0.008112348730094976
paraphrase,bge,7,taxi,pickup_zone,dropoff_zone,0.4762911993402704,0.4896335314239428,0.0,False,-0.013342332083672359
paraphrase,bge,8,bike_share,start_station,end_station,0.4831601169825639,0.508795599741979,0.0,False,-0.025635482759415074
paraphrase,bge,9,cybersecurity,attacker,target,0.5090777032485245,0.4964533826527193,1.0,False,0.012624320595805205
paraphrase,bge,10,sports,coach,athlete,0.5280585685095337,0.49357209537375485,1.0,False,0.03448647313577885
paraphrase,bge,11,research,investigator,participant,0.4964109555130006,0.4720488838102904,1.0,False,0.024362071702710153
paraphrase,bge,12,law,prosecutor,defendant,0.49076857491111514,0.4643336517144624,1.0,False,0.02643492319665275
paraphrase,bge,13,prescriptions,prescriber,recipient,0.48835774648392954,0.463566402013353,1.0,False,0.02479134447057657
paraphrase,bge,14,supply_chain,manufacturer,retailer,0.5294001732486654,0.5273997123302939,1.0,False,0.0020004609183714717
paraphrase,bge,15,networking,server,client,0.530206929160653,0.5005495291812261,1.0,False,0.029657399979426957
paraphrase,bge,16,navigation,departure_port,arrival_port,0.49805162771359857,0.5170202791993256,0.0,False,-0.018968651485727017
paraphrase,bge,17,legal_transfer,grantor,grantee,0.5020328632390529,0.493036020045943,1.0,False,0.008996843193109949
paraphrase,bge_zero_shot,0,medicine,doctor,patient,0.024985015392303467,0.013046085834503174,1.0,False,0.011938929557800293
paraphrase,bge_zero_shot,1,lending,lender,borrower,0.014400243759155273,-0.004287302494049072,1.0,False,0.018687546253204346
paraphrase,bge_zero_shot,2,education,teacher,student,0.05067002773284912,0.03451573848724365,1.0,False,0.01615428924560547
paraphrase,bge_zero_shot,3,employment,employer,employee,-0.010692119598388672,-0.009323835372924805,0.0,False,-0.0013682842254638672
paraphrase,bge_zero_shot,4,family,parent,child,0.019064605236053467,0.00031816959381103516,1.0,False,0.01874643564224243
paraphrase,bge_zero_shot,5,mentoring,mentor,mentee,0.04842430353164673,0.0523449182510376,0.0,False,-0.003920614719390869
paraphrase,bge_zero_shot,6,aviation,origin_airport,destination_airport,-0.027135014533996582,-0.10544490814208984,1.0,False,0.07830989360809326
paraphrase,bge_zero_shot,7,taxi,pickup_zone,dropoff_zone,0.008923053741455078,-0.015483051538467407,1.0,False,0.024406105279922485
paraphrase,bge_zero_shot,8,bike_share,start_station,end_station,0.037460923194885254,-0.013581961393356323,1.0,False,0.05104288458824158
paraphrase,bge_zero_shot,9,cybersecurity,attacker,target,0.05781543254852295,0.020110011100769043,1.0,False,0.037705421447753906
paraphrase,bge_zero_shot,10,sports,coach,athlete,0.05710160732269287,0.02831268310546875,1.0,False,0.02878892421722412
paraphrase,bge_zero_shot,11,research,investigator,participant,0.009792566299438477,0.025595247745513916,0.0,False,-0.01580268144607544
paraphrase,bge_zero_shot,12,law,prosecutor,defendant,0.014383494853973389,0.0004885196685791016,1.0,False,0.013894975185394287
paraphrase,bge_zero_shot,13,prescriptions,prescriber,recipient,0.04562252759933472,-0.014220774173736572,1.0,False,0.05984330177307129
paraphrase,bge_zero_shot,14,supply_chain,manufacturer,retailer,0.0454220175743103,-0.003493785858154297,1.0,False,0.0489158034324646
paraphrase,bge_zero_shot,15,networking,server,client,0.023866653442382812,0.028577566146850586,0.0,False,-0.0047109127044677734
paraphrase,bge_zero_shot,16,navigation,departure_port,arrival_port,-0.03370869159698486,-0.046331822872161865,1.0,False,0.012623131275177002
paraphrase,bge_zero_shot,17,legal_transfer,grantor,grantee,-0.029773831367492676,-0.02181375026702881,0.0,False,-0.007960081100463867
paraphrase,e5,0,medicine,doctor,patient,0.5164566041429226,0.48472626716250394,1.0,False,0.03173033698041866
paraphrase,e5,1,lending,lender,borrower,0.5162223435383467,0.4945320485740201,1.0,False,0.021690294964326617
paraphrase,e5,2,education,teacher,student,0.5047490835963858,0.4714406371471237,1.0,False,0.03330844644926212
paraphrase,e5,3,employment,employer,employee,0.5130462167693326,0.49573120336103077,1.0,False,0.017315013408301827
paraphrase,e5,4,family,parent,child,0.5025150348340989,0.48750849262902674,1.0,False,0.015006542205072138
paraphrase,e5,5,mentoring,mentor,mentee,0.5146501537410769,0.5082948558557249,1.0,False,0.006355297885352051
paraphrase,e5,6,aviation,origin_airport,destination_airport,0.5045130515235766,0.5092133279105951,0.0,False,-0.0047002763870185316
paraphrase,e5,7,taxi,pickup_zone,dropoff_zone,0.4977874524839664,0.49311364466545404,1.0,False,0.004673807818512343
paraphrase,e5,8,bike_share,start_station,end_station,0.49208213785156407,0.4905701432533923,1.0,False,0.0015119945981717509
paraphrase,e5,9,cybersecurity,attacker,target,0.5006228686092187,0.48615854410264436,1.0,False,0.014464324506574311
paraphrase,e5,10,sports,coach,athlete,0.5107289842317402,0.5009992883948255,1.0,False,0.009729695836914631
paraphrase,e5,11,research,investigator,participant,0.5027756396874831,0.4818251998526861,1.0,False,0.02095043983479694
paraphrase,e5,12,law,prosecutor,defendant,0.5106421533144525,0.48820151998877304,1.0,False,0.02244063332567947
paraphrase,e5,13,prescriptions,prescriber,recipient,0.4910500612231257,0.47386590066996437,1.0,False,0.017184160553161354
paraphrase,e5,14,supply_chain,manufacturer,retailer,0.5133707398049705,0.5147077346182186,0.0,False,-0.0013369948132481158
paraphrase,e5,15,networking,server,client,0.5150375580834864,0.5052320014338424,1.0,False,0.009805556649643998
paraphrase,e5,16,navigation,departure_port,arrival_port,0.4958460154575696,0.49586864046717966,0.0,False,-2.262500961003333e-05
paraphrase,e5,17,legal_transfer,grantor,grantee,0.4955040341916671,0.4876079725445124,1.0,False,0.007896061647154728
paraphrase,e5_zero_shot,0,medicine,doctor,patient,0.014824330806732178,0.00832366943359375,1.0,False,0.006500661373138428
paraphrase,e5_zero_shot,1,lending,lender,borrower,0.021819114685058594,0.00813901424407959,1.0,False,0.013680100440979004
paraphrase,e5_zero_shot,2,education,teacher,student,0.024416983127593994,0.012040495872497559,1.0,False,0.012376487255096436
paraphrase,e5_zero_shot,3,employment,employer,employee,0.01974540948867798,0.018748760223388672,1.0,False,0.0009966492652893066
paraphrase,e5_zero_shot,4,family,parent,child,0.015094637870788574,0.002718508243560791,1.0,False,0.012376129627227783
paraphrase,e5_zero_shot,5,mentoring,mentor,mentee,0.027988851070404053,0.03670376539230347,0.0,False,-0.008714914321899414
paraphrase,e5_zero_shot,6,aviation,origin_airport,destination_airport,-0.0015819072723388672,-0.027572453022003174,1.0,False,0.025990545749664307
paraphrase,e5_zero_shot,7,taxi,pickup_zone,dropoff_zone,0.005928158760070801,-0.02229905128479004,1.0,False,0.02822721004486084
paraphrase,e5_zero_shot,8,bike_share,start_station,end_station,0.018134236335754395,-0.01378566026687622,1.0,False,0.031919896602630615
paraphrase,e5_zero_shot,9,cybersecurity,attacker,target,0.02627485990524292,-0.007110595703125,1.0,False,0.03338545560836792
paraphrase,e5_zero_shot,10,sports,coach,athlete,0.04159677028656006,0.03282523155212402,1.0,False,0.008771538734436035
paraphrase,e5_zero_shot,11,research,investigator,participant,0.010190427303314209,0.016355931758880615,0.0,False,-0.006165504455566406
paraphrase,e5_zero_shot,12,law,prosecutor,defendant,0.019386351108551025,0.019247472286224365,1.0,False,0.00013887882232666016
paraphrase,e5_zero_shot,13,prescriptions,prescriber,recipient,0.021376848220825195,-0.008683204650878906,1.0,False,0.0300600528717041
paraphrase,e5_zero_shot,14,supply_chain,manufacturer,retailer,0.03698939085006714,0.014246761798858643,1.0,False,0.022742629051208496
paraphrase,e5_zero_shot,15,networking,server,client,0.024609923362731934,0.02573460340499878,0.0,False,-0.0011246800422668457
paraphrase,e5_zero_shot,16,navigation,departure_port,arrival_port,-0.0007581710815429688,-0.022643208503723145,1.0,False,0.021885037422180176
paraphrase,e5_zero_shot,17,legal_transfer,grantor,grantee,-0.008378982543945312,-0.0025403499603271484,0.0,False,-0.005838632583618164
paraphrase,gte,0,medicine,doctor,patient,0.497934079627532,0.43187193216951747,1.0,False,0.06606214745801453
paraphrase,gte,1,lending,lender,borrower,0.5060957807879999,0.520965043484139,0.0,False,-0.014869262696139085
paraphrase,gte,2,education,teacher,student,0.4814240085277578,0.4397186699039253,1.0,False,0.04170533862383252
paraphrase,gte,3,employment,employer,employee,0.5336594051284803,0.5004976177059578,1.0,False,0.033161787422522515
paraphrase,gte,4,family,parent,child,0.4828862864837403,0.4588558795833225,1.0,False,0.0240304069004178
paraphrase,gte,5,mentoring,mentor,mentee,0.5121524042118517,0.4964496323025265,1.0,False,0.01570277190932523
paraphrase,gte,6,aviation,origin_airport,destination_airport,0.4679006186521386,0.4744272415496277,0.0,False,-0.006526622897489065
paraphrase,gte,7,taxi,pickup_zone,dropoff_zone,0.47121197858197345,0.47559821227679494,0.0,False,-0.004386233694821495
paraphrase,gte,8,bike_share,start_station,end_station,0.510786836384949,0.5323658539331488,0.0,False,-0.021579017548199797
paraphrase,gte,9,cybersecurity,attacker,target,0.4972082146041634,0.48699791485351707,1.0,False,0.010210299750646357
paraphrase,gte,10,sports,coach,athlete,0.5327542582686705,0.5145299292981793,1.0,False,0.0182243289704912
paraphrase,gte,11,research,investigator,participant,0.47217848022785996,0.45469124024904956,1.0,False,0.01748723997881041
paraphrase,gte,12,law,prosecutor,defendant,0.5007191001602899,0.4519983527552196,1.0,False,0.048720747405070264
paraphrase,gte,13,prescriptions,prescriber,recipient,0.47300696916631046,0.43648690079124547,1.0,False,0.036520068375064996
paraphrase,gte,14,supply_chain,manufacturer,retailer,0.5282465164633073,0.5479934071572568,0.0,False,-0.019746890693949415
paraphrase,gte,15,networking,server,client,0.5435094664593467,0.5169487987492738,1.0,False,0.026560667710072927
paraphrase,gte,16,navigation,departure_port,arrival_port,0.4848876342042397,0.4862388826806725,0.0,False,-0.0013512484764328092
paraphrase,gte,17,legal_transfer,grantor,grantee,0.4967791805168988,0.4907548107510383,1.0,False,0.0060243697658605155
paraphrase,gte_zero_shot,0,medicine,doctor,patient,0.016315549612045288,-0.01749524474143982,1.0,False,0.03381079435348511
paraphrase,gte_zero_shot,1,lending,lender,borrower,0.04060506820678711,0.009632080793380737,1.0,False,0.030972987413406372
paraphrase,gte_zero_shot,2,education,teacher,student,-0.01415368914604187,-0.03819897770881653,1.0,False,0.024045288562774658
paraphrase,gte_zero_shot,3,employment,employer,employee,0.03616088628768921,0.030686914920806885,1.0,False,0.005473971366882324
paraphrase,gte_zero_shot,4,family,parent,child,0.0508439838886261,0.05395039916038513,0.0,False,-0.003106415271759033
paraphrase,gte_zero_shot,5,mentoring,mentor,mentee,0.023281872272491455,0.028061777353286743,0.0,False,-0.004779905080795288
paraphrase,gte_zero_shot,6,aviation,origin_airport,destination_airport,0.003969341516494751,-0.05473485589027405,1.0,False,0.0587041974067688
paraphrase,gte_zero_shot,7,taxi,pickup_zone,dropoff_zone,0.01734963059425354,-0.02385583519935608,1.0,False,0.04120546579360962
paraphrase,gte_zero_shot,8,bike_share,start_station,end_station,0.029088348150253296,-0.0004682093858718872,1.0,False,0.029556557536125183
paraphrase,gte_zero_shot,9,cybersecurity,attacker,target,0.05264413356781006,0.0038647055625915527,1.0,False,0.048779428005218506
paraphrase,gte_zero_shot,10,sports,coach,athlete,0.04547005891799927,0.02348792552947998,1.0,False,0.021982133388519287
paraphrase,gte_zero_shot,11,research,investigator,participant,0.02925187349319458,0.01697462797164917,1.0,False,0.01227724552154541
paraphrase,gte_zero_shot,12,law,prosecutor,defendant,0.03069433569908142,0.014352113008499146,1.0,False,0.016342222690582275
paraphrase,gte_zero_shot,13,prescriptions,prescriber,recipient,-0.011880248785018921,-0.08645421266555786,1.0,False,0.07457396388053894
paraphrase,gte_zero_shot,14,supply_chain,manufacturer,retailer,0.04418271780014038,-0.005612224340438843,1.0,False,0.049794942140579224
paraphrase,gte_zero_shot,15,networking,server,client,0.03300788998603821,0.040396809577941895,0.0,False,-0.0073889195919036865
paraphrase,gte_zero_shot,16,navigation,departure_port,arrival_port,-0.009319216012954712,-0.040898025035858154,1.0,False,0.03157880902290344
paraphrase,gte_zero_shot,17,legal_transfer,grantor,grantee,0.0026709437370300293,-0.0013204216957092285,1.0,False,0.003991365432739258
paraphrase,oracle,0,medicine,doctor,patient,1.0,0.0,1.0,False,1.0
paraphrase,oracle,1,lending,lender,borrower,1.0,0.0,1.0,False,1.0
paraphrase,oracle,2,education,teacher,student,1.0,0.0,1.0,False,1.0
paraphrase,oracle,3,employment,employer,employee,1.0,0.0,1.0,False,1.0
paraphrase,oracle,4,family,parent,child,1.0,0.0,1.0,False,1.0
paraphrase,oracle,5,mentoring,mentor,mentee,1.0,0.0,1.0,False,1.0
paraphrase,oracle,6,aviation,origin_airport,destination_airport,1.0,0.0,1.0,False,1.0
paraphrase,oracle,7,taxi,pickup_zone,dropoff_zone,1.0,0.0,1.0,False,1.0
paraphrase,oracle,8,bike_share,start_station,end_station,1.0,0.0,1.0,False,1.0
paraphrase,oracle,9,cybersecurity,attacker,target,1.0,0.0,1.0,False,1.0
paraphrase,oracle,10,sports,coach,athlete,1.0,0.0,1.0,False,1.0
paraphrase,oracle,11,research,investigator,participant,1.0,0.0,1.0,False,1.0
paraphrase,oracle,12,law,prosecutor,defendant,1.0,0.0,1.0,False,1.0
paraphrase,oracle,13,prescriptions,prescriber,recipient,1.0,0.0,1.0,False,1.0
paraphrase,oracle,14,supply_chain,manufacturer,retailer,1.0,0.0,1.0,False,1.0
paraphrase,oracle,15,networking,server,client,1.0,0.0,1.0,False,1.0
paraphrase,oracle,16,navigation,departure_port,arrival_port,1.0,0.0,1.0,False,1.0
paraphrase,oracle,17,legal_transfer,grantor,grantee,1.0,0.0,1.0,False,1.0
opaque_informative,tfidf,0,medicine,doctor,patient,0.5212771068438952,0.4485566174085977,1.0,False,0.07272048943529746
opaque_informative,tfidf,1,lending,lender,borrower,0.6944630294706499,0.390509593144149,1.0,False,0.30395343632650085
opaque_informative,tfidf,2,education,teacher,student,0.5752643388601882,0.42894552766571326,1.0,False,0.14631881119447498
opaque_informative,tfidf,3,employment,employer,employee,0.5617576767730155,0.6068310200048745,0.0,False,-0.045073343231859075
opaque_informative,tfidf,4,family,parent,child,0.5907189778092249,0.36784855195924954,1.0,False,0.22287042584997535
opaque_informative,tfidf,5,mentoring,mentor,mentee,0.6715948737688321,0.4496818445097851,1.0,False,0.221913029259047
opaque_informative,tfidf,6,aviation,origin_airport,destination_airport,0.5204219261346308,0.44025443745533066,1.0,False,0.08016748867930013
opaque_informative,tfidf,7,taxi,pickup_zone,dropoff_zone,0.38293605396338315,0.3965337162005636,0.0,False,-0.013597662237180452
opaque_informative,tfidf,8,bike_share,start_station,end_station,0.433602488070129,0.40742092924328427,1.0,False,0.026181558826844753
opaque_informative,tfidf,9,cybersecurity,attacker,target,0.5581058618668248,0.37098330281037467,1.0,False,0.1871225590564501
opaque_informative,tfidf,10,sports,coach,athlete,0.6515470452427043,0.46319348713064534,1.0,False,0.188353558112059
opaque_informative,tfidf,11,research,investigator,participant,0.46621760790542377,0.3911702797845423,1.0,False,0.0750473281208815
opaque_informative,tfidf,12,law,prosecutor,defendant,0.4800800958670282,0.3462542375803646,1.0,False,0.1338258582866636
opaque_informative,tfidf,13,prescriptions,prescriber,recipient,0.5338976488044479,0.40464012875272265,1.0,False,0.12925752005172525
opaque_informative,tfidf,14,supply_chain,manufacturer,retailer,0.6479248697100899,0.5407824294822347,1.0,False,0.10714244022785524
opaque_informative,tfidf,15,networking,server,client,0.5114727741810211,0.6159137915094738,0.0,False,-0.10444101732845268
opaque_informative,tfidf,16,navigation,departure_port,arrival_port,0.4469051623764551,0.37835557035830336,1.0,False,0.06854959201815175
opaque_informative,tfidf,17,legal_transfer,grantor,grantee,0.555871650565781,0.329223389322596,1.0,False,0.22664826124318505
opaque_informative,bge,0,medicine,doctor,patient,0.5000478188283891,0.48019673728627915,1.0,False,0.01985108154210996
opaque_informative,bge,1,lending,lender,borrower,0.5132067031963692,0.49017127230936697,1.0,False,0.023035430887002217
opaque_informative,bge,2,education,teacher,student,0.489690375027141,0.48880268352392225,1.0,False,0.0008876915032187682
opaque_informative,bge,3,employment,employer,employee,0.5009775460993853,0.5056703527483172,0.0,False,-0.004692806648931902
opaque_informative,bge,4,family,parent,child,0.5020091035762543,0.49748110970990306,1.0,False,0.004527993866351221
opaque_informative,bge,5,mentoring,mentor,mentee,0.5231179465567007,0.5125235455913988,1.0,False,0.010594400965301953
opaque_informative,bge,6,aviation,origin_airport,destination_airport,0.5054333388658718,0.48621054868152386,1.0,False,0.01922279018434797
opaque_informative,bge,7,taxi,pickup_zone,dropoff_zone,0.46007111390161326,0.4819479946909011,0.0,False,-0.021876880789287845
opaque_informative,bge,8,bike_share,start_station,end_station,0.4777137281999318,0.48355635130104946,0.0,False,-0.005842623101117661
opaque_informative,bge,9,cybersecurity,attacker,target,0.5266277608370215,0.5133588360818988,1.0,False,0.013268924755122646
opaque_informative,bge,10,sports,coach,athlete,0.4985614799912063,0.49420349804918146,1.0,False,0.004357981942024858
opaque_informative,bge,11,research,investigator,participant,0.4811822092218455,0.48037944174952274,1.0,False,0.000802767472322774
opaque_informative,bge,12,law,prosecutor,defendant,0.4977678667839131,0.4807428433755311,1.0,False,0.017025023408382023
opaque_informative,bge,13,prescriptions,prescriber,recipient,0.5071764724009052,0.49143571230031236,1.0,False,0.015740760100592888
opaque_informative,bge,14,supply_chain,manufacturer,retailer,0.5230278358274468,0.5147819844376411,1.0,False,0.008245851389805714
opaque_informative,bge,15,networking,server,client,0.49635685430650345,0.4984152460461549,0.0,False,-0.002058391739651444
opaque_informative,bge,16,navigation,departure_port,arrival_port,0.5148518706971577,0.5071173810319103,1.0,False,0.007734489665247368
opaque_informative,bge,17,legal_transfer,grantor,grantee,0.4965285468505123,0.4829713107178478,1.0,False,0.013557236132664463
opaque_informative,bge_zero_shot,0,medicine,doctor,patient,0.013418793678283691,-0.007095277309417725,1.0,False,0.020514070987701416
opaque_informative,bge_zero_shot,1,lending,lender,borrower,0.010488271713256836,-0.025207340717315674,1.0,False,0.03569561243057251
opaque_informative,bge_zero_shot,2,education,teacher,student,0.045688509941101074,0.03612983226776123,1.0,False,0.009558677673339844
opaque_informative,bge_zero_shot,3,employment,employer,employee,0.018709838390350342,-0.0048062801361083984,1.0,False,0.02351611852645874
opaque_informative,bge_zero_shot,4,family,parent,child,0.0363386869430542,0.021925628185272217,1.0,False,0.014413058757781982
opaque_informative,bge_zero_shot,5,mentoring,mentor,mentee,0.013718843460083008,0.01429682970046997,0.0,False,-0.0005779862403869629
opaque_informative,bge_zero_shot,6,aviation,origin_airport,destination_airport,-0.039646267890930176,-0.026397645473480225,0.0,False,-0.013248622417449951
opaque_informative,bge_zero_shot,7,taxi,pickup_zone,dropoff_zone,-0.016374170780181885,-0.046615421772003174,1.0,False,0.03024125099182129
opaque_informative,bge_zero_shot,8,bike_share,start_station,end_station,-0.011824727058410645,-0.003891170024871826,0.0,False,-0.007933557033538818
opaque_informative,bge_zero_shot,9,cybersecurity,attacker,target,0.049990952014923096,0.020220518112182617,1.0,False,0.02977043390274048
opaque_informative,bge_zero_shot,10,sports,coach,athlete,0.03212684392929077,0.01750791072845459,1.0,False,0.014618933200836182
opaque_informative,bge_zero_shot,11,research,investigator,participant,0.004420936107635498,-0.0008195042610168457,1.0,False,0.005240440368652344
opaque_informative,bge_zero_shot,12,law,prosecutor,defendant,0.005289196968078613,0.007853150367736816,0.0,False,-0.002563953399658203
opaque_informative,bge_zero_shot,13,prescriptions,prescriber,recipient,0.019000470638275146,-0.004997074604034424,1.0,False,0.02399754524230957
opaque_informative,bge_zero_shot,14,supply_chain,manufacturer,retailer,-0.0064694881439208984,-0.013083338737487793,1.0,False,0.0066138505935668945
opaque_informative,bge_zero_shot,15,networking,server,client,0.024473845958709717,0.023544669151306152,1.0,False,0.0009291768074035645
opaque_informative,bge_zero_shot,16,navigation,departure_port,arrival_port,-0.008088648319244385,-0.02191746234893799,1.0,False,0.013828814029693604
opaque_informative,bge_zero_shot,17,legal_transfer,grantor,grantee,-0.009045302867889404,-0.015405058860778809,1.0,False,0.006359755992889404
opaque_informative,e5,0,medicine,doctor,patient,0.5153360179506391,0.49363294364017196,1.0,False,0.02170307431046714
opaque_informative,e5,1,lending,lender,borrower,0.5104179279763831,0.48671222932230135,1.0,False,0.02370569865408173
opaque_informative,e5,2,education,teacher,student,0.501132532486764,0.48518807589906454,1.0,False,0.015944456587699496
opaque_informative,e5,3,employment,employer,employee,0.5020853538342418,0.5090180680378786,0.0,False,-0.006932714203636836
opaque_informative,e5,4,family,parent,child,0.5081440854869472,0.502005233374645,1.0,False,0.006138852112302251
opaque_informative,e5,5,mentoring,mentor,mentee,0.5227730650259932,0.5186076263697673,1.0,False,0.004165438656225873
opaque_informative,e5,6,aviation,origin_airport,destination_airport,0.5132889830438512,0.49822864045259946,1.0,False,0.015060342591251719
opaque_informative,e5,7,taxi,pickup_zone,dropoff_zone,0.4901563838215073,0.4993760652959251,0.0,False,-0.009219681474417818
