cell_id,n_train,data_seed,model,plugin_ate_hidden_confounding,plugin_ate_randomized_causal,true_ate_hidden_confounding,true_ate_randomized_causal,predicted_world_difference,true_world_difference
0,128,16,random_forest,0.8134798511763844,0.6827280407309704,0.0,0.9,0.13075181044541406,0.9
0,128,16,tabpfn,0.9440591335296632,0.8402431011199951,0.0,0.9,0.10381603240966808,0.9
0,128,17,logistic,0.9097818714423844,0.8275252747101814,0.0,0.9,0.08225659673220298,0.9
0,128,17,random_forest,0.838239671818163,0.736339453935279,0.0,0.9,0.10190021788288395,0.9
0,128,17,tabpfn,0.9780317544937134,0.8875104188919067,0.0,0.9,0.09052133560180664,0.9
0,128,18,logistic,0.8397906350502473,0.8212004633503412,0.0,0.9,0.018590171699906066,0.9
0,128,18,random_forest,0.8003724715181013,0.7441371883596004,0.0,0.9,0.056235283158500904,0.9
0,128,18,tabpfn,0.9163390398025512,0.8770153522491455,0.0,0.9,0.03932368755340565,0.9
0,128,19,logistic,0.8572371974845284,0.8649334665282855,0.0,0.9,0.007696269043757087,0.9
0,128,19,random_forest,0.7844400495608991,0.7825534599271172,0.0,0.9,0.0018865896337818544,0.9
0,128,19,tabpfn,0.916166603565216,0.9286492466926576,0.0,0.9,0.012482643127441628,0.9
0,128,20,logistic,0.9001435408251276,0.840332993557393,0.0,0.9,0.059810547267734604,0.9
0,128,20,random_forest,0.8236043316628034,0.7848459380472319,0.0,0.9,0.03875839361557154,0.9
0,128,20,tabpfn,0.9696213603019714,0.8924503922462463,0.0,0.9,0.0771709680557251,0.9
0,128,21,logistic,0.836261312921974,0.8277091478805848,0.0,0.9,0.008552165041389226,0.9
0,128,21,random_forest,0.7728873186636858,0.7578864969801249,0.0,0.9,0.015000821683560872,0.9
0,128,21,tabpfn,0.901894986629486,0.8937724828720093,0.0,0.9,0.008122503757476696,0.9
0,128,22,logistic,0.8873481175137803,0.8733402786672089,0.0,0.9,0.014007838846571419,0.9
0,128,22,random_forest,0.7907484932918283,0.8031076890909655,0.0,0.9,0.012359195799137246,0.9
0,128,22,tabpfn,0.95023912191391,0.9419598579406738,0.0,0.9,0.008279263973236195,0.9
0,128,23,logistic,0.8672062857537817,0.8905411001972133,0.0,0.9,0.023334814443431662,0.9
0,128,23,random_forest,0.787200077822026,0.8190898915447254,0.0,0.9,0.0318898137226995,0.9
0,128,23,tabpfn,0.9238680601119996,0.9534943103790284,0.0,0.9,0.02962625026702881,0.9
0,128,24,logistic,0.7853379099526194,0.8699561820085351,0.0,0.9,0.08461827205591566,0.9
0,128,24,random_forest,0.7215078889480745,0.7752889740377533,0.0,0.9,0.053781085089678826,0.9
0,128,24,tabpfn,0.8556704521179199,0.9251388311386108,0.0,0.9,0.06946837902069092,0.9
0,128,25,logistic,0.8345466735858542,0.848617089850705,0.0,0.9,0.014070416264850838,0.9
0,128,25,random_forest,0.7617266141112575,0.755165399695429,0.0,0.9,0.006561214415828576,0.9
0,128,25,tabpfn,0.9010550379753112,0.9031376242637634,0.0,0.9,0.0020825862884522595,0.9
0,128,26,logistic,0.8634644069274641,0.8607339916695235,0.0,0.9,0.0027304152579405994,0.9
0,128,26,random_forest,0.8200676136607533,0.7829548314008763,0.0,0.9,0.03711278225987702,0.9
0,128,26,tabpfn,0.9398905634880066,0.9185804128646852,0.0,0.9,0.021310150623321422,0.9
0,128,27,logistic,0.8827419018807329,0.8529493059673389,0.0,0.9,0.029792595913394004,0.9
0,128,27,random_forest,0.8201865174484804,0.7977378333652747,0.0,0.9,0.02244868408320566,0.9
0,128,27,tabpfn,0.9513223171234132,0.9082523584365844,0.0,0.9,0.043069958686828835,0.9
0,128,28,logistic,0.8465489139937135,0.8343181105142844,0.0,0.9,0.012230803479429064,0.9
0,128,28,random_forest,0.81959844445196,0.7991225728029927,0.0,0.9,0.020475871648967248,0.9
0,128,28,tabpfn,0.9165155291557312,0.8931647539138794,0.0,0.9,0.023350775241851807,0.9
0,128,29,logistic,0.8742018709560159,0.8917309505452848,0.0,0.9,0.01752907958926897,0.9
0,128,29,random_forest,0.7912906877555315,0.7896675181056283,0.0,0.9,0.0016231696499031667,0.9
0,128,29,tabpfn,0.935327172279358,0.9542242288589478,0.0,0.9,0.018897056579589733,0.9
0,128,30,logistic,0.8502359871606389,0.9057017958089708,0.0,0.9,0.05546580864833195,0.9
0,128,30,random_forest,0.7898963265467172,0.8347626601416885,0.0,0.9,0.044866333594971386,0.9
0,128,30,tabpfn,0.904126524925232,0.9698716402053832,0.0,0.9,0.06574511528015115,0.9
0,128,31,logistic,0.8505145738404234,0.8308108217346379,0.0,0.9,0.019703752105785455,0.9
0,128,31,random_forest,0.792456772398789,0.807868997886698,0.0,0.9,0.015412225487908993,0.9
0,128,31,tabpfn,0.9178768396377563,0.9002589583396912,0.0,0.9,0.017617881298065186,0.9
0,128,32,logistic,0.8368326060680542,0.8636332278438169,0.0,0.9,0.0268006217757627,0.9
0,128,32,random_forest,0.777317493433216,0.8197912447930759,0.0,0.9,0.04247375135985987,0.9
0,128,32,tabpfn,0.9157668352127076,0.9402506351470948,0.0,0.9,0.024483799934387207,0.9
0,128,33,logistic,0.9093406370823078,0.8618377009820086,0.0,0.9,0.04750293610029921,0.9
0,128,33,random_forest,0.8316880903294477,0.811125173270559,0.0,0.9,0.020562917058888686,0.9
0,128,33,tabpfn,0.9641661643981934,0.9217261672019958,0.0,0.9,0.04243999719619751,0.9
0,128,34,logistic,0.835310151113575,0.8578825318753172,0.0,0.9,0.022572380761742172,0.9
0,128,34,random_forest,0.7761604010364996,0.780658905506928,0.0,0.9,0.004498504470428322,0.9
0,128,34,tabpfn,0.8928655982017517,0.9232583045959472,0.0,0.9,0.030392706394195446,0.9
0,128,35,logistic,0.8764242725648403,0.8608258272320608,0.0,0.9,0.015598445332779542,0.9
0,128,35,random_forest,0.8276450931022465,0.8290551778363058,0.0,0.9,0.001410084734059236,0.9
0,128,35,tabpfn,0.9559723138809204,0.9467371702194214,0.0,0.9,0.009235143661499023,0.9
0,128,36,logistic,0.8654206999793173,0.7940496968678445,0.0,0.9,0.07137100311147271,0.9
0,128,36,random_forest,0.7833465919659768,0.7381045116811719,0.0,0.9,0.04524208028480492,0.9
0,128,36,tabpfn,0.92371267080307,0.8594973087310791,0.0,0.9,0.06421536207199086,0.9
0,128,37,logistic,0.8786786842081671,0.8308273880277903,0.0,0.9,0.04785129618037676,0.9
0,128,37,random_forest,0.8346176941593202,0.7808206689053857,0.0,0.9,0.05379702525393448,0.9
0,128,37,tabpfn,0.9406640529632568,0.8897408246994019,0.0,0.9,0.05092322826385498,0.9
0,128,38,logistic,0.8496091182735755,0.8761168441880799,0.0,0.9,0.026507725914504343,0.9
0,128,38,random_forest,0.7719765658468051,0.8259606249553759,0.0,0.9,0.05398405910857085,0.9
0,128,38,tabpfn,0.9170556664466858,0.9428991675376892,0.0,0.9,0.025843501091003418,0.9
0,128,39,logistic,0.8593064652467413,0.8306484164199655,0.0,0.9,0.028658048826775806,0.9
0,128,39,random_forest,0.7960622324904552,0.7927692651496363,0.0,0.9,0.003292967340818853,0.9
0,128,39,tabpfn,0.9435963034629822,0.8967029452323914,0.0,0.9,0.04689335823059082,0.9
0,128,40,logistic,0.8922977128123707,0.8901219665165586,0.0,0.9,0.0021757462958120755,0.9
0,128,40,random_forest,0.8303193268952546,0.8409520785656039,0.0,0.9,0.010632751670349383,0.9
0,128,40,tabpfn,0.9542816877365112,0.9501217007637024,0.0,0.9,0.004159986972808838,0.9
0,128,41,logistic,0.7886715701442848,0.8334562792744504,0.0,0.9,0.044784709130165634,0.9
0,128,41,random_forest,0.6744815751920243,0.7442780172211325,0.0,0.9,0.06979644202910817,0.9
0,128,41,tabpfn,0.8568149209022522,0.8904657363891602,0.0,0.9,0.03365081548690796,0.9
0,128,42,logistic,0.858426038564518,0.8752717697437652,0.0,0.9,0.016845731179247148,0.9
0,128,42,random_forest,0.8011183998067541,0.8121844402252117,0.0,0.9,0.011066040418457601,0.9
0,128,42,tabpfn,0.9189658164978028,0.9440497756004332,0.0,0.9,0.025083959102630393,0.9
0,128,43,logistic,0.905502125081452,0.8609468445615053,0.0,0.9,0.04455528051994673,0.9
0,128,43,random_forest,0.8316503970837467,0.7760030950314153,0.0,0.9,0.05564730205233137,0.9
0,128,43,tabpfn,0.9660500884056092,0.9145245552062988,0.0,0.9,0.051525533199310414,0.9
0,128,44,logistic,0.9045823720938704,0.8709023622902683,0.0,0.9,0.033680009803602085,0.9
0,128,44,random_forest,0.7990062830687832,0.7893730337407096,0.0,0.9,0.009633249328073634,0.9
0,128,44,tabpfn,0.9575179815292358,0.9377443194389344,0.0,0.9,0.019773662090301403,0.9
0,512,0,logistic,0.8985499384954718,0.9112431724994164,0.0,0.9,0.01269323400394462,0.9
0,512,0,random_forest,0.8834433396329148,0.8775560102287396,0.0,0.9,0.0058873294041751345,0.9
0,512,0,tabpfn,0.93599534034729,0.9449580907821656,0.0,0.9,0.0089627504348756,0.9
0,512,1,logistic,0.9006575308888554,0.901530649494182,0.0,0.9,0.0008731186053266837,0.9
0,512,1,random_forest,0.8961883506304893,0.8706020520504164,0.0,0.9,0.025586298580072886,0.9
0,512,1,tabpfn,0.9367099404335022,0.9378079771995544,0.0,0.9,0.001098036766052246,0.9
0,512,2,logistic,0.8751106445412311,0.8985678793866945,0.0,0.9,0.02345723484546336,0.9
0,512,2,random_forest,0.8572348116293428,0.8721665629337749,0.0,0.9,0.01493175130443214,0.9
0,512,2,tabpfn,0.9168208241462708,0.937498152256012,0.0,0.9,0.02067732810974121,0.9
0,512,3,logistic,0.9133163673118716,0.8907628931480959,0.0,0.9,0.022553474163775733,0.9
0,512,3,random_forest,0.900101166872407,0.8856356019649477,0.0,0.9,0.014465564907459316,0.9
0,512,3,tabpfn,0.948184072971344,0.9266566038131714,0.0,0.9,0.021527469158172607,0.9
0,512,4,logistic,0.9186213068525286,0.8848947539447412,0.0,0.9,0.03372655290778748,0.9
0,512,4,random_forest,0.8679680290141716,0.8529385090639974,0.0,0.9,0.015029519950174208,0.9
0,512,4,tabpfn,0.953320860862732,0.9228413105010986,0.0,0.9,0.030479550361633412,0.9
0,512,5,logistic,0.8788832865579125,0.9007321364215584,0.0,0.9,0.02184884986364588,0.9
0,512,5,random_forest,0.8910916642313126,0.8842798297803179,0.0,0.9,0.006811834450994647,0.9
0,512,5,tabpfn,0.9272639155387878,0.9359468221664428,0.0,0.9,0.008682906627654918,0.9
0,512,6,logistic,0.8876553849102916,0.8837576868224412,0.0,0.9,0.003897698087850454,0.9
0,512,6,random_forest,0.8723577726165616,0.8535803644733088,0.0,0.9,0.018777408143252794,0.9
0,512,6,tabpfn,0.9256761074066162,0.9222077131271362,0.0,0.9,0.0034683942794799805,0.9
0,512,7,logistic,0.8826538379123837,0.8657911742210395,0.0,0.9,0.01686266369134426,0.9
0,512,7,random_forest,0.873236083216552,0.8432075265681223,0.0,0.9,0.03002855664842974,0.9
0,512,7,tabpfn,0.9181626439094543,0.9045087695121764,0.0,0.9,0.013653874397277943,0.9
0,512,8,logistic,0.8917304453835652,0.905603599166666,0.0,0.9,0.013873153783100833,0.9
0,512,8,random_forest,0.8727905323571828,0.8855114093444172,0.0,0.9,0.012720876987234342,0.9
0,512,8,tabpfn,0.93058580160141,0.9425897598266602,0.0,0.9,0.012003958225250133,0.9
0,512,9,logistic,0.9028646587804952,0.899085120608513,0.0,0.9,0.0037795381719821775,0.9
0,512,9,random_forest,0.8680519765291493,0.8579064328276975,0.0,0.9,0.01014554370145182,0.9
0,512,9,tabpfn,0.9397931694984436,0.939456820487976,0.0,0.9,0.0003363490104676403,0.9
0,512,10,logistic,0.8811805117324827,0.9172628247726964,0.0,0.9,0.0360823130402137,0.9
0,512,10,random_forest,0.8611737589441446,0.9033990991827904,0.0,0.9,0.04222534023864577,0.9
0,512,10,tabpfn,0.9212726354599,0.9528265595436096,0.0,0.9,0.031553924083709606,0.9
0,512,11,logistic,0.8844604293079894,0.8528159861298673,0.0,0.9,0.031644443178122095,0.9
0,512,11,random_forest,0.8934004447023245,0.8399285478789873,0.0,0.9,0.053471896823337195,0.9
0,512,11,tabpfn,0.9305905103683472,0.894460916519165,0.0,0.9,0.03612959384918213,0.9
0,512,12,logistic,0.8813014341046165,0.9251228807965074,0.0,0.9,0.04382144669189092,0.9
0,512,12,random_forest,0.8387650338169137,0.9087290188424008,0.0,0.9,0.06996398502548706,0.9
0,512,12,tabpfn,0.9180627465248108,0.9571556448936462,0.0,0.9,0.03909289836883545,0.9
0,512,13,logistic,0.8895077582249549,0.8984787130208742,0.0,0.9,0.008970954795919361,0.9
0,512,13,random_forest,0.860162091936384,0.8708382554854722,0.0,0.9,0.01067616354908818,0.9
0,512,13,tabpfn,0.9293076395988464,0.9349740147590636,0.0,0.9,0.005666375160217174,0.9
0,512,14,logistic,0.9100558879408012,0.8791226494674742,0.0,0.9,0.030933238473326963,0.9
0,512,14,random_forest,0.8740780086251277,0.8507257008038259,0.0,0.9,0.02335230782130182,0.9
0,512,14,tabpfn,0.9457979798316956,0.9235594868659972,0.0,0.9,0.022238492965698353,0.9
0,512,15,logistic,0.8852216555626252,0.8805840427701749,0.0,0.9,0.004637612792450341,0.9
0,512,15,random_forest,0.8168840879985898,0.8522804161170859,0.0,0.9,0.035396328118496134,0.9
0,512,15,tabpfn,0.9238266348838806,0.9222407937049866,0.0,0.9,0.001585841178894043,0.9
0,512,16,logistic,0.9198942710265546,0.8609793889369728,0.0,0.9,0.058914882089581844,0.9
0,512,16,random_forest,0.9020947653149802,0.8367074350887826,0.0,0.9,0.06538733022619758,0.9
0,512,16,tabpfn,0.9553436636924744,0.9008999466896056,0.0,0.9,0.05444371700286876,0.9
0,512,17,logistic,0.8867712219638204,0.8854837495169559,0.0,0.9,0.001287472446864557,0.9
0,512,17,random_forest,0.8707191600129832,0.8610963208070141,0.0,0.9,0.00962283920596907,0.9
0,512,17,tabpfn,0.9266193509101868,0.922938346862793,0.0,0.9,0.003681004047393799,0.9
0,512,18,logistic,0.9144119818016844,0.8911836611757387,0.0,0.9,0.02322832062594571,0.9
0,512,18,random_forest,0.8780519382509128,0.867333835101169,0.0,0.9,0.010718103149743752,0.9
0,512,18,tabpfn,0.947195053100586,0.9307218194007874,0.0,0.9,0.016473233699798695,0.9
0,512,19,logistic,0.9119850500885556,0.8799040268662881,0.0,0.9,0.03208102322226747,0.9
0,512,19,random_forest,0.899247080976207,0.8571562492863762,0.0,0.9,0.04209083168983074,0.9
0,512,19,tabpfn,0.9436277151107788,0.9184000492095948,0.0,0.9,0.02522766590118397,0.9
0,512,20,logistic,0.8840153026631343,0.9304696321327272,0.0,0.9,0.046454329469592825,0.9
0,512,20,random_forest,0.8805207653358288,0.8994952821655703,0.0,0.9,0.018974516829741495,0.9
0,512,20,tabpfn,0.9236400723457336,0.9610256552696228,0.0,0.9,0.03738558292388916,0.9
0,512,21,logistic,0.8659250830811372,0.8652935452866088,0.0,0.9,0.0006315377945284029,0.9
0,512,21,random_forest,0.8280013294313832,0.842418116303004,0.0,0.9,0.014416786871620846,0.9
0,512,21,tabpfn,0.909326434135437,0.906273066997528,0.0,0.9,0.0030533671379090466,0.9
0,512,22,logistic,0.9013063671492404,0.8617734547213337,0.0,0.9,0.039532912427906686,0.9
0,512,22,random_forest,0.8806847873760716,0.8168245242396854,0.0,0.9,0.06386026313638615,0.9
0,512,22,tabpfn,0.9321539998054504,0.9026281237602234,0.0,0.9,0.02952587604522705,0.9
0,512,23,logistic,0.8908497281682459,0.8789715157956787,0.0,0.9,0.011878212372567254,0.9
0,512,23,random_forest,0.8848348104396688,0.8376906329573566,0.0,0.9,0.047144177482312255,0.9
0,512,23,tabpfn,0.9320582151412964,0.9191229939460754,0.0,0.9,0.012935221195220947,0.9
0,512,24,logistic,0.8728774128216025,0.8666492788579642,0.0,0.9,0.006228133963638305,0.9
0,512,24,random_forest,0.8365212272762322,0.8355135160701567,0.0,0.9,0.0010077112060755677,0.9
0,512,24,tabpfn,0.9138572216033936,0.908691704273224,0.0,0.9,0.005165517330169567,0.9
0,512,25,logistic,0.8767376614040199,0.8667738162444689,0.0,0.9,0.009963845159550955,0.9
0,512,25,random_forest,0.8587125081723471,0.8557858164468272,0.0,0.9,0.0029266917255199587,0.9
0,512,25,tabpfn,0.9181915521621704,0.9084607362747192,0.0,0.9,0.009730815887451172,0.9
0,512,26,logistic,0.8957754035560509,0.8816731757468669,0.0,0.9,0.01410222780918402,0.9
0,512,26,random_forest,0.8591563015977078,0.855210197201164,0.0,0.9,0.003946104396543859,0.9
0,512,26,tabpfn,0.9321616888046264,0.921519100666046,0.0,0.9,0.010642588138580322,0.9
0,512,27,logistic,0.8968641256353713,0.8891633913169877,0.0,0.9,0.007700734318383584,0.9
0,512,27,random_forest,0.8968973948460032,0.8552790100434143,0.0,0.9,0.04161838480258884,0.9
0,512,27,tabpfn,0.933038592338562,0.9259102940559388,0.0,0.9,0.00712829828262318,0.9
0,512,28,logistic,0.8971212659248379,0.8914905459508609,0.0,0.9,0.005630719973977016,0.9
0,512,28,random_forest,0.8910365871559719,0.8835474076794878,0.0,0.9,0.007489179476484087,0.9
0,512,28,tabpfn,0.9319444298744202,0.9284278750419616,0.0,0.9,0.003516554832458607,0.9
0,512,29,logistic,0.863212417328894,0.8861979081091151,0.0,0.9,0.022985490780221163,0.9
0,512,29,random_forest,0.8203458113699813,0.8954918185203831,0.0,0.9,0.07514600715040176,0.9
0,512,29,tabpfn,0.9044708609580994,0.926754355430603,0.0,0.9,0.022283494472503662,0.9
0,512,30,logistic,0.8916783999476003,0.8884973417191868,0.0,0.9,0.0031810582284135247,0.9
0,512,30,random_forest,0.8745405693843193,0.8764643677448852,0.0,0.9,0.001923798360565887,0.9
0,512,30,tabpfn,0.9332824945449828,0.9252455234527588,0.0,0.9,0.00803697109222401,0.9
0,512,31,logistic,0.9056631396033504,0.9317549183070352,0.0,0.9,0.02609177870368473,0.9
0,512,31,random_forest,0.8956063505495878,0.9278162302649606,0.0,0.9,0.03220987971537281,0.9
0,512,31,tabpfn,0.938814640045166,0.9636093378067015,0.0,0.9,0.024794697761535534,0.9
0,512,32,logistic,0.9004756809252216,0.881673597391781,0.0,0.9,0.018802083533440594,0.9
0,512,32,random_forest,0.8605257551467269,0.8905213849690169,0.0,0.9,0.029995629822289982,0.9
0,512,32,tabpfn,0.936867892742157,0.92214035987854,0.0,0.9,0.014727532863616943,0.9
0,512,33,logistic,0.8824758966678407,0.913111197028137,0.0,0.9,0.03063530036029638,0.9
0,512,33,random_forest,0.8632818028100009,0.867512918916117,0.0,0.9,0.004231116106116151,0.9
0,512,33,tabpfn,0.9210035800933838,0.9478991627693176,0.0,0.9,0.026895582675933838,0.9
0,512,34,logistic,0.8827160195819659,0.9055013644612304,0.0,0.9,0.022785344879264535,0.9
0,512,34,random_forest,0.809981393050851,0.8724561917439114,0.0,0.9,0.062474798693060385,0.9
0,512,34,tabpfn,0.9200360178947448,0.9421340823173524,0.0,0.9,0.022098064422607644,0.9
0,512,35,logistic,0.8654667712772433,0.9016627709340236,0.0,0.9,0.03619599965678033,0.9
0,512,35,random_forest,0.8496952176828885,0.8667449224449957,0.0,0.9,0.01704970476210721,0.9
0,512,35,tabpfn,0.9089818000793456,0.9362611174583436,0.0,0.9,0.027279317378998025,0.9
0,512,36,logistic,0.8711563348569088,0.8593235926686771,0.0,0.9,0.011832742188231715,0.9
0,512,36,random_forest,0.8393150984215437,0.8167792241937749,0.0,0.9,0.022535874227768815,0.9
0,512,36,tabpfn,0.9093979597091676,0.9013224244117736,0.0,0.9,0.008075535297394021,0.9
0,512,37,logistic,0.8699031320160215,0.9063378522165002,0.0,0.9,0.036434720200478665,0.9
0,512,37,random_forest,0.8201644174013558,0.883259549243436,0.0,0.9,0.06309513184208015,0.9
0,512,37,tabpfn,0.907942235469818,0.9369494915008544,0.0,0.9,0.029007256031036377,0.9
0,512,38,logistic,0.904200658472645,0.9348668324356528,0.0,0.9,0.03066617396300786,0.9
0,512,38,random_forest,0.8845243190647244,0.8836143267088092,0.0,0.9,0.0009099923559151568,0.9
0,512,38,tabpfn,0.942184031009674,0.9650307297706604,0.0,0.9,0.02284669876098644,0.9
0,512,39,logistic,0.8826015657903277,0.906690074322016,0.0,0.9,0.024088508531688313,0.9
0,512,39,random_forest,0.8596354755406269,0.8913669637247518,0.0,0.9,0.031731488184124856,0.9
0,512,39,tabpfn,0.919749915599823,0.940960705280304,0.0,0.9,0.021210789680480957,0.9
0,512,40,logistic,0.9293166138040514,0.8810154455013866,0.0,0.9,0.04830116830266484,0.9
0,512,40,random_forest,0.910072776277,0.8706667226454825,0.0,0.9,0.0394060536315175,0.9
0,512,40,tabpfn,0.962852656841278,0.9186119437217712,0.0,0.9,0.044240713119506725,0.9
0,512,41,logistic,0.8662430143307801,0.8736354994521882,0.0,0.9,0.00739248512140811,0.9
0,512,41,random_forest,0.7689529418154908,0.8417577483641937,0.0,0.9,0.07280480654870292,0.9
0,512,41,tabpfn,0.9048336744308472,0.9153304696083068,0.0,0.9,0.010496795177459606,0.9
0,512,42,logistic,0.8831220863292998,0.8502239641905679,0.0,0.9,0.03289812213873189,0.9
0,512,42,random_forest,0.8376711970077448,0.8497174861316708,0.0,0.9,0.012046289123925913,0.9
0,512,42,tabpfn,0.9197875261306764,0.8960805535316467,0.0,0.9,0.023706972599029652,0.9
0,512,43,logistic,0.9103592294113833,0.9038470207860768,0.0,0.9,0.006512208625306437,0.9
0,512,43,random_forest,0.8886777423648762,0.8764621721097552,0.0,0.9,0.012215570255120989,0.9
0,512,43,tabpfn,0.9471367597579956,0.9420409798622132,0.0,0.9,0.00509577989578236,0.9
0,512,44,logistic,0.9014107504028848,0.9053779053785604,0.0,0.9,0.00396715497567568,0.9
0,512,44,random_forest,0.8678113249371795,0.8832647848932028,0.0,0.9,0.015453459956023319,0.9
0,512,44,tabpfn,0.9376494884490968,0.9415333271026612,0.0,0.9,0.003883838653564453,0.9
0,2048,0,logistic,0.889754337930624,0.8810872464792858,0.0,0.9,0.00866709145133815,0.9
0,2048,0,random_forest,0.8694367994789137,0.8692232095613444,0.0,0.9,0.00021358991756936785,0.9
0,2048,0,tabpfn,0.9215114712715148,0.9145801067352296,0.0,0.9,0.006931364536285178,0.9
0,2048,1,logistic,0.9129205908088536,0.9049813586787024,0.0,0.9,0.00793923213015113,0.9
0,2048,1,random_forest,0.9074710194229236,0.9231793392877378,0.0,0.9,0.015708319864814135,0.9
0,2048,1,tabpfn,0.9425532221794128,0.935968816280365,0.0,0.9,0.0065844058990478516,0.9
0,2048,2,logistic,0.8947416473576795,0.9134490532722536,0.0,0.9,0.018707405914574093,0.9
