with_assumptions,absolute_error_mean,ensemble_variance_mean,absolute_error_std,ensemble_variance_std,n
False,0.1681610603261177,0.0001323975034753,0.05741448651713593,6.220394805825111e-05,10000
True,0.03965114503558874,0.0001494222285493,0.057371656524752984,9.449655010122428e-05,10000
