variant,true_prior,scale,noise,tasks,mse_model,se_model,mse_zero,se_zero,mse_always_smooth,se_always_smooth,mse_hard_route,se_hard_route,mse_bayes_mixture,se_bayes_mixture,mse_regime_oracle,se_regime_oracle,trust_posterior_correlation,trust_regime_auroc,trust_mean,posterior_mean,seed
structured,0.5,3.0,0.1,4096,0.5447452664375305,0.008610913529992104,1.002715826034546,0.007829968817532063,1.4135262966156006,0.028635768219828606,0.5294346213340759,0.008759042248129845,0.5294330716133118,0.008758960291743279,0.5294346213340759,0.008759042248129845,0.995567768296608,0.9999475457990742,0.48490971326828003,0.4968423843383789,20260832
structured,0.5,3.0,0.3,4096,0.5664661526679993,0.008234288543462753,1.009859323501587,0.008191217668354511,0.9331409931182861,0.015861673280596733,0.5570603609085083,0.008345461450517178,0.5564902424812317,0.00830537173897028,0.5534054040908813,0.008245807141065598,0.9946941705162454,0.9987437761117152,0.49839988350868225,0.5076994895935059,20260832
structured,0.5,3.0,1.0,4096,0.7607970237731934,0.0073362854309380054,0.9826452732086182,0.007759781088680029,0.8940838575363159,0.010210813023149967,0.7759932279586792,0.008010849356651306,0.7537938952445984,0.007471917197108269,0.7019106149673462,0.006953318603336811,0.968998817872676,0.9020816211797069,0.4626381993293762,0.49927783012390137,20260832
structured,0.9,0.3,0.1,4096,0.9298365712165833,0.006263387389481068,0.9950783252716064,0.006696274038404226,0.911806583404541,0.006215207278728485,0.9333316683769226,0.00635913759469986,0.9217856526374817,0.006240038201212883,0.9016363620758057,0.0060757859610021114,0.8989416143055788,0.7504317690212898,0.48287490010261536,0.5823999047279358,20260832
structured,0.9,0.3,0.3,4096,0.9476408958435059,0.006224673241376877,1.0033460855484009,0.006568886339664459,0.9301164746284485,0.006164885126054287,0.9505075216293335,0.006319989915937185,0.9389472007751465,0.006185072939842939,0.9199764132499695,0.006047042086720467,0.8712368908985142,0.7357681029371705,0.45552241802215576,0.5697897672653198,20260832
structured,0.9,0.3,1.0,4096,0.9817504286766052,0.006445341743528843,1.0143842697143555,0.006674246396869421,0.9715185165405273,0.006384896580129862,0.9863520860671997,0.0064977253787219524,0.9786473512649536,0.006428844761103392,0.9659602642059326,0.006328374147415161,0.7931461252658916,0.599854039666867,0.4759664237499237,0.5249714851379395,20260832
structured,0.9,1.0,0.1,4096,0.49089962244033813,0.005272927228361368,0.9912146925926208,0.007341577671468258,0.5313948392868042,0.00848182663321495,0.47002851963043213,0.005460402928292751,0.4640539884567261,0.005162987392395735,0.4478541910648346,0.004940465558320284,0.9415972984644703,0.986165544772079,0.807746171951294,0.8518662452697754,20260832
structured,0.9,1.0,0.3,4096,0.5381360054016113,0.005390938371419907,0.9969877004623413,0.007571271155029535,0.5654479265213013,0.007597397081553936,0.5282403230667114,0.005596111062914133,0.5206828713417053,0.005295396316796541,0.4994603097438812,0.005025055259466171,0.9544009714627706,0.9784020846376504,0.7671011686325073,0.8129233121871948,20260832
structured,0.9,1.0,1.0,4096,0.7752662897109985,0.006079767365008593,0.996638834476471,0.007447702810168266,0.7454268336296082,0.006334632635116577,0.7869577407836914,0.0065306732431054115,0.7653670907020569,0.0060723708011209965,0.7184301614761353,0.005678420886397362,0.9622020654732698,0.8123837454268918,0.5677490234375,0.6233071684837341,20260832
structured,0.9,3.0,0.1,4096,0.1759825348854065,0.005163440480828285,1.0230467319488525,0.00931663066148758,0.3415471911430359,0.015771744772791862,0.14915192127227783,0.005190222058445215,0.14915111660957336,0.005190209019929171,0.14915192127227783,0.005190222058445215,0.9860846881634716,1.0,0.8637034893035889,0.890350341796875,20260832
structured,0.9,3.0,0.3,4096,0.22389772534370422,0.004773161839693785,1.003309965133667,0.009310469962656498,0.2780974209308624,0.008723506703972816,0.2081538587808609,0.004744383972138166,0.20778094232082367,0.004695081152021885,0.20589640736579895,0.0046759010292589664,0.9785286963624824,0.999825065015207,0.8717796802520752,0.8974037170410156,20260832
structured,0.9,3.0,1.0,4096,0.5385504961013794,0.005709038116037846,0.9814262390136719,0.008847169578075409,0.5062184929847717,0.006510905921459198,0.5404843091964722,0.006289968732744455,0.5178332328796387,0.005647126119583845,0.4696645140647888,0.005052144639194012,0.9494276438412687,0.8765071899267534,0.649345874786377,0.7116209268569946,20260832
