dataset,task,model,seed,precision,action,feature_view,category_view,checkpoint,validation_prediction_mse,validation_max_gap,test_prediction_mse,test_max_gap,initial_validation_mse,amplification,validation_loss,reference_validation_loss,test_loss,reference_test_loss
bank_marketing_subscription,classification,ft_transformer,8101,iea64,3,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3276113446446774,0.3276113446446774,0.3318722750034088,0.3318722750034088
bank_marketing_subscription,classification,ft_transformer,8101,iea64,3,3,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4668010388452756,0.4668010388452756,0.4696027387757433,0.4696027387757433
bank_marketing_subscription,classification,ft_transformer,8101,iea64,3,3,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6077759817991472,0.6077759817991472,0.5975644494612804,0.5975644494612804
bank_marketing_subscription,classification,ft_transformer,8101,iea64,3,3,3,200,0.0,0.0,0.0,0.0,0.0,0.0,0.7241435202695955,0.7241435202695955,0.7166145885636396,0.7166145885636396
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,0,1.3435761387923884e-15,1.7881393432617188e-07,1.3497994052790912e-15,2.086162567138672e-07,1.3435761387923884e-15,1.0,0.5045022905834124,0.5045022916841284,0.5055481758181791,0.5055481759454489
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,1,9.572010523659225e-14,3.993511199951172e-06,9.450552892013011e-14,5.304813385009766e-06,1.3435761387923884e-15,71.24278444139821,0.3018467266073645,0.30184671260407653,0.3092436771435327,0.3092436644397093
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,2,5.64003828105409e-06,0.023314058780670166,6.245745489924131e-06,0.021246224641799927,1.3435761387923884e-15,4197780920.7920136,0.28547653159193637,0.2856868042067882,0.29334348465819476,0.2934577499526733
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,5,8.774257898744516e-05,0.1271567940711975,8.922468035496931e-05,0.12387862801551819,1.3435761387923884e-15,65305252493.02845,0.28516627407433687,0.2849944578745188,0.2933585141031146,0.29289738500255474
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,10,0.0021257908354509565,0.5002236366271973,0.0020133435122267718,0.49228307604789734,1.3435761387923884e-15,1582188589149.5706,0.2941661715687579,0.294998337312065,0.30240622145366475,0.3037453117136589
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,20,0.010133025550249973,0.8666614294052124,0.008630666656384305,0.8144287467002869,1.3435761387923884e-15,7541832024017.319,0.32315302059899526,0.32129612682009245,0.3321348052102973,0.33274217684608737
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,50,0.02385993980580494,0.9937662482261658,0.02503051632659388,0.9925071001052856,1.3435761387923884e-15,17758531963250.22,0.45399413373599307,0.4459598078096901,0.4704980236186488,0.4572191162658894
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,100,0.03366045447613398,0.9967631697654724,0.03375525595285159,0.9987733364105225,1.3435761387923884e-15,25052882009640.43,0.5783825523725852,0.5721452093852959,0.6004466819961838,0.6007090789873246
bank_marketing_subscription,classification,ft_transformer,8202,fp32,1,1,1,200,0.04501455042067279,0.9996941685676575,0.04423849888946822,0.9995922446250916,1.3435761387923884e-15,33503535170795.79,0.7003890251118441,0.6899327001303591,0.7203312471194159,0.720281764381425
bank_marketing_subscription,classification,ft_transformer,8202,fp32,2,2,2,0,1.3582980742770772e-15,1.7881393432617188e-07,1.3500940569720139e-15,1.7881393432617188e-07,1.3582980742770772e-15,1.0,0.5045022913201167,0.5045022916841284,0.5055481758720222,0.5055481759454489
bank_marketing_subscription,classification,ft_transformer,8202,fp32,2,2,2,1,8.090817823769978e-16,2.086162567138672e-07,7.448127226845195e-16,1.7881393432617188e-07,1.3582980742770772e-15,0.5956584918281748,0.30184671374078265,0.30184671260407653,0.3092436669648551,0.3092436644397093
bank_marketing_subscription,classification,ft_transformer,8202,fp32,2,2,2,2,1.127589444559399e-15,2.384185791015625e-07,1.1069695788491346e-15,2.384185791015625e-07,1.3582980742770772e-15,0.8301487471073185,0.2856868025745226,0.2856868042067882,0.2934577484817703,0.2934577499526733
bank_marketing_subscription,classification,ft_transformer,8202,fp32,2,2,2,5,9.114095670994053e-05,0.15060323476791382,8.584490756497912e-05,0.13146674633026123,1.3582980742770772e-15,67099378579.65984,0.28442367216779985,0.2849944578745188,0.29301404857023744,0.29289738500255474
bank_marketing_subscription,classification,ft_transformer,8202,fp32,2,2,2,10,0.002349487923497665,0.6864299178123474,0.0022421446034258485,0.5187469720840454,1.3582980742770772e-15,1729729260455.6814,0.295230491699256,0.294998337312065,0.3044234051483555,0.3037453117136589
