dataset,task,model,seed,precision,checkpoint,validation_loss,test_loss
bank_marketing_subscription,classification,mlp,8303,fp32,200,0.5100545542736714,0.5103364454169771
bank_marketing_subscription,classification,mlp,8303,iea64,0,0.7564476349603576,0.7570512798104094
bank_marketing_subscription,classification,mlp,8303,iea64,1,0.2977101158694656,0.30508522936520877
bank_marketing_subscription,classification,mlp,8303,iea64,2,0.2948534895590557,0.3025445093409165
bank_marketing_subscription,classification,mlp,8303,iea64,5,0.28798285688386277,0.2962324774746689
bank_marketing_subscription,classification,mlp,8303,iea64,10,0.28442237918307683,0.29294997357351177
bank_marketing_subscription,classification,mlp,8303,iea64,20,0.28258892652154427,0.29281555614712146
bank_marketing_subscription,classification,mlp,8303,iea64,50,0.28558187438301047,0.29441038273613285
bank_marketing_subscription,classification,mlp,8303,iea64,100,0.3290917017103809,0.33772373965413294
bank_marketing_subscription,classification,mlp,8303,iea64,200,0.5100537543031188,0.5103339971023597
bank_marketing_subscription,classification,mlp,8404,fp32,0,0.729357131842171,0.7301449337627909
bank_marketing_subscription,classification,mlp,8404,fp32,1,0.297029788753539,0.3032706714539835
bank_marketing_subscription,classification,mlp,8404,fp32,2,0.29381191148918534,0.3008873284031095
bank_marketing_subscription,classification,mlp,8404,fp32,5,0.29069981045287513,0.29800228066877293
bank_marketing_subscription,classification,mlp,8404,fp32,10,0.2844109935345853,0.2927293959211972
bank_marketing_subscription,classification,mlp,8404,fp32,20,0.2820833543365546,0.2916118146270527
bank_marketing_subscription,classification,mlp,8404,fp32,50,0.28832452879058507,0.2938089126513224
bank_marketing_subscription,classification,mlp,8404,fp32,100,0.3291350204132607,0.33436006540531354
bank_marketing_subscription,classification,mlp,8404,fp32,200,0.49716004258376867,0.4933738029187709
bank_marketing_subscription,classification,mlp,8404,iea64,0,0.7293571318867945,0.7301449340801199
bank_marketing_subscription,classification,mlp,8404,iea64,1,0.2970297880702303,0.3032706716144754
bank_marketing_subscription,classification,mlp,8404,iea64,2,0.2938119115321524,0.300887327967735
bank_marketing_subscription,classification,mlp,8404,iea64,5,0.29069980943935386,0.2980022804617508
bank_marketing_subscription,classification,mlp,8404,iea64,10,0.28441099406863807,0.2927293966387665
bank_marketing_subscription,classification,mlp,8404,iea64,20,0.28208335382874,0.291611814465105
bank_marketing_subscription,classification,mlp,8404,iea64,50,0.2883245253905601,0.29380891359584055
bank_marketing_subscription,classification,mlp,8404,iea64,100,0.3291350125752026,0.33436005252209805
bank_marketing_subscription,classification,mlp,8404,iea64,200,0.4971599856305357,0.49337375888247065
bank_marketing_subscription,classification,resnet,8101,fp32,0,0.8950903219506336,0.8924515185874826
bank_marketing_subscription,classification,resnet,8101,fp32,1,0.2930250151155875,0.3016922415563623
bank_marketing_subscription,classification,resnet,8101,fp32,2,0.28441653936731404,0.2937691162125048
bank_marketing_subscription,classification,resnet,8101,fp32,5,0.2827455979906004,0.29141942591560116
bank_marketing_subscription,classification,resnet,8101,fp32,10,0.28432912908884084,0.2959860180543183
bank_marketing_subscription,classification,resnet,8101,fp32,20,0.3255725546141043,0.32867211232785426
bank_marketing_subscription,classification,resnet,8101,fp32,50,0.5162207286914102,0.503771496708193
bank_marketing_subscription,classification,resnet,8101,fp32,100,0.699121090347464,0.7056225789859005
bank_marketing_subscription,classification,resnet,8101,fp32,200,0.830290784214842,0.8218263088040602
bank_marketing_subscription,classification,resnet,8101,iea64,0,0.8950903248815253,0.8924515231540688
bank_marketing_subscription,classification,resnet,8101,iea64,1,0.29302501463586317,0.301692241565824
bank_marketing_subscription,classification,resnet,8101,iea64,2,0.28441653978904596,0.2937691180775779
bank_marketing_subscription,classification,resnet,8101,iea64,5,0.2827455980121936,0.29141942802911447
bank_marketing_subscription,classification,resnet,8101,iea64,10,0.284329131673483,0.2959860157017738
bank_marketing_subscription,classification,resnet,8101,iea64,20,0.3255725983382697,0.3286721673416694
bank_marketing_subscription,classification,resnet,8101,iea64,50,0.5166799482662373,0.5062000866247067
bank_marketing_subscription,classification,resnet,8101,iea64,100,0.7048587230680864,0.6972289066746478
bank_marketing_subscription,classification,resnet,8101,iea64,200,0.8311961882325165,0.8456086106362629
bank_marketing_subscription,classification,resnet,8202,fp32,0,0.5919191370418941,0.5940903047804275
bank_marketing_subscription,classification,resnet,8202,fp32,1,0.30251761579771524,0.3117771034365123
bank_marketing_subscription,classification,resnet,8202,fp32,2,0.285532994654574,0.29478304903906694
bank_marketing_subscription,classification,resnet,8202,fp32,5,0.2878063161652651,0.29715452964113115
bank_marketing_subscription,classification,resnet,8202,fp32,10,0.28531065922459087,0.2964018427249869
bank_marketing_subscription,classification,resnet,8202,fp32,20,0.31312780172107924,0.3249892047414346
bank_marketing_subscription,classification,resnet,8202,fp32,50,0.49423899140700805,0.5083891567458941
bank_marketing_subscription,classification,resnet,8202,fp32,100,0.6736442038821353,0.6713063798792855
bank_marketing_subscription,classification,resnet,8202,fp32,200,0.8599294944080222,0.8466852850523113
bank_marketing_subscription,classification,resnet,8202,iea64,0,0.59191913728055,0.5940903054414218
bank_marketing_subscription,classification,resnet,8202,iea64,1,0.3025176134909302,0.3117770984793596
bank_marketing_subscription,classification,resnet,8202,iea64,2,0.28553299440474567,0.29478304960740054
bank_marketing_subscription,classification,resnet,8202,iea64,5,0.28780631598062006,0.29715453175792306
bank_marketing_subscription,classification,resnet,8202,iea64,10,0.28531066543703726,0.2964018462081191
bank_marketing_subscription,classification,resnet,8202,iea64,20,0.3131278639130097,0.32498925896698666
bank_marketing_subscription,classification,resnet,8202,iea64,50,0.49723436636004864,0.5094304839389523
bank_marketing_subscription,classification,resnet,8202,iea64,100,0.6502434976744612,0.6685663819600806
bank_marketing_subscription,classification,resnet,8202,iea64,200,0.8213207119974083,0.8131242690748125
bank_marketing_subscription,classification,resnet,8303,fp32,0,0.6836563653651491,0.683617127048368
bank_marketing_subscription,classification,resnet,8303,fp32,1,0.29136576705295175,0.2983774661073339
bank_marketing_subscription,classification,resnet,8303,fp32,2,0.28921754330815724,0.2979887522131445
bank_marketing_subscription,classification,resnet,8303,fp32,5,0.28537777446187007,0.294268865693466
bank_marketing_subscription,classification,resnet,8303,fp32,10,0.28744103403556315,0.29607858788857866
bank_marketing_subscription,classification,resnet,8303,fp32,20,0.32662069114822084,0.3366591684118143
bank_marketing_subscription,classification,resnet,8303,fp32,50,0.5193884767546172,0.5186123477903376
bank_marketing_subscription,classification,resnet,8303,fp32,100,0.6993333983964123,0.6942240621393223
bank_marketing_subscription,classification,resnet,8303,fp32,200,0.8500995690508466,0.8370234660796312
bank_marketing_subscription,classification,resnet,8303,iea64,0,0.6836563610567375,0.6836171223394215
bank_marketing_subscription,classification,resnet,8303,iea64,1,0.291365766568154,0.2983774670812254
bank_marketing_subscription,classification,resnet,8303,iea64,2,0.28921754392335797,0.29798875066413555
bank_marketing_subscription,classification,resnet,8303,iea64,5,0.285377775713861,0.2942688677989595
bank_marketing_subscription,classification,resnet,8303,iea64,10,0.2874410373158884,0.2960785866936962
bank_marketing_subscription,classification,resnet,8303,iea64,20,0.3266206949945593,0.336659132755928
bank_marketing_subscription,classification,resnet,8303,iea64,50,0.520060814278558,0.5184338202960116
bank_marketing_subscription,classification,resnet,8303,iea64,100,0.7129511587431858,0.7038735205681351
bank_marketing_subscription,classification,resnet,8303,iea64,200,0.9085747733283345,0.8863228631000662
bank_marketing_subscription,classification,resnet,8404,fp32,0,0.6469687277687922,0.6503087139180842
bank_marketing_subscription,classification,resnet,8404,fp32,1,0.29366362514039496,0.30136685912148137
bank_marketing_subscription,classification,resnet,8404,fp32,2,0.2857042888800088,0.2931449069063717
bank_marketing_subscription,classification,resnet,8404,fp32,5,0.2852427898294505,0.29179198768188513
bank_marketing_subscription,classification,resnet,8404,fp32,10,0.2870652447135289,0.29902792077384455
bank_marketing_subscription,classification,resnet,8404,fp32,20,0.3238516960926014,0.33379768979855917
bank_marketing_subscription,classification,resnet,8404,fp32,50,0.4979354825264808,0.5219907608589234
bank_marketing_subscription,classification,resnet,8404,fp32,100,0.7041001812697919,0.698175026218327
bank_marketing_subscription,classification,resnet,8404,fp32,200,0.8292384406767892,0.8143152871978782
bank_marketing_subscription,classification,resnet,8404,iea64,0,0.6469687301183525,0.650308713415029
bank_marketing_subscription,classification,resnet,8404,iea64,1,0.2936636268916158,0.30136686244257344
bank_marketing_subscription,classification,resnet,8404,iea64,2,0.2857042884420046,0.2931449060758606
bank_marketing_subscription,classification,resnet,8404,iea64,5,0.2852427894928883,0.291791989959769
bank_marketing_subscription,classification,resnet,8404,iea64,10,0.28706524489649926,0.29902792050332533
bank_marketing_subscription,classification,resnet,8404,iea64,20,0.32385177316208874,0.33379778769556756
bank_marketing_subscription,classification,resnet,8404,iea64,50,0.4954349133862975,0.522340310505623
bank_marketing_subscription,classification,resnet,8404,iea64,100,0.7214273378633043,0.7086954446977763
bank_marketing_subscription,classification,resnet,8404,iea64,200,0.8474019598228505,0.8399964779224056
credit_card_default,classification,ft_transformer,8101,fp32,0,0.7834841487208226,0.7799421718012725
credit_card_default,classification,ft_transformer,8101,fp32,1,0.43643862127740907,0.44316299795032077
credit_card_default,classification,ft_transformer,8101,fp32,2,0.43158743793537274,0.43620705729720083
credit_card_default,classification,ft_transformer,8101,fp32,5,0.42879802717226145,0.4330336243523753
credit_card_default,classification,ft_transformer,8101,fp32,10,0.4394144722511575,0.4381604195727681
credit_card_default,classification,ft_transformer,8101,fp32,20,0.4683749839168071,0.4676786673033177
credit_card_default,classification,ft_transformer,8101,fp32,50,0.5832265447713978,0.5867268377096269
credit_card_default,classification,ft_transformer,8101,fp32,100,0.7416892720889826,0.7397658709921834
credit_card_default,classification,ft_transformer,8101,fp32,200,0.9415003332625326,0.9306031471441705
credit_card_default,classification,ft_transformer,8101,iea64,0,0.7834841497445095,0.7799421728415624
credit_card_default,classification,ft_transformer,8101,iea64,1,0.4364386201328413,0.44316299639193113
credit_card_default,classification,ft_transformer,8101,iea64,2,0.4315874414868199,0.43620706027280537
credit_card_default,classification,ft_transformer,8101,iea64,5,0.4283220975712208,0.4322588475671601
credit_card_default,classification,ft_transformer,8101,iea64,10,0.439265192539885,0.4379280538135487
credit_card_default,classification,ft_transformer,8101,iea64,20,0.46582427702389373,0.46198198359351894
credit_card_default,classification,ft_transformer,8101,iea64,50,0.5834413981536941,0.5906291198497502
credit_card_default,classification,ft_transformer,8101,iea64,100,0.7235783246513378,0.7378907280096952
credit_card_default,classification,ft_transformer,8101,iea64,200,0.9184575606484287,0.9264761496047768
credit_card_default,classification,ft_transformer,8202,fp32,0,0.5814507819266511,0.5818218145504409
credit_card_default,classification,ft_transformer,8202,fp32,1,0.43365719213197995,0.4376746884086261
credit_card_default,classification,ft_transformer,8202,fp32,2,0.4322422685156866,0.435955282891908
credit_card_default,classification,ft_transformer,8202,fp32,5,0.430085670448188,0.4338811087903834
credit_card_default,classification,ft_transformer,8202,fp32,10,0.4337515068677188,0.43469166856779323
credit_card_default,classification,ft_transformer,8202,fp32,20,0.4713916513392451,0.462804533040367
credit_card_default,classification,ft_transformer,8202,fp32,50,0.5775972773389735,0.5728664634942313
credit_card_default,classification,ft_transformer,8202,fp32,100,0.7324478913557873,0.6883660769981518
credit_card_default,classification,ft_transformer,8202,fp32,200,0.8898901848377678,0.8519279748490465
credit_card_default,classification,ft_transformer,8202,iea64,0,0.5814507822009162,0.5818218141004252
credit_card_default,classification,ft_transformer,8202,iea64,1,0.4336571933660627,0.4376746908822223
credit_card_default,classification,ft_transformer,8202,iea64,2,0.432242267343264,0.4359552820245266
credit_card_default,classification,ft_transformer,8202,iea64,5,0.4299418732771548,0.43448233996947844
credit_card_default,classification,ft_transformer,8202,iea64,10,0.43475861461030263,0.435046293343917
credit_card_default,classification,ft_transformer,8202,iea64,20,0.4638295124325673,0.4565297042223472
credit_card_default,classification,ft_transformer,8202,iea64,50,0.5835976037057254,0.5852839185968071
credit_card_default,classification,ft_transformer,8202,iea64,100,0.7383795937985294,0.7312110378129031
credit_card_default,classification,ft_transformer,8202,iea64,200,0.9038275248207115,0.879957074410353
credit_card_default,classification,ft_transformer,8303,fp32,0,0.64692931233447,0.6505174803098507
credit_card_default,classification,ft_transformer,8303,fp32,1,0.4350969839770008,0.443897673704033
credit_card_default,classification,ft_transformer,8303,fp32,2,0.43314472589647235,0.43731999484287054
credit_card_default,classification,ft_transformer,8303,fp32,5,0.4333624682758197,0.43660583700305977
credit_card_default,classification,ft_transformer,8303,fp32,10,0.4381696793773622,0.44071875130109917
credit_card_default,classification,ft_transformer,8303,fp32,20,0.4595605213250104,0.45935791319276065
credit_card_default,classification,ft_transformer,8303,fp32,50,0.5716446818473346,0.5649065964726906
credit_card_default,classification,ft_transformer,8303,fp32,100,0.6867388995567177,0.6843642910581588
credit_card_default,classification,ft_transformer,8303,fp32,200,0.9124867367633184,0.8888048835902306
credit_card_default,classification,ft_transformer,8303,iea64,0,0.6469293117731697,0.6505174806356171
credit_card_default,classification,ft_transformer,8303,iea64,1,0.435096980579622,0.44389766759921045
credit_card_default,classification,ft_transformer,8303,iea64,2,0.43319366710375495,0.43736582318538436
credit_card_default,classification,ft_transformer,8303,iea64,5,0.4322237243186999,0.43526054616792814
credit_card_default,classification,ft_transformer,8303,iea64,10,0.4379146591888435,0.4417832608006056
credit_card_default,classification,ft_transformer,8303,iea64,20,0.4643596849599289,0.46630208659104905
credit_card_default,classification,ft_transformer,8303,iea64,50,0.5654716525849007,0.5589647490680074
credit_card_default,classification,ft_transformer,8303,iea64,100,0.714627674652502,0.6828439241887339
credit_card_default,classification,ft_transformer,8303,iea64,200,0.9154310822819983,0.9001273256395045
credit_card_default,classification,ft_transformer,8404,fp32,0,0.6250372930431369,0.6244197534572447
credit_card_default,classification,ft_transformer,8404,fp32,1,0.43498941464558344,0.4415169255086762
credit_card_default,classification,ft_transformer,8404,fp32,2,0.4295674525592019,0.4353798566688539
credit_card_default,classification,ft_transformer,8404,fp32,5,0.42987411512076157,0.4357724818891701
credit_card_default,classification,ft_transformer,8404,fp32,10,0.4326246407899603,0.4362549543270493
credit_card_default,classification,ft_transformer,8404,fp32,20,0.46035485544441096,0.46401178532232845
credit_card_default,classification,ft_transformer,8404,fp32,50,0.5648604768238064,0.5639379113786549
credit_card_default,classification,ft_transformer,8404,fp32,100,0.7338107865385358,0.7099900477812648
credit_card_default,classification,ft_transformer,8404,fp32,200,0.8604639867093189,0.8550404260060948
credit_card_default,classification,ft_transformer,8404,iea64,0,0.6250372928199462,0.6244197527436514
credit_card_default,classification,ft_transformer,8404,iea64,1,0.4349745441408298,0.4415084132011322
credit_card_default,classification,ft_transformer,8404,iea64,2,0.42960018832820984,0.4353083829305838
credit_card_default,classification,ft_transformer,8404,iea64,5,0.4296984434798412,0.4353747321838385
credit_card_default,classification,ft_transformer,8404,iea64,10,0.43246015889390743,0.4351904488567958
credit_card_default,classification,ft_transformer,8404,iea64,20,0.45891062075405836,0.4576690106177225
credit_card_default,classification,ft_transformer,8404,iea64,50,0.5735193882105909,0.5561943576100926
credit_card_default,classification,ft_transformer,8404,iea64,100,0.7105760717547686,0.6991887238227446
credit_card_default,classification,ft_transformer,8404,iea64,200,0.8867921861777893,0.8819943761904575
credit_card_default,classification,mlp,8101,fp32,0,0.6808175320971173,0.6810013910001941
credit_card_default,classification,mlp,8101,fp32,1,0.4509429349470626,0.4578668664427519
credit_card_default,classification,mlp,8101,fp32,2,0.4416472716788311,0.4480880217177349
credit_card_default,classification,mlp,8101,fp32,5,0.4298706999532471,0.43697171368405635
credit_card_default,classification,mlp,8101,fp32,10,0.42845115198198147,0.43456013196693766
credit_card_default,classification,mlp,8101,fp32,20,0.42716354782525645,0.43133947814332213
credit_card_default,classification,mlp,8101,fp32,50,0.4364123863945554,0.4378546955091082
credit_card_default,classification,mlp,8101,fp32,100,0.46657022508341583,0.4630052683281738
credit_card_default,classification,mlp,8101,fp32,200,0.5538672891321652,0.5491420773569295
credit_card_default,classification,mlp,8101,iea64,0,0.6808175322361106,0.6810013917187663
credit_card_default,classification,mlp,8101,iea64,1,0.45094293358870247,0.4578668671194736
credit_card_default,classification,mlp,8101,iea64,2,0.441647271458998,0.44808802111828794
credit_card_default,classification,mlp,8101,iea64,5,0.4298707009131011,0.43697171432875453
credit_card_default,classification,mlp,8101,iea64,10,0.42845115143858703,0.4345601314899268
credit_card_default,classification,mlp,8101,iea64,20,0.4271635471917113,0.43133947713970655
credit_card_default,classification,mlp,8101,iea64,50,0.4364123850113403,0.4378546976166698
credit_card_default,classification,mlp,8101,iea64,100,0.4665702211173075,0.4630052639748528
credit_card_default,classification,mlp,8101,iea64,200,0.5538671486288325,0.5491420925550308
credit_card_default,classification,mlp,8202,fp32,0,0.7009782084569721,0.7010964884631345
credit_card_default,classification,mlp,8202,fp32,1,0.4500819272018803,0.45961488517881816
credit_card_default,classification,mlp,8202,fp32,2,0.43686505997873604,0.44487413018267946
