dataset,task,model,seed,precision,checkpoint,validation_loss,test_loss
bank_marketing_subscription,classification,mlp,6505,fp32,20,0.30599327932431,0.32755270697379285
bank_marketing_subscription,classification,mlp,6505,iea64,0,0.6882563831619909,0.6888703433565473
bank_marketing_subscription,classification,mlp,6505,iea64,1,0.5249217641423811,0.5257974652905131
bank_marketing_subscription,classification,mlp,6505,iea64,2,0.38306497797864436,0.3818010454310875
bank_marketing_subscription,classification,mlp,6505,iea64,5,0.3324541662245914,0.3413187505691351
bank_marketing_subscription,classification,mlp,6505,iea64,10,0.3047587686887479,0.32849790484921715
bank_marketing_subscription,classification,mlp,6505,iea64,20,0.3059932747304338,0.3275527051637086
bank_marketing_subscription,classification,mlp,6606,fp32,0,0.6711701082752981,0.6706928853408234
bank_marketing_subscription,classification,mlp,6606,fp32,1,0.4887127177717517,0.48638685587320174
bank_marketing_subscription,classification,mlp,6606,fp32,2,0.36696357168173793,0.36182557662007003
bank_marketing_subscription,classification,mlp,6606,fp32,5,0.3358581777890238,0.34446872321806105
bank_marketing_subscription,classification,mlp,6606,fp32,10,0.3092566848332149,0.3318175847804209
bank_marketing_subscription,classification,mlp,6606,fp32,20,0.3075586366103885,0.325181027890963
bank_marketing_subscription,classification,mlp,6606,iea64,0,0.671170108553394,0.670692884212917
bank_marketing_subscription,classification,mlp,6606,iea64,1,0.48871271897502266,0.4863868546609895
bank_marketing_subscription,classification,mlp,6606,iea64,2,0.36696357250328837,0.3618255783253618
bank_marketing_subscription,classification,mlp,6606,iea64,5,0.33585817838877263,0.34446872473688506
bank_marketing_subscription,classification,mlp,6606,iea64,10,0.3092566844253122,0.3318175820652579
bank_marketing_subscription,classification,mlp,6606,iea64,20,0.30755863789310567,0.32518102501994534
bank_marketing_subscription,classification,mlp,6707,fp32,0,0.7178584129554986,0.7169652497354296
bank_marketing_subscription,classification,mlp,6707,fp32,1,0.5454307858544086,0.5421396451294455
bank_marketing_subscription,classification,mlp,6707,fp32,2,0.38059750278082627,0.3750562320812696
bank_marketing_subscription,classification,mlp,6707,fp32,5,0.3352304210909298,0.34172670170711794
bank_marketing_subscription,classification,mlp,6707,fp32,10,0.3121434053566181,0.33185143203477074
bank_marketing_subscription,classification,mlp,6707,fp32,20,0.3082564193647363,0.32459103417293483
bank_marketing_subscription,classification,mlp,6707,iea64,0,0.7178584129751036,0.7169652501492404
bank_marketing_subscription,classification,mlp,6707,iea64,1,0.5454307846287136,0.5421396443958156
bank_marketing_subscription,classification,mlp,6707,iea64,2,0.3805975022396812,0.37505623298022933
bank_marketing_subscription,classification,mlp,6707,iea64,5,0.33523041678929644,0.34172670056803356
bank_marketing_subscription,classification,mlp,6707,iea64,10,0.3121434077605892,0.331851431402403
bank_marketing_subscription,classification,mlp,6707,iea64,20,0.3082564215185018,0.3245910357356486
bank_marketing_subscription,classification,mlp,6808,fp32,0,0.7373329051129525,0.7386275392993362
bank_marketing_subscription,classification,mlp,6808,fp32,1,0.5404226293612269,0.5406100563909028
bank_marketing_subscription,classification,mlp,6808,fp32,2,0.3744284856211453,0.3758837831548988
bank_marketing_subscription,classification,mlp,6808,fp32,5,0.3329201142304036,0.3424782985021073
bank_marketing_subscription,classification,mlp,6808,fp32,10,0.31106932270115417,0.3308671627872571
bank_marketing_subscription,classification,mlp,6808,fp32,20,0.3086658865355645,0.32496379003981163
bank_marketing_subscription,classification,mlp,6808,iea64,0,0.7373329047500548,0.7386275385860059
bank_marketing_subscription,classification,mlp,6808,iea64,1,0.540422628644226,0.5406100532078058
bank_marketing_subscription,classification,mlp,6808,iea64,2,0.3744284908784277,0.37588378153214197
bank_marketing_subscription,classification,mlp,6808,iea64,5,0.3329201117225139,0.3424782980397958
bank_marketing_subscription,classification,mlp,6808,iea64,10,0.31106932390542913,0.33086715852060944
bank_marketing_subscription,classification,mlp,6808,iea64,20,0.3086658898573366,0.3249637896197803
bank_marketing_subscription,classification,resnet,6101,fp32,0,0.7060617386945869,0.7018343718114866
bank_marketing_subscription,classification,resnet,6101,fp32,1,0.3338270351129654,0.3446349601499405
bank_marketing_subscription,classification,resnet,6101,fp32,2,0.31771148594664433,0.33392532641715855
bank_marketing_subscription,classification,resnet,6101,fp32,5,0.2926202851540779,0.3170518476901934
bank_marketing_subscription,classification,resnet,6101,fp32,10,0.3241728589092473,0.33677667185625426
bank_marketing_subscription,classification,resnet,6101,fp32,20,0.4577426738103469,0.42128379172994435
bank_marketing_subscription,classification,resnet,6101,iea64,0,0.7060617397432519,0.7018343671321547
bank_marketing_subscription,classification,resnet,6101,iea64,1,0.33382703589224505,0.34463496701301644
bank_marketing_subscription,classification,resnet,6101,iea64,2,0.3177114874338332,0.33392533689296156
bank_marketing_subscription,classification,resnet,6101,iea64,5,0.2926202809634558,0.3170518401289783
bank_marketing_subscription,classification,resnet,6101,iea64,10,0.32417285559570763,0.33677666041966847
bank_marketing_subscription,classification,resnet,6101,iea64,20,0.457742681073779,0.4212837626117557
bank_marketing_subscription,classification,resnet,6202,fp32,0,1.1095529691191985,1.1239613754783562
bank_marketing_subscription,classification,resnet,6202,fp32,1,0.35997069519451064,0.3772004899130388
bank_marketing_subscription,classification,resnet,6202,fp32,2,0.3295229910065189,0.345604946039463
bank_marketing_subscription,classification,resnet,6202,fp32,5,0.3017682466777235,0.31714341947645525
bank_marketing_subscription,classification,resnet,6202,fp32,10,0.31826985436234567,0.34092803576666
bank_marketing_subscription,classification,resnet,6202,fp32,20,0.46021638221658295,0.4708831165180487
bank_marketing_subscription,classification,resnet,6202,iea64,0,1.109552972301767,1.1239613670398523
bank_marketing_subscription,classification,resnet,6202,iea64,1,0.35997069048253516,0.37720048743767093
bank_marketing_subscription,classification,resnet,6202,iea64,2,0.32952299491269504,0.34560494111899653
bank_marketing_subscription,classification,resnet,6202,iea64,5,0.30176824420848913,0.31714341482419744
bank_marketing_subscription,classification,resnet,6202,iea64,10,0.318269853669181,0.34092804364647933
bank_marketing_subscription,classification,resnet,6202,iea64,20,0.46021639967865646,0.4708831188893635
bank_marketing_subscription,classification,resnet,6303,fp32,0,0.625132069032273,0.6348662581251641
bank_marketing_subscription,classification,resnet,6303,fp32,1,0.3293473094118562,0.3375708473197402
bank_marketing_subscription,classification,resnet,6303,fp32,2,0.31956817799070114,0.3336855569647732
bank_marketing_subscription,classification,resnet,6303,fp32,5,0.30544201898341394,0.319607874251448
bank_marketing_subscription,classification,resnet,6303,fp32,10,0.33765426263500686,0.35757893841691746
bank_marketing_subscription,classification,resnet,6303,fp32,20,0.4504372619620527,0.45332633264970157
bank_marketing_subscription,classification,resnet,6303,iea64,0,0.6251320649797445,0.634866250219935
bank_marketing_subscription,classification,resnet,6303,iea64,1,0.32934730575381405,0.3375708501236111
bank_marketing_subscription,classification,resnet,6303,iea64,2,0.319568180588529,0.3336855602763193
bank_marketing_subscription,classification,resnet,6303,iea64,5,0.30544202439881013,0.3196078775852369
bank_marketing_subscription,classification,resnet,6303,iea64,10,0.33765428409773096,0.35757894239604304
bank_marketing_subscription,classification,resnet,6303,iea64,20,0.4504372184922352,0.4533263154793886
bank_marketing_subscription,classification,resnet,6404,fp32,0,0.8254960447762807,0.8080773124165856
bank_marketing_subscription,classification,resnet,6404,fp32,1,0.3491833402114851,0.36419892365946327
bank_marketing_subscription,classification,resnet,6404,fp32,2,0.3246029461579971,0.3442866259199425
bank_marketing_subscription,classification,resnet,6404,fp32,5,0.29628471426545483,0.3169002026478558
bank_marketing_subscription,classification,resnet,6404,fp32,10,0.3105241431779274,0.3395206536431809
bank_marketing_subscription,classification,resnet,6404,fp32,20,0.4152473914074061,0.4374523379654339
bank_marketing_subscription,classification,resnet,6404,iea64,0,0.8254960428857034,0.8080773210838559
bank_marketing_subscription,classification,resnet,6404,iea64,1,0.3491833443226242,0.36419891989361863
bank_marketing_subscription,classification,resnet,6404,iea64,2,0.32460294560103764,0.3442866262198073
bank_marketing_subscription,classification,resnet,6404,iea64,5,0.296284711346553,0.3169001978330298
bank_marketing_subscription,classification,resnet,6404,iea64,10,0.31052413555412217,0.3395206630206622
bank_marketing_subscription,classification,resnet,6404,iea64,20,0.4152473992660017,0.43745232725728633
bank_marketing_subscription,classification,resnet,6505,fp32,0,1.0059495138482715,1.0063312373381381
bank_marketing_subscription,classification,resnet,6505,fp32,1,0.3538175638354526,0.37123078738990484
bank_marketing_subscription,classification,resnet,6505,fp32,2,0.3211273722186696,0.34144519778566385
bank_marketing_subscription,classification,resnet,6505,fp32,5,0.2985983606321566,0.3169016361791467
bank_marketing_subscription,classification,resnet,6505,fp32,10,0.3331146758694097,0.3483989097555429
bank_marketing_subscription,classification,resnet,6505,fp32,20,0.40919430460169653,0.4476275994256775
bank_marketing_subscription,classification,resnet,6505,iea64,0,1.0059495174295363,1.0063312212705724
bank_marketing_subscription,classification,resnet,6505,iea64,1,0.3538175702063512,0.3712307906569345
bank_marketing_subscription,classification,resnet,6505,iea64,2,0.3211273755013993,0.34144520119602173
bank_marketing_subscription,classification,resnet,6505,iea64,5,0.2985983587257806,0.31690163497602863
bank_marketing_subscription,classification,resnet,6505,iea64,10,0.33311468659898125,0.3483989087014574
bank_marketing_subscription,classification,resnet,6505,iea64,20,0.4091943000129266,0.44762762840930215
bank_marketing_subscription,classification,resnet,6606,fp32,0,0.5989054412168673,0.5912506883427091
bank_marketing_subscription,classification,resnet,6606,fp32,1,0.3375798105288317,0.3519357510299313
bank_marketing_subscription,classification,resnet,6606,fp32,2,0.3200520356766906,0.34393786014382977
bank_marketing_subscription,classification,resnet,6606,fp32,5,0.29818600139978135,0.3316764275130807
bank_marketing_subscription,classification,resnet,6606,fp32,10,0.3169214996196578,0.34749960924002354
bank_marketing_subscription,classification,resnet,6606,fp32,20,0.4431591450185933,0.4883586438162981
bank_marketing_subscription,classification,resnet,6606,iea64,0,0.5989054420972155,0.5912506901835248
bank_marketing_subscription,classification,resnet,6606,iea64,1,0.33757980369259677,0.35193574901206764
bank_marketing_subscription,classification,resnet,6606,iea64,2,0.3200520377872909,0.34393786524344405
bank_marketing_subscription,classification,resnet,6606,iea64,5,0.29818600538306317,0.33167643431578375
bank_marketing_subscription,classification,resnet,6606,iea64,10,0.31692149386983204,0.3474996052301709
bank_marketing_subscription,classification,resnet,6606,iea64,20,0.4431591461336989,0.4883586871738933
bank_marketing_subscription,classification,resnet,6707,fp32,0,0.4599647227647776,0.4620521903940725
bank_marketing_subscription,classification,resnet,6707,fp32,1,0.3197041375535716,0.33994840895201456
bank_marketing_subscription,classification,resnet,6707,fp32,2,0.30604186534336886,0.3225102478945152
bank_marketing_subscription,classification,resnet,6707,fp32,5,0.32198815407776993,0.33598303044920186
bank_marketing_subscription,classification,resnet,6707,fp32,10,0.3533961630633407,0.3741573135010078
bank_marketing_subscription,classification,resnet,6707,fp32,20,0.4981997131010463,0.5073963911589254
bank_marketing_subscription,classification,resnet,6707,iea64,0,0.45996472237575464,0.4620521896856024
bank_marketing_subscription,classification,resnet,6707,iea64,1,0.31970413479963583,0.33994841120957414
bank_marketing_subscription,classification,resnet,6707,iea64,2,0.30604186995260835,0.32251025062607347
bank_marketing_subscription,classification,resnet,6707,iea64,5,0.321988161525418,0.3359830264937137
bank_marketing_subscription,classification,resnet,6707,iea64,10,0.3533961784467173,0.3741573097207531
bank_marketing_subscription,classification,resnet,6707,iea64,20,0.4981996954660042,0.5073963757493337
bank_marketing_subscription,classification,resnet,6808,fp32,0,0.762793259575473,0.7654480909148271
bank_marketing_subscription,classification,resnet,6808,fp32,1,0.3300191808759232,0.3468489994282844
bank_marketing_subscription,classification,resnet,6808,fp32,2,0.3195188618790439,0.34148353244786234
bank_marketing_subscription,classification,resnet,6808,fp32,5,0.30118186838875183,0.32035744905572905
bank_marketing_subscription,classification,resnet,6808,fp32,10,0.3224094863567404,0.34585891767763843
bank_marketing_subscription,classification,resnet,6808,fp32,20,0.4413704363758598,0.4556686675511945
bank_marketing_subscription,classification,resnet,6808,iea64,0,0.7627932636240463,0.7654480919723405
bank_marketing_subscription,classification,resnet,6808,iea64,1,0.33001917809630443,0.346848997584577
bank_marketing_subscription,classification,resnet,6808,iea64,2,0.3195188670788048,0.34148353224399597
bank_marketing_subscription,classification,resnet,6808,iea64,5,0.30118186823011683,0.32035744661852916
bank_marketing_subscription,classification,resnet,6808,iea64,10,0.32240948974601324,0.3458589201159834
bank_marketing_subscription,classification,resnet,6808,iea64,20,0.44137043646716834,0.45566868400600036
credit_card_default,classification,ft_transformer,6101,fp32,0,0.6049330796963023,0.6131564484579761
credit_card_default,classification,ft_transformer,6101,fp32,1,0.4601308200868762,0.4527792088216358
credit_card_default,classification,ft_transformer,6101,fp32,2,0.4528222866434182,0.44284340925118937
credit_card_default,classification,ft_transformer,6101,fp32,5,0.4325478858764047,0.42613248683959853
credit_card_default,classification,ft_transformer,6101,fp32,10,0.43687322389137284,0.4165787164767843
credit_card_default,classification,ft_transformer,6101,fp32,20,0.4861426895192395,0.4618484094601533
credit_card_default,classification,ft_transformer,6101,iea64,0,0.6049330801462507,0.6131564529628004
credit_card_default,classification,ft_transformer,6101,iea64,1,0.46013082803727007,0.4527792081163574
credit_card_default,classification,ft_transformer,6101,iea64,2,0.452822286915474,0.44284340794908955
credit_card_default,classification,ft_transformer,6101,iea64,5,0.4325263032769217,0.42617375083377373
credit_card_default,classification,ft_transformer,6101,iea64,10,0.4351354949787124,0.4158453167967996
credit_card_default,classification,ft_transformer,6101,iea64,20,0.49194576489316405,0.4661286661016927
credit_card_default,classification,ft_transformer,6202,fp32,0,0.7501853738432854,0.7684210133227006
credit_card_default,classification,ft_transformer,6202,fp32,1,0.48521950451487517,0.489055231850399
credit_card_default,classification,ft_transformer,6202,fp32,2,0.4574608375132031,0.45411353999470727
credit_card_default,classification,ft_transformer,6202,fp32,5,0.43136299433256536,0.42859049953711326
