domain,seed,schema,method,dimension,metric_distortion,test_scope,alpha,train_mse,val_mse,test_mse
interval,20260880,2,code_rbf,16,0.18900271873899122,all_states,1e-06,0.11656031114376576,0.11970309999765771,0.11937918486035803
interval,20260880,2,mpe_native,16,0.18900271873899122,all_states,1e-06,0.050206802840285294,0.05268576450444419,0.056624370766022135
interval,20260880,2,mmpe_native,16,0.18900271873899122,all_states,10.0,0.04794980050967767,0.048272623934917026,0.05326016741129047
interval,20260880,2,mpe_corrupt,16,0.18900271873899122,all_states,0.01,0.9103379564988807,0.9154983872441447,0.8518569934500626
interval,20260880,3,linear,16,0.06465266877823428,all_states,10.0,0.7014286590138101,0.7532387122428789,0.6764683047281943
interval,20260880,3,ple,16,0.06465266877823428,all_states,1.0,0.0552345252153688,0.059117605791829834,0.06177998162926439
interval,20260880,3,periodic,16,0.06465266877823428,all_states,10.0,0.06594040942824672,0.0637655041046585,0.07101863378890051
interval,20260880,3,code_rbf,16,0.06465266877823428,all_states,1e-06,0.06547504946865289,0.0692282436201854,0.07063456876840557
interval,20260880,3,mpe_native,16,0.06465266877823428,all_states,1e-06,0.050206802840285294,0.05268576450444419,0.056624370766022135
interval,20260880,3,mmpe_native,16,0.06465266877823428,all_states,10.0,0.04794980050967767,0.048272623934917026,0.05326016741129047
interval,20260880,3,mpe_corrupt,16,0.06465266877823428,all_states,0.01,0.9103379564988807,0.9154983872441447,0.8518569934500626
interval,20260880,4,linear,16,0.07882494918195171,all_states,10.0,0.7701052870068201,0.8308764106620934,0.7423287702367457
interval,20260880,4,ple,16,0.07882494918195171,all_states,1.0,0.05476120005480478,0.058096970712754555,0.06093933256593947
interval,20260880,4,periodic,16,0.07882494918195171,all_states,10.0,0.07339326236160053,0.07057769172703962,0.07622046589737116
interval,20260880,4,code_rbf,16,0.07882494918195171,all_states,1e-06,0.04865910603273942,0.051173194926382164,0.05480692525586307
interval,20260880,4,mpe_native,16,0.07882494918195171,all_states,1e-06,0.050206802840285294,0.05268576450444419,0.056624370766022135
interval,20260880,4,mmpe_native,16,0.07882494918195171,all_states,10.0,0.04794980050967767,0.048272623934917026,0.05326016741129047
interval,20260880,4,mpe_corrupt,16,0.07882494918195171,all_states,0.01,0.9103379564988807,0.9154983872441447,0.8518569934500626
interval,20260880,5,linear,16,0.10448133669725301,all_states,10.0,0.7012977945336443,0.7533955009972049,0.673817278353646
interval,20260880,5,ple,16,0.10448133669725301,all_states,1.0,0.05472544220213072,0.05787043896830014,0.06100245705154466
interval,20260880,5,periodic,16,0.10448133669725301,all_states,10.0,0.06868939317904912,0.06692559672340773,0.0747532914749821
interval,20260880,5,code_rbf,16,0.10448133669725301,all_states,1e-06,0.061949794934495955,0.06592432698242078,0.06720993309113686
interval,20260880,5,mpe_native,16,0.10448133669725301,all_states,1e-06,0.050206802840285294,0.05268576450444419,0.056624370766022135
interval,20260880,5,mmpe_native,16,0.10448133669725301,all_states,10.0,0.04794980050967767,0.048272623934917026,0.05326016741129047
interval,20260880,5,mpe_corrupt,16,0.10448133669725301,all_states,0.01,0.9103379564988807,0.9154983872441447,0.8518569934500626
interval,20260880,6,linear,16,0.023494460835891018,all_states,10.0,0.6381886113455046,0.6889529406012949,0.6241623699800428
interval,20260880,6,ple,16,0.023494460835891018,all_states,1.0,0.054815085112586835,0.057643904908116675,0.06093194263881955
interval,20260880,6,periodic,16,0.023494460835891018,all_states,1e-06,0.05906899616880267,0.058669732007707386,0.06475593846693163
interval,20260880,6,code_rbf,16,0.023494460835891018,all_states,0.0001,0.04825077124362212,0.050130214929340416,0.05407270259670586
interval,20260880,6,mpe_native,16,0.023494460835891018,all_states,1e-06,0.050206802840285294,0.05268576450444419,0.056624370766022135
interval,20260880,6,mmpe_native,16,0.023494460835891018,all_states,10.0,0.04794980050967767,0.048272623934917026,0.05326016741129047
interval,20260880,6,mpe_corrupt,16,0.023494460835891018,all_states,0.01,0.9103379564988807,0.9154983872441447,0.8518569934500626
interval,20260880,7,linear,16,0.05663300560491291,all_states,10.0,0.6495016364363776,0.6974160470192836,0.6284652782882841
interval,20260880,7,ple,16,0.05663300560491291,all_states,1.0,0.056327166013748514,0.058617975777008405,0.06283344227503378
interval,20260880,7,periodic,16,0.05663300560491291,all_states,1.0,0.08618764059229654,0.08843695162763261,0.0975394883392989
interval,20260880,7,code_rbf,16,0.05663300560491291,all_states,1e-06,0.062335536618679764,0.06468545261661104,0.06955611905220387
interval,20260880,7,mpe_native,16,0.05663300560491291,all_states,1e-06,0.050206802840285294,0.05268576450444419,0.056624370766022135
interval,20260880,7,mmpe_native,16,0.05663300560491291,all_states,10.0,0.04794980050967767,0.048272623934917026,0.05326016741129047
interval,20260880,7,mpe_corrupt,16,0.05663300560491291,all_states,0.01,0.9103379564988807,0.9154983872441447,0.8518569934500626
interval,20260881,0,linear,16,0.0,all_states,1e-06,0.7199884987617235,0.6800128303286942,0.7365947978883569
interval,20260881,0,ple,16,0.0,all_states,1e-06,0.060788149895944305,0.06724318570156423,0.07063642648307142
interval,20260881,0,periodic,16,0.0,all_states,1.0,0.06418959404985804,0.0666871191659023,0.06778762733130712
interval,20260881,0,code_rbf,16,0.0,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,0,mpe_native,16,0.0,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,0,mmpe_native,16,0.0,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,0,mpe_corrupt,16,0.0,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,1,linear,16,0.09259665172681997,all_states,1e-06,0.7734848023106405,0.7245068995981698,0.8100087552343594
interval,20260881,1,ple,16,0.09259665172681997,all_states,1e-06,0.062119303260078154,0.06728984127617711,0.07116293682604667
interval,20260881,1,periodic,16,0.09259665172681997,all_states,10.0,0.10461777308896186,0.11315103485400968,0.09875872531893881
interval,20260881,1,code_rbf,16,0.09259665172681997,all_states,1e-06,0.07896964748298309,0.09026027971756326,0.080506627322055
interval,20260881,1,mpe_native,16,0.09259665172681997,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,1,mmpe_native,16,0.09259665172681997,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,1,mpe_corrupt,16,0.09259665172681997,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,2,linear,16,0.21129099384174876,all_states,1e-06,0.837782614291508,0.7865726710927072,0.8841831608196973
interval,20260881,2,ple,16,0.21129099384174876,all_states,1e-06,0.06365645791387217,0.06821788734628542,0.07245837393021658
interval,20260881,2,periodic,16,0.21129099384174876,all_states,10.0,0.13839240575477108,0.14371860010793303,0.13730134227643878
interval,20260881,2,code_rbf,16,0.21129099384174876,all_states,1e-06,0.130365653837836,0.1374410781903753,0.12548491515885415
interval,20260881,2,mpe_native,16,0.21129099384174876,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,2,mmpe_native,16,0.21129099384174876,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,2,mpe_corrupt,16,0.21129099384174876,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,3,linear,16,0.06753613104582734,all_states,1e-06,0.7386259854696544,0.7061055343916032,0.7414714248964953
interval,20260881,3,ple,16,0.06753613104582734,all_states,1e-06,0.06133121249770603,0.06848094051118551,0.07192062758357175
interval,20260881,3,periodic,16,0.06753613104582734,all_states,10.0,0.06905867106644555,0.07354125697972129,0.07189901239885434
interval,20260881,3,code_rbf,16,0.06753613104582734,all_states,1e-06,0.0661613178629872,0.07525649775194132,0.07201830986499098
interval,20260881,3,mpe_native,16,0.06753613104582734,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,3,mmpe_native,16,0.06753613104582734,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,3,mpe_corrupt,16,0.06753613104582734,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,4,linear,16,0.08869156872866601,all_states,1e-06,0.7852796545828399,0.7368446173505387,0.8220492207388316
interval,20260881,4,ple,16,0.08869156872866601,all_states,1e-06,0.06028896452605823,0.06619767121937065,0.06987729566489882
interval,20260881,4,periodic,16,0.08869156872866601,all_states,10.0,0.0780840398163564,0.0849950315761034,0.0822116884524104
interval,20260881,4,code_rbf,16,0.08869156872866601,all_states,1e-06,0.051319246972860964,0.05534858111684251,0.054758302751606355
interval,20260881,4,mpe_native,16,0.08869156872866601,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,4,mmpe_native,16,0.08869156872866601,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,4,mpe_corrupt,16,0.08869156872866601,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,5,linear,16,0.10776194343549461,all_states,10.0,0.7406298810292286,0.7114026280829698,0.7401815258066706
interval,20260881,5,ple,16,0.10776194343549461,all_states,1e-06,0.06105764892839116,0.06814265132458004,0.0712711155735041
interval,20260881,5,periodic,16,0.10776194343549461,all_states,1e-06,0.07527986495783925,0.07899791701324521,0.07458616585340269
interval,20260881,5,code_rbf,16,0.10776194343549461,all_states,1e-06,0.0628076090026383,0.07148358666616693,0.06960652995442153
interval,20260881,5,mpe_native,16,0.10776194343549461,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,5,mmpe_native,16,0.10776194343549461,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,5,mpe_corrupt,16,0.10776194343549461,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,6,linear,16,0.025453616197957163,all_states,1e-06,0.670885541227068,0.6306053030087116,0.6827926349968174
interval,20260881,6,ple,16,0.025453616197957163,all_states,1e-06,0.0616307376920318,0.06802808992569863,0.07140115165553282
interval,20260881,6,periodic,16,0.025453616197957163,all_states,10.0,0.0639837034681725,0.06655639357745795,0.06895413604411608
interval,20260881,6,code_rbf,16,0.025453616197957163,all_states,1e-06,0.05067162855838406,0.054391180921361484,0.05644069959979272
interval,20260881,6,mpe_native,16,0.025453616197957163,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,6,mmpe_native,16,0.025453616197957163,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,6,mpe_corrupt,16,0.025453616197957163,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260881,7,linear,16,0.05991904140072979,all_states,1e-06,0.6890024899498165,0.6582328408259095,0.6882008297965809
interval,20260881,7,ple,16,0.05991904140072979,all_states,1e-06,0.06257512090288952,0.06922102496137647,0.07354408957072842
interval,20260881,7,periodic,16,0.05991904140072979,all_states,1.0,0.09329073028314847,0.08857370928259314,0.09497986428224832
interval,20260881,7,code_rbf,16,0.05991904140072979,all_states,1e-06,0.07008440873562881,0.06993059303118221,0.07157061720860869
interval,20260881,7,mpe_native,16,0.05991904140072979,all_states,1e-06,0.05329290472113097,0.0577647491096355,0.057682115905734244
interval,20260881,7,mmpe_native,16,0.05991904140072979,all_states,1e-06,0.05301756361077741,0.05621610100476568,0.056406317381436824
interval,20260881,7,mpe_corrupt,16,0.05991904140072979,all_states,0.01,0.9474944854082104,0.9174319244494084,0.9609620824045085
interval,20260882,0,linear,16,0.0,all_states,100.0,0.689871241996823,0.6132649458439174,0.7281645150388882
interval,20260882,0,ple,16,0.0,all_states,10.0,0.05579687243208447,0.06065691062661261,0.05533142887437812
interval,20260882,0,periodic,16,0.0,all_states,10.0,0.06104502920716044,0.07358848343735631,0.05688224327535655
interval,20260882,0,code_rbf,16,0.0,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,0,mpe_native,16,0.0,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,0,mmpe_native,16,0.0,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,0,mpe_corrupt,16,0.0,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,1,linear,16,0.0893994923988497,all_states,100.0,0.7566566701792206,0.6548615992402723,0.7946310450991292
interval,20260882,1,ple,16,0.0893994923988497,all_states,10.0,0.05730590615226606,0.0635957609038404,0.055878706468910515
interval,20260882,1,periodic,16,0.0893994923988497,all_states,100.0,0.09534704003858922,0.11670950180125733,0.0858224737707439
interval,20260882,1,code_rbf,16,0.0893994923988497,all_states,1e-06,0.07011052641064942,0.08521883265236746,0.06617130255728834
interval,20260882,1,mpe_native,16,0.0893994923988497,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,1,mmpe_native,16,0.0893994923988497,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,1,mpe_corrupt,16,0.0893994923988497,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,2,linear,16,0.20943986772567236,all_states,100.0,0.8273612508976398,0.7100897177572718,0.8606617051766344
interval,20260882,2,ple,16,0.20943986772567236,all_states,10.0,0.059134853607404794,0.06736544693614743,0.05698593574336235
interval,20260882,2,periodic,16,0.20943986772567236,all_states,10.0,0.12865182467870614,0.14269074732267065,0.1234064481510682
interval,20260882,2,code_rbf,16,0.20943986772567236,all_states,1e-06,0.11517893081120206,0.1393782215108543,0.10747228217930074
interval,20260882,2,mpe_native,16,0.20943986772567236,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,2,mmpe_native,16,0.20943986772567236,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,2,mpe_corrupt,16,0.20943986772567236,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,3,linear,16,0.05401785241828916,all_states,100.0,0.6953790897008384,0.639869970025431,0.7275252285019097
interval,20260882,3,ple,16,0.05401785241828916,all_states,10.0,0.05586460463163983,0.0615400095898451,0.05598417594525946
interval,20260882,3,periodic,16,0.05401785241828916,all_states,10.0,0.06717595209220925,0.08262816131765113,0.060258436872532406
interval,20260882,3,code_rbf,16,0.05401785241828916,all_states,1e-06,0.07243578302753331,0.06802994593598315,0.06941321246879406
interval,20260882,3,mpe_native,16,0.05401785241828916,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,3,mmpe_native,16,0.05401785241828916,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,3,mpe_corrupt,16,0.05401785241828916,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,4,linear,16,0.08617089636033104,all_states,100.0,0.7673221871782965,0.6647278601731946,0.8061431776455423
interval,20260882,4,ple,16,0.08617089636033104,all_states,10.0,0.056295880911457076,0.0612181362416548,0.05585977408180947
interval,20260882,4,periodic,16,0.08617089636033104,all_states,100.0,0.07607888277863412,0.08992105654668306,0.06967674777295604
interval,20260882,4,code_rbf,16,0.08617089636033104,all_states,1e-06,0.052439374497978225,0.055331517893335284,0.048451785274493835
interval,20260882,4,mpe_native,16,0.08617089636033104,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,4,mmpe_native,16,0.08617089636033104,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,4,mpe_corrupt,16,0.08617089636033104,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,5,linear,16,0.0962316096492788,all_states,100.0,0.6956613311644957,0.6431778951823891,0.7263628995405323
interval,20260882,5,ple,16,0.0962316096492788,all_states,10.0,0.055470669262351134,0.0603860316342363,0.05520208884391195
interval,20260882,5,periodic,16,0.0962316096492788,all_states,10.0,0.0705988022657584,0.0840395937397551,0.06485613883976815
interval,20260882,5,code_rbf,16,0.0962316096492788,all_states,1e-06,0.07298793082540747,0.06840466454215145,0.07049179741277643
interval,20260882,5,mpe_native,16,0.0962316096492788,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,5,mmpe_native,16,0.0962316096492788,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,5,mpe_corrupt,16,0.0962316096492788,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,6,linear,16,0.024375889815801632,all_states,100.0,0.644096462101176,0.572736388550305,0.6793152063763436
interval,20260882,6,ple,16,0.024375889815801632,all_states,10.0,0.05550238196724464,0.060380122231079414,0.05447742123539965
interval,20260882,6,periodic,16,0.024375889815801632,all_states,10.0,0.06111316483735068,0.07510863894415903,0.055859390104447515
interval,20260882,6,code_rbf,16,0.024375889815801632,all_states,1e-06,0.05208265757057743,0.055707746182164494,0.04820836259839572
interval,20260882,6,mpe_native,16,0.024375889815801632,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,6,mmpe_native,16,0.024375889815801632,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,6,mpe_corrupt,16,0.024375889815801632,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260882,7,linear,16,0.05615947587140058,all_states,100.0,0.6497854526348044,0.5934419037415474,0.6830297230983307
interval,20260882,7,ple,16,0.05615947587140058,all_states,10.0,0.05696782837743632,0.06306253164319826,0.05613613248470829
interval,20260882,7,periodic,16,0.05615947587140058,all_states,10.0,0.09199337356500752,0.10892332237202168,0.09395891964411406
interval,20260882,7,code_rbf,16,0.05615947587140058,all_states,1e-06,0.06538107784324247,0.07512108886947563,0.05957474148041122
interval,20260882,7,mpe_native,16,0.05615947587140058,all_states,0.1,0.05319252250187979,0.05628102178323209,0.05005263548496373
interval,20260882,7,mmpe_native,16,0.05615947587140058,all_states,1e-06,0.05154373202932199,0.053643132592460695,0.047141383821795134
interval,20260882,7,mpe_corrupt,16,0.05615947587140058,all_states,100.0,0.9202162678804924,0.8265808261837688,0.9522607557055142
interval,20260883,0,linear,16,0.0,all_states,1e-06,0.7211208834239813,0.7170227914626198,0.8003282873517827
interval,20260883,0,ple,16,0.0,all_states,1.0,0.06274793676682619,0.05610609659793443,0.06406583452424051
interval,20260883,0,periodic,16,0.0,all_states,1e-06,0.06814088648398595,0.06599492711119237,0.07132625242505132
interval,20260883,0,code_rbf,16,0.0,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,0,mpe_native,16,0.0,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,0,mmpe_native,16,0.0,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,0,mpe_corrupt,16,0.0,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,1,linear,16,0.09236446193244552,all_states,1e-06,0.7861777558710622,0.7744453722014587,0.8649395086803324
interval,20260883,1,ple,16,0.09236446193244552,all_states,1.0,0.06330488481096638,0.0575742305389647,0.06557019194660067
interval,20260883,1,periodic,16,0.09236446193244552,all_states,1e-06,0.10397225107587012,0.10376888578934042,0.11136363381850634
interval,20260883,1,code_rbf,16,0.09236446193244552,all_states,1e-06,0.07994813808373477,0.08060031904693442,0.08552279070134813
interval,20260883,1,mpe_native,16,0.09236446193244552,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,1,mmpe_native,16,0.09236446193244552,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,1,mpe_corrupt,16,0.09236446193244552,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,2,linear,16,0.21069212192836873,all_states,1e-06,0.8531861717076397,0.842044211550525,0.9333075845019277
interval,20260883,2,ple,16,0.21069212192836873,all_states,1.0,0.06431426487671126,0.05927531577333955,0.06715517843710855
interval,20260883,2,periodic,16,0.21069212192836873,all_states,1e-06,0.14336037915885394,0.1432774910343968,0.1369087136494774
interval,20260883,2,code_rbf,16,0.21069212192836873,all_states,1e-06,0.1305685330082844,0.12860138707773355,0.1312968986399204
interval,20260883,2,mpe_native,16,0.21069212192836873,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,2,mmpe_native,16,0.21069212192836873,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,2,mpe_corrupt,16,0.21069212192836873,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,3,linear,16,0.06353999638771568,all_states,1e-06,0.7297698857038833,0.734541966727479,0.8153358847018967
interval,20260883,3,ple,16,0.06353999638771568,all_states,1.0,0.06359752793631068,0.05607283027468759,0.06446427101380763
interval,20260883,3,periodic,16,0.06353999638771568,all_states,1e-06,0.075673945439992,0.06517849810187648,0.07503676747308378
interval,20260883,3,code_rbf,16,0.06353999638771568,all_states,1e-06,0.06307255573828577,0.05358596418691461,0.06235472989881347
interval,20260883,3,mpe_native,16,0.06353999638771568,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,3,mmpe_native,16,0.06353999638771568,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,3,mpe_corrupt,16,0.06353999638771568,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,4,linear,16,0.08988635893236463,all_states,1e-06,0.797432708777487,0.7860135545937283,0.8760723564189408
interval,20260883,4,ple,16,0.08988635893236463,all_states,1.0,0.06229471299622784,0.0559147189277522,0.06358239761490263
interval,20260883,4,periodic,16,0.08988635893236463,all_states,1e-06,0.0812735063802828,0.08231483510487198,0.08589484441984142
interval,20260883,4,code_rbf,16,0.08988635893236463,all_states,1e-06,0.05315481395217719,0.05077193722604747,0.05236785801159134
interval,20260883,4,mpe_native,16,0.08988635893236463,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,4,mmpe_native,16,0.08988635893236463,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,4,mpe_corrupt,16,0.08988635893236463,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,5,linear,16,0.10436243203761664,all_states,1e-06,0.7279893644265633,0.7374184213798515,0.8124363096156956
interval,20260883,5,ple,16,0.10436243203761664,all_states,1.0,0.06314717841519309,0.05607740227214782,0.06442184457981232
interval,20260883,5,periodic,16,0.10436243203761664,all_states,1e-06,0.0786015388635271,0.07738468063170054,0.08112471761415138
interval,20260883,5,code_rbf,16,0.10436243203761664,all_states,1e-06,0.06232860528899662,0.05337770656596862,0.06145670234876943
interval,20260883,5,mpe_native,16,0.10436243203761664,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,5,mmpe_native,16,0.10436243203761664,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,5,mpe_corrupt,16,0.10436243203761664,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,6,linear,16,0.02479505750315103,all_states,1e-06,0.6724704769996769,0.6689921338817529,0.7490384309428584
interval,20260883,6,ple,16,0.02479505750315103,all_states,1.0,0.06316658896700877,0.05680394938968783,0.06439206445633407
interval,20260883,6,periodic,16,0.02479505750315103,all_states,1e-06,0.06819495875165471,0.06657583273138068,0.07113509120680485
interval,20260883,6,code_rbf,16,0.02479505750315103,all_states,1e-06,0.052516170361744115,0.05124813511732434,0.05341166198610904
interval,20260883,6,mpe_native,16,0.02479505750315103,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,6,mmpe_native,16,0.02479505750315103,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,6,mpe_corrupt,16,0.02479505750315103,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260883,7,linear,16,0.06209215847559035,all_states,1e-06,0.6783532198092616,0.6848969364851911,0.7576180043914299
interval,20260883,7,ple,16,0.06209215847559035,all_states,1.0,0.06385640887704376,0.05746063186731884,0.06497934378621996
interval,20260883,7,periodic,16,0.06209215847559035,all_states,1e-06,0.10753306509372877,0.09571047870028464,0.08899546478810334
interval,20260883,7,code_rbf,16,0.06209215847559035,all_states,1e-06,0.0829166329638984,0.07647668202628911,0.07713703240437653
interval,20260883,7,mpe_native,16,0.06209215847559035,all_states,1.0,0.056639390277586014,0.052452348116724494,0.055419909093296124
interval,20260883,7,mmpe_native,16,0.06209215847559035,all_states,1e-06,0.057085230645618615,0.05478396035589453,0.054895356627714866
interval,20260883,7,mpe_corrupt,16,0.06209215847559035,all_states,1e-06,0.8892184496691142,0.9284457713616867,0.9277293414799961
interval,20260884,0,linear,16,1.1102230246251565e-16,all_states,100.0,0.716509316674906,0.7067432644018807,0.698820977348972
interval,20260884,0,ple,16,1.1102230246251565e-16,all_states,1.0,0.06406985425462615,0.05913177512818115,0.05894786393850538
interval,20260884,0,periodic,16,1.1102230246251565e-16,all_states,1.0,0.06929576167958675,0.06494213832656971,0.061448071239790895
interval,20260884,0,code_rbf,16,1.1102230246251565e-16,all_states,1e-06,0.05771670071001769,0.05268778353908544,0.05283504632248228
interval,20260884,0,mpe_native,16,1.1102230246251565e-16,all_states,1e-06,0.05771670071001769,0.05268778353908544,0.05283504632248228
