dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
pol,20260923,0,point,projective_full,32,1.5074823041209773,1.111633965316815,1.762013983685666,0.6935309919428655,0.75
pol,20260923,1,point,projective_full,32,1.5074823041209773,1.067881574630701,1.520036654520494,0.634014894229803,1.0
pol,20260923,2,point,projective_full,32,1.5074823041209773,1.02969619403826,1.5207031726829887,0.6298441471446516,0.875
pol,20260923,3,point,projective_full,32,1.5074823041209773,1.0642774818785585,1.5488330131183783,0.6316891073267068,0.96875
pol,20260923,0,subset,projective_full,32,1.5074823041209773,0.5395446467421122,0.8456084086195214,0.3060068844643862,0.90625
pol,20260923,1,subset,projective_full,32,1.5074823041209773,0.8249698684793396,1.270371484164599,0.489407418604558,0.78125
pol,20260923,2,subset,projective_full,32,1.5074823041209773,0.6307946142877932,0.9307891837898346,0.3567029039958299,0.90625
pol,20260923,3,subset,projective_full,32,1.5074823041209773,0.7310444849437906,1.0333758141747704,0.4035812844236629,0.9375
pol,20260923,0,difference,projective_full,32,1.5074823041209773,1.132496387283065,1.6555136594085855,0.6619001133038477,0.84375
pol,20260923,1,difference,projective_full,32,1.5074823041209773,1.5471774757222432,1.8624003006337013,0.8948114077935313,0.90625
pol,20260923,2,difference,projective_full,32,1.5074823041209773,1.352148089679858,1.817079514987232,0.7972428280874496,0.84375
pol,20260923,3,difference,projective_full,32,1.5074823041209773,1.1948224301759625,1.6846933406986941,0.7011122470484845,0.96875
pol,20260923,0,dense,projective_full,32,1.5074823041209773,0.9792635222497865,1.4474362219179513,0.5636415887736019,0.875
pol,20260923,1,dense,projective_full,32,1.5074823041209773,1.0224017370303569,1.4984350003963915,0.6031866698622386,1.0
pol,20260923,2,dense,projective_full,32,1.5074823041209773,1.0159631006184722,1.4478155801320542,0.5867237377767545,0.90625
pol,20260923,3,dense,projective_full,32,1.5074823041209773,0.9725479627709416,1.4115346676984064,0.5487485609139131,0.9375
pol,20260923,0,scaled_dense,projective_full,32,1.5074823041209773,2.312679069179323,2.331303816076212,1.3471537837825829,0.875
pol,20260923,1,scaled_dense,projective_full,32,1.5074823041209773,2.5671702558745126,2.3512991831938814,1.458926151527335,1.0
pol,20260923,2,scaled_dense,projective_full,32,1.5074823041209773,2.270457959534554,2.2745618934328093,1.3226123216832981,0.90625
pol,20260923,3,scaled_dense,projective_full,32,1.5074823041209773,2.2448863566907757,2.285838941809274,1.2953224262871077,0.9375
pol,20260923,0,point,projective_independent,32,1.554056278990877,1.111633965316815,1.749035798522564,0.6924089401693767,0.75
pol,20260923,1,point,projective_independent,32,1.554056278990877,1.067881574630701,1.5237287679730716,0.6342183034371985,1.0
pol,20260923,2,point,projective_independent,32,1.554056278990877,1.02969619403826,1.5175930289363202,0.6288143188927524,0.875
pol,20260923,3,point,projective_independent,32,1.554056278990877,1.0642774818785585,1.550843701972856,0.6320777715255157,0.96875
pol,20260923,0,subset,projective_independent,32,1.554056278990877,0.5395446467421122,0.8680483313385458,0.3066371671675731,0.875
pol,20260923,1,subset,projective_independent,32,1.554056278990877,0.8249698684793396,1.3142233765033877,0.4943526442890296,0.6875
pol,20260923,2,subset,projective_independent,32,1.554056278990877,0.6307946142877932,0.9398661911723981,0.35805015062016504,0.84375
pol,20260923,3,subset,projective_independent,32,1.554056278990877,0.7310444849437906,1.0215102590444456,0.4027246185648006,0.9375
pol,20260923,0,difference,projective_independent,32,1.554056278990877,1.132496387283065,1.657108073543352,0.6648104964890544,0.84375
pol,20260923,1,difference,projective_independent,32,1.554056278990877,1.5471774757222432,1.8689021046907683,0.8957886701530574,0.9375
pol,20260923,2,difference,projective_independent,32,1.554056278990877,1.352148089679858,1.8196725986306097,0.8001655292836075,0.84375
pol,20260923,3,difference,projective_independent,32,1.554056278990877,1.1948224301759625,1.7062621732696113,0.7077625663705956,0.96875
pol,20260923,0,dense,projective_independent,32,1.554056278990877,0.9792635222497865,1.4435686481687018,0.561735161739879,0.875
pol,20260923,1,dense,projective_independent,32,1.554056278990877,1.0224017370303569,1.5007627509196468,0.6030424903215805,1.0
pol,20260923,2,dense,projective_independent,32,1.554056278990877,1.0159631006184722,1.4512321405122175,0.5870065391739056,0.90625
pol,20260923,3,dense,projective_independent,32,1.554056278990877,0.9725479627709416,1.418930410558832,0.5505653942910947,0.9375
pol,20260923,0,scaled_dense,projective_independent,32,1.554056278990877,2.312679069179323,2.3274362423269626,1.3430379047324918,0.875
pol,20260923,1,scaled_dense,projective_independent,32,1.554056278990877,2.5671702558745126,2.3536269337171367,1.4577578192058689,1.0
pol,20260923,2,scaled_dense,projective_independent,32,1.554056278990877,2.270457959534554,2.2779784538129726,1.3234170850645792,0.90625
pol,20260923,3,scaled_dense,projective_independent,32,1.554056278990877,2.2448863566907757,2.2932346846697,1.2994471382025368,0.9375
pol,20260923,0,point,projective_shuffled,32,1.504536770691851,1.111633965316815,1.7628777187309401,0.6936048485552535,0.75
pol,20260923,1,point,projective_shuffled,32,1.504536770691851,1.067881574630701,1.5198113893470955,0.6340054004979614,1.0
pol,20260923,2,point,projective_shuffled,32,1.504536770691851,1.02969619403826,1.5209222702500678,0.6299129972267908,0.875
pol,20260923,3,point,projective_shuffled,32,1.504536770691851,1.0642774818785585,1.548717588314203,0.6316671191324971,0.96875
pol,20260923,0,subset,projective_shuffled,32,1.504536770691851,0.5395446467421122,0.8601824318972047,0.3069240515828482,0.875
pol,20260923,1,subset,projective_shuffled,32,1.504536770691851,0.8249698684793396,1.2699501704763625,0.48943134028801194,0.75
pol,20260923,2,subset,projective_shuffled,32,1.504536770691851,0.6307946142877932,0.93237313581516,0.3568397360076691,0.875
pol,20260923,3,subset,projective_shuffled,32,1.504536770691851,0.7310444849437906,1.0345336169216046,0.4039694304969028,0.9375
pol,20260923,0,difference,projective_shuffled,32,1.504536770691851,1.132496387283065,1.6539469293580473,0.6607214575980525,0.84375
pol,20260923,1,difference,projective_shuffled,32,1.504536770691851,1.5471774757222432,1.865950711549862,0.8963306215863631,0.90625
pol,20260923,2,difference,projective_shuffled,32,1.504536770691851,1.352148089679858,1.8209384291113686,0.798610446846081,0.84375
pol,20260923,3,difference,projective_shuffled,32,1.504536770691851,1.1948224301759625,1.6850731780864305,0.7011159815372129,0.96875
pol,20260923,0,dense,projective_shuffled,32,1.504536770691851,0.9792635222497865,1.4483755371314553,0.5637114179637188,0.875
pol,20260923,1,dense,projective_shuffled,32,1.504536770691851,1.0224017370303569,1.4933877369267914,0.6010341472326147,1.0
pol,20260923,2,dense,projective_shuffled,32,1.504536770691851,1.0159631006184722,1.4476450475583191,0.5863039053755348,0.90625
pol,20260923,3,dense,projective_shuffled,32,1.504536770691851,0.9725479627709416,1.404283844569818,0.5476175604156934,0.9375
pol,20260923,0,scaled_dense,projective_shuffled,32,1.504536770691851,2.312679069179323,2.332243131289716,1.346563727670159,0.875
pol,20260923,1,scaled_dense,projective_shuffled,32,1.504536770691851,2.5671702558745126,2.3462519197242813,1.453868603456931,1.0
pol,20260923,2,scaled_dense,projective_shuffled,32,1.504536770691851,2.270457959534554,2.2743913608590742,1.321514119793315,0.90625
pol,20260923,3,scaled_dense,projective_shuffled,32,1.504536770691851,2.2448863566907757,2.278588118680686,1.2935684159384278,0.9375
