dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
wine_quality,20260922,0,point,projective_full,32,1.9814688488646506,0.8727778362097396,1.3511422545552585,0.516849756901084,0.90625
wine_quality,20260922,1,point,projective_full,32,1.9814688488646506,1.0875650563873562,1.5058329920067803,0.6136540476247168,0.90625
wine_quality,20260922,2,point,projective_full,32,1.9814688488646506,0.7930823182468609,1.2165660780444467,0.4593785918596175,0.84375
wine_quality,20260922,3,point,projective_full,32,1.9814688488646506,0.7917627127207747,1.387290624097329,0.4896021604342449,1.0
wine_quality,20260922,0,subset,projective_full,32,1.9814688488646506,0.7215946546371731,1.1320347385402285,0.41664697726311783,0.78125
wine_quality,20260922,1,subset,projective_full,32,1.9814688488646506,0.46506218061142834,0.7151773431511769,0.2701000110242154,0.96875
wine_quality,20260922,2,subset,projective_full,32,1.9814688488646506,0.6204075095771917,1.1857161338354762,0.36917142720393187,0.6875
wine_quality,20260922,3,subset,projective_full,32,1.9814688488646506,0.4819646078048895,0.8384959748874965,0.28395168706542295,1.0
wine_quality,20260922,0,difference,projective_full,32,1.9814688488646506,1.1772000828291624,1.6203597515257258,0.6868844363633977,0.96875
wine_quality,20260922,1,difference,projective_full,32,1.9814688488646506,1.2608506094072875,1.6918111960083908,0.7348781543928216,0.96875
wine_quality,20260922,2,difference,projective_full,32,1.9814688488646506,1.288474670610866,1.8405501746320914,0.7441651268460406,0.8125
wine_quality,20260922,3,difference,projective_full,32,1.9814688488646506,1.1780495837793639,1.756580655937952,0.7186014415890423,1.0
wine_quality,20260922,0,dense,projective_full,32,1.9814688488646506,0.9403274480494047,1.3685864780013344,0.5367846749174221,0.90625
wine_quality,20260922,1,dense,projective_full,32,1.9814688488646506,1.0820701779160269,1.5382158681771685,0.6045580763916699,0.90625
wine_quality,20260922,2,dense,projective_full,32,1.9814688488646506,0.8562590817050508,1.3083382501644518,0.48575060564764205,0.9375
wine_quality,20260922,3,dense,projective_full,32,1.9814688488646506,0.6385935043762946,1.3741941857772237,0.4437372914864503,1.0
wine_quality,20260922,0,scaled_dense,projective_full,32,1.9814688488646506,2.351296679878135,2.2202230740382793,1.2950890884012307,0.90625
wine_quality,20260922,1,scaled_dense,projective_full,32,1.9814688488646506,2.610410273272739,2.3818132520350295,1.4362149303396596,0.90625
wine_quality,20260922,2,scaled_dense,projective_full,32,1.9814688488646506,2.1428796165113697,2.180714325098732,1.1833164569859083,0.9375
wine_quality,20260922,3,scaled_dense,projective_full,32,1.9814688488646506,1.585703604177848,2.225102391551353,1.0608212370952206,1.0
wine_quality,20260922,0,point,projective_independent,32,2.023422240200074,0.8727778362097396,1.35223681381181,0.5170841924099313,0.90625
wine_quality,20260922,1,point,projective_independent,32,2.023422240200074,1.0875650563873562,1.5064415099015376,0.6138050557336918,0.90625
wine_quality,20260922,2,point,projective_independent,32,2.023422240200074,0.7930823182468609,1.2144011185141514,0.4591509970973799,0.84375
wine_quality,20260922,3,point,projective_independent,32,2.023422240200074,0.7917627127207747,1.3943823378452405,0.4914210056808251,1.0
wine_quality,20260922,0,subset,projective_independent,32,2.023422240200074,0.7215946546371731,1.1988164552396923,0.4221328608896938,0.75
wine_quality,20260922,1,subset,projective_independent,32,2.023422240200074,0.46506218061142834,0.6862481885982279,0.26804719921226544,0.96875
wine_quality,20260922,2,subset,projective_independent,32,2.023422240200074,0.6204075095771917,1.3412909698944855,0.37484848764189005,0.6875
wine_quality,20260922,3,subset,projective_independent,32,2.023422240200074,0.4819646078048895,0.7947254187688362,0.27778764500760345,1.0
wine_quality,20260922,0,difference,projective_independent,32,2.023422240200074,1.1772000828291624,1.6327595731373064,0.689048050547073,0.96875
wine_quality,20260922,1,difference,projective_independent,32,2.023422240200074,1.2608506094072875,1.7097443415969673,0.7386992113475194,0.96875
wine_quality,20260922,2,difference,projective_independent,32,2.023422240200074,1.288474670610866,1.7865057827125606,0.7406942563401299,0.8125
wine_quality,20260922,3,difference,projective_independent,32,2.023422240200074,1.1780495837793639,1.7839004673983194,0.7278875637075182,1.0
wine_quality,20260922,0,dense,projective_independent,32,2.023422240200074,0.9403274480494047,1.3807487150467634,0.5387846165995612,0.90625
wine_quality,20260922,1,dense,projective_independent,32,2.023422240200074,1.0820701779160269,1.5399721182111983,0.6048592379761738,0.90625
wine_quality,20260922,2,dense,projective_independent,32,2.023422240200074,0.8562590817050508,1.291707263428682,0.4845266969488501,0.96875
wine_quality,20260922,3,dense,projective_independent,32,2.023422240200074,0.6385935043762946,1.387881019710778,0.4481627454051861,1.0
wine_quality,20260922,0,scaled_dense,projective_independent,32,2.023422240200074,2.351296679878135,2.232385311083709,1.301459343463642,0.90625
wine_quality,20260922,1,scaled_dense,projective_independent,32,2.023422240200074,2.610410273272739,2.383569502069059,1.4373812748991295,0.90625
wine_quality,20260922,2,scaled_dense,projective_independent,32,2.023422240200074,2.1428796165113697,2.164083338362962,1.1801614273270782,0.96875
wine_quality,20260922,3,scaled_dense,projective_independent,32,2.023422240200074,1.585703604177848,2.2387892254849078,1.0720033997135199,1.0
wine_quality,20260922,0,point,projective_shuffled,32,1.9838626749289374,0.8727778362097396,1.351199976438255,0.5168623966814281,0.90625
wine_quality,20260922,1,point,projective_shuffled,32,1.9838626749289374,1.0875650563873562,1.505862427751516,0.6136617625921901,0.90625
wine_quality,20260922,2,point,projective_shuffled,32,1.9838626749289374,0.7930823182468609,1.2164341057855101,0.45936493572878445,0.84375
wine_quality,20260922,3,point,projective_shuffled,32,1.9838626749289374,0.7917627127207747,1.3876973622461217,0.48970568776210543,1.0
wine_quality,20260922,0,subset,projective_shuffled,32,1.9838626749289374,0.7215946546371731,1.1431360757071058,0.4169797487467076,0.78125
wine_quality,20260922,1,subset,projective_shuffled,32,1.9838626749289374,0.46506218061142834,0.7167803991877939,0.2705431737849214,0.96875
wine_quality,20260922,2,subset,projective_shuffled,32,1.9838626749289374,0.6204075095771917,1.209210815798532,0.3700910119394831,0.6875
wine_quality,20260922,3,subset,projective_shuffled,32,1.9838626749289374,0.4819646078048895,0.8430021271518815,0.2848876449531766,1.0
wine_quality,20260922,0,difference,projective_shuffled,32,1.9838626749289374,1.1772000828291624,1.6257778317565168,0.6885532123431634,0.96875
wine_quality,20260922,1,difference,projective_shuffled,32,1.9838626749289374,1.2608506094072875,1.6913055521540137,0.7347408337955629,0.96875
wine_quality,20260922,2,difference,projective_shuffled,32,1.9838626749289374,1.288474670610866,1.8147859833156592,0.7423461316799838,0.8125
