dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
sulfur,20260923,0,point,projective_full,32,6.941497396042543,0.4667963109347966,0.820638029425788,0.2829056164773325,1.0
sulfur,20260923,1,point,projective_full,32,6.941497396042543,0.4016545129800733,0.8144577222880768,0.26263506625170757,1.0
sulfur,20260923,2,point,projective_full,32,6.941497396042543,0.6899562878421933,1.4448933219041615,0.4632576674099857,0.96875
sulfur,20260923,3,point,projective_full,32,6.941497396042543,0.46639987735665617,1.2454419291639174,0.3679313945462267,1.0
sulfur,20260923,0,subset,projective_full,32,6.941497396042543,0.5055760526848327,0.8919209575622928,0.27205593337693756,0.90625
sulfur,20260923,1,subset,projective_full,32,6.941497396042543,0.37021814985686013,0.5243855600209558,0.20108925464650654,0.9375
sulfur,20260923,2,subset,projective_full,32,6.941497396042543,0.33896333771655285,0.900234571781891,0.26731017588901507,1.0
sulfur,20260923,3,subset,projective_full,32,6.941497396042543,0.5992027478136791,1.0101930929439242,0.32248499864670066,0.9375
sulfur,20260923,0,difference,projective_full,32,6.941497396042543,0.8769085390009677,1.3566294899410984,0.44934441012067783,0.9375
sulfur,20260923,1,difference,projective_full,32,6.941497396042543,1.842740249485824,2.0469359880985265,0.6878729596833512,0.9375
sulfur,20260923,2,difference,projective_full,32,6.941497396042543,0.627622541878111,1.7296974428875944,0.5801428541654547,1.0
sulfur,20260923,3,difference,projective_full,32,6.941497396042543,1.002105905097708,1.5841953011568273,0.5773194606145777,1.0
sulfur,20260923,0,dense,projective_full,32,6.941497396042543,1.070849985917874,1.612291762694393,0.5598318817891632,0.84375
sulfur,20260923,1,dense,projective_full,32,6.941497396042543,1.1416438606996753,1.5423973498833603,0.5074477922751608,0.9375
sulfur,20260923,2,dense,projective_full,32,6.941497396042543,0.5498798314823031,1.4505113344017815,0.45017117858011946,1.0
sulfur,20260923,3,dense,projective_full,32,6.941497396042543,0.9257682802131694,1.4493889394248345,0.5137151837775641,0.9375
sulfur,20260923,0,scaled_dense,projective_full,32,6.941497396042543,2.469975530050069,2.473343809139714,1.306171823022519,0.84375
sulfur,20260923,1,scaled_dense,projective_full,32,6.941497396042543,2.9223850558470557,2.38127124655187,1.227516847365485,0.9375
sulfur,20260923,2,scaled_dense,projective_full,32,6.941497396042543,1.3470154567925634,2.280994279565862,1.055207925542525,1.0
sulfur,20260923,3,scaled_dense,projective_full,32,6.941497396042543,2.213619196101392,2.326884364780841,1.2380430504641216,0.9375
sulfur,20260923,0,point,projective_independent,32,7.069422136135069,0.4667963109347966,0.8267153343525624,0.28377485972753524,1.0
sulfur,20260923,1,point,projective_independent,32,7.069422136135069,0.4016545129800733,0.8214203413549654,0.2637515378055586,1.0
sulfur,20260923,2,point,projective_independent,32,7.069422136135069,0.6899562878421933,1.452168567423168,0.4659344730856342,0.96875
sulfur,20260923,3,point,projective_independent,32,7.069422136135069,0.46639987735665617,1.253579321698669,0.3703254800091541,1.0
sulfur,20260923,0,subset,projective_independent,32,7.069422136135069,0.5055760526848327,1.013796907742957,0.27301733001563205,0.90625
sulfur,20260923,1,subset,projective_independent,32,7.069422136135069,0.37021814985686013,0.5279111627044906,0.19832162514424204,0.9375
sulfur,20260923,2,subset,projective_independent,32,7.069422136135069,0.33896333771655285,0.8560831492588064,0.26023062151028853,1.0
sulfur,20260923,3,subset,projective_independent,32,7.069422136135069,0.5992027478136791,1.0298239290535314,0.31438217192769913,0.90625
sulfur,20260923,0,difference,projective_independent,32,7.069422136135069,0.8769085390009677,1.3708920034256926,0.455388128468121,0.9375
sulfur,20260923,1,difference,projective_independent,32,7.069422136135069,1.842740249485824,2.0512860129843307,0.6937532911359425,0.9375
sulfur,20260923,2,difference,projective_independent,32,7.069422136135069,0.627622541878111,1.779613430623399,0.604449220706338,1.0
sulfur,20260923,3,difference,projective_independent,32,7.069422136135069,1.002105905097708,1.633126624332447,0.5966291762279601,1.0
sulfur,20260923,0,dense,projective_independent,32,7.069422136135069,1.070849985917874,1.6001377733393582,0.5592792987340518,0.84375
sulfur,20260923,1,dense,projective_independent,32,7.069422136135069,1.1416438606996753,1.5815435656582557,0.5088219642642215,0.9375
sulfur,20260923,2,dense,projective_independent,32,7.069422136135069,0.5498798314823031,1.443190314134195,0.44610504287770586,1.0
sulfur,20260923,3,dense,projective_independent,32,7.069422136135069,0.9257682802131694,1.4144519521219934,0.5055350418854092,0.9375
sulfur,20260923,0,scaled_dense,projective_independent,32,7.069422136135069,2.469975530050069,2.461189819784679,1.3052294702503575,0.84375
sulfur,20260923,1,scaled_dense,projective_independent,32,7.069422136135069,2.9223850558470557,2.420417462326765,1.231095184198895,0.9375
sulfur,20260923,2,scaled_dense,projective_independent,32,7.069422136135069,1.3470154567925634,2.273673259298276,1.043990932765328,1.0
sulfur,20260923,3,scaled_dense,projective_independent,32,7.069422136135069,2.213619196101392,2.2919473774779995,1.2179679294432935,0.9375
sulfur,20260923,0,point,projective_shuffled,32,6.7965088046631195,0.4667963109347966,0.8136833555985867,0.2819262728731024,1.0
sulfur,20260923,1,point,projective_shuffled,32,6.7965088046631195,0.4016545129800733,0.8064593507771958,0.2613690513319052,1.0
sulfur,20260923,2,point,projective_shuffled,32,6.7965088046631195,0.6899562878421933,1.4365263947708768,0.46020288208619653,0.96875
sulfur,20260923,3,point,projective_shuffled,32,6.7965088046631195,0.46639987735665617,1.2360586160919547,0.3651997561748259,1.0
sulfur,20260923,0,subset,projective_shuffled,32,6.7965088046631195,0.5055760526848327,0.9005391019904474,0.2722854641270244,0.90625
sulfur,20260923,1,subset,projective_shuffled,32,6.7965088046631195,0.37021814985686013,0.5392480828101469,0.20035983353125775,0.9375
sulfur,20260923,2,subset,projective_shuffled,32,6.7965088046631195,0.33896333771655285,0.8974323078423442,0.2666498939546502,1.0
sulfur,20260923,3,subset,projective_shuffled,32,6.7965088046631195,0.5992027478136791,1.011258078012947,0.32044180528694427,0.9375
sulfur,20260923,0,difference,projective_shuffled,32,6.7965088046631195,0.8769085390009677,1.3769419575204913,0.4488255842749851,0.9375
sulfur,20260923,1,difference,projective_shuffled,32,6.7965088046631195,1.842740249485824,2.058776630887744,0.6879150979326429,0.9375
sulfur,20260923,2,difference,projective_shuffled,32,6.7965088046631195,0.627622541878111,1.7336969540478906,0.5817639322318834,1.0
sulfur,20260923,3,difference,projective_shuffled,32,6.7965088046631195,1.002105905097708,1.580365927472929,0.5768116723841263,0.96875
sulfur,20260923,0,dense,projective_shuffled,32,6.7965088046631195,1.070849985917874,1.6335680502082752,0.5603558200665343,0.84375
sulfur,20260923,1,dense,projective_shuffled,32,6.7965088046631195,1.1416438606996753,1.5575094859936538,0.5105267282633825,0.9375
sulfur,20260923,2,dense,projective_shuffled,32,6.7965088046631195,0.5498798314823031,1.4298438876134294,0.44256153111764207,1.0
sulfur,20260923,3,dense,projective_shuffled,32,6.7965088046631195,0.9257682802131694,1.4225694715061001,0.5083784925750616,0.9375
sulfur,20260923,0,scaled_dense,projective_shuffled,32,6.7965088046631195,2.469975530050069,2.4946200966535965,1.3076015700769759,0.84375
sulfur,20260923,1,scaled_dense,projective_shuffled,32,6.7965088046631195,2.9223850558470557,2.396383382662163,1.233985471169876,0.9375
sulfur,20260923,2,scaled_dense,projective_shuffled,32,6.7965088046631195,1.3470154567925634,2.26032683277751,1.0394137001101453,1.0
sulfur,20260923,3,scaled_dense,projective_shuffled,32,6.7965088046631195,2.213619196101392,2.3000648968621067,1.2249313414085827,0.9375
