dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
puma32h,20260921,0,point,projective_full,32,2.475459113170051,1.1654389261877003,1.5408235397662662,0.6311864271309287,0.9375
puma32h,20260921,1,point,projective_full,32,2.475459113170051,1.2259837860830733,1.6585714283030626,0.7068863645052632,0.8125
puma32h,20260921,2,point,projective_full,32,2.475459113170051,1.0587094972118867,1.5483711566743446,0.6046320079494653,0.96875
puma32h,20260921,3,point,projective_full,32,2.475459113170051,0.740757592148011,1.1765273263624305,0.41477111980912473,0.9375
puma32h,20260921,0,subset,projective_full,32,2.475459113170051,0.5969924086001636,0.9762280359123292,0.35462591397972626,1.0
puma32h,20260921,1,subset,projective_full,32,2.475459113170051,0.5243931492160999,0.7353745761645691,0.2897352173377181,1.0
puma32h,20260921,2,subset,projective_full,32,2.475459113170051,0.7486031994012665,1.0503238431831354,0.3993382339342101,0.90625
puma32h,20260921,3,subset,projective_full,32,2.475459113170051,0.6948310611502556,1.1688007926471675,0.4052715294505097,0.78125
puma32h,20260921,0,difference,projective_full,32,2.475459113170051,1.5060562655339966,1.8774992907767398,0.8792262898695038,0.96875
puma32h,20260921,1,difference,projective_full,32,2.475459113170051,1.2416638972832341,1.6658412660562218,0.7101529834359647,0.9375
puma32h,20260921,2,difference,projective_full,32,2.475459113170051,1.1761591054130311,1.709876815789591,0.6991020541045841,1.0
puma32h,20260921,3,difference,projective_full,32,2.475459113170051,1.5835149957250318,1.8837596307026794,0.8881875542478326,0.8125
puma32h,20260921,0,dense,projective_full,32,2.475459113170051,0.9649948539440405,1.4727931120647835,0.5588705737935202,0.9375
puma32h,20260921,1,dense,projective_full,32,2.475459113170051,1.1291759304606466,1.5433125525606854,0.6496303412141802,0.875
puma32h,20260921,2,dense,projective_full,32,2.475459113170051,1.2596298829354673,1.6613097029879862,0.7315701950558959,0.9375
puma32h,20260921,3,dense,projective_full,32,2.475459113170051,1.046716092411113,1.4246064626854262,0.5627725651420128,0.90625
puma32h,20260921,0,scaled_dense,projective_full,32,2.475459113170051,2.2579278711201702,2.340210964589768,1.3254975534441313,0.9375
puma32h,20260921,1,scaled_dense,projective_full,32,2.475459113170051,2.6914042620311354,2.4133683220858435,1.5505813524177232,0.875
puma32h,20260921,2,scaled_dense,projective_full,32,2.475459113170051,2.9655118126066506,2.5153750830341632,1.7198158518997535,0.9375
puma32h,20260921,3,scaled_dense,projective_full,32,2.475459113170051,2.5022158435284196,2.267022692360458,1.3349302820708715,0.90625
puma32h,20260921,0,point,projective_independent,32,2.5743429228490067,1.1654389261877003,1.5469035880419957,0.6327916470587207,0.9375
puma32h,20260921,1,point,projective_independent,32,2.5743429228490067,1.2259837860830733,1.6533599572112183,0.706221374412567,0.8125
puma32h,20260921,2,point,projective_independent,32,2.5743429228490067,1.0587094972118867,1.5539095863785823,0.6063829221613005,0.96875
puma32h,20260921,3,point,projective_independent,32,2.5743429228490067,0.740757592148011,1.182325878512162,0.41621587812593985,0.9375
puma32h,20260921,0,subset,projective_independent,32,2.5743429228490067,0.5969924086001636,0.9683733565721129,0.35459103592962715,0.9375
puma32h,20260921,1,subset,projective_independent,32,2.5743429228490067,0.5243931492160999,0.7079616538371546,0.28791053511495446,1.0
puma32h,20260921,2,subset,projective_independent,32,2.5743429228490067,0.7486031994012665,1.0273435091165921,0.3965837808618145,0.90625
puma32h,20260921,3,subset,projective_independent,32,2.5743429228490067,0.6948310611502556,1.252171591998359,0.40855108645909743,0.75
puma32h,20260921,0,difference,projective_independent,32,2.5743429228490067,1.5060562655339966,1.8852803978904424,0.8792687647677861,0.96875
puma32h,20260921,1,difference,projective_independent,32,2.5743429228490067,1.2416638972832341,1.6818477937556717,0.7133984876585029,0.9375
puma32h,20260921,2,difference,projective_independent,32,2.5743429228490067,1.1761591054130311,1.7474101941434999,0.7117105429778872,1.0
puma32h,20260921,3,difference,projective_independent,32,2.5743429228490067,1.5835149957250318,1.8754843901001992,0.8866394012128889,0.90625
puma32h,20260921,0,dense,projective_independent,32,2.5743429228490067,0.9649948539440405,1.4781169741921936,0.559822246741565,0.96875
puma32h,20260921,1,dense,projective_independent,32,2.5743429228490067,1.1291759304606466,1.5333768524096212,0.6465256519889993,0.875
puma32h,20260921,2,dense,projective_independent,32,2.5743429228490067,1.2596298829354673,1.6538531628892694,0.7283547868690075,0.9375
puma32h,20260921,3,dense,projective_independent,32,2.5743429228490067,1.046716092411113,1.423217500980232,0.5639561142058778,0.9375
puma32h,20260921,0,scaled_dense,projective_independent,32,2.5743429228490067,2.2579278711201702,2.345534826717179,1.3282817229413324,0.96875
puma32h,20260921,1,scaled_dense,projective_independent,32,2.5743429228490067,2.6914042620311354,2.4034326219347792,1.543385869459087,0.875
puma32h,20260921,2,scaled_dense,projective_independent,32,2.5743429228490067,2.9655118126066506,2.507918542935446,1.7120927594351683,0.9375
puma32h,20260921,3,scaled_dense,projective_independent,32,2.5743429228490067,2.5022158435284196,2.2656337306552645,1.337822846926104,0.9375
puma32h,20260921,0,point,projective_shuffled,32,2.500342863690803,1.1654389261877003,1.542325682434451,0.6315826185832496,0.9375
puma32h,20260921,1,point,projective_shuffled,32,2.500342863690803,1.2259837860830733,1.6571480052142924,0.7067069517113667,0.8125
puma32h,20260921,2,point,projective_shuffled,32,2.500342863690803,1.0587094972118867,1.5497329691801742,0.6050644955503122,0.96875
puma32h,20260921,3,point,projective_shuffled,32,2.500342863690803,0.740757592148011,1.1779565350524563,0.41513098477892874,0.9375
puma32h,20260921,0,subset,projective_shuffled,32,2.500342863690803,0.5969924086001636,0.9752277673577839,0.3543875220591417,1.0
puma32h,20260921,1,subset,projective_shuffled,32,2.500342863690803,0.5243931492160999,0.737758447349727,0.2899464895608579,1.0
puma32h,20260921,2,subset,projective_shuffled,32,2.500342863690803,0.7486031994012665,1.0380736671600683,0.39770919684923356,0.90625
puma32h,20260921,3,subset,projective_shuffled,32,2.500342863690803,0.6948310611502556,1.1673456519478465,0.40545859910039583,0.8125
puma32h,20260921,0,difference,projective_shuffled,32,2.500342863690803,1.5060562655339966,1.871730275813529,0.8764746844637783,0.96875
puma32h,20260921,1,difference,projective_shuffled,32,2.500342863690803,1.2416638972832341,1.6606453481250698,0.7080098009858438,0.9375
