dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
kin8nm,20260922,0,point,projective_full,32,1.3741905368249943,0.998829992947017,1.4245543450828304,0.5703454392254346,0.875
kin8nm,20260922,1,point,projective_full,32,1.3741905368249943,0.700632728794103,1.145220841926477,0.41211641277195943,0.96875
kin8nm,20260922,2,point,projective_full,32,1.3741905368249943,0.9494830216515053,1.3664699792311106,0.551850623414132,0.875
kin8nm,20260922,3,point,projective_full,32,1.3741905368249943,0.8438132612726743,1.2827821390435363,0.4803832852002412,0.9375
kin8nm,20260922,0,subset,projective_full,32,1.3741905368249943,0.46562316422821654,0.6707579097216603,0.27099246206382316,1.0
kin8nm,20260922,1,subset,projective_full,32,1.3741905368249943,0.5359012756756477,0.7867877959558494,0.3087297875011228,0.875
kin8nm,20260922,2,subset,projective_full,32,1.3741905368249943,0.4665424224067222,0.6428207167572366,0.2585918912889117,0.875
kin8nm,20260922,3,subset,projective_full,32,1.3741905368249943,0.5111972481675331,0.6938074592413275,0.2784524975990613,0.9375
kin8nm,20260922,0,difference,projective_full,32,1.3741905368249943,1.485598816127118,1.8220651318367467,0.8236179339574138,0.90625
kin8nm,20260922,1,difference,projective_full,32,1.3741905368249943,1.0612353913809616,1.5224116447092713,0.605257033260081,0.96875
kin8nm,20260922,2,difference,projective_full,32,1.3741905368249943,1.431828247946583,1.8162461698009897,0.8217843188798181,0.78125
kin8nm,20260922,3,difference,projective_full,32,1.3741905368249943,1.2120174489181903,1.6372254559620256,0.6956041869256969,0.96875
kin8nm,20260922,0,dense,projective_full,32,1.3741905368249943,0.9032820348588384,1.3344167927570143,0.5101995309319394,0.9375
kin8nm,20260922,1,dense,projective_full,32,1.3741905368249943,0.9619484028385786,1.3670243162787945,0.5570949675120342,0.96875
kin8nm,20260922,2,dense,projective_full,32,1.3741905368249943,0.942797194397394,1.375166353439916,0.549166353154243,0.84375
kin8nm,20260922,3,dense,projective_full,32,1.3741905368249943,0.7815100535108801,1.2377718933177437,0.4526952573711136,0.96875
kin8nm,20260922,0,scaled_dense,projective_full,32,1.3741905368249943,2.297949533729085,2.2336557815813434,1.2704166242980839,0.9375
kin8nm,20260922,1,scaled_dense,projective_full,32,1.3741905368249943,2.265305761724954,2.2093055222486084,1.3063762311687743,0.96875
kin8nm,20260922,2,scaled_dense,projective_full,32,1.3741905368249943,2.233022220118563,2.234183167980035,1.2981307044966033,0.84375
kin8nm,20260922,3,scaled_dense,projective_full,32,1.3741905368249943,1.9586721458661884,2.1129810949078296,1.1090579279721922,0.96875
kin8nm,20260922,0,point,projective_independent,32,1.4002406647830745,0.998829992947017,1.425203058033184,0.5704272880037048,0.875
kin8nm,20260922,1,point,projective_independent,32,1.4002406647830745,0.700632728794103,1.1492221530019515,0.4127216340023324,1.0
kin8nm,20260922,2,point,projective_independent,32,1.4002406647830745,0.9494830216515053,1.3646444176784716,0.5513889751482592,0.875
kin8nm,20260922,3,point,projective_independent,32,1.4002406647830745,0.8438132612726743,1.2855167296223389,0.4809055644383929,0.9375
kin8nm,20260922,0,subset,projective_independent,32,1.4002406647830745,0.46562316422821654,0.6521734349278516,0.27068972768599486,0.96875
kin8nm,20260922,1,subset,projective_independent,32,1.4002406647830745,0.5359012756756477,0.8290414436228125,0.3130509465054664,0.78125
kin8nm,20260922,2,subset,projective_independent,32,1.4002406647830745,0.4665424224067222,0.6328013013047878,0.2577804140228861,0.875
kin8nm,20260922,3,subset,projective_independent,32,1.4002406647830745,0.5111972481675331,0.6836028257751982,0.27697789755233015,0.9375
kin8nm,20260922,0,difference,projective_independent,32,1.4002406647830745,1.485598816127118,1.8163162452431743,0.8233529325265648,0.90625
kin8nm,20260922,1,difference,projective_independent,32,1.4002406647830745,1.0612353913809616,1.5414189619112577,0.6096129265442477,0.96875
