dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
kin8nm,20260923,0,point,projective_full,32,0.9688010893029088,0.8064694397960749,1.2428549448970503,0.4667003280031743,0.96875
kin8nm,20260923,1,point,projective_full,32,0.9688010893029088,0.6487817280203656,1.0199025974428964,0.37213242256834356,0.96875
kin8nm,20260923,2,point,projective_full,32,0.9688010893029088,0.9017550740412453,1.3149447259662752,0.5156383005384966,0.8125
kin8nm,20260923,3,point,projective_full,32,0.9688010893029088,0.8874197917789494,1.3079444889318328,0.5167716769061077,0.875
kin8nm,20260923,0,subset,projective_full,32,0.9688010893029088,0.3807705018761281,0.5945217581931028,0.2279306655998561,0.9375
kin8nm,20260923,1,subset,projective_full,32,0.9688010893029088,0.4031836985710866,0.512480290126001,0.22819190316054322,0.9375
kin8nm,20260923,2,subset,projective_full,32,0.9688010893029088,0.45153074409376,0.6966921574414093,0.26165097347463706,0.78125
kin8nm,20260923,3,subset,projective_full,32,0.9688010893029088,0.4720780607729913,0.5605956290399899,0.2549959299957886,0.9375
kin8nm,20260923,0,difference,projective_full,32,0.9688010893029088,1.1175010743681175,1.5496464258578957,0.6285893898781703,0.96875
kin8nm,20260923,1,difference,projective_full,32,0.9688010893029088,1.171407880052912,1.5605118611672442,0.661635512289173,0.84375
kin8nm,20260923,2,difference,projective_full,32,0.9688010893029088,1.3207850443609381,1.711885004574306,0.76401705664498,0.90625
kin8nm,20260923,3,difference,projective_full,32,0.9688010893029088,1.1124733378912255,1.5283821822702501,0.6267492137221866,0.90625
kin8nm,20260923,0,dense,projective_full,32,0.9688010893029088,0.6626229996771715,1.1483819947427694,0.39209532183610707,1.0
kin8nm,20260923,1,dense,projective_full,32,0.9688010893029088,0.9384667194448512,1.3773204629199687,0.5519961924735908,0.875
kin8nm,20260923,2,dense,projective_full,32,0.9688010893029088,0.9184721022332546,1.3363048809561064,0.5204944766201771,0.84375
kin8nm,20260923,3,dense,projective_full,32,0.9688010893029088,0.7372136758106131,1.1265581524715795,0.43018574211421534,1.0
kin8nm,20260923,0,scaled_dense,projective_full,32,0.9688010893029088,1.583921012358138,1.99549351165208,0.9256314322034741,1.0
kin8nm,20260923,1,scaled_dense,projective_full,32,0.9688010893029088,2.4501432197825466,2.298397383916012,1.4183671370197768,0.875
