dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
elevators,20260922,0,point,projective_full,32,2.2959020348460557,1.1053994869899402,1.5152340408386524,0.544089772655856,0.8125
elevators,20260922,1,point,projective_full,32,2.2959020348460557,0.6855129312255472,1.023822761803737,0.3661220887811916,0.96875
elevators,20260922,2,point,projective_full,32,2.2959020348460557,0.677439833858684,1.2074878933324367,0.38666226427314726,0.96875
elevators,20260922,3,point,projective_full,32,2.2959020348460557,1.1672169217284245,1.662815197291744,0.5678962937564761,0.90625
elevators,20260922,0,subset,projective_full,32,2.2959020348460557,0.3817910596399285,0.5188394552054071,0.22020496413614685,1.0
elevators,20260922,1,subset,projective_full,32,2.2959020348460557,0.32746996038730136,0.43826588492675095,0.1983690530364809,1.0
elevators,20260922,2,subset,projective_full,32,2.2959020348460557,0.3928431310322402,0.7027136004248403,0.2474237162977556,0.96875
elevators,20260922,3,subset,projective_full,32,2.2959020348460557,0.37626045115150153,0.6271536077023235,0.22839785224150363,1.0
elevators,20260922,0,difference,projective_full,32,2.2959020348460557,1.8042304212575586,2.2017725920080133,0.9131730067255672,0.875
elevators,20260922,1,difference,projective_full,32,2.2959020348460557,0.7631175453701726,1.341499665912398,0.4598411560890125,0.9375
elevators,20260922,2,difference,projective_full,32,2.2959020348460557,1.4501153215413272,1.7282763645430543,0.7327077972185863,0.90625
elevators,20260922,3,difference,projective_full,32,2.2959020348460557,1.4133779562748046,1.7918749407597292,0.8024774677894422,0.90625
elevators,20260922,0,dense,projective_full,32,2.2959020348460557,1.2144772402189126,1.7131763133673037,0.6829244109437398,0.8125
elevators,20260922,1,dense,projective_full,32,2.2959020348460557,1.0345812269285222,1.3989789321780464,0.5542529994804797,0.90625
elevators,20260922,2,dense,projective_full,32,2.2959020348460557,0.9009237418158135,1.3480288867209662,0.5061983890565172,0.9375
elevators,20260922,3,dense,projective_full,32,2.2959020348460557,1.1301671747572168,1.5890310616254362,0.5931783369187706,0.90625
elevators,20260922,0,scaled_dense,projective_full,32,2.2959020348460557,2.9199440304202606,2.59132134878278,1.651793210027457,0.8125
elevators,20260922,1,scaled_dense,projective_full,32,2.2959020348460557,2.3735321499029536,2.2464476860386418,1.2803212954471581,0.90625
elevators,20260922,2,scaled_dense,projective_full,32,2.2959020348460557,2.1027775799895383,2.1659158382703803,1.1636127317281153,0.9375
elevators,20260922,3,scaled_dense,projective_full,32,2.2959020348460557,2.8223199975648505,2.4882276510020382,1.47315311521502,0.90625
elevators,20260922,0,point,projective_independent,32,2.3594513037497054,1.1053994869899402,1.5091800045328765,0.5447221824889253,0.84375
elevators,20260922,1,point,projective_independent,32,2.3594513037497054,0.6855129312255472,1.0299677693268041,0.3672412976705386,0.96875
elevators,20260922,2,point,projective_independent,32,2.3594513037497054,0.677439833858684,1.215103757917264,0.3891185731613943,0.96875
elevators,20260922,3,point,projective_independent,32,2.3594513037497054,1.1672169217284245,1.657869940226087,0.5694396752729374,0.90625
elevators,20260922,0,subset,projective_independent,32,2.3594513037497054,0.3817910596399285,0.4919557871192246,0.21820335586339315,0.96875
elevators,20260922,1,subset,projective_independent,32,2.3594513037497054,0.32746996038730136,0.4136438955510615,0.19722475207230483,1.0
elevators,20260922,2,subset,projective_independent,32,2.3594513037497054,0.3928431310322402,0.6962876160011103,0.2459127039821076,0.9375
elevators,20260922,3,subset,projective_independent,32,2.3594513037497054,0.37626045115150153,0.5776008520562497,0.22305275228752122,0.96875
elevators,20260922,0,difference,projective_independent,32,2.3594513037497054,1.8042304212575586,2.1979375476957728,0.9158961232680072,0.875
elevators,20260922,1,difference,projective_independent,32,2.3594513037497054,0.7631175453701726,1.3625926143698992,0.46606674075324794,0.96875
elevators,20260922,2,difference,projective_independent,32,2.3594513037497054,1.4501153215413272,1.7452868037976008,0.7392008572703762,0.90625
elevators,20260922,3,difference,projective_independent,32,2.3594513037497054,1.4133779562748046,1.807016363233096,0.8077870669259718,0.90625
elevators,20260922,0,dense,projective_independent,32,2.3594513037497054,1.2144772402189126,1.6784002055512506,0.6808497820150831,0.8125
elevators,20260922,1,dense,projective_independent,32,2.3594513037497054,1.0345812269285222,1.4293044633072391,0.5571127901459683,0.875
elevators,20260922,2,dense,projective_independent,32,2.3594513037497054,0.9009237418158135,1.3583852505323837,0.5089168896471927,0.90625
elevators,20260922,3,dense,projective_independent,32,2.3594513037497054,1.1301671747572168,1.5918499095766108,0.5943396637723559,0.9375
elevators,20260922,0,scaled_dense,projective_independent,32,2.3594513037497054,2.9199440304202606,2.5565452409667273,1.6477326072642717,0.8125
elevators,20260922,1,scaled_dense,projective_independent,32,2.3594513037497054,2.3735321499029536,2.276773217167835,1.2871236646144402,0.875
elevators,20260922,2,scaled_dense,projective_independent,32,2.3594513037497054,2.1027775799895383,2.1762722020817975,1.1698570494829634,0.90625
elevators,20260922,3,scaled_dense,projective_independent,32,2.3594513037497054,2.8223199975648505,2.491046498953213,1.4755504880655075,0.9375
elevators,20260922,0,point,projective_shuffled,32,2.342767890333667,1.1053994869899402,1.510701790820951,0.5445544033383972,0.84375
elevators,20260922,1,point,projective_shuffled,32,2.342767890333667,0.6855129312255472,1.028351040426106,0.3669460717881892,0.96875
elevators,20260922,2,point,projective_shuffled,32,2.342767890333667,0.677439833858684,1.2131086135199407,0.38847539010002685,0.96875
elevators,20260922,3,point,projective_shuffled,32,2.342767890333667,1.1672169217284245,1.6591064647727547,0.5690342234221781,0.90625
elevators,20260922,0,subset,projective_shuffled,32,2.342767890333667,0.3817910596399285,0.525615202661199,0.22088187433833154,1.0
elevators,20260922,1,subset,projective_shuffled,32,2.342767890333667,0.32746996038730136,0.44487864237509245,0.19909946818793162,1.0
elevators,20260922,2,subset,projective_shuffled,32,2.342767890333667,0.3928431310322402,0.700409596670639,0.24703655808542097,0.96875
elevators,20260922,3,subset,projective_shuffled,32,2.342767890333667,0.37626045115150153,0.6404972221223633,0.230850158184767,0.96875
elevators,20260922,0,difference,projective_shuffled,32,2.342767890333667,1.8042304212575586,2.267028166976841,0.916668763715228,0.875
elevators,20260922,1,difference,projective_shuffled,32,2.342767890333667,0.7631175453701726,1.3424466396831756,0.4600934249375841,0.96875
elevators,20260922,2,difference,projective_shuffled,32,2.342767890333667,1.4501153215413272,1.7305249247085477,0.733724007176373,0.90625
elevators,20260922,3,difference,projective_shuffled,32,2.342767890333667,1.4133779562748046,1.7967038932983725,0.8037843531974042,0.90625
elevators,20260922,0,dense,projective_shuffled,32,2.342767890333667,1.2144772402189126,1.7062346426262784,0.6823933529527038,0.8125
elevators,20260922,1,dense,projective_shuffled,32,2.342767890333667,1.0345812269285222,1.4352185520106562,0.5578791454728022,0.84375
elevators,20260922,2,dense,projective_shuffled,32,2.342767890333667,0.9009237418158135,1.3485689761439987,0.5067440242598721,0.9375
elevators,20260922,3,dense,projective_shuffled,32,2.342767890333667,1.1301671747572168,1.6101720257721515,0.5946343935075729,0.9375
elevators,20260922,0,scaled_dense,projective_shuffled,32,2.342767890333667,2.9199440304202606,2.5843796780417554,1.6501687478621498,0.8125
elevators,20260922,1,scaled_dense,projective_shuffled,32,2.342767890333667,2.3735321499029536,2.2826873058712516,1.2883705365077645,0.84375
elevators,20260922,2,scaled_dense,projective_shuffled,32,2.342767890333667,2.1027775799895383,2.1664559276934123,1.164687090985047,0.9375
elevators,20260922,3,scaled_dense,projective_shuffled,32,2.342767890333667,2.8223199975648505,2.509368615148753,1.4764303218721766,0.9375
