dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
pol,20260922,0,point,projective_full,32,3.657386265062872,1.3804433394202384,1.8428406699045432,0.8250072518030951,1.0
pol,20260922,1,point,projective_full,32,3.657386265062872,1.1522264112172633,1.8295632564608455,0.7080128317197232,0.6875
pol,20260922,2,point,projective_full,32,3.657386265062872,1.3487440046400334,2.6202518541576505,0.8311873743976633,0.59375
pol,20260922,3,point,projective_full,32,3.657386265062872,1.2064310759245698,1.8109217495557042,0.7511322242395725,1.0
pol,20260922,0,subset,projective_full,32,3.657386265062872,0.8646419748008587,1.3231016808161526,0.5044095247004228,0.96875
pol,20260922,1,subset,projective_full,32,3.657386265062872,0.5492684337555914,0.9618789766356102,0.3262573969929819,0.84375
pol,20260922,2,subset,projective_full,32,3.657386265062872,0.69383056044505,1.3013436618799197,0.4304713554558826,0.5625
pol,20260922,3,subset,projective_full,32,3.657386265062872,0.9917356449820787,1.3875886956779806,0.5577169278052816,1.0
pol,20260922,0,difference,projective_full,32,3.657386265062872,1.6161393008354314,2.083667606807941,1.00393832649755,1.0
pol,20260922,1,difference,projective_full,32,3.657386265062872,1.4240375994844725,1.8312646236433348,0.834445080437988,0.90625
pol,20260922,2,difference,projective_full,32,3.657386265062872,1.2417347500433313,1.7187053944872757,0.6950593669042248,0.8125
pol,20260922,3,difference,projective_full,32,3.657386265062872,1.3572825017169547,2.0631429088819115,0.9114909629082979,1.0
pol,20260922,0,dense,projective_full,32,3.657386265062872,1.1535701720992948,1.786287003662915,0.7272880889166998,1.0
pol,20260922,1,dense,projective_full,32,3.657386265062872,1.0379310677046547,1.4637432950106581,0.5920390336455333,0.875
pol,20260922,2,dense,projective_full,32,3.657386265062872,1.2867579216051563,2.010477982229119,0.7540659339032909,0.6875
pol,20260922,3,dense,projective_full,32,3.657386265062872,1.0391871872690195,1.7808635293774708,0.6868794165055119,1.0
pol,20260922,0,scaled_dense,projective_full,32,3.657386265062872,2.635760220424682,2.627768292864593,1.685331311138389,1.0
pol,20260922,1,scaled_dense,projective_full,32,3.657386265062872,2.684006408398411,2.351286516445743,1.482567164435963,0.875
pol,20260922,2,scaled_dense,projective_full,32,3.657386265062872,3.175856239209252,2.865485918985706,1.835100926783503,0.6875
pol,20260922,3,scaled_dense,projective_full,32,3.657386265062872,2.550491796261824,2.6446005585146786,1.653320930968809,1.0
pol,20260922,0,point,projective_independent,32,3.7612441345528183,1.3804433394202384,1.8501541493946676,0.8274297268031461,1.0
pol,20260922,1,point,projective_independent,32,3.7612441345528183,1.1522264112172633,1.8199259849845686,0.7080052473259204,0.6875
pol,20260922,2,point,projective_independent,32,3.7612441345528183,1.3487440046400334,2.5801673147073543,0.8303840747258195,0.59375
pol,20260922,3,point,projective_independent,32,3.7612441345528183,1.2064310759245698,1.8205796176910767,0.7550977530617724,1.0
pol,20260922,0,subset,projective_independent,32,3.7612441345528183,0.8646419748008587,1.30979314200829,0.503584957218384,0.96875
pol,20260922,1,subset,projective_independent,32,3.7612441345528183,0.5492684337555914,1.0046932643168656,0.32740579639267703,0.84375
pol,20260922,2,subset,projective_independent,32,3.7612441345528183,0.69383056044505,1.4355626848170502,0.4372469449210306,0.5625
pol,20260922,3,subset,projective_independent,32,3.7612441345528183,0.9917356449820787,1.369097460278153,0.5560382160170747,0.96875
pol,20260922,0,difference,projective_independent,32,3.7612441345528183,1.6161393008354314,2.107829665658673,1.014494132514857,1.0
pol,20260922,1,difference,projective_independent,32,3.7612441345528183,1.4240375994844725,1.834438626828175,0.8357394366035498,0.90625
pol,20260922,2,difference,projective_independent,32,3.7612441345528183,1.2417347500433313,1.71130957290627,0.6979054061982168,0.8125
pol,20260922,3,difference,projective_independent,32,3.7612441345528183,1.3572825017169547,2.0956294162919384,0.9305983251166771,1.0
pol,20260922,0,dense,projective_independent,32,3.7612441345528183,1.1535701720992948,1.7929812046128835,0.7305872287652262,1.0
pol,20260922,1,dense,projective_independent,32,3.7612441345528183,1.0379310677046547,1.4727161443445373,0.5933821276142912,0.875
pol,20260922,2,dense,projective_independent,32,3.7612441345528183,1.2867579216051563,2.0413545488756153,0.7543628801863257,0.71875
pol,20260922,3,dense,projective_independent,32,3.7612441345528183,1.0391871872690195,1.7875847160812608,0.6893653654862122,1.0
pol,20260922,0,scaled_dense,projective_independent,32,3.7612441345528183,2.635760220424682,2.6344624938145618,1.6935069516019026,1.0
pol,20260922,1,scaled_dense,projective_independent,32,3.7612441345528183,2.684006408398411,2.360259365779622,1.4850223277394738,0.875
pol,20260922,2,scaled_dense,projective_independent,32,3.7612441345528183,3.175856239209252,2.896362485632202,1.8345375620629958,0.71875
pol,20260922,3,scaled_dense,projective_independent,32,3.7612441345528183,2.550491796261824,2.6513217452184685,1.6599350132780377,1.0
pol,20260922,0,point,projective_shuffled,32,3.6784982177832872,1.3804433394202384,1.8443286789242563,0.8254946469398438,1.0
pol,20260922,1,point,projective_shuffled,32,3.6784982177832872,1.1522264112172633,1.827528052379367,0.7080080757233667,0.6875
pol,20260922,2,point,projective_shuffled,32,3.6784982177832872,1.3487440046400334,2.611888186302845,0.8310221557096588,0.59375
pol,20260922,3,point,projective_shuffled,32,3.6784982177832872,1.2064310759245698,1.812897039687953,0.751936714817105,1.0
pol,20260922,0,subset,projective_shuffled,32,3.6784982177832872,0.8646419748008587,1.319584406621179,0.5037938395138447,0.96875
pol,20260922,1,subset,projective_shuffled,32,3.6784982177832872,0.5492684337555914,0.9763949924403593,0.32731526991477417,0.84375
pol,20260922,2,subset,projective_shuffled,32,3.6784982177832872,0.69383056044505,1.3178913423433511,0.4315612856941228,0.5625
pol,20260922,3,subset,projective_shuffled,32,3.6784982177832872,0.9917356449820787,1.3905637620152063,0.5583951196518124,1.0
pol,20260922,0,difference,projective_shuffled,32,3.6784982177832872,1.6161393008354314,2.0842834527278233,1.0024087248970293,1.0
pol,20260922,1,difference,projective_shuffled,32,3.6784982177832872,1.4240375994844725,1.824247949410951,0.8316501882740537,0.90625
pol,20260922,2,difference,projective_shuffled,32,3.6784982177832872,1.2417347500433313,1.716293033930968,0.6940139089803419,0.8125
pol,20260922,3,difference,projective_shuffled,32,3.6784982177832872,1.3572825017169547,2.063801827491678,0.9117873527624227,1.0
pol,20260922,0,dense,projective_shuffled,32,3.6784982177832872,1.1535701720992948,1.7869702616985381,0.7272137734132805,1.0
pol,20260922,1,dense,projective_shuffled,32,3.6784982177832872,1.0379310677046547,1.468564631207006,0.5935841292653578,0.875
pol,20260922,2,dense,projective_shuffled,32,3.6784982177832872,1.2867579216051563,2.0579686416333054,0.7584987854111425,0.6875
