dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
fremtpl_claim_count,20260923,0,point,projective_full,32,1.1040509687078177,1.6762026534186019,1.9378634529776704,0.745111816528264,0.90625
fremtpl_claim_count,20260923,1,point,projective_full,32,1.1040509687078177,0.7599525022897708,1.2107051632426162,0.3866043918724117,0.96875
fremtpl_claim_count,20260923,2,point,projective_full,32,1.1040509687078177,0.6921798217065117,1.2470556067372431,0.2944468783033823,0.96875
fremtpl_claim_count,20260923,3,point,projective_full,32,1.1040509687078177,1.7994409795284616,3.4024750517554843,0.7239069341221536,0.875
fremtpl_claim_count,20260923,0,subset,projective_full,32,1.1040509687078177,0.6930184676827521,0.929395636080247,0.3542378523311739,0.96875
fremtpl_claim_count,20260923,1,subset,projective_full,32,1.1040509687078177,0.3651531057725702,0.5976111282876135,0.23108091451171264,1.0
fremtpl_claim_count,20260923,2,subset,projective_full,32,1.1040509687078177,0.3361816748853314,0.332524239263044,0.18983187908409088,0.9375
fremtpl_claim_count,20260923,3,subset,projective_full,32,1.1040509687078177,0.4881624440158977,0.5082266077550135,0.24477226960050963,0.9375
fremtpl_claim_count,20260923,0,difference,projective_full,32,1.1040509687078177,1.1341622818667656,1.5885803534835223,0.5761501470661705,0.9375
fremtpl_claim_count,20260923,1,difference,projective_full,32,1.1040509687078177,0.7099471424741547,1.3937894979617589,0.4390758744351215,0.96875
fremtpl_claim_count,20260923,2,difference,projective_full,32,1.1040509687078177,0.7823767984767094,1.3198487759070905,0.3587529814610926,0.96875
fremtpl_claim_count,20260923,3,difference,projective_full,32,1.1040509687078177,0.9903183110148807,1.403460223416186,0.44195884966213606,0.9375
fremtpl_claim_count,20260923,0,dense,projective_full,32,1.1040509687078177,1.1187632330353787,1.4891312359087885,0.5887640541614079,0.90625
fremtpl_claim_count,20260923,1,dense,projective_full,32,1.1040509687078177,0.9805045569707792,1.4313584349951176,0.5310284578652168,0.9375
fremtpl_claim_count,20260923,2,dense,projective_full,32,1.1040509687078177,1.1879951768271346,1.9805333333453263,0.6009949393248771,0.8125
fremtpl_claim_count,20260923,3,dense,projective_full,32,1.1040509687078177,1.0386676410799278,1.6333469522516149,0.5462501874543034,0.84375
fremtpl_claim_count,20260923,0,scaled_dense,projective_full,32,1.1040509687078177,2.6277685724203654,2.3470961991279893,1.3851061033664824,0.90625
fremtpl_claim_count,20260923,1,scaled_dense,projective_full,32,1.1040509687078177,2.253901688809964,2.3125125201518344,1.26005776805841,0.9375
fremtpl_claim_count,20260923,2,scaled_dense,projective_full,32,1.1040509687078177,2.9460523779338805,2.878297526997682,1.478115231594474,0.8125
fremtpl_claim_count,20260923,3,scaled_dense,projective_full,32,1.1040509687078177,2.427508819182964,2.4076319552749146,1.2065900245208625,0.84375
fremtpl_claim_count,20260923,0,point,projective_independent,32,1.1230313276363524,1.6762026534186019,1.9307050674770188,0.745614470977427,0.90625
fremtpl_claim_count,20260923,1,point,projective_independent,32,1.1230313276363524,0.7599525022897708,1.2144505552038705,0.3879418935685443,0.96875
fremtpl_claim_count,20260923,2,point,projective_independent,32,1.1230313276363524,0.6921798217065117,1.242880544324006,0.29535232181664894,0.96875
fremtpl_claim_count,20260923,3,point,projective_independent,32,1.1230313276363524,1.7994409795284616,3.3628936364032427,0.724407909704371,0.875
fremtpl_claim_count,20260923,0,subset,projective_independent,32,1.1230313276363524,0.6930184676827521,0.9379730078383838,0.35520761533362677,0.96875
fremtpl_claim_count,20260923,1,subset,projective_independent,32,1.1230313276363524,0.3651531057725702,0.5646744199095922,0.22942060488355132,1.0
fremtpl_claim_count,20260923,2,subset,projective_independent,32,1.1230313276363524,0.3361816748853314,0.321943808451724,0.1897413866692727,0.9375
fremtpl_claim_count,20260923,3,subset,projective_independent,32,1.1230313276363524,0.4881624440158977,0.5084430971003365,0.24578143671095487,0.90625
fremtpl_claim_count,20260923,0,difference,projective_independent,32,1.1230313276363524,1.1341622818667656,1.6109755626104916,0.5867608723768754,0.9375
fremtpl_claim_count,20260923,1,difference,projective_independent,32,1.1230313276363524,0.7099471424741547,1.4300733565470782,0.4519154686226823,0.96875
fremtpl_claim_count,20260923,2,difference,projective_independent,32,1.1230313276363524,0.7823767984767094,1.3192283086206142,0.3671102282956632,0.96875
fremtpl_claim_count,20260923,3,difference,projective_independent,32,1.1230313276363524,0.9903183110148807,1.4200067134097099,0.4500004304662553,0.9375
fremtpl_claim_count,20260923,0,dense,projective_independent,32,1.1230313276363524,1.1187632330353787,1.4939628511720358,0.5889355101649728,0.90625
fremtpl_claim_count,20260923,1,dense,projective_independent,32,1.1230313276363524,0.9805045569707792,1.4233833532414406,0.5310463980746527,0.9375
fremtpl_claim_count,20260923,2,dense,projective_independent,32,1.1230313276363524,1.1879951768271346,1.9343662532022365,0.5993647748855311,0.78125
fremtpl_claim_count,20260923,3,dense,projective_independent,32,1.1230313276363524,1.0386676410799278,1.6131062731416104,0.5487148417911041,0.84375
fremtpl_claim_count,20260923,0,scaled_dense,projective_independent,32,1.1230313276363524,2.6277685724203654,2.351927814391237,1.385877016752565,0.90625
fremtpl_claim_count,20260923,1,scaled_dense,projective_independent,32,1.1230313276363524,2.253901688809964,2.3045374383981567,1.2603206559341176,0.9375
fremtpl_claim_count,20260923,2,scaled_dense,projective_independent,32,1.1230313276363524,2.9460523779338805,2.8321304468545923,1.4734874638526825,0.78125
fremtpl_claim_count,20260923,3,scaled_dense,projective_independent,32,1.1230313276363524,2.427508819182964,2.38739127616491,1.2116965167336462,0.84375
fremtpl_claim_count,20260923,0,point,projective_shuffled,32,1.1066991306851026,1.6762026534186019,1.9368411755016735,0.7451813128200901,0.90625
fremtpl_claim_count,20260923,1,point,projective_shuffled,32,1.1066991306851026,0.7599525022897708,1.2112266444253728,0.3867912238024124,0.96875
fremtpl_claim_count,20260923,2,point,projective_shuffled,32,1.1066991306851026,0.6921798217065117,1.2464557086489534,0.2945733767271968,0.96875
fremtpl_claim_count,20260923,3,point,projective_shuffled,32,1.1066991306851026,1.7994409795284616,3.39686231622481,0.7239767955301757,0.875
fremtpl_claim_count,20260923,0,subset,projective_shuffled,32,1.1066991306851026,0.6930184676827521,0.9411177299934019,0.35453729589659855,0.96875
fremtpl_claim_count,20260923,1,subset,projective_shuffled,32,1.1066991306851026,0.3651531057725702,0.6050844324807823,0.23201723196330387,1.0
fremtpl_claim_count,20260923,2,subset,projective_shuffled,32,1.1066991306851026,0.3361816748853314,0.3347073511440838,0.1900999167386759,0.9375
fremtpl_claim_count,20260923,3,subset,projective_shuffled,32,1.1066991306851026,0.4881624440158977,0.5183051895516126,0.24534654640271458,0.9375
fremtpl_claim_count,20260923,0,difference,projective_shuffled,32,1.1066991306851026,1.1341622818667656,1.59460289348517,0.5780242113543645,0.9375
fremtpl_claim_count,20260923,1,difference,projective_shuffled,32,1.1066991306851026,0.7099471424741547,1.3955430663661716,0.43969705524846064,0.96875
fremtpl_claim_count,20260923,2,difference,projective_shuffled,32,1.1066991306851026,0.7823767984767094,1.3300601551040745,0.359179189195688,0.96875
fremtpl_claim_count,20260923,3,difference,projective_shuffled,32,1.1066991306851026,0.9903183110148807,1.4304161447306307,0.44389431288702297,0.9375
fremtpl_claim_count,20260923,0,dense,projective_shuffled,32,1.1066991306851026,1.1187632330353787,1.497030837634638,0.5902190122651394,0.90625
fremtpl_claim_count,20260923,1,dense,projective_shuffled,32,1.1066991306851026,0.9805045569707792,1.4339259247736238,0.5318660621599893,0.9375
fremtpl_claim_count,20260923,2,dense,projective_shuffled,32,1.1066991306851026,1.1879951768271346,1.9916122328985473,0.6008595962328107,0.8125
fremtpl_claim_count,20260923,3,dense,projective_shuffled,32,1.1066991306851026,1.0386676410799278,1.6433428006111346,0.5477175292715957,0.84375
fremtpl_claim_count,20260923,0,scaled_dense,projective_shuffled,32,1.1066991306851026,2.6277685724203654,2.354995800853839,1.3889279766925875,0.90625
fremtpl_claim_count,20260923,1,scaled_dense,projective_shuffled,32,1.1066991306851026,2.253901688809964,2.31508000993034,1.2614555843705793,0.9375
fremtpl_claim_count,20260923,2,scaled_dense,projective_shuffled,32,1.1066991306851026,2.9460523779338805,2.8893764265509025,1.4776471643148161,0.8125
fremtpl_claim_count,20260923,3,scaled_dense,projective_shuffled,32,1.1066991306851026,2.427508819182964,2.4176278036344336,1.2098364347477726,0.84375
