dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
wine_quality,20260923,0,point,projective_full,32,1.2130221731642528,1.1724985399694374,1.5667268789687485,0.6500822643477769,0.78125
wine_quality,20260923,1,point,projective_full,32,1.2130221731642528,1.0749758692471771,1.5492017299479584,0.6058112611274317,0.875
wine_quality,20260923,2,point,projective_full,32,1.2130221731642528,1.1105653891847904,1.5479707072560567,0.6138544000312859,0.90625
wine_quality,20260923,3,point,projective_full,32,1.2130221731642528,1.0670291969092793,1.4774322940329991,0.6071137277630387,0.9375
wine_quality,20260923,0,subset,projective_full,32,1.2130221731642528,0.7796937158672601,1.0363583381805048,0.4122670756125707,0.84375
wine_quality,20260923,1,subset,projective_full,32,1.2130221731642528,0.5834077730347494,0.9342901977219829,0.33161526311457057,0.8125
wine_quality,20260923,2,subset,projective_full,32,1.2130221731642528,0.5448261884257043,0.828672743870178,0.31125747494125955,0.90625
wine_quality,20260923,3,subset,projective_full,32,1.2130221731642528,0.5718671550912747,0.833826153640377,0.31559750064335856,0.9375
wine_quality,20260923,0,difference,projective_full,32,1.2130221731642528,1.7527011985397778,2.124787707466967,0.9924936255642507,0.8125
wine_quality,20260923,1,difference,projective_full,32,1.2130221731642528,1.09275215963639,1.5293103455914734,0.6226058505026808,1.0
wine_quality,20260923,2,difference,projective_full,32,1.2130221731642528,1.3417357618152914,1.7430371422626671,0.7785495567514938,0.875
wine_quality,20260923,3,difference,projective_full,32,1.2130221731642528,1.215478264185602,1.6355202993648124,0.6770052283924823,0.9375
wine_quality,20260923,0,dense,projective_full,32,1.2130221731642528,0.7824188185554473,1.1988269739691244,0.44768172225267,0.9375
wine_quality,20260923,1,dense,projective_full,32,1.2130221731642528,1.1991501751437497,1.6935301545807904,0.676176936539014,0.84375
wine_quality,20260923,2,dense,projective_full,32,1.2130221731642528,0.9013138902228665,1.2642403771719208,0.4927209789458701,0.9375
wine_quality,20260923,3,dense,projective_full,32,1.2130221731642528,1.102367970588428,1.51854585220116,0.6106507825381727,0.875
wine_quality,20260923,0,scaled_dense,projective_full,32,1.2130221731642528,1.9416484729905197,2.0815625549501795,1.0985408188291745,0.9375
wine_quality,20260923,1,scaled_dense,projective_full,32,1.2130221731642528,2.8741248897821583,2.528800487284718,1.593913481571565,0.84375
wine_quality,20260923,2,scaled_dense,projective_full,32,1.2130221731642528,2.1765858056643785,2.1292266754953997,1.183916564624373,0.9375
wine_quality,20260923,3,scaled_dense,projective_full,32,1.2130221731642528,2.623959695165526,2.3768363396591687,1.4448349574511,0.875
wine_quality,20260923,0,point,projective_independent,32,1.2462228865497025,1.1724985399694374,1.560588212409393,0.6494137954698153,0.78125
wine_quality,20260923,1,point,projective_independent,32,1.2462228865497025,1.0749758692471771,1.5461061750520853,0.6058042057234021,0.875
wine_quality,20260923,2,point,projective_independent,32,1.2462228865497025,1.1105653891847904,1.5426572054700818,0.6135801899574262,0.90625
wine_quality,20260923,3,point,projective_independent,32,1.2462228865497025,1.0670291969092793,1.477825259946182,0.6070933184940119,0.9375
wine_quality,20260923,0,subset,projective_independent,32,1.2462228865497025,0.7796937158672601,1.0767341210689678,0.41419457636576346,0.78125
wine_quality,20260923,1,subset,projective_independent,32,1.2462228865497025,0.5834077730347494,1.016432808206976,0.33531591852242093,0.78125
wine_quality,20260923,2,subset,projective_independent,32,1.2462228865497025,0.5448261884257043,0.8466343897488677,0.3128512977959629,0.84375
wine_quality,20260923,3,subset,projective_independent,32,1.2462228865497025,0.5718671550912747,0.8149663930888122,0.3141375029293457,0.90625
wine_quality,20260923,0,difference,projective_independent,32,1.2462228865497025,1.7527011985397778,2.0836353305701887,0.9870616585384371,0.8125
wine_quality,20260923,1,difference,projective_independent,32,1.2462228865497025,1.09275215963639,1.5476711369522604,0.6265684014628594,1.0
wine_quality,20260923,2,difference,projective_independent,32,1.2462228865497025,1.3417357618152914,1.740867254674272,0.7780293007901695,0.875
wine_quality,20260923,3,difference,projective_independent,32,1.2462228865497025,1.215478264185602,1.6538103107754325,0.6823729137393407,0.96875
