dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
bike_sharing,20260921,0,point,projective_full,32,2.7992131992607603,0.7564335930094447,1.172213656837775,0.42746254818670937,0.96875
bike_sharing,20260921,1,point,projective_full,32,2.7992131992607603,1.280470270284701,1.6224734538559882,0.6842459034980612,0.90625
bike_sharing,20260921,2,point,projective_full,32,2.7992131992607603,1.043731504444478,1.5165627764163463,0.5513035375923413,0.84375
bike_sharing,20260921,3,point,projective_full,32,2.7992131992607603,1.0725353316038382,1.608983069948235,0.6127217301534174,0.9375
bike_sharing,20260921,0,subset,projective_full,32,2.7992131992607603,0.5556327434259559,0.8339838616852064,0.3169765721465738,0.96875
bike_sharing,20260921,1,subset,projective_full,32,2.7992131992607603,0.49247264074797664,0.8408292482695708,0.29477872586815257,0.96875
bike_sharing,20260921,2,subset,projective_full,32,2.7992131992607603,0.6233167311721497,1.1770376032007634,0.36057376552093445,0.75
bike_sharing,20260921,3,subset,projective_full,32,2.7992131992607603,0.5603234676846687,0.9825463398158075,0.3315819722025461,0.96875
bike_sharing,20260921,0,difference,projective_full,32,2.7992131992607603,1.505182703958028,1.886005372655423,0.8189002178862832,0.90625
bike_sharing,20260921,1,difference,projective_full,32,2.7992131992607603,1.27229954884009,1.8394527033077883,0.7866866458166704,0.96875
bike_sharing,20260921,2,difference,projective_full,32,2.7992131992607603,1.4903881254366784,1.961098067437419,0.8261577692187776,0.8125
bike_sharing,20260921,3,difference,projective_full,32,2.7992131992607603,1.112451351689907,1.8381035734995614,0.730034188111788,0.96875
bike_sharing,20260921,0,dense,projective_full,32,2.7992131992607603,0.8037770911942471,1.2725202044971011,0.45938967551711174,0.96875
bike_sharing,20260921,1,dense,projective_full,32,2.7992131992607603,0.9490418522810568,1.5137623279080588,0.5697628970574541,0.96875
bike_sharing,20260921,2,dense,projective_full,32,2.7992131992607603,1.1211971858568293,1.6756778996268233,0.6706924371350849,0.75
bike_sharing,20260921,3,dense,projective_full,32,2.7992131992607603,0.9606595515720704,1.5553293007749085,0.5851661804717417,1.0
bike_sharing,20260921,0,scaled_dense,projective_full,32,2.7992131992607603,1.7455205445162134,2.060246846398959,1.0064814220470135,0.96875
bike_sharing,20260921,1,scaled_dense,projective_full,32,2.7992131992607603,2.1198638890630312,2.3632067551667353,1.31181089477527,0.96875
bike_sharing,20260921,2,scaled_dense,projective_full,32,2.7992131992607603,2.725334502798285,2.5390098985149807,1.6079672278333552,0.75
bike_sharing,20260921,3,scaled_dense,projective_full,32,2.7992131992607603,2.006392681192136,2.340232582434269,1.269710067602317,1.0
bike_sharing,20260921,0,point,projective_independent,32,2.905348409238233,0.7564335930094447,1.1794299619639967,0.4287099768996785,0.96875
bike_sharing,20260921,1,point,projective_independent,32,2.905348409238233,1.280470270284701,1.6255901743104182,0.6854827453525674,0.90625
bike_sharing,20260921,2,point,projective_independent,32,2.905348409238233,1.043731504444478,1.506812391066374,0.5514861299864391,0.84375
bike_sharing,20260921,3,point,projective_independent,32,2.905348409238233,1.0725353316038382,1.6178415192342332,0.6164863517466671,0.9375
bike_sharing,20260921,0,subset,projective_independent,32,2.905348409238233,0.5556327434259559,0.8539317916561384,0.31768272630806493,0.9375
bike_sharing,20260921,1,subset,projective_independent,32,2.905348409238233,0.49247264074797664,0.8063708481701946,0.2909600404781988,0.96875
bike_sharing,20260921,2,subset,projective_independent,32,2.905348409238233,0.6233167311721497,1.295115460805547,0.36445537487874957,0.71875
bike_sharing,20260921,3,subset,projective_independent,32,2.905348409238233,0.5603234676846687,0.9497084784515657,0.32703606673004276,0.96875
bike_sharing,20260921,0,difference,projective_independent,32,2.905348409238233,1.505182703958028,1.8677638258745013,0.8199104235659076,0.90625
bike_sharing,20260921,1,difference,projective_independent,32,2.905348409238233,1.27229954884009,1.8642845220445423,0.7966113469632998,0.96875
bike_sharing,20260921,2,difference,projective_independent,32,2.905348409238233,1.4903881254366784,1.9288265759398946,0.8252102674525087,0.8125
bike_sharing,20260921,3,difference,projective_independent,32,2.905348409238233,1.112451351689907,1.870278615968052,0.7455378764172874,0.96875
bike_sharing,20260921,0,dense,projective_independent,32,2.905348409238233,0.8037770911942471,1.276455052816561,0.4607819291093266,0.96875
bike_sharing,20260921,1,dense,projective_independent,32,2.905348409238233,0.9490418522810568,1.5275961027437936,0.5735660319200997,0.96875
bike_sharing,20260921,2,dense,projective_independent,32,2.905348409238233,1.1211971858568293,1.644157580226532,0.6669115007726871,0.75
bike_sharing,20260921,3,dense,projective_independent,32,2.905348409238233,0.9606595515720704,1.5731959275598641,0.5913878713392853,1.0
bike_sharing,20260921,0,scaled_dense,projective_independent,32,2.905348409238233,1.7455205445162134,2.0641816947184193,1.0095222342847952,0.96875
bike_sharing,20260921,1,scaled_dense,projective_independent,32,2.905348409238233,2.1198638890630312,2.3770405300024704,1.3211282942512308,0.96875
