dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
abalone,20260923,0,point,projective_full,32,2.3705200430277573,0.8352068531448762,1.3558562219980919,0.4573881058240653,0.8125
abalone,20260923,1,point,projective_full,32,2.3705200430277573,0.8252628047427226,1.2362888721270329,0.4550944205817828,0.96875
abalone,20260923,2,point,projective_full,32,2.3705200430277573,1.0877817942081804,1.4047501158006783,0.5929489497270126,0.96875
abalone,20260923,3,point,projective_full,32,2.3705200430277573,1.3245231464178577,1.655381325212611,0.6929865156645534,0.8125
abalone,20260923,0,subset,projective_full,32,2.3705200430277573,0.6147696637737713,1.0558954053656138,0.35060419928737585,0.75
abalone,20260923,1,subset,projective_full,32,2.3705200430277573,0.7038379037952687,1.0561017698238842,0.3832732611078378,0.875
abalone,20260923,2,subset,projective_full,32,2.3705200430277573,0.48075327201645074,0.7573765042626875,0.27836486590830023,0.9375
abalone,20260923,3,subset,projective_full,32,2.3705200430277573,0.5521478189646096,0.6424829498312391,0.2770175698965973,0.875
abalone,20260923,0,difference,projective_full,32,2.3705200430277573,1.310264390524423,1.6522329943473366,0.6503860523641627,0.90625
abalone,20260923,1,difference,projective_full,32,2.3705200430277573,1.087044411476336,1.5889134998742942,0.6352581579110108,0.96875
abalone,20260923,2,difference,projective_full,32,2.3705200430277573,1.2500805003498077,1.564366399741607,0.6618310460525951,0.96875
abalone,20260923,3,difference,projective_full,32,2.3705200430277573,1.4648058699168125,1.5927714111569902,0.7506390138496213,0.875
abalone,20260923,0,dense,projective_full,32,2.3705200430277573,0.9150519061445055,1.414000945274205,0.5277520059716831,0.71875
abalone,20260923,1,dense,projective_full,32,2.3705200430277573,0.8531282193721704,1.3255410331735131,0.48830243125884554,0.9375
abalone,20260923,2,dense,projective_full,32,2.3705200430277573,0.9527565260816325,1.3739854939992704,0.5331230898608816,0.90625
abalone,20260923,3,dense,projective_full,32,2.3705200430277573,1.1574556165441643,1.6874843090740532,0.6518243957659962,0.71875
abalone,20260923,0,scaled_dense,projective_full,32,2.3705200430277573,2.2125119574648995,2.281175699878323,1.2755708202469687,0.71875
abalone,20260923,1,scaled_dense,projective_full,32,2.3705200430277573,2.0866259602620505,2.2074053511181666,1.1869400450252088,0.9375
abalone,20260923,2,scaled_dense,projective_full,32,2.3705200430277573,2.10936926492569,2.2120935031212934,1.2072542525554584,0.90625
abalone,20260923,3,scaled_dense,projective_full,32,2.3705200430277573,2.7208193955261692,2.527358102985445,1.5216187145650018,0.71875
abalone,20260923,0,point,projective_independent,32,2.4290345902670816,0.8352068531448762,1.3477444844518587,0.4573297846751609,0.84375
abalone,20260923,1,point,projective_independent,32,2.4290345902670816,0.8252628047427226,1.241411708029466,0.4561002871096458,0.96875
abalone,20260923,2,point,projective_independent,32,2.4290345902670816,1.0877817942081804,1.4056934826799419,0.592736006100884,0.96875
abalone,20260923,3,point,projective_independent,32,2.4290345902670816,1.3245231464178577,1.6471748835840594,0.6923694693734795,0.84375
abalone,20260923,0,subset,projective_independent,32,2.4290345902670816,0.6147696637737713,1.1328302361741778,0.3532695104497585,0.71875
abalone,20260923,1,subset,projective_independent,32,2.4290345902670816,0.7038379037952687,1.113235355721425,0.3851225270368567,0.84375
abalone,20260923,2,subset,projective_independent,32,2.4290345902670816,0.48075327201645074,0.7531715980550059,0.2775621590570132,0.90625
abalone,20260923,3,subset,projective_independent,32,2.4290345902670816,0.5521478189646096,0.6407779464885521,0.27694624375569743,0.875
abalone,20260923,0,difference,projective_independent,32,2.4290345902670816,1.310264390524423,1.632233990662138,0.6504244707656905,0.90625
abalone,20260923,1,difference,projective_independent,32,2.4290345902670816,1.087044411476336,1.6105202119531357,0.6413516731738328,0.96875
abalone,20260923,2,difference,projective_independent,32,2.4290345902670816,1.2500805003498077,1.5842160475300857,0.6662983981040806,0.96875
abalone,20260923,3,difference,projective_independent,32,2.4290345902670816,1.4648058699168125,1.6004403545635466,0.7501217124785844,0.9375
abalone,20260923,0,dense,projective_independent,32,2.4290345902670816,0.9150519061445055,1.4094959881354794,0.5268358647545052,0.78125
abalone,20260923,1,dense,projective_independent,32,2.4290345902670816,0.8531282193721704,1.3318711529451779,0.490085680808376,0.9375
abalone,20260923,2,dense,projective_independent,32,2.4290345902670816,0.9527565260816325,1.396944309853516,0.5373370390982208,0.90625
abalone,20260923,3,dense,projective_independent,32,2.4290345902670816,1.1574556165441643,1.7004715748229149,0.6530035844022178,0.71875
abalone,20260923,0,scaled_dense,projective_independent,32,2.4290345902670816,2.2125119574648995,2.276670742739597,1.2726095459694564,0.78125
abalone,20260923,1,scaled_dense,projective_independent,32,2.4290345902670816,2.0866259602620505,2.213735470889832,1.1917173540572779,0.9375
abalone,20260923,2,scaled_dense,projective_independent,32,2.4290345902670816,2.10936926492569,2.235052318975539,1.2172611754458151,0.90625
abalone,20260923,3,scaled_dense,projective_independent,32,2.4290345902670816,2.7208193955261692,2.540345368734307,1.523747457505527,0.71875
abalone,20260923,0,point,projective_shuffled,32,2.3796893425006083,0.8352068531448762,1.354538881581414,0.4573774113932386,0.8125
abalone,20260923,1,point,projective_shuffled,32,2.3796893425006083,0.8252628047427226,1.2370884090327559,0.4552505936094193,0.96875
abalone,20260923,2,point,projective_shuffled,32,2.3796893425006083,1.0877817942081804,1.4048811443310358,0.5929121387784411,0.96875
abalone,20260923,3,point,projective_shuffled,32,2.3796893425006083,1.3245231464178577,1.6540488368257338,0.6928867832232575,0.8125
abalone,20260923,0,subset,projective_shuffled,32,2.3796893425006083,0.6147696637737713,1.0665654493563788,0.35121868155582653,0.78125
abalone,20260923,1,subset,projective_shuffled,32,2.3796893425006083,0.7038379037952687,1.0640989596103805,0.3846427265982729,0.84375
abalone,20260923,2,subset,projective_shuffled,32,2.3796893425006083,0.48075327201645074,0.7597189428818452,0.2788098674932237,0.9375
abalone,20260923,3,subset,projective_shuffled,32,2.3796893425006083,0.5521478189646096,0.6531959658696611,0.27781958140816343,0.90625
abalone,20260923,0,difference,projective_shuffled,32,2.3796893425006083,1.310264390524423,1.6550726612856397,0.6497966217608893,0.90625
abalone,20260923,1,difference,projective_shuffled,32,2.3796893425006083,1.087044411476336,1.5928410416983352,0.636147835406289,0.96875
abalone,20260923,2,difference,projective_shuffled,32,2.3796893425006083,1.2500805003498077,1.566156964285514,0.6617363434608905,0.96875
abalone,20260923,3,difference,projective_shuffled,32,2.3796893425006083,1.4648058699168125,1.5878953574002286,0.7482611606434049,0.9375
abalone,20260923,0,dense,projective_shuffled,32,2.3796893425006083,0.9150519061445055,1.4197533512733533,0.528119610274933,0.75
abalone,20260923,1,dense,projective_shuffled,32,2.3796893425006083,0.8531282193721704,1.3231379633047056,0.48768118456924286,0.9375
abalone,20260923,2,dense,projective_shuffled,32,2.3796893425006083,0.9527565260816325,1.3864536711615365,0.5342643050344322,0.90625
abalone,20260923,3,dense,projective_shuffled,32,2.3796893425006083,1.1574556165441643,1.7169553489739955,0.6532003305094203,0.71875
abalone,20260923,0,scaled_dense,projective_shuffled,32,2.3796893425006083,2.2125119574648995,2.2869281058774713,1.276082123428632,0.75
abalone,20260923,1,scaled_dense,projective_shuffled,32,2.3796893425006083,2.0866259602620505,2.2050022812493593,1.1854709363006204,0.9375
abalone,20260923,2,scaled_dense,projective_shuffled,32,2.3796893425006083,2.10936926492569,2.2245616802835597,1.209691012290028,0.90625
abalone,20260923,3,scaled_dense,projective_shuffled,32,2.3796893425006083,2.7208193955261692,2.5568291428853875,1.5243693078660372,0.71875
