dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rmse,nll,crps,coverage90
fremtpl_claim_count,20260921,0,point,projective_full,32,1.8455215635098452,0.8672000948254536,1.3883076783591082,0.4165658597269024,0.96875
fremtpl_claim_count,20260921,1,point,projective_full,32,1.8455215635098452,0.760921528826353,1.240927111442662,0.3598218730151393,0.96875
fremtpl_claim_count,20260921,2,point,projective_full,32,1.8455215635098452,1.130788263204298,1.6934599645419577,0.3959099816604428,0.9375
fremtpl_claim_count,20260921,3,point,projective_full,32,1.8455215635098452,1.06698358346413,1.4610247736633653,0.4642537870728647,0.9375
fremtpl_claim_count,20260921,0,subset,projective_full,32,1.8455215635098452,0.6414163245512406,1.0400907620669206,0.3512273885531608,0.90625
fremtpl_claim_count,20260921,1,subset,projective_full,32,1.8455215635098452,0.901701984725426,1.6280043323474591,0.4496773041265058,0.8125
fremtpl_claim_count,20260921,2,subset,projective_full,32,1.8455215635098452,0.6069009269496848,1.5102681077485889,0.3068080450896766,0.71875
fremtpl_claim_count,20260921,3,subset,projective_full,32,1.8455215635098452,0.9479083440135736,1.204115681311818,0.4058032237603942,0.90625
fremtpl_claim_count,20260921,0,difference,projective_full,32,1.8455215635098452,1.7922363414684963,2.191910540402584,0.8888942761384049,0.84375
fremtpl_claim_count,20260921,1,difference,projective_full,32,1.8455215635098452,2.8949291446302743,3.5856010363834443,1.3718335659754737,0.78125
fremtpl_claim_count,20260921,2,difference,projective_full,32,1.8455215635098452,1.9453124916748128,3.39901206998847,0.7192196311710293,0.90625
fremtpl_claim_count,20260921,3,difference,projective_full,32,1.8455215635098452,1.35612113857607,1.7885799751398348,0.6369172494846195,0.90625
fremtpl_claim_count,20260921,0,dense,projective_full,32,1.8455215635098452,1.0648512269242592,1.5002590975192196,0.5781488676469763,0.90625
fremtpl_claim_count,20260921,1,dense,projective_full,32,1.8455215635098452,1.533518865965774,2.2079221790028862,0.8755363235281474,0.6875
fremtpl_claim_count,20260921,2,dense,projective_full,32,1.8455215635098452,1.5766012341981304,3.649086811403053,0.7534430166035687,0.75
fremtpl_claim_count,20260921,3,dense,projective_full,32,1.8455215635098452,1.23857043751881,1.6054764856609944,0.5492912182755394,0.9375
fremtpl_claim_count,20260921,0,scaled_dense,projective_full,32,1.8455215635098452,2.586560893128831,2.3643592653605774,1.3858573947230544,0.90625
fremtpl_claim_count,20260921,1,scaled_dense,projective_full,32,1.8455215635098452,3.603908920019187,3.06656992000088,2.065100089730497,0.6875
fremtpl_claim_count,20260921,2,scaled_dense,projective_full,32,1.8455215635098452,4.175080080310222,4.508924670683431,1.9022876481329285,0.75
fremtpl_claim_count,20260921,3,scaled_dense,projective_full,32,1.8455215635098452,3.163776384263813,2.4442851889233506,1.3449467357517113,0.9375
fremtpl_claim_count,20260921,0,point,projective_independent,32,1.87907875970009,0.8672000948254536,1.389871315329231,0.4182270421188321,0.96875
fremtpl_claim_count,20260921,1,point,projective_independent,32,1.87907875970009,0.760921528826353,1.243521238086416,0.3614555686840853,0.96875
fremtpl_claim_count,20260921,2,point,projective_independent,32,1.87907875970009,1.130788263204298,1.6802257192188477,0.3969147845116445,0.9375
fremtpl_claim_count,20260921,3,point,projective_independent,32,1.87907875970009,1.06698358346413,1.460356547460515,0.4656908711813009,0.9375
fremtpl_claim_count,20260921,0,subset,projective_independent,32,1.87907875970009,0.6414163245512406,1.0872706820908422,0.3524176421351922,0.875
fremtpl_claim_count,20260921,1,subset,projective_independent,32,1.87907875970009,0.901701984725426,1.7559159044742276,0.4501716038689692,0.75
fremtpl_claim_count,20260921,2,subset,projective_independent,32,1.87907875970009,0.6069009269496848,1.9415592992230095,0.3096418190880745,0.71875
fremtpl_claim_count,20260921,3,subset,projective_independent,32,1.87907875970009,0.9479083440135736,1.1727839154880093,0.4037118106389264,0.875
fremtpl_claim_count,20260921,0,difference,projective_independent,32,1.87907875970009,1.7922363414684963,2.1518372659294385,0.8945729318472795,0.84375
fremtpl_claim_count,20260921,1,difference,projective_independent,32,1.87907875970009,2.8949291446302743,3.393204828870076,1.3740709684797725,0.78125
fremtpl_claim_count,20260921,2,difference,projective_independent,32,1.87907875970009,1.9453124916748128,3.149769502344763,0.7279602581103293,0.90625
fremtpl_claim_count,20260921,3,difference,projective_independent,32,1.87907875970009,1.35612113857607,1.7759768569529943,0.643772451746258,0.90625
fremtpl_claim_count,20260921,0,dense,projective_independent,32,1.87907875970009,1.0648512269242592,1.4783161514411478,0.576306261352006,0.90625
fremtpl_claim_count,20260921,1,dense,projective_independent,32,1.87907875970009,1.533518865965774,2.1367894410925503,0.8699512385416068,0.6875
fremtpl_claim_count,20260921,2,dense,projective_independent,32,1.87907875970009,1.5766012341981304,3.3692282836866783,0.7520877608916592,0.75
fremtpl_claim_count,20260921,3,dense,projective_independent,32,1.87907875970009,1.23857043751881,1.5697840335468896,0.5506593341602734,0.9375
fremtpl_claim_count,20260921,0,scaled_dense,projective_independent,32,1.87907875970009,2.586560893128831,2.3424163192825054,1.3813841506866362,0.90625
fremtpl_claim_count,20260921,1,scaled_dense,projective_independent,32,1.87907875970009,3.603908920019187,2.9954371820905434,2.052074595520681,0.6875
fremtpl_claim_count,20260921,2,scaled_dense,projective_independent,32,1.87907875970009,4.175080080310222,4.229066142967058,1.8983858561712688,0.75
fremtpl_claim_count,20260921,3,scaled_dense,projective_independent,32,1.87907875970009,3.163776384263813,2.4085927368092457,1.3473895661033712,0.9375
