experiment,dataset,model,seed,representation,regularizer,epoch,train_loss,val_loss
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,1,0.47679448508513356,0.40959818093658634
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,2,0.3846400916869283,0.3616153928183794
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,3,0.3478278309033602,0.3474167909939966
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,4,0.3277282219114702,0.3438157057373822
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,5,0.31704574435290306,0.3501721006970061
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,6,0.30932551732227315,0.33927858690482915
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,7,0.3047618960426246,0.3353288992548827
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,8,0.2965254469497784,0.3318661208971135
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,9,0.29412459653484146,0.3340438548297977
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,10,0.2904432367634129,0.3295887476377336
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,11,0.2834149949087851,0.3414534975355472
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,12,0.28266547982757156,0.3418600898737775
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,13,0.275509474318502,0.33980912585076545
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,14,0.27260368403404295,0.34773958089379176
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,15,0.2649518072019338,0.3540603411132719
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,16,0.26426150710196106,0.36636466168223747
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_standard,standard,17,0.25651550878763785,0.354701065839075
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,1,0.4767945211847526,0.4095982490762223
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,2,0.3846402437007398,0.3616154347023647
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,3,0.34782794030058295,0.3474168135511381
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,4,0.3277282566930504,0.34381587453389567
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,5,0.3170457268522764,0.35017233867664027
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,6,0.30932534912587384,0.3392782153075346
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,7,0.30476160827081383,0.33532919307485987
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,8,0.2965249324752892,0.3318662869364106
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,9,0.2941241025631785,0.3340440771351621
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,10,0.29044236224465053,0.32958870610411917
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,11,0.2834140654717382,0.34145395283144
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,12,0.2826643088232973,0.3418597648496698
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,13,0.27550822554993687,0.3398112162154242
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,14,0.27260321774119534,0.34773804987218443
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,15,0.2649496939463463,0.3540627743466497
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,16,0.264240791668763,0.3663781041091362
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_no_first_wd,no_first_wd,17,0.2565157045164038,0.3546908973229677
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,1,0.47757095274233996,0.40935315553065993
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,2,0.38514037302143744,0.36133754248705835
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,3,0.3482512818507539,0.3472331100812117
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,4,0.3281558167729389,0.34349681424061956
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,5,0.31741125702272177,0.3499095762722133
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,6,0.30984331854145414,0.33911687114145833
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,7,0.305058062149793,0.3351026645387321
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,8,0.2970769072926308,0.3313852333724102
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,9,0.294716476808309,0.3335054804677695
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,10,0.29113816343595705,0.32954437271425613
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,11,0.28421827103640585,0.3403867905481488
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,12,0.2833858565118448,0.3411198669504267
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,13,0.276111917208688,0.3402178456170769
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,14,0.2732897883404678,0.3472350464159973
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,15,0.26580927720526804,0.354972653874311
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,16,0.26354670967604665,0.36811685005152633
invariant_regularizer,adult,mlp,0,numeric_kappa_1000_invariant,invariant,17,0.2581780383715758,0.35529175783837597
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,1,0.39489900824185964,0.3179668023099748
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,2,0.3070539140877033,0.30864561463896395
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,3,0.29866926251231013,0.30965098610550196
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,4,0.2922813586286596,0.3126507879540204
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,5,0.2877092121274231,0.3089807079148667
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,6,0.2816505677430577,0.31193504894851315
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,7,0.274779880808378,0.3205307376141821
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,8,0.2680935000758206,0.32633413125762306
invariant_regularizer,adult,mlp,1,numeric_kappa_1_standard,standard,9,0.26030530408940095,0.3338799500534867
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,1,0.39771672358384,0.3217283228026143
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,2,0.3084710140778919,0.3128505730490351
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,3,0.29805900226061116,0.31064606282008256
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,4,0.29281110970042556,0.3081806530924096
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,5,0.28837000781839545,0.31043816610676467
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,6,0.2823726152612185,0.31129514689471915
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,7,0.2761706320308057,0.31987132207889635
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,8,0.27053743007727865,0.3266726410114503
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,9,0.2621206073708265,0.3309175205962649
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,10,0.25520142934831996,0.3513531154394402
invariant_regularizer,adult,mlp,2,numeric_kappa_1_standard,standard,11,0.24791283938457104,0.35218839224458187
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,1,0.39682931930778653,0.32042328581602125
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,2,0.3077266464508722,0.31098795525710327
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,3,0.29862421157904867,0.3095777949750205
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,4,0.2918647651443903,0.3087541104745986
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,5,0.28793833618960746,0.31326337070576327
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,6,0.28068960540417665,0.3148362271127897
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,7,0.2753229362372977,0.32774748144497684
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,8,0.2675995350762726,0.32381129526659214
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,9,0.26071873907668,0.3443281571939862
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,10,0.25506445406695843,0.342208471249604
invariant_regularizer,adult,mlp,3,numeric_kappa_1_standard,standard,11,0.24539083857501168,0.35434391735117093
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,1,0.39992458257979785,0.31983269203575704
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,2,0.30728874935857786,0.31078811551113705
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,3,0.2987993895568192,0.311523392432964
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,4,0.2939657363171074,0.3088470118393287
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,5,0.28816358858595903,0.31522904667919244
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,6,0.2811763159180156,0.31510915278092966
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,7,0.27521333398631515,0.3225398546507558
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,8,0.2684529760545829,0.32702782573418093
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,9,0.26081104382543074,0.3371968717707022
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,10,0.25348828033674553,0.33957738527945186
invariant_regularizer,adult,mlp,4,numeric_kappa_1_standard,standard,11,0.24911753793020505,0.3638327580787247
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,1,0.39489902405832555,0.3179668343158067
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,2,0.3070539099139136,0.3086456225910377
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,3,0.29866917683978633,0.3096509968560232
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,4,0.2922811733709799,0.31265079431924464
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,5,0.28770890136315724,0.3089808112871561
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,6,0.28165006915825885,0.31193523182882316
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,7,0.2747792116839997,0.32053120500461224
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,8,0.2680925732748514,0.32633484660459366
invariant_regularizer,adult,mlp,1,numeric_kappa_1_no_first_wd,no_first_wd,9,0.26030416570658765,0.3338810521135336
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,1,0.39771674628339765,0.3217283559432575
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,2,0.3084710118811605,0.3128505852698049
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,3,0.29805892940235373,0.3106460686690645
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,4,0.2928109236372777,0.30818070135636455
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,5,0.28836970488913816,0.3104382861927214
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,6,0.28237214494103,0.3112953632917755
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,7,0.2761700036924067,0.319871499661667
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,8,0.2705365306988395,0.32667352783364795
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,9,0.2621194551486055,0.33091861149283275
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,10,0.2552000724273466,0.3513562136838728
invariant_regularizer,adult,mlp,2,numeric_kappa_1_no_first_wd,no_first_wd,11,0.24791115390580762,0.3521906304666808
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,1,0.39682933798000325,0.3204233070074872
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,2,0.3077266454989553,0.31098797093079666
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,3,0.2986241327163921,0.30957778877160635
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,4,0.29186460112178064,0.30875415208118157
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,5,0.2879380194941668,0.3132635027282717
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,6,0.2806891015106103,0.3148365564870019
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,7,0.27532224177728415,0.32774822477828586
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,8,0.26759859736487085,0.3238117376204522
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,9,0.26071759282224594,0.344329809972603
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,10,0.2550630135969682,0.34221011200032464
invariant_regularizer,adult,mlp,3,numeric_kappa_1_no_first_wd,no_first_wd,11,0.24538895092373691,0.35434627783393424
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,1,0.39992460476678476,0.31983272773048654
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,2,0.30728875038371917,0.3107881238820623
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,3,0.2987993284876868,0.3115234088504987
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,4,0.29396557104968324,0.3088470999968718
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,5,0.28816331853444804,0.3152291548372943
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,6,0.2811758579727473,0.31510936971244474
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,7,0.27521265915043525,0.32254040594622607
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,8,0.26845209553142146,0.3270288193876885
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,9,0.260809897058426,0.3371987512278794
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,10,0.2534868694494046,0.3395793193561396
invariant_regularizer,adult,mlp,4,numeric_kappa_1_no_first_wd,no_first_wd,11,0.24911561740118396,0.363836475312793
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,1,0.3949100757406736,0.31796632030140987
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,2,0.3070653895195345,0.3086452398345965
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,3,0.29868182422780876,0.3096505215661079
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,4,0.29229491963726295,0.3126501687413356
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,5,0.28772406627856545,0.3089796765979777
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,6,0.28166681586670933,0.3119338780220223
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,7,0.27479685011894167,0.32052989004093
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,8,0.2681130889153305,0.3263321383214487
invariant_regularizer,adult,mlp,1,numeric_kappa_1_invariant,invariant,9,0.26032638846363426,0.3338753412559841
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,1,0.3977281347246662,0.3217281047653226
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,2,0.3084828857268397,0.3128504054870714
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,3,0.2980718176253598,0.3106459315664657
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,4,0.29282499494658054,0.308180445782873
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,5,0.2883852812523338,0.3104378189192731
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,6,0.28238947619970073,0.31129423991881594
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,7,0.27618923849204247,0.3198715887760267
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,8,0.27055838103669283,0.32666775452898134
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,9,0.26214262828487145,0.33091282120698345
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,10,0.25522521636117,0.35133831599214194
invariant_regularizer,adult,mlp,2,numeric_kappa_1_invariant,invariant,11,0.24793765131905857,0.3521797423856433
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,1,0.3968404769458115,0.3204228861318648
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,2,0.3077381748239297,0.31098768295840234
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,3,0.2986366761257959,0.3095775828511733
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,4,0.29187837748328355,0.3087533871977354
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,5,0.28795346456605037,0.31326206344067553
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,6,0.2807064503065198,0.31483401202922806
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,7,0.27534118353295384,0.3277429823009902
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,8,0.2676204839854041,0.3238091637298614
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,9,0.2607411925271336,0.34431707468750206
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,10,0.2550882596788008,0.34220150661081333
invariant_regularizer,adult,mlp,3,numeric_kappa_1_invariant,invariant,11,0.2454177637650867,0.3543330593893974
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,1,0.3999360868620345,0.3198318888291971
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,2,0.3073003643560761,0.3107878102740354
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,3,0.29881201863874673,0.3115231707403344
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,4,0.293979416095654,0.30884618352886833
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,5,0.2881785243822843,0.3152282448302583
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,6,0.2811925144687624,0.31510774380649326
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,7,0.2752311264121269,0.32253620215676
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,8,0.2684723387772094,0.3270229364902509
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,9,0.260832267179536,0.33718580589556374
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,10,0.2535109249028293,0.3395678236571633
invariant_regularizer,adult,mlp,4,numeric_kappa_1_invariant,invariant,11,0.24914381094734558,0.3638136903731256
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,1,0.4271151810811251,0.3386887353210057
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,2,0.32198168487455103,0.3275187392342454
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,3,0.3054164425453917,0.32226319540604736
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,4,0.2984194508055797,0.31881312581627125
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,5,0.29187045877922957,0.3256991257132806
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,6,0.2895555210640741,0.32769759213867783
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,7,0.2822387331240886,0.3297111693559136
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,8,0.27754354982176926,0.3312086139682648
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,9,0.2736577348422067,0.3347311052061785
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,10,0.26795239003343135,0.33383306428219833
invariant_regularizer,adult,mlp,0,numeric_kappa_30_standard,standard,11,0.2603076792319811,0.3493889418090356
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,1,0.4235498212479256,0.3407005441354828
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,2,0.32107602978807115,0.31970559476610416
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,3,0.30527747241226405,0.31644541229632867
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,4,0.2979850826157985,0.32491401245664303
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,5,0.29423155772891035,0.32042811464794013
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,6,0.2893501261674801,0.3213324019096567
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,7,0.284650267195643,0.32249666047668496
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,8,0.27849788528109654,0.3241260159932273
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,9,0.2744667910826587,0.3312630395324084
invariant_regularizer,adult,mlp,1,numeric_kappa_30_standard,standard,10,0.2692718743838608,0.3322900314928685
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,1,0.42307303424842235,0.34169871216538195
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,2,0.321742862755895,0.3247195357039343
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,3,0.30551880085497585,0.3190486657652689
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,4,0.2992485462154745,0.32222526608158925
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,5,0.2931373396874646,0.322939566863047
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,6,0.28995642966661755,0.3182612169241944
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,7,0.2835631754972425,0.324634795527177
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,8,0.2812198925516236,0.3276913793165821
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,9,0.2752539466434966,0.3305640407573867
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,10,0.270825968766974,0.34133430164877965
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,11,0.26406077919779597,0.34307331944917774
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,12,0.25815107019879013,0.34397114982150173
invariant_regularizer,adult,mlp,2,numeric_kappa_30_standard,standard,13,0.2524630986794793,0.3624401548851073
