experiment,dataset,model,seed,representation,regularizer,epoch,train_loss,val_loss
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,3,0.33728512144088746,0.31168898940086365
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,4,0.3334234986305237,0.31378626823425293
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,5,0.33484272329012554,0.3131977915763855
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,6,0.33385901045799254,0.3103889226913452
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,7,0.3343245676358541,0.31253427267074585
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,8,0.3327584814230601,0.3113638162612915
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,9,0.33070027303695676,0.3105449974536896
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,10,0.33371732934316,0.3167122006416321
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,11,0.3330057676633199,0.3113583028316498
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,12,0.3335433758099874,0.3115020990371704
cyclic_geometry,synthetic-hour-of-day,mlp,3,centered_onehot,standard,13,0.3318257613182068,0.3138963580131531
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,1,0.6886255002816518,0.36770525574684143
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,2,0.34759603420893354,0.3134889602661133
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,3,0.3359337286949158,0.3119385838508606
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,4,0.3358476998011271,0.312238872051239
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,5,0.33554491074879966,0.311478853225708
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,6,0.3349043290615082,0.3129715621471405
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,7,0.335618354956309,0.3152295649051666
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,8,0.3345438080628713,0.3103400766849518
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,9,0.3315236656665802,0.3122103214263916
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,10,0.3312314332326253,0.3105935752391815
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,11,0.3308015582561493,0.31090185046195984
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,12,0.3318515277703603,0.31120598316192627
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,13,0.3307004560629527,0.3151601254940033
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,14,0.3316419603824615,0.31164565682411194
cyclic_geometry,synthetic-hour-of-day,mlp,4,centered_onehot,standard,15,0.3318094193935394,0.3169511556625366
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,1,0.680725599527359,0.3861510455608368
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,2,0.3554981764952342,0.3158177435398102
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,3,0.33871773672103883,0.3182081878185272
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,4,0.3414170495669047,0.31092676520347595
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,5,0.340348140001297,0.3122151792049408
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,6,0.3385363084475199,0.3122107684612274
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,7,0.33458328612645466,0.3115208148956299
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,8,0.3350554849306742,0.31478360295295715
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,9,0.33367163252830506,0.3129388093948364
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,10,0.33398934348424275,0.31130456924438477
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,11,0.3337163734436035,0.31037500500679016
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,12,0.33250925795237224,0.3110033869743347
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,13,0.33270958105723064,0.3131554424762726
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,14,0.3342761591275533,0.3135311007499695
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,15,0.33272087208429973,0.3118847608566284
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,16,0.33118258889516194,0.31208303570747375
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,17,0.33210522429148354,0.31107771396636963
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_0,standard,18,0.3307140017350515,0.31143611669540405
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,1,0.6843960750102996,0.3659886121749878
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,2,0.35289245454470314,0.31452152132987976
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,3,0.3363975400129954,0.3104972541332245
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,4,0.3362111914952596,0.3121916949748993
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,5,0.33862574529647826,0.312058687210083
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,6,0.3368742790222168,0.3126601576805115
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,7,0.33545769317944846,0.31733033061027527
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,8,0.3362438139915466,0.3125731945037842
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,9,0.33472168946266173,0.3121580481529236
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_0,standard,10,0.33352099243799843,0.31122851371765137
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,1,0.691880539337794,0.3611161708831787
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,2,0.3525708949565887,0.3205927610397339
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,3,0.340285923798879,0.3170956075191498
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,4,0.33779119022687276,0.3123384714126587
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,5,0.338800146261851,0.31205254793167114
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,6,0.33834835267066954,0.31378448009490967
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,7,0.3354918936093648,0.31277647614479065
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,8,0.3351994887193044,0.31172171235084534
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,9,0.33298006852467854,0.31206393241882324
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,10,0.33431857387224834,0.31242188811302185
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,11,0.33438468678792316,0.3121620714664459
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,12,0.33464859787623086,0.31070584058761597
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,13,0.3372721792062124,0.3108696937561035
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,14,0.33202952742576597,0.3114756941795349
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,15,0.33261422912279764,0.3117624521255493
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,16,0.3326341366767883,0.3111703395843506
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,17,0.3323724489212036,0.3113434910774231
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,18,0.3332155507405599,0.3109508454799652
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_0,standard,19,0.3322714453538259,0.3123401403427124
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,1,0.6992814220587412,0.37898245453834534
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,2,0.3524714698791504,0.31389477849006653
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,3,0.33901711026827497,0.3123093545436859
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,4,0.3357707113424937,0.3170049786567688
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,5,0.3373347365856171,0.3150385618209839
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,6,0.33627068400383,0.31102678179740906
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,7,0.33979842019081113,0.3147968053817749
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,8,0.33442590236663816,0.31232520937919617
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,9,0.33320442684491475,0.3111550807952881
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,10,0.3362665761311849,0.31585460901260376
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,11,0.33373939196268715,0.3113918900489807
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,12,0.3348242480754852,0.31181955337524414
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_0,standard,13,0.33375712704658506,0.3135162889957428
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,1,0.6999851513703664,0.38426733016967773
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,2,0.35382811959584554,0.31624120473861694
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,3,0.33971565270423887,0.312149316072464
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,4,0.34037443447113036,0.3125660717487335
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,5,0.3379332035382589,0.31490135192871094
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,6,0.33718105244636537,0.3130340874195099
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,7,0.3380302166144053,0.31487545371055603
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,8,0.33758894236882525,0.3109428584575653
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,9,0.33456093263626097,0.3116222023963928
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,10,0.3337879447142283,0.311149001121521
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,11,0.3325784355799357,0.31139761209487915
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,12,0.3336394131978353,0.3103879988193512
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,13,0.3344086953004201,0.31578510999679565
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,14,0.33337835637728375,0.3117479681968689
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,15,0.3340237778822581,0.31637102365493774
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,16,0.3337010296185811,0.3135819137096405
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,17,0.33334875798225405,0.31108471751213074
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,18,0.33232931661605836,0.31223008036613464
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_0,standard,19,0.33173696271578473,0.3105393350124359
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,1,0.6826197195053101,0.388309121131897
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,2,0.35558253979682924,0.3162827491760254
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,3,0.3382105006376902,0.3174774944782257
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,4,0.33951426831881204,0.31066080927848816
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,5,0.3404059212207794,0.31204769015312195
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,6,0.33585143796602884,0.3112820088863373
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,7,0.3327482291062673,0.31117305159568787
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,8,0.33504290008544924,0.31553635001182556
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,9,0.3341879040400187,0.31289270520210266
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,10,0.3341245718797048,0.31084927916526794
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,11,0.3331530369917552,0.31048664450645447
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,12,0.33377679681777955,0.3108721375465393
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,13,0.332282422542572,0.31206730008125305
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,14,0.3325449254512787,0.31346240639686584
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,15,0.33294720379511517,0.3121633231639862
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,16,0.3308443515300751,0.31171464920043945
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,17,0.3315745723247528,0.3108057975769043
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_1,standard,18,0.33170776375134786,0.31173470616340637
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,1,0.6810303836663564,0.3601852357387543
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,2,0.3495516372521718,0.3154183328151703
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,3,0.3365548452536265,0.31030726432800293
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,4,0.3357081365585327,0.3116813004016876
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,5,0.3363424277305603,0.311196506023407
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,6,0.33547782691319783,0.3124535083770752
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,7,0.33477855825424196,0.3170197308063507
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,8,0.3355357244809469,0.3126124143600464
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,9,0.3334928870201111,0.31321340799331665
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_1,standard,10,0.33362589303652446,0.311340868473053
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,1,0.6953322131633759,0.3675411641597748
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,2,0.35207084782918296,0.3184797465801239
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,3,0.33984238862991334,0.31531187891960144
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,4,0.3373308971722921,0.3111446499824524
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,5,0.33898131783803304,0.3122659921646118
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,6,0.33731095512708026,0.3126964867115021
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,7,0.3354362834294637,0.31222572922706604
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,8,0.3345347446600596,0.31188085675239563
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,9,0.3350073305765788,0.3116350471973419
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,10,0.3353617858886719,0.3119449317455292
cyclic_geometry,synthetic-hour-of-day,mlp,2,full_fourier_phase_1,standard,11,0.3332501180966695,0.3121882379055023
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,1,0.7009617927869161,0.38681015372276306
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,2,0.35243809564908346,0.3150348365306854
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,3,0.33748015864690145,0.3115489184856415
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,4,0.3355412918726603,0.3163604438304901
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,5,0.3363672130902608,0.3146642744541168
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,6,0.3339553465843201,0.31103894114494324
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,7,0.3380974049568176,0.3148125112056732
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,8,0.3349429309368134,0.31181076169013977
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,9,0.3333342973391215,0.3113117516040802
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,10,0.3353149452209473,0.3170259892940521
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,11,0.33359058292706806,0.31129443645477295
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,12,0.3326116144657135,0.3113845884799957
cyclic_geometry,synthetic-hour-of-day,mlp,3,full_fourier_phase_1,standard,13,0.33449874631563825,0.3144973814487457
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,1,0.7004493753115336,0.37805891036987305
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,2,0.35267012008031207,0.31547462940216064
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,3,0.3390216096242269,0.3126254379749298
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,4,0.3388678335348765,0.3123621344566345
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,5,0.3369585611820221,0.31442296504974365
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,6,0.3366311113039652,0.31274348497390747
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,7,0.33580086795488995,0.3159159719944
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,8,0.33594131604830424,0.3106251657009125
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,9,0.33517936674753823,0.3120585083961487
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,10,0.33290653411547344,0.31085842847824097
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,11,0.33244980915387473,0.3108837604522705
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,12,0.33334565003712974,0.31093862652778625
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,13,0.333141033411026,0.31548696756362915
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,14,0.33331750814119976,0.31159403920173645
cyclic_geometry,synthetic-hour-of-day,mlp,4,full_fourier_phase_1,standard,15,0.33304331127802533,0.31773900985717773
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,1,0.6811692355473836,0.3825468420982361
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,2,0.3560509083271027,0.3152945041656494
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,3,0.3376052066485087,0.31700852513313293
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,4,0.34092207058270774,0.31145423650741577
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,5,0.34242770552635193,0.3123948574066162
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,6,0.33876282890637716,0.3107333481311798
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,7,0.3344554512500763,0.31092944741249084
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,8,0.3349871104558309,0.3142278790473938
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,9,0.334842499256134,0.3131140470504761
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,10,0.33349695134162904,0.31114619970321655
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,11,0.33204510911305746,0.31084978580474854
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,12,0.3324267048041026,0.3107885718345642
cyclic_geometry,synthetic-hour-of-day,mlp,0,full_fourier_phase_5,standard,13,0.3326365809440613,0.31247469782829285
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_5,standard,1,0.6997358501752218,0.3665423095226288
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_5,standard,2,0.3534139501253764,0.3157632350921631
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_5,standard,3,0.3370613036155701,0.3106536865234375
cyclic_geometry,synthetic-hour-of-day,mlp,1,full_fourier_phase_5,standard,4,0.3368813900152842,0.3121502697467804
