experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,ordinal_columns,ordinal_block_condition_mean,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,0,cumulative,cf26f38091e76190,standard,98,14.257577698020757,2.0426093713903297,0.0062567474629365415,326.4650496907944,2.513836693914637,16.448926512321766,-447.96887335276404,4.020346722999055,0.0,1,26.239642701846638,100,157697,23,0.2863692689923174,0.30773371824967144,0.30882476909243645,0.8582834331337326,0.858055402002334,0.06419765204191208,14.087760925292969,0.01692984439432621,5.665089128073305
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,1,cumulative,cf26f38091e76190,standard,98,14.257577698020757,2.0426093713903297,0.0062567474629365415,326.4650496907944,2.513836693914637,16.448926512321766,-447.96887335276404,4.020346722999055,0.0,1,26.239642701846638,100,157697,29,0.2838280555030355,0.3063196794118835,0.3100715203464602,0.8564409642253954,0.8570726613844358,0.06248537451028824,15.605775833129883,0.016906527802348137,6.865882716141641
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,2,cumulative,cf26f38091e76190,standard,98,14.257577698020757,2.0426093713903297,0.0062567474629365415,326.4650496907944,2.513836693914637,16.448926512321766,-447.96887335276404,4.020346722999055,0.0,1,26.239642701846638,100,157697,26,0.28410999865523573,0.30524871436301243,0.3090678031012263,0.8593582066635959,0.857379767827529,0.07705887407064438,14.996030807495117,0.017094150185585022,6.430334632052109
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,3,cumulative,cf26f38091e76190,standard,98,14.257577698020757,2.0426093713903297,0.0062567474629365415,326.4650496907944,2.513836693914637,16.448926512321766,-447.96887335276404,4.020346722999055,0.0,1,26.239642701846638,100,157697,30,0.2823488354267657,0.30527594781701534,0.30936796860654764,0.8576692768309535,0.8575640316933849,0.0683528259396553,15.790128707885742,0.017024926841259003,7.15241064899601
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,4,cumulative,cf26f38091e76190,standard,98,14.257577698020757,2.0426093713903297,0.0062567474629365415,326.4650496907944,2.513836693914637,16.448926512321766,-447.96887335276404,4.020346722999055,0.0,1,26.239642701846638,100,157697,16,0.29284565181026384,0.3075234409298719,0.309840834489857,0.8572086596038692,0.8557828143234445,0.06732185184955597,12.763625144958496,0.01699024625122547,4.717470180941746
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,0,cumulative_standardized,cf26f38091e76190,standard,98,17.318906226662044,2.5383385129243496,0.0062567477305887145,405.69615752839536,2.608200894388779,30.076031478761173,-404.9114357587006,4.020346722999055,0.0,1,9.734355488523768,100,157697,16,0.2921260348840796,0.3095378018592892,0.3118432994070705,0.8558268079226163,0.8579325594250967,0.059103719890117645,13.113056182861328,0.016956420615315437,4.4900793640408665
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,1,cumulative_standardized,cf26f38091e76190,standard,98,17.318906226662044,2.5383385129243496,0.0062567477305887145,405.69615752839536,2.608200894388779,30.076031478761173,-404.9114357587006,4.020346722999055,0.0,1,9.734355488523768,100,157697,12,0.2961222306561634,0.3100914251663603,0.31022265979644525,0.8561338860740059,0.8588538787543762,0.05974629521369934,12.123547554016113,0.01695917546749115,3.5987074479926378
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,2,cumulative_standardized,cf26f38091e76190,standard,98,17.318906226662044,2.5383385129243496,0.0062567477305887145,405.69615752839536,2.608200894388779,30.076031478761173,-404.9114357587006,4.020346722999055,0.0,1,9.734355488523768,100,157697,12,0.29630838756688765,0.3097226613072641,0.3098230036299624,0.8592046675879011,0.8575640316933849,0.07201609760522842,12.134542465209961,0.01711026020348072,3.9329662108793855
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,3,cumulative_standardized,cf26f38091e76190,standard,98,17.318906226662044,2.5383385129243496,0.0062567477305887145,405.69615752839536,2.608200894388779,30.076031478761173,-404.9114357587006,4.020346722999055,0.0,1,9.734355488523768,100,157697,16,0.2904704475358196,0.3072471914921979,0.3106567742252614,0.8582834331337326,0.8578711381364781,0.06550266593694687,13.062786102294922,0.017037207260727882,4.396669430891052
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,4,cumulative_standardized,cf26f38091e76190,standard,98,17.318906226662044,2.5383385129243496,0.0062567477305887145,405.69615752839536,2.608200894388779,30.076031478761173,-404.9114357587006,4.020346722999055,0.0,1,9.734355488523768,100,157697,13,0.2952176834506406,0.3102208384112863,0.31074447699402513,0.8545984953170582,0.8573183465389104,0.0630527138710022,12.449780464172363,0.017023898661136627,3.7304568130057305
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,0,path_spectral,cf26f38091e76190,standard,98,14.638987700422856,2.034926167090798,0.006256747410547146,325.23706545360545,2.5122000338613732,15.885924748543435,-443.7430427879132,4.020346722999055,0.0,1,13.354867458000829,100,157697,13,0.29440434962324374,0.30813891178790365,0.3077993884141629,0.8569015814524796,0.8590381426202321,0.05926206335425377,11.955965995788574,0.016931582242250443,4.120663621928543
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,1,path_spectral,cf26f38091e76190,standard,98,14.638987700422856,2.034926167090798,0.006256747410547146,325.23706545360545,2.5122000338613732,15.885924748543435,-443.7430427879132,4.020346722999055,0.0,1,13.354867458000829,100,157697,20,0.28829643817079065,0.30759249616383827,0.3074864339524081,0.857362198679564,0.8590381426202321,0.05919906124472618,13.382323265075684,0.016927825286984444,5.1058540099766105
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,2,path_spectral,cf26f38091e76190,standard,98,14.638987700422856,2.034926167090798,0.006256747410547146,325.23706545360545,2.5122000338613732,15.885924748543435,-443.7430427879132,4.020346722999055,0.0,1,13.354867458000829,100,157697,26,0.28307116895624596,0.3070962833225671,0.30927732421068316,0.8575157377552587,0.8586696148885203,0.07223761081695557,14.784880638122559,0.01710452325642109,6.78044343390502
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,3,path_spectral,cf26f38091e76190,standard,98,14.638987700422856,2.034926167090798,0.006256747410547146,325.23706545360545,2.5122000338613732,15.885924748543435,-443.7430427879132,4.020346722999055,0.0,1,13.354867458000829,100,157697,15,0.2913373006269447,0.3073997653080016,0.30687781799131514,0.8587440503608168,0.859406670351944,0.06429179757833481,12.122451782226562,0.017027441412210464,4.4398780958727
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,4,path_spectral,cf26f38091e76190,standard,98,14.638987700422856,2.034926167090798,0.006256747410547146,325.23706545360545,2.5122000338613732,15.885924748543435,-443.7430427879132,4.020346722999055,0.0,1,13.354867458000829,100,157697,13,0.2968072466837082,0.30878285240673997,0.3091776968658746,0.8569015814524796,0.858055402002334,0.0626247301697731,11.941873550415039,0.01698535867035389,3.872781194979325
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,0,whitened,cf26f38091e76190,standard,98,25.748817072056163,2.051081884385524,0.0062567477619606396,327.8191741811226,2.515634351911482,30.076031259141082,-392.1886083840335,4.020346722999055,0.0,1,1.0000000000000941,100,157697,13,0.2924295754458481,0.30992274932778857,0.3098246790426053,0.8569015814524796,0.859222406486088,0.058778051286935806,12.366109848022461,0.01694072224199772,4.175613997038454
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,1,whitened,cf26f38091e76190,standard,98,25.748817072056163,2.051081884385524,0.0062567477619606396,327.8191741811226,2.515634351911482,30.076031259141082,-392.1886083840335,4.020346722999055,0.0,1,1.0000000000000941,100,157697,12,0.2959972273488041,0.3131795372601339,0.31110572220199445,0.8576692768309535,0.8571955039616731,0.05901290476322174,12.025571823120117,0.016939537599682808,3.730362903093919
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,2,whitened,cf26f38091e76190,standard,98,25.748817072056163,2.051081884385524,0.0062567477619606396,327.8191741811226,2.515634351911482,30.076031259141082,-392.1886083840335,4.020346722999055,0.0,1,1.0000000000000941,100,157697,17,0.2893625405391692,0.3104374667471052,0.31128432470221257,0.8535237217871948,0.8559670781893004,0.07207460701465607,13.322186470031738,0.017118079587817192,6.132858786964789
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,3,whitened,cf26f38091e76190,standard,98,25.748817072056163,2.051081884385524,0.0062567477619606396,327.8191741811226,2.515634351911482,30.076031259141082,-392.1886083840335,4.020346722999055,0.0,1,1.0000000000000941,100,157697,16,0.28826885660880597,0.30811716907424974,0.3097953763674846,0.8578228159066482,0.8568269762299613,0.06389101594686508,13.104791641235352,0.01704096794128418,4.3628678298555315
ordinal_basis,A,adult,binclass,mlp,AdamW,0.0001,4,whitened,cf26f38091e76190,standard,98,25.748817072056163,2.051081884385524,0.0062567477619606396,327.8191741811226,2.515634351911482,30.076031259141082,-392.1886083840335,4.020346722999055,0.0,1,1.0000000000000941,100,157697,10,0.2980809013727857,0.3122081893783734,0.31244846221413236,0.8561338860740059,0.856028499477919,0.062075383961200714,11.64376449584961,0.017015365883708,3.6291510148439556
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,0,local,9d7e9b404e7a45c6,standard,18,5.427619210416279,3.4839184796305616,0.1724602546549169,20.20128340064024,1.3053789613332867,26.231673823440673,-18.81759124990984,9.292063880938167,0.0,1;3,2.2884518753141694,18,136705,27,0.47896480560302734,0.49184054136276245,0.4991317093372345,0.7004157897993721,0.7055882679895689,0.09648635983467102,11.535195350646973,0.007386790122836828,20.535274209920317
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,1,local,9d7e9b404e7a45c6,standard,18,5.427619210416279,3.4839184796305616,0.1724602546549169,20.20128340064024,1.3053789613332867,26.231673823440673,-18.81759124990984,9.292063880938167,0.0,1;3,2.2884518753141694,18,136705,26,0.47809112071990967,0.49200406670570374,0.49969398975372314,0.7005322272594086,0.7059855602228424,0.13704295456409454,11.673742294311523,0.007337308023124933,19.828719086945057
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,2,local,9d7e9b404e7a45c6,standard,18,5.427619210416279,3.4839184796305616,0.1724602546549169,20.20128340064024,1.3053789613332867,26.231673823440673,-18.81759124990984,9.292063880938167,0.0,1;3,2.2884518753141694,18,136705,38,0.47240811586380005,0.4916575849056244,0.4968506693840027,0.7002854822328999,0.7039741566762316,0.11073572188615799,12.571191787719727,0.007339979521930218,23.5530903309118
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,3,local,9d7e9b404e7a45c6,standard,18,5.427619210416279,3.4839184796305616,0.1724602546549169,20.20128340064024,1.3053789613332867,26.231673823440673,-18.81759124990984,9.292063880938167,0.0,1;3,2.2884518753141694,18,136705,38,0.4711030125617981,0.4903627336025238,0.49559423327445984,0.6993627332206174,0.7030834934466483,0.08768513053655624,12.574121475219727,0.007338678929954767,23.908623924013227
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,4,local,9d7e9b404e7a45c6,standard,18,5.427619210416279,3.4839184796305616,0.1724602546549169,20.20128340064024,1.3053789613332867,26.231673823440673,-18.81759124990984,9.292063880938167,0.0,1;3,2.2884518753141694,18,136705,39,0.4719388782978058,0.48862504959106445,0.49685612320899963,0.6981225194975096,0.7039780260192288,0.1180119663476944,12.541687965393066,0.007414638996124268,23.83376396005042
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,0,cumulative,9d7e9b404e7a45c6,standard,18,5.272462283708516,3.4839922743402902,0.13615571537597027,25.588292527565613,1.4080413069658535,26.134530612830925,-22.372939325529085,9.292063880938167,0.0,1;3,3.78012774305781,18,136705,37,0.47541505098342896,0.4911557734012604,0.49748581647872925,0.6999280739966736,0.7044239529175584,0.0951257273554802,12.934189796447754,0.007387000136077404,23.077289287000895
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,1,cumulative,9d7e9b404e7a45c6,standard,18,5.272462283708516,3.4839922743402902,0.13615571537597027,25.588292527565613,1.4080413069658535,26.134530612830925,-22.372939325529085,9.292063880938167,0.0,1;3,3.78012774305781,18,136705,36,0.47532838582992554,0.4914987087249756,0.49822190403938293,0.7001723783606764,0.7049448855416784,0.1430952250957489,12.944405555725098,0.007338658440858126,22.920434988103807
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,2,cumulative,9d7e9b404e7a45c6,standard,18,5.272462283708516,3.4839922743402902,0.13615571537597027,25.588292527565613,1.4080413069658535,26.134530612830925,-22.372939325529085,9.292063880938167,0.0,1;3,3.78012774305781,18,136705,27,0.48019856214523315,0.49246498942375183,0.4981403946876526,0.7008602880172106,0.7048872620951983,0.11290339380502701,12.499551773071289,0.007339445408433676,19.62318046297878
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,3,cumulative,9d7e9b404e7a45c6,standard,18,5.272462283708516,3.4839922743402902,0.13615571537597027,25.588292527565613,1.4080413069658535,26.134530612830925,-22.372939325529085,9.292063880938167,0.0,1;3,3.78012774305781,18,136705,33,0.47854867577552795,0.491275817155838,0.49777692556381226,0.700013556712733,0.7046300400784204,0.08678292483091354,12.261733055114746,0.007339045405387878,24.597476605093107
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,4,cumulative,9d7e9b404e7a45c6,standard,18,5.272462283708516,3.4839922743402902,0.13615571537597027,25.588292527565613,1.4080413069658535,26.134530612830925,-22.372939325529085,9.292063880938167,0.0,1;3,3.78012774305781,18,136705,38,0.47332653403282166,0.48945948481559753,0.4954041540622711,0.6987183387907123,0.7029486617252871,0.12471367418766022,12.700246810913086,0.007417894899845123,24.06547458912246
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,0,cumulative_standardized,9d7e9b404e7a45c6,standard,18,8.958626367208211,3.4848291734801053,0.47823693460997635,7.2868256742280675,0.8625383798409173,34.70971181937405,-0.8119577721063695,9.292063880938167,0.0,1;3,3.1760801350026373,18,136705,37,0.46544402837753296,0.49134570360183716,0.4968084394931793,0.7000633819448652,0.7039442139142693,0.09428822249174118,12.171499252319336,0.007387170568108559,24.02336940797977
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,1,cumulative_standardized,9d7e9b404e7a45c6,standard,18,8.958626367208211,3.4848291734801053,0.47823693460997635,7.2868256742280675,0.8625383798409173,34.70971181937405,-0.8119577721063695,9.292063880938167,0.0,1;3,3.1760801350026373,18,136705,36,0.46525922417640686,0.49234116077423096,0.4963289201259613,0.7007721860535838,0.7036044260707683,0.13642537593841553,12.282808303833008,0.007338436786085367,24.335380231030285
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,2,cumulative_standardized,9d7e9b404e7a45c6,standard,18,8.958626367208211,3.4848291734801053,0.47823693460997635,7.2868256742280675,0.8625383798409173,34.70971181937405,-0.8119577721063695,9.292063880938167,0.0,1;3,3.1760801350026373,18,136705,30,0.47369518876075745,0.4917103052139282,0.4967946410179138,0.7003230446241488,0.7039344512642458,0.10843855142593384,11.589390754699707,0.007341144140809774,23.067606274969876
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,3,cumulative_standardized,9d7e9b404e7a45c6,standard,18,8.958626367208211,3.4848291734801053,0.47823693460997635,7.2868256742280675,0.8625383798409173,34.70971181937405,-0.8119577721063695,9.292063880938167,0.0,1;3,3.1760801350026373,18,136705,38,0.46640270948410034,0.49117231369018555,0.4953158497810364,0.6999398010823725,0.7028859783687338,0.08746138215065002,12.199695587158203,0.007340882904827595,23.44682044000365
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,4,cumulative_standardized,9d7e9b404e7a45c6,standard,18,8.958626367208211,3.4848291734801053,0.47823693460997635,7.2868256742280675,0.8625383798409173,34.70971181937405,-0.8119577721063695,9.292063880938167,0.0,1;3,3.1760801350026373,18,136705,36,0.47148776054382324,0.49088773131370544,0.49752140045166016,0.6997370475093234,0.7044491334112166,0.11700934171676636,11.863327980041504,0.007417160086333752,22.980355448788032
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,0,path_spectral,9d7e9b404e7a45c6,standard,18,5.427619182417737,3.483918479631647,0.17246025604407852,20.201283237925868,1.3053789578351944,26.2316737780976,-18.81759141939062,9.292063880938167,0.0,1;3,2.28845187531416,18,136705,37,0.4753864109516144,0.4914945065975189,0.49836960434913635,0.7001693424146325,0.7050494173309545,0.09602546691894531,12.562819480895996,0.0073853000067174435,25.996834316989407
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,1,path_spectral,9d7e9b404e7a45c6,standard,18,5.427619182417737,3.483918479631647,0.17246025604407852,20.201283237925868,1.3053789578351944,26.2316737780976,-18.81759141939062,9.292063880938167,0.0,1;3,2.28845187531416,18,136705,36,0.47392329573631287,0.49140042066574097,0.4998623728752136,0.7001023134882516,0.7061044978737385,0.1390553116798401,12.508530616760254,0.007337315008044243,24.766295809997246
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,2,path_spectral,9d7e9b404e7a45c6,standard,18,5.427619182417737,3.483918479631647,0.17246025604407852,20.201283237925868,1.3053789578351944,26.2316737780976,-18.81759141939062,9.292063880938167,0.0,1;3,2.28845187531416,18,136705,36,0.4739019274711609,0.49241843819618225,0.49952051043510437,0.7008271307241429,0.7058630508707182,0.11075524985790253,12.338776588439941,0.007339055184274912,24.582231464097276
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,3,path_spectral,9d7e9b404e7a45c6,standard,18,5.427619182417737,3.483918479631647,0.17246025604407852,20.201283237925868,1.3053789578351944,26.2316737780976,-18.81759141939062,9.292063880938167,0.0,1;3,2.28845187531416,18,136705,23,0.48147183656692505,0.49238765239715576,0.49895328283309937,0.7008052242899439,0.7054621274078627,0.08738761395215988,11.191093444824219,0.007337989751249552,18.4888649280183
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,4,path_spectral,9d7e9b404e7a45c6,standard,18,5.427619182417737,3.483918479631647,0.17246025604407852,20.201283237925868,1.3053789578351944,26.2316737780976,-18.81759141939062,9.292063880938167,0.0,1;3,2.28845187531416,18,136705,35,0.4748888313770294,0.49024733901023865,0.49704381823539734,0.6992804650356632,0.7041109528332683,0.1178959459066391,11.923558235168457,0.007415991276502609,22.625761901959777
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,0,whitened,9d7e9b404e7a45c6,standard,18,9.757620920271705,3.484236296581498,0.5174318903559413,6.733710004199185,0.8282544090096002,34.70971186155627,2.2798846375103228,9.292063880938167,0.0,1;3,1.0000000000000144,18,136705,36,0.46455299854278564,0.4914882481098175,0.49812784790992737,0.7001648777880973,0.7048783923704818,0.09480147808790207,11.87946605682373,0.007387347519397736,22.94122747401707
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,1,whitened,9d7e9b404e7a45c6,standard,18,9.757620920271705,3.484236296581498,0.5174318903559413,6.733710004199185,0.8282544090096002,34.70971186155627,2.2798846375103228,9.292063880938167,0.0,1;3,1.0000000000000144,18,136705,36,0.4628535211086273,0.491769403219223,0.49672845005989075,0.7003651311702868,0.70388754292145,0.13594046235084534,12.142985343933105,0.007338360883295536,23.62437870213762
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,2,whitened,9d7e9b404e7a45c6,standard,18,9.757620920271705,3.484236296581498,0.5174318903559413,6.733710004199185,0.8282544090096002,34.70971186155627,2.2798846375103228,9.292063880938167,0.0,1;3,1.0000000000000144,18,136705,30,0.4683097004890442,0.49160856008529663,0.49750903248786926,0.700250598617572,0.7044403827432077,0.10968776792287827,11.60671329498291,0.007341304793953896,22.601778451818973
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,3,whitened,9d7e9b404e7a45c6,standard,18,9.757620920271705,3.484236296581498,0.5174318903559413,6.733710004199185,0.8282544090096002,34.70971186155627,2.2798846375103228,9.292063880938167,0.0,1;3,1.0000000000000144,18,136705,33,0.46903401613235474,0.4912478029727936,0.4972057342529297,0.6999936147142094,0.7042256639710445,0.08712473511695862,11.693842887878418,0.007341005373746157,24.96519873291254
ordinal_basis,A,black-friday,regression,mlp,AdamW,0.0001,4,whitened,9d7e9b404e7a45c6,standard,18,9.757620920271705,3.484236296581498,0.5174318903559413,6.733710004199185,0.8282544090096002,34.70971186155627,2.2798846375103228,9.292063880938167,0.0,1;3,1.0000000000000144,18,136705,39,0.4709019660949707,0.49274617433547974,0.4984194040298462,0.7010603628143386,0.7050845985880514,0.11620039492845535,11.823113441467285,0.007418039720505476,24.70684301503934
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,1,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,137985,40,0.02109145186841488,0.0228078905493021,0.0226824339479208,0.15066757108825435,0.15025261338124718,0.09157981723546982,11.08285140991211,0.008291482925415039,8.021824226016179
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,2,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,137985,34,0.021049903705716133,0.02258463390171528,0.022600844502449036,0.14992833894055835,0.14998213938987082,0.08728980273008347,11.014412879943848,0.008318210951983929,8.219523497158661
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,3,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,137985,39,0.021222589537501335,0.02220110595226288,0.02245449647307396,0.14864986841267136,0.14949575002800142,0.06255195289850235,11.303799629211426,0.008287159726023674,8.158459234051406
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,4,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,137985,39,0.02097903937101364,0.022209500893950462,0.02212488278746605,0.1486779653591208,0.14839446865605677,0.07896806299686432,10.892870903015137,0.008346708491444588,8.457326513016596
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,1,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,137985,33,0.02179821953177452,0.023531004786491394,0.022941093891859055,0.15303734782879097,0.1511068943482936,0.10695971548557281,10.180813789367676,0.008294838480651379,8.195126838982105
