experiment,dataset,model,seed,representation,regularizer,epoch,train_loss,val_loss
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,3,0.29805900226061116,0.31064606282008256
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,4,0.29281110970042556,0.3081806530924096
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,5,0.28837000781839545,0.31043816610676467
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,6,0.2823726152612185,0.31129514689471915
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,7,0.2761706320308057,0.31987132207889635
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,8,0.27053743007727865,0.3266726410114503
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,9,0.2621206073708265,0.3309175205962649
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,10,0.25520142934831996,0.3513531154394402
numeric_kappa,adult,mlp,2,numeric_kappa_1,standard,11,0.24791283938457104,0.35218839224458187
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,1,0.39682931930778653,0.32042328581602125
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,2,0.3077266464508722,0.31098795525710327
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,3,0.29862421157904867,0.3095777949750205
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,4,0.2918647651443903,0.3087541104745986
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,5,0.28793833618960746,0.31326337070576327
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,6,0.28068960540417665,0.3148362271127897
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,7,0.2753229362372977,0.32774748144497684
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,8,0.2675995350762726,0.32381129526659214
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,9,0.26071873907668,0.3443281571939862
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,10,0.25506445406695843,0.342208471249604
numeric_kappa,adult,mlp,3,numeric_kappa_1,standard,11,0.24539083857501168,0.35434391735117093
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,1,0.39992458257979785,0.31983269203575704
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,2,0.30728874935857786,0.31078811551113705
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,3,0.2987993895568192,0.311523392432964
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,4,0.2939657363171074,0.3088470118393287
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,5,0.28816358858595903,0.31522904667919244
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,6,0.2811763159180156,0.31510915278092966
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,7,0.27521333398631515,0.3225398546507558
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,8,0.2684529760545829,0.32702782573418093
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,9,0.26081104382543074,0.3371968717707022
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,10,0.25348828033674553,0.33957738527945186
numeric_kappa,adult,mlp,4,numeric_kappa_1,standard,11,0.24911753793020505,0.3638327580787247
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,1,0.4051650187014362,0.32117108739964384
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,2,0.3095971122567132,0.3141470195708643
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,3,0.2990733021893138,0.3133163632671225
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,4,0.29205327552425187,0.31157529426617164
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,5,0.2867076819446807,0.31793066436023903
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,6,0.28296770195703247,0.320923587614442
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,7,0.2758965921343398,0.329688486634786
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,8,0.26923440393124515,0.3311121039933284
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,9,0.2648631978679348,0.3358811617085134
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,10,0.2580491141839461,0.3387118229858545
numeric_kappa,adult,mlp,0,numeric_kappa_3,standard,11,0.25185979994274765,0.35690681200864066
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,1,0.39851282826219786,0.31865288211793924
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,2,0.30762584569706086,0.31006935369558686
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,3,0.2986426928265968,0.3120702381771813
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,4,0.292899019741602,0.31592040974187774
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,5,0.2889909993225585,0.31262763286077266
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,6,0.28260100869054583,0.31515900450104817
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,7,0.2773407948837233,0.3228584753927775
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,8,0.27084161213047675,0.3260525909683964
numeric_kappa,adult,mlp,1,numeric_kappa_3,standard,9,0.26528996785677034,0.33153712138387736
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,1,0.4015285205782485,0.3223107671908004
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,2,0.3093927707660403,0.3145184715657376
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,3,0.2984728748733933,0.31165803062074715
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,4,0.2923970587130554,0.3113492859220666
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,5,0.28839961177593954,0.3146183846739816
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,6,0.2832085209777373,0.3161754909453448
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,7,0.27683889799973305,0.3225507981300296
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,8,0.27285573611388336,0.3275345118208266
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,9,0.26590428979156644,0.33096009810717897
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,10,0.25883870980077645,0.3542283305351198
numeric_kappa,adult,mlp,2,numeric_kappa_3,standard,11,0.253177543676456,0.34944559945658105
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,1,0.40173607434921826,0.3235794994809703
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,2,0.30834650239136063,0.3120432136616092
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,3,0.2991622995392989,0.31113128181746286
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,4,0.29238258796476324,0.3114583273796225
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,5,0.2884618422469577,0.3163902443215
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,6,0.28184798660090865,0.31647859062470324
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,7,0.2772687307446829,0.32763686793181523
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,8,0.2711294704924637,0.3220602054742513
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,9,0.2650769082714943,0.3403741899321481
numeric_kappa,adult,mlp,3,numeric_kappa_3,standard,10,0.25988766975719163,0.33589430543593807
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,1,0.4034975797889859,0.3217120222501551
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,2,0.30799618670922824,0.31638756110172617
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,3,0.29934375687371895,0.3152513719675871
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,4,0.293932936408303,0.3117399307967395
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,5,0.28818953872019887,0.3184898855364563
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,6,0.2819155346263539,0.3187955670015714
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,7,0.2767998762886413,0.3252259607300795
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,8,0.27053261733172274,0.32888116251969957
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,9,0.2643834919249982,0.33745350583832395
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,10,0.25711097031904967,0.3417159182158863
numeric_kappa,adult,mlp,4,numeric_kappa_3,standard,11,0.2528477890339179,0.3588222168404722
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,1,0.41511032417306737,0.32812868795810757
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,2,0.31364189157907735,0.32009389398355337
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,3,0.30086347812223785,0.31786657071124086
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,4,0.2942097663000702,0.3163343940784418
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,5,0.2886590747487633,0.32187927439450037
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,6,0.2856463918814788,0.32404418886838576
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,7,0.27898036122907877,0.32921595791005126
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,8,0.2741530259352644,0.3305544513468837
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,9,0.2696270474784204,0.3344798683032633
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,10,0.26373503490806505,0.3359273954851222
numeric_kappa,adult,mlp,0,numeric_kappa_10,standard,11,0.257354886511327,0.3487197521738208
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,1,0.40734448736071294,0.3267805331374875
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,2,0.31238313835727494,0.3150689682971126
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,3,0.3009722815684663,0.31469069485747503
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,4,0.2947236932905652,0.31973619069536613
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,5,0.29173921652742335,0.3161446987022783
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,6,0.2856855242346077,0.3177218019508717
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,7,0.28194065007589375,0.32258048943031814
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,8,0.27574201664116227,0.3239841023170214
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,9,0.27180106158045647,0.32958562930868873
numeric_kappa,adult,mlp,1,numeric_kappa_10,standard,10,0.26591837764957904,0.3292395626542458
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,1,0.41044915894032696,0.3282598418287245
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,2,0.3134498075566069,0.318242377842343
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,3,0.30096625593429116,0.3151643071026883
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,4,0.29432774893481845,0.31523611437144605
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,5,0.2903385964892713,0.3187742610742807
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,6,0.2868757649926647,0.3174158240807611
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,7,0.2803954394209297,0.3232825997866651
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,8,0.2772599330917916,0.32716051260918366
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,9,0.27176856174515857,0.3298525059907188
numeric_kappa,adult,mlp,2,numeric_kappa_10,standard,10,0.2661070890303619,0.3464846888582065
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,1,0.4132089373959956,0.3298341920535962
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,2,0.3119341663705043,0.3154491169237827
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,3,0.3015106356993354,0.3141841012451771
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,4,0.29460423423265647,0.31494275743074535
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,5,0.2908414121927735,0.31903076487105114
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,6,0.28517491174564313,0.31686065615204395
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,7,0.2813947531749341,0.3252853877906399
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,8,0.2766560308763378,0.32561584944359717
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,9,0.27183823122732176,0.33523617965372876
numeric_kappa,adult,mlp,3,numeric_kappa_10,standard,10,0.26728837254299287,0.33303503620781
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,1,0.41136497757065793,0.32761151151316764
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,2,0.31217197323314094,0.32074256575358706
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,3,0.3020551067751807,0.32101674230577015
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,4,0.29629736055027356,0.3144138582533621
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,5,0.290772710736905,0.32106977766940814
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,6,0.28601965893984427,0.3198347805307296
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,7,0.2813011881613907,0.32446410393559444
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,8,0.27680014428986965,0.32692549161552004
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,9,0.27137813865406213,0.3320907333783966
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,10,0.2653020384563568,0.3386083054246282
numeric_kappa,adult,mlp,4,numeric_kappa_10,standard,11,0.2617997230563761,0.3460714669158882
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,1,0.4271151810811251,0.3386887353210057
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,2,0.32198168487455103,0.3275187392342454
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,3,0.3054164425453917,0.32226319540604736
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,4,0.2984194508055797,0.31881312581627125
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,5,0.29187045877922957,0.3256991257132806
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,6,0.2895555210640741,0.32769759213867783
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,7,0.2822387331240886,0.3297111693559136
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,8,0.27754354982176926,0.3312086139682648
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,9,0.2736577348422067,0.3347311052061785
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,10,0.26795239003343135,0.33383306428219833
numeric_kappa,adult,mlp,0,numeric_kappa_30,standard,11,0.2603076792319811,0.3493889418090356
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,1,0.4235498212479256,0.3407005441354828
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,2,0.32107602978807115,0.31970559476610416
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,3,0.30527747241226405,0.31644541229632867
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,4,0.2979850826157985,0.32491401245664303
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,5,0.29423155772891035,0.32042811464794013
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,6,0.2893501261674801,0.3213324019096567
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,7,0.284650267195643,0.32249666047668496
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,8,0.27849788528109654,0.3241260159932273
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,9,0.2744667910826587,0.3312630395324084
numeric_kappa,adult,mlp,1,numeric_kappa_30,standard,10,0.2692718743838608,0.3322900314928685
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,1,0.42307303424842235,0.34169871216538195
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,2,0.321742862755895,0.3247195357039343
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,3,0.30551880085497585,0.3190486657652689
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,4,0.2992485462154745,0.32222526608158925
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,5,0.2931373396874646,0.322939566863047
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,6,0.28995642966661755,0.3182612169241944
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,7,0.2835631754972425,0.324634795527177
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,8,0.2812198925516236,0.3276913793165821
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,9,0.2752539466434966,0.3305640407573867
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,10,0.270825968766974,0.34133430164877965
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,11,0.26406077919779597,0.34307331944917774
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,12,0.25815107019879013,0.34397114982150173
numeric_kappa,adult,mlp,2,numeric_kappa_30,standard,13,0.2524630986794793,0.3624401548851073
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,1,0.43144013701551376,0.33920442054822064
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,2,0.31918833728797313,0.3195115107913497
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,3,0.30578946832942727,0.3179161252421637
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,4,0.29869453217239283,0.3175881314833207
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,5,0.2935940026504695,0.3227823266480037
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,6,0.2879548244159989,0.31875998042941656
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,7,0.2844837056770372,0.3278618525160287
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,8,0.27962143078483,0.32886256184752777
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,9,0.27464530750633165,0.3368005087278089
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,10,0.2697382830724084,0.3397256698298679
numeric_kappa,adult,mlp,3,numeric_kappa_30,standard,11,0.26479134161290724,0.3351954079007976
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,1,0.4243386275059468,0.3383062330157272
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,2,0.3211740991993091,0.32420356463174504
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,3,0.30679014142080957,0.3293417942693206
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,4,0.2998548497146119,0.31839567877078634
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,5,0.29414250011526105,0.3245287147831559
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,6,0.28994939924750923,0.32089939760185976
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,7,0.2845041161673075,0.3259101534020132
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,8,0.2814842496955131,0.3277409391159764
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,9,0.2750625519553332,0.3290818759006142
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,10,0.2687663740549392,0.3353095282746204
numeric_kappa,adult,mlp,4,numeric_kappa_30,standard,11,0.2642426756588188,0.3394080369082042
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,1,0.43869905177439755,0.3528623644956628
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,2,0.33566343762364964,0.3379309963545695
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,3,0.3132658286674603,0.3275887402983983
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,4,0.30348031043420554,0.3243824124154965
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,5,0.2978450852910775,0.3304118045452875
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,6,0.29457006700501687,0.33292123122307654
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,7,0.2871692201136371,0.3346589006848343
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,8,0.2803624029241557,0.33146924463278726
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,9,0.2769197553615898,0.33658645715868385
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,10,0.27227200307775773,0.3364404853965371
numeric_kappa,adult,mlp,0,numeric_kappa_100,standard,11,0.2630328547017287,0.3466529073583805
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,1,0.4431259115878721,0.35945587688702296
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,2,0.33684633924861507,0.32931664846695313
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,3,0.3124531976860337,0.32297203933809815
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,4,0.3036271730570594,0.33372669132524896
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,5,0.2980669225023771,0.330165612617282
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,6,0.29364352510367914,0.32373971945454666
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,7,0.2874235923079366,0.326914579207367
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,8,0.2803273953735389,0.32748158056819754
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,9,0.27669193374144063,0.3348272896981239
numeric_kappa,adult,mlp,1,numeric_kappa_100,standard,10,0.27162874857975167,0.3348465467039952
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,1,0.44001497295330433,0.36727167477684597
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,2,0.3382267454771796,0.33460984613224015
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,3,0.3147068605815456,0.3285051979500662
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,4,0.30781084767723554,0.32917145531226505
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,5,0.29749161026987453,0.3289066959675561
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,6,0.2944189723059352,0.3219822790587194
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,7,0.2871740721074603,0.32488661830731
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,8,0.2845505450369392,0.3294152587725362
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,9,0.2780725778027893,0.33258787418006297
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,10,0.27365306290713226,0.3391544162792702
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,11,0.2663203311640156,0.34312250070621175
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,12,0.25877075530680155,0.3470952495635195
numeric_kappa,adult,mlp,2,numeric_kappa_100,standard,13,0.25410297644812,0.3640119603273118
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,1,0.45068694244731555,0.3563555526342731
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,2,0.33326528801671995,0.32636413205425824
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,3,0.3135327562067374,0.32515745456191963
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,4,0.30497536597732244,0.32531490512412004
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,5,0.2982018568006136,0.32800860217172817
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,6,0.2910018450505025,0.3247883597882738
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,7,0.28820795230842045,0.32972340310090054
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,8,0.282689308797991,0.33309449525598384
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,9,0.2760522728030746,0.3427440941917149
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,10,0.27043973923608183,0.3477417608329961
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,11,0.2645195498513355,0.34241899125319375
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,12,0.25685460920415876,0.3510423423685582
numeric_kappa,adult,mlp,3,numeric_kappa_100,standard,13,0.24830786030767005,0.36064802488014464
numeric_kappa,adult,mlp,4,numeric_kappa_100,standard,1,0.44348007733464534,0.355906394743282
