experiment,dataset,model,seed,representation,regularizer,epoch,train_loss,val_loss
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,1,0.1506457040040795,0.04417245462536812
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,2,0.047869882857615474,0.04114231839776039
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,3,0.04515865633673123,0.04019857943058014
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,4,0.04335738082347372,0.037815019488334656
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,5,0.04279438837484707,0.036132507026195526
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,6,0.0398200817556933,0.03570954501628876
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,7,0.03979819427522486,0.03607834503054619
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,8,0.03894728812434966,0.03427053987979889
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,9,0.03839950028269838,0.03473057970404625
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,10,0.03749310570701809,0.03265805542469025
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,11,0.03583135099850142,0.032871924340724945
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,12,0.033924629787086026,0.03186875954270363
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,13,0.03310534523941976,0.02875889092683792
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,14,0.03221721431257544,0.028481120243668556
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,15,0.031626071464732765,0.026724733412265778
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,16,0.030892299802215827,0.02914787270128727
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,17,0.030442420572635128,0.028086747974157333
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,18,0.0293361131199077,0.02684272825717926
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,19,0.02918834251589793,0.0269318837672472
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,20,0.028789534327854083,0.027579661458730698
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,21,0.02802583432516607,0.027381187304854393
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,22,0.028565973710942227,0.02575874701142311
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,23,0.02818332151447636,0.02487657032907009
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,24,0.02738764543939996,0.0248295608907938
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,25,0.02756164631036916,0.025722304359078407
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,26,0.026676352771152257,0.024352790787816048
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,27,0.02703234404513255,0.023782040923833847
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,28,0.026268825531938236,0.023768465965986252
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,29,0.02590888385457502,0.024432282894849777
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,30,0.02634297866020405,0.024205923080444336
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,31,0.026345411440524453,0.023228947073221207
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,32,0.026360953423250406,0.025256410241127014
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,33,0.02627450725511146,0.023740051314234734
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,34,0.025255609994037056,0.02355957217514515
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,35,0.024913336817929576,0.02375704050064087
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,36,0.02494887942844032,0.023766016587615013
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,37,0.026232747124948688,0.02394755370914936
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,38,0.024940853177290768,0.02278369665145874
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,39,0.02501988392723076,0.022478165104985237
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1,standard,40,0.024731091958738564,0.02235598862171173
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,1,0.6739190927503808,0.21960094571113586
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,2,0.19395507432723053,0.07653975486755371
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,3,0.1181579272057635,0.05676353722810745
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,4,0.0935238757609703,0.05357227846980095
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,5,0.08207019984032353,0.04734443128108978
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,6,0.07238647092771207,0.04628043994307518
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,7,0.06513362319727288,0.04260462895035744
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,8,0.06189487256172952,0.040549907833337784
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,9,0.055828179847263994,0.040951699018478394
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,10,0.051700838972262374,0.03692825883626938
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,11,0.049987419447453295,0.03863375261425972
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,12,0.04804678241359183,0.03680577874183655
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,13,0.04701654423996325,0.0424688458442688
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,14,0.04512092698712824,0.035025887191295624
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,15,0.0432803412160004,0.0337870754301548
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,16,0.0427946511349355,0.03744056820869446
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,17,0.04130095258011544,0.03314865380525589
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,18,0.03967836899336746,0.030450906604528427
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,19,0.03999239494163203,0.03184238076210022
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,20,0.03878022124846486,0.03674009442329407
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,21,0.03818540719410145,0.02965259738266468
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,22,0.03756941015633052,0.02941029705107212
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,23,0.03617077915354105,0.029822533950209618
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,24,0.03478935402498465,0.029118163511157036
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,25,0.03641709092069824,0.0299321711063385
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,26,0.03657271043629474,0.030236272141337395
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,27,0.0349010944226491,0.028236771002411842
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,28,0.03377225797074439,0.029429398477077484
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,29,0.03344208526249083,0.032371535897254944
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,30,0.03306004512600877,0.027872644364833832
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,31,0.033315213290526495,0.027665721252560616
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,32,0.03276478545220912,0.027226055040955544
ordinal_kappa,diamond,mlp,0,ordinal_kappa_1000,standard,33,0.03206081915217187,0.029186071828007698
